Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
obc_reset_wdt,'',tm_get_last,'3460019196746492992',com_debug,'',drp_ebf,'5497088440475887456',gssb_select,'9608018876867078175',gssb_msp_get_temp,'',gssb_set_burn_config,'625175119 5543574940841514194 -2702165484736082742 340198325026649014702850167695404535547 3780397909070637330 77044442 -4297364979816258523',drp_add_hrs_alive,'b',obc_set_pwm_duty,'~k0^4\WD }',eps_hard_reset,'',0,7.30527925491333,444020.0,10884.0
init_dummy_sensor,'',obc_update_status,'',fp_reset,'',fp_set_cmd_unix,"'-1276556565 -8425771332099768608 -1126183670 100159295375024560957594770378841557176 1""<PKwB\'",obc_get_mem,'',rw_set_speed,'13025389211134314274 5380717763168450136',com_ping,'',com_get_config,'-25187634706940781790224783014939524662',gssb_fss_set_config,'|y5C!',eps_get_config,'',-6,6.873362302780151,444020.0,10820.0
obc_set_pwm_freq,'9109105925350442204 -2134948144',gssb_get_temp,'',com_get_config,"'/Z^uf,_u9'",com_set_node,'o!',help,'',gssb_commit_addr,'',obc_get_tle,'',gssb_fss_set_config,'753773570',eps_hard_reset,'',drp_test_system_vars,'',0,10.400032043457031,444020.0,10900.0
obc_update_tle,'',gssb_antenna_release,"'8295508343186292043 b&Bu^ -Oyy""=9Q4# -31543402554836136129712458685230671877'",fp_show,'',rw_get_current,'',obc_pwm_pwr,'186604360604880517681198609219647621159',gssb_get_model,'',gssb_burn,'',gssb_select,'36674987464323611816592499637513886202',gssb_unlock_config,'y2a?:2',com_send_rpt,'-5297632593542359859 18186994658204951217',0,7.3111817836761475,444020.0,10896.0
drp_get_vars,'',gssb_get_model,'',eps_get_config,'',com_get_config,'-5459508167667030995340135754210944916',gssb_commit_addr,'',gssb_msp_cal_temp,'-160320304891751667530064193966329034561 -705979835',obc_debug,'',eps_hard_reset,'',help,'',gssb_set_addr,'-705982689',0,7.671563625335693,444020.0,10844.0
tm_send_from,'441534183309735829 -158859901768218732545615200301353184186 171543210569688386099238526076208042832',fp_reset,'',gssb_update_status,'',gssb_arm_manual,'262693196819950959999859973231485958825',gssb_get_temp,'',gssb_set_addr,'1032377141967892593',help,'',drp_set_deployed,'121182478317606664727515465858937002767',tm_send_from,'-6351136577880877322 2116947438 -6407376958692192791',eps_get_hk,'',0,7.276935338973999,444020.0,10912.0
test,'822872937',gssb_pwr,'-8288349191794550492 89861428651333864612456990568274724127',eps_hard_reset,'',gssb_commit_addr,'',test,'-1736921132397311427',gssb_select,'1709031769',gssb_get_temp,'',com_set_node,'13756551734273900864',com_set_node,'4575746472412779578',fp_reset,'',0,7.450438737869263,444020.0,10728.0
obc_get_time,'E#HcX',gssb_reset,'',eps_update_status,'',com_send_data,'16579966227552218299',fp_reset,'',eps_set_heater,'5583220653823109056 -87715004715434427677210928428353359325',obc_get_sensors,'',com_send_rpt,'-2090655003 kH(BXs',tm_parse_status,'',fp_set_cmd_dt,'J/@[-=hsV ko~j0S_x 15396226205861944413614806577848285163 7759374600580331572 ',0,7.400983095169067,444020.0,10700.0
tm_send_status,'-436627818',set_state,'15194578711868337477 238965280241440710210974277197914628039 -273135523706179753268753045858953538615',drp_set_var,'5858660889718897020 328166120354857427264868706292026179066',fp_reset,'',drp_set_deployed,'12644243716976729248',drp_set_var,'n{UX;a_ay 242391770260540032840328174288488600161',fp_show,'',fp_del_cmd_unix,'338231777026884484668809590899457529731',com_update_status,'',fp_set_cmd_dt,'-4912955024950463175 -B[iA9[A4 7390703884397088743 TY -2004537656',-6,6.794238328933716,444020.0,10692.0
gssb_get_version,'',obc_update_tle,'',gssb_get_sun,'',eps_get_hk,'',tm_send_all,'1929101976212773851 -63443057444275399387744866665386482678',obc_update_status,'',gssb_get_burn_config,'',drp_set_var,"'16141757102355107707 @""^'",tm_set_ack,'-3568993184457707661664371287616641358 4907877024850043751',test,'106323402850333281337550313272282345300',0,7.310091257095337,444020.0,10664.0
gssb_select,'-278242028068817536054495435497634296670',obc_set_pwm_freq,'5KtaUOz(P -6888898482758526274',drp_ebf,'-83869465264853016208889933957116244565',fp_show,'',fp_set_cmd,' 3612192907205926781 -8281592468250136074 655524865973668624 6157017196292313075 NE|EnoL;|( 11983233279705656256 -7847208601897585872 -839440799 106290140',gssb_fss_get_sun,'',com_get_config,'104839143456906509515869310741826585688',gssb_scan,'-5858378681788377630 -435941009060446349',gssb_msp_get_temp,'',tm_send_from,'1218610904 195556176338486008441751564958977501082 5030278135705682380',0,7.249869346618652,444020.0,10648.0
rw_get_current,'',set_state,'-1273082339252668744 1596100409447804349 6666016013836635002',fp_reset,'',fp_del_cmd,'l[hI0 3237911010784240297  -194844931 29353758762884573849616573258098554607 6061598022279994800',obc_debug,'5437444450339225871',fp_set_cmd_dt,"'!*""Z=YAM@ -8461244658262731405 10405812201646951818 -293062639339612976481130726808952650395 30649435161913012038398146097223223400'",fp_del_cmd,'2_  220937676295306493801241000052300277875 dB  'Mw}LLoV',gssb_set_burn_config,'%E5_jj:.= 40445570 4382324650468194475 -4130332934819794732 -2055604764 -235082050392157433311003590408287895075 12517452458858509900',drp_set_var,'-166156253 -1322570724',gssb_get_model,'',0,7.33225679397583,444020.0,10692.0
gssb_msp_get_temp,'',obc_set_pwm_freq,'-285357003839175845140329278469275621702 -1232081783623196205',gssb_get_burn_config,'',gssb_get_model,'',gssb_get_sun,'',gssb_set_addr,'-143165959869278394748311459197315868328',gssb_fss_commit_config,'',drp_clear_gnd_wdt,'',gssb_get_uuid,'',gssb_fss_get_temp,'',0,7.657023668289185,444020.0,10720.0
obc_set_pwm_duty,'6HLm -315741012',eps_get_hk,'',obc_update_tle,'',com_send_data,'-3340422120285361480',drp_clear_gnd_wdt,'',com_ping,'-296676164221259642248947018880463449672',init_dummy_sensor,'',obc_update_tle,'',test,'288183802285448593883959812794140772472',obc_get_mem,'',0,10.775144577026367,444020.0,10980.0
gssb_select,'1215696847781716281',fp_set_cmd_unix,'-214789951123869126031850985648754423956 7009243429756501915 -256909587873446444208326842588079715696 1531803219 7958764023742643244',tm_get_last,'-502413700',com_debug,'',gssb_get_status,'',gssb_arm_auto,'1934833456',com_reset_wdt,'229443482028717204920607291331728938035',obc_prop_tle,'13591782237691424813',test,'11638773835060729817',drp_set_deployed,'-965964722',-6,6.38520622253418,444020.0,10680.0
drp_set_var,'1121783668 -81466763454729735298300282064961128817',set_state,'BIB[Ry\ 10153909150485456486 -626783076',fp_set_cmd,'178580527697685568664488680116314550296 171546561494990270565700382527350672136 \H 475327388 -920476138 -169760076174329166439117795310906818336 -1138927577 184949817220043989160121572684388074186 -1094227297 1318672408310394422',eps_get_config,'',com_ping,'1513038459',com_send_cmd,'-1527093559 658135006',drp_clear_gnd_wdt,'',gssb_get_version,'',obc_get_tle,'',gssb_burn,'',0,10.476426601409912,444020.0,10564.0
drp_set_deployed,'L;dw>J',gssb_scan,'322942092688216497792828636207127530843 2136002938378121181',eps_get_config,'',gssb_fss_get_sun,'',eps_set_heater,'>7`%qo3 1226136430',gssb_arm_auto,'6346483290882379151',gssb_set_addr,'%;`J',gssb_msp_get_temp,'',fp_test_params,'224297073 8535430281037764925 12203324000005842570',tm_send_status,'4w\+T',-6,6.9969940185546875,444020.0,10804.0
gssb_unlock_config,'-90381224845877776937762795000146129146',fp_reset,'',eps_hard_reset,'',eps_get_hk,'',fp_set_cmd_unix,'2009652298 912411 13592036255860352410 -81523434191317151963877030808530987325 I>/h>][@z',drp_set_deployed,'451593588235646129594098740512067733',rw_get_current,'',drp_add_hrs_alive,'6905963531708059634',gssb_fss_commit_config,'',gssb_set_burn_config,'209103023841839812622665684340446278450 244444803618580963410525096776546773180 -1375823091 1150802896 -592786688 1364523872 15365674753470635236',-6,6.562536716461182,444020.0,10816.0
tm_parse_status,'',gssb_get_version,'',obc_update_tle,'',obc_get_mem,'',drp_get_vars,'',rw_get_current,'',eps_set_heater,'5531538532384499634 6734714981251406242',gssb_set_addr,'76578792405275900487482966296836079744',gssb_arm_auto,'W+u\hv|Of',fp_show,'',0,7.3217809200286865,444020.0,10676.0
obc_pwm_pwr,'312776963715399936',com_set_config,'-145003562835143719656336089026990143536 8130338386184320617',gssb_update_status,'',gssb_fss_set_config,'5545515366237261522',gssb_get_model,'',gssb_set_addr,'-5719327462902328959',com_send_data,'-18132337002733411261717420261211108425',tm_get_last,'281947992',drp_clear_gnd_wdt,'',eps_hard_reset,'',0,7.483821153640747,444020.0,10700.0
help,'',eps_update_status,'',fp_test_params,"'15584244873501128205 )ws^88""eUe 4562048658771307465'",drp_set_var,'237723516140116977672877110755483775701 {-jJ',rw_set_speed,"'8Ph Qck<,'C'",gssb_get_temp_int,'',gssb_set_burn_config,"';ozdY"" 328543527316117043 4425220720352249796 16510194186752225553 13609593737014389841 158052230199905769626980931998249167599 8jWt'",set_state,'1239233028 8162206410302496774 -4374327472354462428',init_dummy_sensor,'',drp_clear_gnd_wdt,'',0,7.253497123718262,444020.0,10580.0
gssb_unlock_config,'-244076579875839072203880983879310792397',obc_update_tle,'',gssb_msp_cal_temp,'4104384998742877346616437759151450500 1519092093',gssb_fss_set_config,'18383685721108166388',gssb_get_temp,'',com_set_node,'C(3',tm_send_last,'1053512269763975681 -207903703790914634091356146773904551448',obc_get_time,'-6466006898038824503',com_debug,'',obc_get_sensors,'',0,7.314080715179443,444020.0,10668.0
test,'2803595981824060952',eps_hard_reset,'',drp_test_system_vars,'',com_send_rpt,'27197755041328892622143901245359770675 fxSy=V!(N',obc_debug,'7370473072051536673',init_dummy_sensor,'',gssb_get_temp_int,'',gssb_antenna_release,'-1816074629 *i|X9@|! 93362200486272752804178990408564599934 -2995173364472149216',eps_update_status,'',com_send_data,'7475500968951435339',0,11.619835615158081,444020.0,10692.0
gssb_set_addr,'84444902',gssb_get_version,'',gssb_fss_commit_config,'',rw_get_speed,'',gssb_get_sun,'',drp_test_system_vars,'',gssb_set_addr,'-1199531524',eps_hard_reset,'',obc_set_pwm_duty,'c1!)P` 179175578945416763029975022914191350023',tm_get_last,'10139631117956425184',0,10.784778356552124,444020.0,10796.0
gssb_get_burn_config,'',gssb_get_model,'',tm_get_last,'1731385367182822146',gssb_update_status,'',gssb_fss_get_temp,'',gssb_get_version,'',obc_get_mem,'',fp_reset,'',com_update_status,'',tm_parse_status,'',0,7.329455852508545,444020.0,10804.0
com_debug,'',drp_add_hrs_alive,'3035245151167680105',com_set_node,'$L}S|[/$co',gssb_antenna_release,'F-&8 6998658864274253619 -2137111213 Ij:mC',obc_set_pwm_duty,'-1111093230 2266507026069261212',gssb_get_uuid,'',gssb_set_burn_config,'11493168644426104766 10156543470780050379 12199515167490773805 421170185 2255007249447925846 18673687763773071665743515423141831546 7393194201485996820',drp_ebf,'1210697787',gssb_get_temp,'',obc_get_time,'14108386086415011026',0,7.399507999420166,444020.0,10720.0
com_debug,'',rw_get_speed,'',fp_test_params,'514072380116906413 1373072008722814603 208210874145465612210607093960112103735',gssb_get_temp,'',gssb_update_status,'',gssb_get_version,'',obc_ident,'',test,'-3590114378769905160',drp_add_hrs_alive,'-226537165034582927913015534788884506764',gssb_unlock_config,'-281820483160367504447308404082835661553',0,7.322747707366943,444020.0,10904.0
gssb_select,'-4181140573854052777',init_dummy_sensor,'',obc_reset_wdt,'',rw_set_speed,'147402129306196715712884827177197195906 129630628491257622989791792474483135474',gssb_get_temp_int,'',fp_reset,'',drp_add_hrs_alive,'48297348081591398222533402608018138619',obc_get_time,'-3868143908647286359',obc_debug,'1916329979',gssb_update_status,'',0,7.4053425788879395,444020.0,10720.0
eps_get_hk,'',gssb_get_version,'',gssb_unlock_config,'128167169966704319314818488189102923622',drp_set_var,'354734999 211263441617699603592605553643052075339',gssb_fss_get_sun,'',eps_get_config,'',gssb_reset,'',init_dummy_sensor,'',obc_get_mem,'',fp_del_cmd_unix,'8715277010325488148',-6,6.886923551559448,444020.0,10644.0
obc_set_pwm_freq,'4864509970634920962 J9#',fp_del_cmd_unix,'1077737414',fp_set_cmd_unix,'-4582287624620146881 -2956672582382234261 367141858262184114 50062862799559867561706111889002710497 7303235942580098674',gssb_get_temp,'',gssb_get_temp_int,'',com_ping,'2465115982780484',fp_show,'',gssb_fss_commit_config,'',obc_get_tle,'',obc_get_time,'1597527170',-6,6.307919025421143,444020.0,10968.0
gssb_fss_get_temp,'',com_reset_wdt,'9479531057721162845',drp_set_deployed,'W',init_dummy_sensor,'',obc_update_status,'',obc_get_tle,'',fp_set_cmd,'-5283468708020966218 17158801092584228803 -48495436 3393454024273113362 9643226740336124626 g:%p2X1~= 6739928486258121482 -78225948 -71479234063298676741704532333737683527 -483836273491024768',gssb_fss_commit_config,'',gssb_fss_get_temp,'',drp_ebf,'2185228667363815013',0,7.627689599990845,444020.0,10620.0
gssb_unlock_config,'-220054635023353042362175074269840419011',gssb_arm_manual,'7215348546494445564',eps_get_config,'',gssb_msp_cal_temp,'189119690874563024751604031749098824772 [<',drp_get_vars,'',help,'',tm_get_last,'-1512115877',fp_test_params,'966414671 'p 978372534',fp_set_cmd_dt,'-486753020757993654 11281457605968081958 176650429700273169458726434051576256245 6942573880453801223 10251643472631807430520825947773601458',com_reset_wdt,'-1331836027642143111',-6,6.895457744598389,444020.0,10812.0
gssb_update_status,'',gssb_arm_manual,'-6748130213278948566',com_send_rpt,'-1401329533 381868400',gssb_get_status,'',com_send_data,'329058718680895063530459444802506003408',obc_get_tle,'',obc_get_sensors,'',gssb_get_uuid,'',obc_get_time,'13309566212081468157',gssb_msp_get_temp,'',0,7.407350063323975,444020.0,10660.0
obc_set_pwm_freq,'18337167075899086818 360847876696273707',gssb_arm_manual,'w;%S=e',tm_send_from,'-865835866079820848 -786309282 -285496285167236542962330154864808473385',gssb_arm_auto,'11438464811460627922',test,'6453697264591080928',obc_set_tle,'537549846 18140202587518349958',tm_send_from,'16096521446323888088 r -1064737761',drp_set_deployed,'-166851981',com_set_node,'-142280053757182642715924622223117700547',rw_get_current,'',0,7.290375709533691,444020.0,10892.0
drp_set_var,'14728102798496167554 z>',com_update_status,'',obc_update_status,'',com_set_config,'4* 216958049176225784587116350114618686416',tm_send_all,'8937504529642789011 V>xMUz__',tm_send_all,'683093302 46664235',test,'-6193712442601393530',tm_parse_status,'',com_update_status,'',tm_get_last,'7474514938493032857',0,7.6181640625,444020.0,10896.0
gssb_fss_get_sun,'',fp_del_cmd,'}4gS 272034263 -1752855706 -2142875860 -8910935551236300582 -153115960081327419097657122896291276219',gssb_set_burn_config,"'P,mdMD 1170347694 6279897765557416347 2480188977233886295 -127579918 1974371763161483847 1401607054'",obc_update_status,'',gssb_get_burn_config,'',com_reset_wdt,'-1440279228',gssb_get_status,'',fp_set_cmd_unix,'-348806316 -6310098678569411845 -266163525908900164063037567123425459770 135944582308203170139644659093587424674 2717197103008808179',gssb_fss_get_temp,'',gssb_get_version,'',-11,6.925348281860352,444020.0,10892.0
gssb_get_version,'',gssb_get_status,'',fp_set_cmd_dt,'1806777066 10139029785375594681 1955082665909468982 270841892837443235856109500907304462293 XRcmL',fp_del_cmd_unix,'3501839052438387950',test,'1bkO<CQ59',com_send_tc,'1754073089 -1594823784',gssb_get_burn_config,'',fp_reset,'',gssb_reset,'',com_ping,'-1306019298',-6,6.390538692474365,444020.0,10904.0
obc_set_tle,'-881356407 16204269883606998141',tm_get_last,'-487427546048484772',gssb_get_uuid,'',gssb_msp_cal_temp,'-6183302797909484742 8648827098465792475',obc_set_pwm_duty,'-84803706735934808138172002843803118651 15552169216624238203',gssb_select,'2107668585',fp_show,'',com_get_config,'11155007931032341492',com_set_node,'811278764',gssb_msp_get_temp,'',0,7.341736793518066,444020.0,10956.0
obc_debug,'1516870845',gssb_fss_commit_config,'',gssb_pwr,'15211949252726514204 446593592',tm_send_from,'-89079955 915146618 58243846910589223005936656213620989858',obc_get_sensors,'',gssb_scan,'8831013135971921985 6108084143926082215',eps_get_hk,'',obc_get_time,'3964616682222667230',gssb_set_burn_config,"'214850769986655849 7287206400349478081 n>8{q0jtUe 146036913334990096812000081621666751302 ."",v&(V^Mn rSTjx8!3W -1283537540'",com_send_data,'4933763037460237299',0,7.979056358337402,444020.0,10672.0
obc_get_time,'1038626231',com_send_rpt,'2023488035 -869250764',obc_debug,'13135567809260836092',tm_send_all,'17081668523786144472 -161598804456961418740812119181488116329',gssb_get_model,'',com_ping,'206292484368599101',gssb_fss_get_sun,'',gssb_get_temp_int,'',gssb_get_version,'',eps_get_hk,'',0,9.395256757736206,444020.0,10932.0
test,'38520933',com_set_node,'-6252091474619307000',gssb_get_uuid,'',obc_get_sensors,'',obc_update_status,'',tm_get_last,'700623525',gssb_msp_get_temp,'',drp_ebf,'-1845766513',gssb_get_uuid,'',gssb_msp_get_temp,'',0,7.340498447418213,444020.0,10956.0
fp_set_cmd,"'-143138094807434591671117593751170827998 59 204696126713880567845705898163333174454 ~l;YJHumMj 216622435657922159696366117317047774730 b5N@w""0nu( 1291758241568411092 9160430781413291259 42856695986518859384090654342375310424 1989994546239094554'",drp_clear_gnd_wdt,'',obc_set_pwm_duty,'-20933370446973861876684492516705503461 -41718617113557026340863179901230740725',gssb_get_temp,'',obc_set_tle,'199389077397028672373171033925934162558 N',help,'',gssb_get_sun,'',tm_send_last,'[ 16250108611765714764',com_update_status,'',eps_set_heater,'205689895585133303428381960631962086177 15572679935530565915',0,7.309547185897827,444020.0,10800.0
tm_send_last,'1151502506 }4<gUuirj',obc_update_tle,'',obc_debug,'1994592768',gssb_get_temp_int,'',fp_set_cmd_unix,'17967616273496217937 -228801164971087961281990376184444321979 -188153201748945874456748686362204215474 17256030793962538768 )SjSx',com_reset_wdt,'4700075175483140138',gssb_update_status,'',obc_ident,'',obc_update_status,'',obc_get_sensors,'',-11,6.565722465515137,444020.0,10644.0
test,'319497059076386807389842040706524342144',gssb_get_uuid,'',eps_get_config,'',drp_add_hrs_alive,'-43705930',com_ping,'-204070408710014099865865579443510548646',drp_ebf,'-8798668868675311713',gssb_fss_set_config,'-319949912177257353074767847671733668038',gssb_unlock_config,'[Kb$X',obc_pwm_pwr,"'a1Ul""'",drp_clear_gnd_wdt,'',0,9.497749090194702,444020.0,10692.0
gssb_burn,'',fp_del_cmd,'12687697236033168426 7515066173015348042 %X3qRPAn0. Rsf#Nz -289512333 -2031265041957569504',eps_get_config,'',tm_get_last,'160777534350014359588036786837727273365',gssb_arm_manual,'-104923034036450379225598334566926276000',gssb_get_uuid,'',tm_set_ack,'-205163991153759170703478129131962205938 -4639444992347657410167679793813824623',com_ping,'806918712',gssb_get_model,'',gssb_unlock_config,'8897804849427287873415443352586503976',0,9.51162075996399,444020.0,10580.0
gssb_msp_get_temp,'',obc_set_tle,'8930868803030347910 -1209627089',eps_get_hk,'',gssb_antenna_release,'11718328407110789246 -17446725190178122792743414043137079345 -3901199157838038059 ',rw_get_speed,'',gssb_get_status,'',obc_prop_tle,'|`>[7O4F',help,'',eps_get_config,'',fp_set_cmd,'1888803117163752364 :v7\q|.Z -74249842139428765536249483265819873920 16636181205378475742 14856858374004207006 -4355053711572751511645540418028936450 #{P{t5pB 1957344945 1599164337 6427756086817785407',0,7.388786792755127,444020.0,10652.0
obc_get_tle,'',com_send_cmd,'-23900319346733925234043812478023385099 13372508274650854476',gssb_burn,'',drp_set_var,'12248805815676624948 1023512511',obc_set_tle,'w+;A?[d) 14036423117946822373',gssb_unlock_config,'9321088324173140359',com_send_cmd,'3454054473389103276 -5834803488640444111',tm_get_last,'1184872252',obc_debug,'-~qf',drp_set_deployed,'3801936149157577233',0,8.347147226333618,444020.0,10824.0
obc_set_pwm_freq,';aG?fg6 -5638224169040362939',gssb_msp_get_temp,'',gssb_commit_addr,'',obc_set_tle,'2485728234812912243 -3086107043998480080',drp_get_vars,'',drp_set_var,'95609855870785981111595173426699755401 -1599364432',tm_set_ack,'12258127432392134463 7436732309066365789',gssb_msp_cal_temp,'-7743638345645891971 7230720865136849048',rw_get_current,'',com_send_rpt,'11769948477510754298 -452787755',0,7.531594753265381,444020.0,10888.0
com_set_node,'-75227512381020450417230959561707076513',obc_get_mem,'',set_state,"'<{ Ij?$-""- -95551732188702093182916150447523847536'",com_ping,'6290997484277777121',drp_get_vars,'',gssb_arm_manual,'@x342#doC',drp_test_system_vars,'',gssb_burn,'',com_reset_wdt,'10125889548911007381',obc_get_mem,'',0,11.68133807182312,444020.0,10892.0
fp_del_cmd_unix,'4799487421154150811',init_dummy_sensor,'',obc_set_tle,'8905903802759725512 908613366441877095',obc_prop_tle,'3789057530818536032',rw_get_current,'',tm_send_all,'8275485251030108974 -1384827642758708687',gssb_set_burn_config,'9459832051782011801 WTuSs7 ex2 N4 457457043 A4!p$f 4151405058296236974',fp_reset,'',gssb_msp_get_temp,'',gssb_msp_get_temp,'',-6,6.352729082107544,444020.0,10888.0
obc_get_time,'1931394854',gssb_get_status,'',com_set_node,'-113699415612179533809467220236192014389',gssb_select,'88380476502886135822775507041083947035',gssb_fss_commit_config,'',obc_pwm_pwr,'-178516045629410433509244941393691525128',help,'',eps_update_status,'',gssb_set_addr,';6r)`5[M;',drp_clear_gnd_wdt,'',0,7.261066675186157,444020.0,10672.0
rw_get_current,'',gssb_arm_manual,'2343497994770544129',com_update_status,'',eps_get_config,'',gssb_set_burn_config,"' 5888862918403479930 1379642682 4293500172205812032 -145074042 -1637727663 r5""Kx3yH'",com_send_cmd,'49122333398006931724142416235688811147 660332658',com_send_tc,'245886645633984681077247182698101562088 ',gssb_set_addr,'9429981667024030098',tm_send_all,'1405278369 2365380258243285269',gssb_burn,'',-6,8.555574417114258,444020.0,10816.0
com_ping,'B',gssb_get_model,'',gssb_pwr,'146401119453538176046339127073718844409 ',fp_set_cmd,'V=tRT[1# 2929576955550888138 L'oQK|g9:k } 5246308179161075628 2531873790743633692 s;t| -212689187179496961774548909720563854760 498539946 +w:xHgo',gssb_get_model,'',eps_get_config,'',gssb_msp_get_temp,'',drp_clear_gnd_wdt,'',gssb_arm_auto,'340029347156864294293407335619965877498',gssb_arm_manual,'18203131003308156895',0,7.412975549697876,444020.0,10564.0
gssb_get_version,'',com_reset_wdt,'15325136190836348145',fp_test_params,'13623787631873602 -5665363242974920919 :',gssb_reset,'',drp_set_deployed,'8'.@g_|',rw_set_speed,'18367672501472025331 733102801',set_state,"'2084910691 -158594871 T""Z?]aB8'",com_send_rpt,'10599428402992744925 ',rw_get_speed,'',rw_get_speed,'',0,7.439829111099243,444020.0,10828.0
gssb_set_addr,'(~h_',drp_add_hrs_alive,'17227177211428014891',obc_get_sensors,'',eps_get_config,'',gssb_fss_get_sun,'',com_send_tc,'T 306840778010156444267664855216789235247',fp_del_cmd_unix,'u3!&',gssb_get_temp_int,'',gssb_set_addr,'7517847441505437282',fp_show,'',0,7.441671848297119,444020.0,10944.0
eps_hard_reset,'',fp_set_cmd_unix,'jvX~EE';\ 287253415907981120505610908230386125884 -1186502476 7655860507392475967 7',com_send_data,'-1784627689',gssb_reset,'',gssb_get_status,'',obc_ident,'',obc_get_time,'-297461030338207909620844386617870829098',com_get_node,'',obc_update_tle,'',com_debug,'',0,7.301746845245361,444020.0,10716.0
drp_ebf,'-304302209962257809713351414045062702951',obc_get_time,'-176353644012130836387112902871754687884',gssb_set_addr,'1439050576107112122',obc_update_tle,'',com_update_status,'',com_update_status,'',drp_clear_gnd_wdt,'',obc_reset_wdt,'',gssb_arm_manual,"'k;#IUR,f'",com_set_node,'vF2q]E8',0,7.393743276596069,444020.0,10692.0
gssb_antenna_release,'2483491793086181830 |PT*L[-0 -212508164009624037174626232753949712476 176643786780429362751017469726683149606',obc_get_tle,'',gssb_msp_get_temp,'',obc_update_tle,'',obc_set_tle,'17561446788282607476 -981688379',com_get_config,'221730719990645283107732217084984417606',fp_set_cmd_unix,'-1221095943 1769204253706563015 8597139751768016852 37593693102707557 ;@b6qCzka!',drp_get_vars,'',obc_pwm_pwr,'1610843535',init_dummy_sensor,'',-11,6.652162075042725,444020.0,10680.0
obc_debug,'1209897352',gssb_unlock_config,'595655389031218568',tm_send_from,"'2058192596 2J<86B8 "".+C&'",obc_ident,'',gssb_scan,'1456218604 3937749404143062246',obc_update_tle,'',gssb_get_sun,'',fp_set_cmd_unix,"'8000418988659255182 ,r| -48312613542779290796645706490618233120 18212014037478152625 #-jQD%2'",gssb_select,'9u',eps_set_heater,'-280552425691267635890298522962435422471 6242825656394563548',0,7.427386522293091,444020.0,10708.0
eps_get_config,'',gssb_pwr,'14660710268157286554 -710989306',obc_get_tle,'',eps_set_heater,'-150919138896540410462284064859070045856 ;g\E>',gssb_get_status,'',gssb_select,'?v}*cz;',eps_update_status,'',obc_get_mem,'',eps_set_heater,'-737692478 MY',obc_reset_wdt,'',0,7.2393903732299805,444020.0,10680.0
gssb_commit_addr,'',gssb_get_burn_config,'',obc_debug,'R',com_send_rpt,'-1171548871 zL+',help,'',eps_get_config,'',obc_update_tle,'',gssb_scan,'113777833748781926332177660809087001199 c?~.',obc_update_status,'',gssb_set_burn_config,'1856279958 -1262856867232478402 8790276629773102851 2713914545932533933 8371076435690889085 168796788916243712449176531074203680443 1403325126',0,7.469581127166748,444020.0,10812.0
gssb_scan,'924962431 145948335670106375086577646990131530537',gssb_set_addr,'-97506544518414069831199671473437851165',com_debug,'',eps_set_heater,'>:^'%wH>*4 T~',gssb_fss_set_config,'eJ',gssb_get_burn_config,'',fp_reset,'',com_send_rpt,'2618909953337067558 1242273190',gssb_get_temp_int,'',tm_set_ack,'4118405581250848543 QWWP',0,7.340689659118652,444020.0,10596.0
help,'',obc_set_tle,"'ul,H=) -121989055476138626'",drp_ebf,'-8012809747386461273',tm_send_last,'312886252 8745417799234622668',gssb_msp_get_temp,'',obc_get_mem,'',fp_del_cmd,'-2041153741998622794 -219453924144239429054192890112081520716 246599230607128403791417373729765404401 58469985644464327629724171817029703697 -635501969 14194911730582836287',tm_send_last,'-7012719199549005600 -41950602',drp_ebf,'1865728575',obc_update_status,'',-11,6.869127988815308,444020.0,10824.0
tm_parse_status,'',drp_clear_gnd_wdt,'',fp_test_params,'d@q 217575056 *U`Q',gssb_set_burn_config,'] 1943993542215535202 -418279263 -6161967593096722503 X#_) 336990102457970541044603318270823863978 -7817762706837487539',gssb_update_status,'',gssb_arm_auto,'-2939143099142796187',tm_send_last,'-299881933280319632522651060948056300894 -1716636505',gssb_get_temp,'',init_dummy_sensor,'',drp_set_deployed,'-4066696710215253420',0,7.275414705276489,444020.0,10672.0
gssb_set_burn_config,'7676302200019750798 -407912656 -211444906998680040128772865147534485416 -7019764262296013375 331700650519119024620811554594084906160 -733101144 450860572',com_set_node,'3422223629899201956',obc_get_time,'-315689856954514154714076586649185923141',gssb_set_addr,'-7945572643305281031',obc_ident,'',com_send_data,'1259549092938519850',gssb_get_version,'',tm_parse_status,'',com_update_status,'',fp_del_cmd,'15201027562732536248 -132953523285356305726279316504292851781 859801815354211638 15194033099689826085 2761347737040741112 -1553738080',-11,7.807499647140503,444020.0,10780.0
gssb_fss_get_sun,'',com_reset_wdt,'-57884639684241356',gssb_set_addr,'356476625',obc_get_tle,'',com_reset_wdt,'1319654665771308012',rw_get_current,'',com_debug,'',eps_get_config,'',gssb_commit_addr,'',com_send_tc,'1529444938 15904570364004649037',-6,7.809857368469238,444020.0,10764.0
