Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
gssb_msp_cal_temp,'-1683405977 16893153604539738183',gssb_scan,'9229239986418288978 2990457197593413752',gssb_reset,'',gssb_fss_get_sun,'',gssb_commit_addr,'',obc_prop_tle,'-340195927495330350842053976500834795782',tm_send_all,'310572878976626215858145603530566629414 ~',tm_send_last,'f1~< 4028978441730690760',fp_del_cmd,"'-544831472495830104 1913632056 -1267999760 LdK?s,&U7 1922374699057005065 3194120214406617815'",obc_update_tle,'',0,7.503556489944458,444020.0,10984.0
obc_set_tle,'-557183091 9K',obc_update_tle,'',gssb_set_addr,'hKrA[6X',drp_set_var,'1157171724 3230223069766313017',gssb_get_sun,'',eps_update_status,'',gssb_select,'732622941',gssb_get_uuid,'',gssb_set_addr,'Q0!_',com_get_node,'',0,7.340883493423462,444020.0,10908.0
drp_ebf,'-227910477110371895998998211450529746373',rw_get_current,'',eps_set_heater,"'a#(""{1""C -123827252888857064896766445453870667751'",fp_del_cmd_unix,'V4?k',fp_del_cmd,'>?G] 237529148072412418137162069505812894880  92056914849751943189722922537649042438 -665990057 -52174578996372004868720687031229510611',eps_update_status,'',gssb_get_sun,'',gssb_get_sun,'',fp_show,'',eps_get_config,'',0,7.3030290603637695,444020.0,10648.0
tm_send_last,'224930312995944694 688313274',obc_update_status,'',gssb_msp_cal_temp,'-233298991643344077 J%wd',com_send_data,'-403821831',obc_get_sensors,'',gssb_get_version,'',gssb_get_model,'',com_get_config,'101352036570757744978013105337372717251',drp_set_var,'33505705609596350080868358496654017999 -190042718429635389329363142199069972313',com_send_rpt,'11122182362963174846 71198979724480250432858707199531597065',0,7.428813457489014,444020.0,10636.0
gssb_fss_get_temp,'',fp_set_cmd_dt,'-1276674132 12417504841633450858 8064221818506601602 W#I$%W 2104015372',gssb_unlock_config,'4828865298508246478',eps_get_hk,'',com_get_node,'',gssb_msp_get_temp,'',gssb_get_sun,'',obc_update_status,'',gssb_arm_manual,'-5581764854940531418',com_debug,'',-6,6.3062744140625,444020.0,10940.0
gssb_get_uuid,'',drp_set_deployed,'-7814945530193906592',gssb_fss_get_temp,'',init_dummy_sensor,'',gssb_get_burn_config,'',gssb_fss_set_config,'245319902219383763118283455940888227009',obc_get_tle,'',gssb_update_status,'',eps_set_heater,'18312650271694536625 2614824170204250595',gssb_burn,'',0,7.3200929164886475,444020.0,10692.0
gssb_arm_manual,'-1086249470',gssb_burn,'',drp_get_vars,'',obc_reset_wdt,'',obc_prop_tle,'3280572880424525768',com_get_config,'1898364690',gssb_fss_get_temp,'',gssb_unlock_config,'1625755381',gssb_set_addr,'-7017054',fp_del_cmd,"'f h,S nq'!,d+ 7844848702803976508 i$T;] 1506623433'",0,7.279278039932251,444020.0,10656.0
com_send_cmd,'189796004305190231653875157498072156113 -214092820095095441492590405166891388957',help,'',fp_test_params,'260470836106115974786766073235367222301 9267954011685488206 42670940631758660620625952663907784713',com_set_node,'f}m@y&',obc_ident,'',com_reset_wdt,'177983311962032631538388405530452441665',fp_set_cmd_unix,"'|j'b -937660840810009109905642929562641110 E|NmE""a 266244949 CF*ID_1Q'",drp_clear_gnd_wdt,'',gssb_set_addr,'5228132930844937980',rw_get_speed,'',0,7.238343715667725,444020.0,10884.0
fp_test_params,'-86439344754825059735668863331768907406 4816358259366007419 10184293097469942527',gssb_fss_get_temp,'',obc_update_tle,'',gssb_pwr,'1160835331 15865832508946966241',tm_send_all,'829041559821556685 230786940781691556978529103766470637369',obc_set_tle,'-1563809563 -6492533659804061568',gssb_get_model,'',com_get_config,'1099327355303645722',obc_get_tle,'',gssb_fss_get_temp,'',0,7.832279443740845,444020.0,10900.0
obc_set_pwm_freq,'-8212431856046994080 PTPXG',test,'2603106399722481056',help,'',init_dummy_sensor,'',gssb_pwr,'1321121461 .Cze6:GG6+',eps_get_config,'',com_get_node,'',obc_set_tle,'< 347421470',gssb_set_burn_config,'6702759856434137934 7608575606915371075 -1378429025421453682 XTlu 243593092054580490398894417730695497557 -181006667893457703229378105434532205664 286046428564650191886250310245270448579',obc_get_tle,'',0,7.269091606140137,444020.0,10608.0
obc_prop_tle,'dOfgrPm8#i',com_get_config,'11689667045914456847',com_update_status,'',gssb_commit_addr,'',gssb_set_burn_config,'-1611639731 -1287754773 -4206283058888840649 4986751074210459892 194784830265575924 -2583637161133933982 -557040106',drp_set_deployed,'6357599353769167950',com_send_cmd,'15239652939594763284 939985878',fp_reset,'',gssb_get_uuid,'',gssb_antenna_release,'-2465290026309368114399196062145358994 1575040417 4046736461706465654 310152351707091393437061057421161248787',0,7.5392444133758545,444020.0,10656.0
com_get_node,'',com_set_config,'12570879554838753 1660754499',gssb_arm_auto,'1486757606',com_debug,'',gssb_msp_get_temp,'',gssb_pwr,'-171918351635110780043118970272975315609 -507907406849219021',obc_get_sensors,'',fp_del_cmd,'-9160899499437616218 -1935933341 173613083723446945581070583404050777920 8889635958264269773 -8631078837965677770 7500642128551045860',tm_send_from,'7331399617564862892 fa7i)gX 6827998499156689426',fp_set_cmd_unix,'17122215559061957007 -8341871987351762860 -231266052356379807567773279993210259790 e`#ub~^H4 %$a./',-6,6.917933702468872,444020.0,10592.0
com_ping,'-822084857',drp_ebf,'`}I|',gssb_get_sun,'',gssb_get_status,'',obc_reset_wdt,'',tm_send_all,'8405038320995281472 74983943836217425151547655551333991350',gssb_fss_commit_config,'',com_get_config,'7718829192448022947',gssb_set_burn_config,'W=] [j-2!)q b+QhW 3028284768922074619 -1896479567 -193627986264280672643700479841463078840 -1692006610',drp_add_hrs_alive,'-6184953642987089468',0,9.715949535369873,444020.0,10692.0
tm_send_status,'13466888250722074180',gssb_set_burn_config,'-5425278920810587227 1232141635 2094458499905506903 700550443414251869 11102384976613998517 1# -1766289237426751320',gssb_get_version,'',gssb_get_temp_int,'',fp_reset,'',tm_send_last,'16563849633122337499 220410841125098322995665291898163068654',com_reset_wdt,'1927124931914704375',drp_set_deployed,'1290678768',gssb_scan,'228621589656004162911845767844615250890 -301332757829833060225881816875100170862',drp_set_deployed,'6513438280214940051',-6,6.955463171005249,444020.0,10644.0
tm_send_all,'-328312993525292391946387065535057281537 -985002084',gssb_antenna_release,'1384490888 -1747538691 -1927436716 1445833703',gssb_burn,'',init_dummy_sensor,'',gssb_antenna_release,'6336006587072139442 91369240900999482138627269334276204370 178040686591417422752221843193282020305 2120998192',obc_set_pwm_freq,'1808686254 -1347607294',gssb_unlock_config,'1877418627650811372',obc_get_time,'11849832370329734207',gssb_get_sun,'',fp_del_cmd_unix,'1485434160',-6,6.841016054153442,444020.0,10820.0
rw_get_speed,'',tm_send_from,'z;(wE 12565070125385798865 6',com_send_tc,'-1546246599747200447 -77049927588285925383327776220361935942',obc_set_tle,'326128796636118006452028825584179143975 tYuPSOg6',gssb_burn,'',gssb_set_addr,'340408036',gssb_unlock_config,'Rd4`e',eps_get_hk,'',com_get_node,'',gssb_fss_set_config,'199381246913538754',-6,7.320148468017578,444020.0,10620.0
gssb_reset,'',rw_set_speed,'5130083403320117097 ',com_send_rpt,'834329578 -24797429670909660717280215816759330904',help,'',obc_reset_wdt,'',eps_get_config,'',gssb_fss_set_config,'312259765213616309',rw_get_current,'',obc_get_time,'11374673401287761717',fp_set_cmd_unix,'-146671921 -5828926491806915085 5764646467324363391 895401200 36513313327430251589903419264716365321',-6,7.181840419769287,444020.0,10828.0
gssb_get_model,'',obc_get_time,'4100717130824625219',gssb_get_model,'',com_send_tc,'24538578448640851191441152133837247219 -86461928207539540601993536899240275000',obc_set_tle,'10205108136811118360 55303648518940693134328516730970211375',gssb_unlock_config,'-727602858',eps_set_heater,'16556471689162831700 330641649344256080451734419827433402740',obc_pwm_pwr,'-780860902',drp_add_hrs_alive,'3961409114915699212',gssb_msp_cal_temp,'+Stnj -1083408119590201463',-6,7.6682820320129395,444020.0,10668.0
fp_set_cmd_unix,'18061500032570024844 2093486543 -1984797760 g 5510475254824753338',gssb_commit_addr,'',com_send_data,'i0TM0',drp_set_var,'X8F -172852330616718586541791634773226333922',tm_parse_status,'',obc_prop_tle,'-313017424162404147133476431350095029846',gssb_reset,'',obc_ident,'',com_send_tc,'951590548 3986725511391210822',gssb_unlock_config,'-307376479657806935837216587157370976693',-6,6.560020685195923,444020.0,10620.0
eps_hard_reset,'',gssb_get_uuid,'',drp_add_hrs_alive,'7149905483567662095',help,'',tm_parse_status,'',com_update_status,'',obc_prop_tle,'5131829686157498840',com_set_config,'6774876057392525175 ',com_get_node,'',fp_del_cmd_unix,'-1974042331233211815',-6,6.9601969718933105,444020.0,10692.0
com_send_rpt,'-1012686312 -244038370070257884688319995503427375028',gssb_arm_manual,'-764260096',rw_get_current,'',gssb_burn,'',eps_update_status,'',com_update_status,'',gssb_arm_manual,'865185205',drp_test_system_vars,'',fp_test_params,'-1502223018176405706 6720840988148850270 H*Ud{',com_send_tc,'j& {8.^~.U',0,10.250326156616211,444020.0,10932.0
tm_send_status,'-211953631891002292131212864398415601228',tm_send_status,'7460170251774225368',gssb_msp_get_temp,'',fp_del_cmd,'i(~8m 14652519059275561587 3644457047706541671 -136283369197765550745915093528578318334 -240241074925307009983087806306176004126 )Cy6Z*',eps_update_status,'',gssb_fss_set_config,'{',gssb_get_burn_config,'',gssb_fss_get_temp,'',eps_update_status,'',com_set_node,'1668751990',-6,6.646855592727661,444020.0,10716.0
obc_reset_wdt,'',obc_update_status,'',gssb_msp_cal_temp,'-7269252697797158941 d0)rBc',obc_update_tle,'',gssb_get_temp,'',gssb_set_addr,'1374093510',gssb_antenna_release,"'7871071387321890162 11200452261485628596 11868353267471339534 [""e'",drp_set_deployed,'1f=h*_:Ib',gssb_get_temp_int,'',fp_del_cmd_unix,'5590420353408975627',-6,7.016557931900024,444020.0,10812.0
rw_get_speed,'',fp_set_cmd_unix,'133315512969928145743869080135173560439 39975557497281576504192609412533525872 2746301583349114654 -470774691 c7MmT-!l&',drp_add_hrs_alive,'-5280274499716150641',gssb_reset,'',gssb_fss_commit_config,'',com_debug,'',gssb_fss_commit_config,'',com_send_cmd,'0} 129845248678500736',init_dummy_sensor,'',gssb_burn,'',-6,6.329620599746704,444020.0,10688.0
com_get_node,'',init_dummy_sensor,'',fp_test_params,'11275799303052126587 63336161371874470817542087912480979151 -171260605',com_send_rpt,"'-182674983416442317014887850288817666688 }w<@I""Jl@$'",gssb_antenna_release,'(?tC 8586971816447062377 7264782081351821580 -8608960614680664816',gssb_get_status,'',init_dummy_sensor,'',fp_show,'',gssb_pwr,"''vd""_9e -1019892362'",gssb_antenna_release,'2Vz 388138344 -117260149066092796802389093459290570113 13170731577731266158',0,7.304090261459351,444020.0,10956.0
obc_ident,'',com_reset_wdt,'738472822364598062',drp_set_deployed,'|67dQ',rw_get_current,'',tm_send_all,'90757580597516968791154081639748665785 -S%uS*mpdB',test,'2045727539',gssb_commit_addr,'',gssb_arm_auto,'-105028935073880685783919462339195625791',rw_get_current,'',fp_set_cmd_unix,'!+Z7o  1122474414 5472003947816087472 16286725175569675165',0,7.512385606765747,444020.0,10584.0
fp_set_cmd,'-610315201704082093 -3865269557276924078 930491072 -734359780 T 5409118165909938256 7410004703055253051 -2511895158642096899558271222187471220 2060077274 2568762112683069586',tm_send_all,'1877842165 10177566958564349462',gssb_msp_get_temp,'',gssb_fss_set_config,'4878653435035046807',gssb_set_addr,'7308281437634830770',obc_set_tle,'-5966876780903129552 116061854030683646504503403014125507901',com_send_rpt,'317914448407740034416495016336960276432 yB4',gssb_set_burn_config,'3753728756176604068 3117499974047723036 97445545898760547912536723287799762929 15205272779624709631 -56978075623725790327176037169450326730 85204497 0.]LOO2o%B',tm_parse_status,'',gssb_get_version,'',0,7.315750360488892,444020.0,10888.0
tm_send_all,'5970991550259696482 7981160663460084358',com_send_cmd,'2443952284113638410 -296914152694465614032674466713998495943',gssb_commit_addr,'',rw_get_speed,'',obc_update_status,'',test,'G)MzAS*',tm_get_last,'-48537501408330391802085942688708518626',rw_get_current,'',com_send_rpt,'9190071392547318478 zodTvD&[n',gssb_get_sun,'',0,7.42928671836853,444020.0,10692.0
obc_reset_wdt,'',obc_get_mem,'',com_send_rpt,'-4045119325790378781 -57274735476448277869105925335219188808',gssb_scan,'7448911219422035911 7778222943097473112',gssb_fss_set_config,'-325313454482339409992458777858253087328',gssb_set_burn_config,'pBN -1668657749891868316 38657299464881537103758511341399305883 -845316370 TzDgQQK\X -3082394230243488517 -6797494931874731495',fp_set_cmd,'13005467897565295048 6241424125241039105 2761869998150509244 67225029080672173 34965117931346815802544674145132409735 -2939634117705012198 10699267840058356016 1293236911 8819609694097021241 -189655042992107024675893862576969337688',com_update_status,'',drp_set_var,'74145631581709377961131245607792494995 -749713564',drp_ebf,'463754471',-11,6.674906015396118,444020.0,10912.0
gssb_arm_auto,'334700702035022351917249479913725048980',obc_set_tle,'1487837998 457404432',set_state,'21250384496149541024856070534877625068 14671881455052961307 -8638795736821817177',gssb_select,'1246253065184922408',gssb_select,'5475749749022907134',eps_hard_reset,'',obc_set_pwm_duty,'5261005090665400744 -798275138',tm_send_last,'R?mQk] -1279656572',gssb_fss_set_config,'71489624055044310144153732616034906684',com_send_cmd,"'-302465853104432721927873902452881628123 arXxhb8""'",0,7.690271615982056,444020.0,10808.0
obc_ident,'',gssb_select,'-4184394847960996196',tm_send_status,'855922296386890517',com_ping,'1965605229',obc_get_mem,'',set_state,'8274885071254446053 T9_UEC-8 275224792474027914925491303439725339643',obc_set_tle,'8726658497373238549 868475731',tm_send_all,'2838994712212552809 312784650899481553056383694334212329950',gssb_set_addr,'306076853332465268424417098888761868839',gssb_get_temp,'',-6,6.9591755867004395,444020.0,10804.0
tm_send_status,'L]c^N=9k|j',fp_show,'',fp_del_cmd_unix,'2066434098',eps_get_hk,'',gssb_fss_get_sun,'',obc_get_sensors,'',eps_hard_reset,'',com_ping,'1083490646',com_debug,'',obc_update_status,'',-6,6.746039152145386,444020.0,10664.0
tm_set_ack,'-1525833638 -260773668905726231667590418825509818871',obc_set_pwm_freq,'6F5zOu -507017364',gssb_fss_get_temp,'',com_send_data,'14079704704155168755',drp_get_vars,'',com_update_status,'',obc_reset_wdt,'',obc_set_pwm_duty,'J 87472369368164885372494930868804615143',tm_send_all,'2439377214343075286 -233806104117397380633099811568535819667',gssb_msp_cal_temp,'M 1790377878880572937',0,7.326183557510376,444020.0,10692.0
gssb_get_burn_config,'',gssb_fss_commit_config,'',gssb_get_version,'',gssb_unlock_config,'-7701128013967023671',fp_reset,'',rw_get_speed,'',fp_show,'',gssb_commit_addr,'',eps_get_config,'',gssb_pwr,'6159156567487388243 5207677',0,7.262692928314209,444020.0,10940.0
fp_del_cmd,'15065043962136613310 228466088124651849471902085441445030885 7931302915172069000 -781517476 1764548380002405968 #+c:J|88*',com_set_node,';m]E/+>['&',eps_get_config,'',gssb_get_burn_config,'',rw_set_speed,'77195300752044704 505848499',tm_send_all,'8711203339419295496 1193031395327780298',drp_set_var,'4196546414061319497 -1662323894',gssb_get_sun,'',eps_set_heater,'3LCM]2i -485419030803897350',fp_del_cmd,'nP -94503647536578702783479250294560124471 163419337565204100812343621201046296368 231322025893260653945527858698513752127 1723454306 4221288198550830888',0,7.3656907081604,444020.0,10956.0
gssb_fss_set_config,'6468024375852343957',eps_get_config,'',fp_del_cmd_unix,'-1975897892656200725',tm_get_last,'1217076770',gssb_fss_set_config,'1',tm_set_ack,"'9807294614477039507 D5""c4a3-'",gssb_arm_auto,'+u{',eps_get_hk,'',gssb_get_model,'',eps_get_hk,'',-6,6.3271331787109375,444020.0,10812.0
tm_set_ack,'3715895138868552841 v/.9'',gssb_antenna_release,'11029753251762705212 5468205888141216792 64720768645227034850934226104898987419 -6129266464407164494',fp_del_cmd,'3974171140947068061 -126644871877050471339656436145626150377 -1095772356 -7956194797409217929 -938170174439494366 676550574',gssb_get_uuid,'',gssb_select,'kQY=$?',init_dummy_sensor,'',gssb_msp_cal_temp,'-315491593420301832490932962965470950182 ',gssb_get_temp,'',obc_get_tle,'',drp_set_var,'1499226103 a',-6,6.417508602142334,444020.0,10660.0
obc_set_pwm_duty,'-9088166229829045778 -4796981929967211087',com_send_rpt,'O+?ly 642070423167634217',obc_set_tle,'SJlzK) -4601324214635871929',drp_ebf,'-515589551',obc_get_time,'165234324305503298986181845094717013444',fp_reset,'',drp_set_deployed,'126613022314754032987672691171409072349',com_set_node,'B*?',gssb_set_addr,'439472455',obc_get_time,'8148216683766816524',0,7.337570905685425,444020.0,10824.0
com_reset_wdt,'-309327973',tm_send_status,'6035515790849151622',fp_set_cmd_dt,'6462642130577062335 290623072697914454955963757577600837394 n#=bj6]g 4976240671829258595 -10444182113598858448845290953238602193',gssb_update_status,'',com_debug,'',drp_set_deployed,'1216822656528930331',tm_get_last,'',obc_prop_tle,'216819437',fp_reset,'',eps_hard_reset,'',-6,6.373990297317505,444020.0,10928.0
tm_set_ack,'11318550241830240666 17047929252122039110',obc_reset_wdt,'',tm_parse_status,'',gssb_get_sun,'',obc_get_time,'~k'(',fp_del_cmd_unix,'-1650823270',com_set_node,'-1696057317',com_set_config,'-296595826622180773228683811550692960666 10420496974485380772',fp_show,'',gssb_pwr,'95954214870373190035397110781211089665 4370795323248151690930262135130837549',-6,6.564945697784424,444020.0,10700.0
tm_send_last,'3941209011336576824 18233491633585615120',gssb_get_model,'',drp_set_var,'-5376268128184304471 -268968753893325910297904196140240755309',fp_set_cmd_unix,'-68314640 1254563079344735668 U4 -821265788970831748 1447763200212106148',gssb_scan,'-105311445206266886401031961792259877253 3675221030171058536',obc_get_mem,'',gssb_msp_cal_temp,'-89217180655593755270560915536341575777 }1jbCRSS',gssb_select,'17581514376464413920',fp_del_cmd_unix,'5504236123736047069',gssb_get_model,'',-6,6.762647867202759,444020.0,10900.0
fp_test_params,'10733528187235316084754891679389594445 2301757525598884004 -930195001',fp_set_cmd_dt,'JWX>80!0 -8275708605956259943 -1340959877 -1831898153 3769499625189520262',gssb_scan,'-2578857765208686676 1273415350',com_debug,'',gssb_select,'29505727798662464175452161716104753373',gssb_unlock_config,'17611590964090290749',gssb_set_addr,'1734880348278303662',rw_get_current,'',gssb_arm_auto,'-161016899526955715681229296763325119014',gssb_get_temp,'',0,7.350330352783203,444020.0,10684.0
drp_get_vars,'',fp_del_cmd,'Pal#=911x} `'8q` 6450659701996505006 15396197847290091511  162190093279242938745001088120779845104',fp_set_cmd_dt,'2799117519574766895 -2736309865026160138 -2048900573 U0;<T -8232505519681820658',help,'',drp_set_var,'-97127396 198095006514798331707161283369355156718',obc_set_pwm_duty,'1881778563176459759 -248002635728352312720967158874261944319',fp_reset,'',tm_parse_status,'',eps_set_heater,'198652009515960708024197824449197624082 82450344',obc_get_mem,'',-11,6.798745155334473,444020.0,10644.0
gssb_get_model,'',gssb_get_sun,'',gssb_get_uuid,'',init_dummy_sensor,'',gssb_arm_manual,"'h:k,o%:V8'",gssb_arm_auto,'5174186167080628670',gssb_fss_set_config,'2411330591078698233',gssb_get_temp,'',drp_test_system_vars,'',obc_pwm_pwr,'uO+K\~',0,10.518117427825928,444020.0,10940.0
help,'',obc_prop_tle,'-1532539520',fp_set_cmd_unix,'579512655 7478585632989192650 -1007072017042803266 5749479228721504747 1173956969',fp_set_cmd_unix,'6442418142663494045 }wAi6J AzJ6b9-t d -1637886980',gssb_antenna_release,'G_2:!bu!C0 -3778667254838675774 -243856015516199038621571774032901626782 6186775681078348232',gssb_update_status,'',tm_send_from,'6413560354293781909 -6205943816677628865 _Z=!.(i',rw_set_speed,'298617762305577809226696218926075564187 -29201488124187434600912396130724228034',eps_update_status,'',eps_get_config,'',0,7.268507480621338,444020.0,10708.0
gssb_get_temp_int,'',fp_reset,'',test,'5350078892123757457',set_state,'-6564118679871774968 6900579644312771692 WCT<',obc_set_pwm_duty,"'M=C&^!, 373171883'",gssb_select,'1963814880865037653',gssb_get_uuid,'',drp_set_deployed,'-8631018732644828430',com_debug,'',com_send_rpt,'10255970908182471097 >',0,7.466415882110596,444020.0,10844.0
com_debug,'',gssb_set_burn_config,'335587967680173179723044724130359142414 *} 1488784020 251597238059258610655928061338581997381 302205003394346231507855844373232013817 56149120714705393 4256417398537580572',gssb_msp_cal_temp,'-1371586311 3599741298785447514',gssb_get_uuid,'',set_state,'PY @ P|:PxLC',gssb_update_status,'',obc_ident,'',gssb_commit_addr,'',gssb_reset,'',obc_set_tle,'2264676623413251287 188145329959021149257349331439257681374',0,7.3262622356414795,444020.0,10940.0
drp_add_hrs_alive,'269186060968853308585493933658851489031',obc_ident,'',obc_get_mem,'',obc_reset_wdt,'',eps_update_status,'',drp_add_hrs_alive,'3675001136098880003',com_get_config,'4526582762680206447',obc_reset_wdt,'',com_update_status,'',obc_get_sensors,'',0,7.418121576309204,444020.0,10688.0
tm_get_last,'234756204974386324',fp_set_cmd_unix,'7086613119040696155 4690683401936097584 1185879218 4863699367593348204 15673448394684560502',fp_set_cmd_dt,'%Wf 14810293348689875587 U|uA  243420661670175896824462631605774054746',gssb_msp_cal_temp,'-326736228635302094034672807808176511733 -299580575',gssb_get_uuid,'',obc_update_tle,'',obc_pwm_pwr,'15918680937383276896',com_set_config,'15628261037451492647 237407169005726899643467518761639344067',gssb_reset,'',gssb_get_burn_config,'',-6,6.353848695755005,444020.0,10956.0
tm_send_from,'233452794140921790700597626526176128841 5413064682480220288 -3602996031457349008',obc_update_tle,'',drp_get_vars,'',gssb_set_burn_config,'1275550480847243735 133818775319325259519513102406388084443 12025473490218382224 y>^gWv. 7694016888089397986 280865080 419141645',gssb_get_version,'',com_set_config,'-265059680 -50283911185342256085213238344473903194',fp_del_cmd_unix,'9110993085008622083',obc_get_tle,'',gssb_msp_get_temp,'',rw_set_speed,'-8749857372511465871 Uyq'`W',-6,6.894111394882202,444020.0,10876.0
obc_prop_tle,'960459739',fp_test_params,'512725910 1349739875 15490905641842504107',gssb_unlock_config,'8v<3%{A',fp_del_cmd,'v] 548411341 43560841 -2104895134 166298286508263738476878294960052880391 6541709244315004957',gssb_set_addr,'`',gssb_msp_cal_temp,'-108073610178889607480259238582974107418 -161731602836307993413191319121249832275',gssb_get_version,'',com_set_node,'3716103919577900068',gssb_arm_auto,'!d]GuXAO3?',gssb_get_temp_int,'',0,7.643986940383911,444020.0,10664.0
gssb_msp_cal_temp,'10945553816459834602 8994011947600017279',drp_add_hrs_alive,'5911586127583417711',com_send_cmd,'>!oAvwR 6733012817910493414',gssb_fss_get_sun,'',tm_send_from,'6381507522266942342 13646857974429349148 13223259145418733436',gssb_get_status,'',com_debug,'',tm_get_last,'-1885964383',drp_get_vars,'',com_get_config,'-1982268187',0,7.3593690395355225,444020.0,10644.0
drp_ebf,'.!',gssb_fss_get_temp,'',gssb_get_status,'',obc_reset_wdt,'',gssb_set_burn_config,'4924972562180239994 -282507391580783034984164937349978359172 -8537506032149118026 HkPf)5fEY9 )*KD8MAB 3212152542138439640 ',tm_send_all,'3970051343443542826 1340352096129998246',gssb_msp_get_temp,'',tm_send_last,'425524111 16182427295277379235',gssb_select,'-3703084200393983507',gssb_fss_get_sun,'',0,7.288753271102905,444020.0,10644.0
com_get_node,'',gssb_fss_commit_config,'',set_state,"'""#CQ""9,%D 1235844817 99971963372305689003592560263807280660'",fp_test_params,'\F 1096674501180605766 17026747847689988722',fp_test_params,'586643590 2114667899856328686 1033733073',drp_add_hrs_alive,'960214617',com_set_node,'10268307765933010695',tm_send_last,'7013199603170424964 10233395220065786967',init_dummy_sensor,'',obc_set_pwm_freq,'8508046444256305666615679192178430264 5605411208945058198',0,7.391218662261963,444020.0,10664.0
drp_test_system_vars,'',gssb_unlock_config,'323013022',fp_del_cmd,'17247891668622977870 16980713463564785715 4355429955480654539 232509673546072795274172755043680859247 7734346385079888744 4297259884908201047816535321691233427',gssb_pwr,"'Q,-BK -702950521'",eps_hard_reset,'',obc_update_tle,'',gssb_fss_set_config,'K~9C#AB+',rw_get_current,'',drp_clear_gnd_wdt,'',gssb_arm_manual,'17117584414278066648238014751622726823',-6,10.196655035018921,444020.0,10976.0
gssb_msp_cal_temp,'15831871310249173318 15128128891664220681',com_update_status,'',fp_reset,'',gssb_get_sun,'',obc_ident,'',fp_del_cmd_unix,'68852037391309771270140274927435714700',com_send_data,'-2792042251226459805',gssb_get_sun,'',eps_update_status,'',gssb_fss_commit_config,'',-6,6.538640975952148,444020.0,10672.0
drp_test_system_vars,'',gssb_arm_manual,'16020234611479944253',gssb_get_sun,'',com_update_status,'',com_reset_wdt,'1098759003',init_dummy_sensor,'',gssb_get_temp,'',gssb_update_status,'',com_get_node,'',fp_set_cmd_dt,'-6308466845907076144 -1882362888 2127532181 7355443243295702791 -4079260396818741827',-6,10.498241901397705,444020.0,10664.0
rw_set_speed,'16232748476175186986 fg[Q=q^1',drp_set_deployed,'-7351840507756338329',tm_get_last,'`G',com_update_status,'',eps_set_heater,'-2467322346443119478 wiU?RRWs',gssb_set_burn_config,'q[OY53: 6470539844137951834 -176186784155304648228607668641536445387 222249480361595937637846361455546547326 4994956360951240649 -6753960485486344799 -1134136474',tm_send_last,'598023660 R:mZ.',tm_send_from,'11988003849516096372 -1313938360 -67377039546912749',gssb_arm_auto,'307047968043510148533777757020222012678',tm_get_last,'282722659',0,7.315392732620239,444020.0,10816.0
gssb_get_burn_config,'',init_dummy_sensor,'',com_debug,'',gssb_pwr,'8500194501416574172 1763769082624096703',obc_update_status,'',help,'',rw_set_speed,'179178791584751096 13205752045402104701',obc_update_tle,'',gssb_get_status,'',fp_test_params,'-287230701764681080012555379317099986706 2103639568 6411906889627145424',0,7.387210845947266,444020.0,10820.0
eps_get_hk,'',set_state,'$kaCJ= -4220931828785508202 527423812',obc_ident,'',obc_set_pwm_freq,'@lp! -131398596',drp_set_var,'EW`CEc 277782670874610915318835861795445483056',drp_add_hrs_alive,'139277787290875105271947629864866927573',obc_get_tle,'',obc_update_status,'',gssb_get_model,'',gssb_get_temp,'',0,7.379811525344849,444020.0,10632.0
gssb_fss_set_config,'1874770033907393505',obc_get_mem,'',fp_del_cmd,'873977263 52125216720479791742160265046256110649 -21154156261227893871576726375499211006 3LQ62j -6489513310669812225 C',com_update_status,'',gssb_fss_get_temp,'',gssb_get_sun,'',obc_prop_tle,'30830382593353731806450250489721644475',com_get_config,'f',tm_send_last,'7M?yn] Ts_I',com_send_rpt,'5494107327528942006 9847761451057793043',0,7.4731996059417725,444020.0,10692.0
tm_send_all,'8543335487331228502 1624120866',obc_set_pwm_freq,'13909732086966883626 0',eps_set_heater,'12262660173075826428 384535454',obc_get_tle,'',com_send_data,'257410723397975965',tm_send_status,'3614722926228105191',gssb_set_burn_config,'-5040983383255824165 320942412430533571582996229363581454450 -89968711763044470199112455220889216891  8084091943437344402 -953771817 B}aj',gssb_pwr,'16572619100907058583 2054298420',gssb_fss_commit_config,'',gssb_get_burn_config,'',-6,7.549732685089111,444020.0,10940.0
gssb_set_burn_config,"'1185533373 hH/@9]+` 7206290443425358333 2058025758 qnH|K[C,ea -3721324776734723138 15897069410476156960'",obc_set_pwm_duty,'.`M- 133114426826148921436118024425323499834',rw_set_speed,'-8605413164814169221 221566926296254186903512327647821358204',obc_prop_tle,'N/F04KTul',com_update_status,'',rw_set_speed,'6326987482645806718 -76142003401825089276600673065486052256',obc_set_tle,'5236016125481021629 8726131429233296334',tm_send_all,'18263715264715160940 Lxg',obc_get_time,'172162730048609142768542864050372893870',rw_get_speed,'',0,7.326516151428223,444020.0,10632.0
