Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
gssb_set_addr,'CPZT&F-IlS',fp_reset,'',gssb_msp_get_temp,'',obc_set_pwm_freq,'124094457853660864512948864499334924495 71179063453887580301586048846319765559',com_debug,'',0,6.996066093444824,444020.0,10976.0
obc_set_tle,'3511283632105605861 2009472728',gssb_antenna_release,'287092017647947849119592077556268769026 5209168888575306128 15717058813513020221 8688438610514668803',gssb_get_model,'',com_update_status,'',init_dummy_sensor,'',0,6.956861257553101,444020.0,10696.0
gssb_burn,'',drp_test_system_vars,'',gssb_get_status,'',eps_update_status,'',fp_del_cmd_unix,'-1556086298701090472',-6,10.273231506347656,444020.0,10692.0
tm_send_last,'!% -1245059497610161014',fp_test_params,'1637687592 3432448297043886566 4499843843971012728',gssb_get_uuid,'',test,'207034782113034457585643458888931371872',tm_send_status,'1046676547',-6,6.629239797592163,444020.0,10664.0
gssb_fss_get_sun,'',drp_clear_gnd_wdt,'',drp_clear_gnd_wdt,'',fp_set_cmd_unix,'140120554 5579386197316116775 18245394787977707142 -44769211589509565253233360943946687862 10972043913186709697',tm_send_all,'1965868906 1659952318915028912',-11,6.597785949707031,444020.0,10924.0
tm_set_ack,'4826746915694706141 -1599963578',eps_hard_reset,'',gssb_arm_manual,'-8767760427854088775637172832202798112',drp_set_var,'2857801059884946713 17596716158226590562',obc_pwm_pwr,'17120625251581889176',0,6.941159248352051,444020.0,10632.0
gssb_reset,'',com_ping,'1741576419',fp_set_cmd_unix,'-300081421257805963308315553256339036117 128338795 1391668490 4222632723318735376 ~_~p',gssb_get_uuid,'',obc_get_mem,'',0,9.190820217132568,444020.0,10812.0
com_get_node,'',gssb_msp_get_temp,'',com_debug,'',tm_get_last,'187159630',com_update_status,'',0,7.14856219291687,444020.0,10720.0
gssb_get_temp_int,'',com_reset_wdt,'8957024334949718147',fp_del_cmd_unix,'PVD.IxDJsX',com_debug,'',fp_set_cmd,'1445510255 +MF 1484064538 1694967735 BNc7Z?Q?H 7810161890895594074 -1746795123 -477151148 -7499837314473816713 845647205',0,6.952302932739258,444020.0,10876.0
tm_send_last,'1483954912 ',set_state,'4255259323416279163 -688189432646336934 -2952056556087463965',eps_get_config,'',gssb_msp_cal_temp,'717689929937676016 2628215906283444311',drp_set_deployed,'-2295766752503953251',0,6.972440004348755,444020.0,10720.0
gssb_set_addr,'1214579671',obc_update_status,'',gssb_reset,'',gssb_get_temp_int,'',obc_ident,'',0,6.910673141479492,444020.0,10816.0
gssb_fss_commit_config,'',fp_set_cmd,'rq|F3bP_B -5300440876468262049 3297391867249133066 8081327300607959845 7625169105886627944 7776405799385877983 LTC{MNV+6 178154233776582501469872811219656919056 322443453019109322637785893818537244944 11049533978752170551',com_send_tc,'836986972480370037 -349070260',set_state,'10083284116048434433 -1663776975 4251490472362028799',gssb_fss_get_temp,'',-6,7.63755202293396,444020.0,10688.0
gssb_arm_auto,'-183784210801159928782198629256540073591',gssb_msp_cal_temp,'1025985046 6958607909843109516',gssb_unlock_config,'^R$g',com_get_config,'51625843945206941804784765549320588595',eps_get_config,'',0,6.973637819290161,444020.0,10632.0
com_send_rpt,'949393151 12478301056752331051',gssb_burn,'',tm_send_all,"'dV7|\|"", 16896974814838469369'",gssb_unlock_config,'-2627747069546784213',gssb_get_burn_config,'',0,6.915745496749878,444020.0,10948.0
drp_set_var,'17016621981437808226 6458335531594470391',com_update_status,'',tm_send_status,'1380795497',gssb_get_model,'',gssb_update_status,'',-6,6.551565885543823,444020.0,10788.0
drp_add_hrs_alive,'-3723734948509814834',obc_reset_wdt,'',gssb_fss_set_config,'8151152862619422879',com_update_status,'',gssb_fss_set_config,'*(fJ',0,7.0107786655426025,444020.0,10644.0
gssb_fss_get_sun,'',com_get_config,'-990947544',obc_update_tle,'',gssb_get_status,'',eps_hard_reset,'',0,7.084570646286011,444020.0,10660.0
com_set_config,'-198984532 e;.',com_debug,'',obc_debug,'2974496271359445548',obc_pwm_pwr,'3863454916421382624',gssb_burn,'',0,7.013390064239502,444020.0,10876.0
gssb_msp_get_temp,'',com_send_cmd,'Ax< 8394181319384476515',obc_set_tle,'230675406575334840646341898151891974885 -2816315843111279921',drp_ebf,'193847981873177773333062854588465307748',gssb_get_uuid,'',0,7.0397844314575195,444020.0,10912.0
obc_ident,'',test,'e',tm_parse_status,'',gssb_get_temp,'',gssb_scan,'-197251962 rU',0,7.0666563510894775,444020.0,10656.0
obc_update_status,'',eps_set_heater,'-6098215585296338536 ;u',com_send_rpt,'cPS7 `0+G',gssb_pwr,'-4602470187791059618 -8907379988875878380',gssb_scan,'12810274853413953490 -1090808905',0,6.970687627792358,444020.0,10936.0
drp_set_deployed,'jC>(Yi',fp_del_cmd_unix,'6173139587028722806',gssb_get_status,'',fp_set_cmd,"'3122715309205076116 -1419553359 |Z""7C--w @EWXfA\G 5720828694210750259 -69062045080977774011088931501811000505 mZ<yWb`} 1308477136 mX^?rx'A 6203293399404582217'",eps_hard_reset,'',-6,6.501263618469238,444020.0,10664.0
gssb_fss_set_config,'139525044710742037819748307119552347914',gssb_set_burn_config,"'-987652623 1490494969785843149 -210616529 -Z,8\fv#%R -3486653692348451438 n4 7332256016863825187'",eps_get_config,'',eps_get_hk,'',obc_prop_tle,'15926580011481199433',0,7.008915424346924,444020.0,10684.0
gssb_get_temp_int,'',com_send_rpt,'-2416096693616446977 432485881697889764',drp_clear_gnd_wdt,'',fp_reset,'',gssb_get_model,'',0,6.998961687088013,444020.0,10668.0
obc_update_status,'',com_ping,'1882222668',obc_reset_wdt,'',drp_add_hrs_alive,'-1755180577174430776',com_reset_wdt,'-565120804',0,9.462229251861572,444020.0,10652.0
com_send_cmd,' 327136390252726906485370081100915616297',obc_ident,'',gssb_fss_get_sun,'',test,'333577236076569716783122505512633561238',rw_get_speed,'',0,7.0963029861450195,444020.0,10648.0
drp_set_var,'4983606692263076768 215092212610029658096561106825870937382',tm_send_from,'7971754121561617236 2770823628311743763 -901656279',obc_get_mem,'',gssb_fss_set_config,'4204095520856382628',fp_set_cmd,'1024300060 1343624102 5658200279485238166 14127264959531319381 13405462935883388335 G%Zc 309472463077557652621493735536364533366  159281983481639746460640807333294386773 945326632',0,6.999887704849243,444020.0,10684.0
com_ping,'iOa?ND%0',com_set_config,'-43299826843131506347969066371249295065 296225563933450137505247938260062316739',tm_send_from,'12646954028132242450 1473185922 -2792106347448567180',tm_set_ack,'9874320663323131221 ',gssb_fss_set_config,'118377369990555371950071904299789968983',0,7.232028961181641,444020.0,10720.0
drp_clear_gnd_wdt,'',gssb_reset,'',gssb_msp_cal_temp,'258702986633401442640843164041371326537 4222088607820373237',drp_ebf,'10824565116583520632',com_set_node,'193064669817859864511984934472199433128',0,7.059980392456055,444020.0,10676.0
gssb_fss_get_sun,'',fp_del_cmd,"'1048512485145692590 11458401116178658163 -336895345 ,*~7d]*eF1 -108647067617473466173054501598690948799 -1409301052'",gssb_unlock_config,'1876098871',obc_get_sensors,'',obc_reset_wdt,'',0,7.1775712966918945,444020.0,10664.0
com_send_data,'636242769',eps_get_hk,'',gssb_update_status,'',obc_pwm_pwr,'AqjBeI{)c5',com_send_tc,'1921435338 -287922683339802397409603312045052063508',-6,8.362669706344604,444020.0,10700.0
com_update_status,'',com_reset_wdt,'11226214395092584591',obc_pwm_pwr,'-214059319437861153161379314694778160797',drp_add_hrs_alive,'2107892667',gssb_get_model,'',0,7.351856470108032,444020.0,10816.0
gssb_arm_auto,'4149226862636146784',tm_get_last,'-4998168667082030612',obc_reset_wdt,'',init_dummy_sensor,'',gssb_set_burn_config,'174210814496117782 -3483590973625764872 -1157186483913622558 9010987205516178101 -293660305261240463877722910792565543640 34798159233403719992252627449215684985 4338896062898721806',0,6.9548656940460205,444020.0,10912.0
obc_prop_tle,'-59646387044418522237191912497916111345',com_reset_wdt,'',obc_pwm_pwr,'-7471450274790711807',obc_get_sensors,'',gssb_get_burn_config,'',0,6.9480860233306885,444020.0,10716.0
fp_test_params,'121209174618617660 uo?7V$t>j0 106225930962605837419602716401153316312',eps_hard_reset,'',gssb_commit_addr,'',tm_set_ack,'6365451166839217677 12687805639623953231878981629188768662',gssb_get_temp,'',0,6.977733135223389,444020.0,10668.0
eps_set_heater,'-1029074728 233496416119104401876510258027009991586',fp_set_cmd,'234432534407043808318935745661940561937 wm#.AyaA -2512403272655782272 -910402220500393915 @o 74V.2YQk 261711690610286764740353963353942160027 6323080362595121438 fy 1209269379',com_get_config,'1710740065599051091',gssb_set_addr,'-279690789',eps_get_config,'',0,6.973527193069458,444020.0,10692.0
gssb_get_status,'',obc_set_pwm_duty,'-5294127636889415159809707132629045472 1652218985',fp_set_cmd_unix,"'3HsPu44 0?^d| ,1>: 633460339 -5264234441294325141'",gssb_get_version,'',fp_del_cmd_unix,'11346116456210429646',-6,6.505979776382446,444020.0,10672.0
rw_set_speed,'973782906 \EYbD181nA',gssb_set_burn_config,'s> -2885563659881674273 139237105733750833188957553941526596538 -566651958 338035284003223727434788071045477283705 442409094065873350 8784994815841013332',tm_set_ack,'-8690219342486961731 -1953082693',gssb_get_temp,'',com_update_status,'',0,6.897085189819336,444020.0,10900.0
fp_reset,'',obc_set_pwm_duty,'D0;cD!|mj 9133668339828043711',gssb_fss_get_temp,'',set_state,'764619285348918276 1Ava8 Jsw0',drp_add_hrs_alive,'vt(',0,7.004735469818115,444020.0,10700.0
help,'',gssb_get_temp_int,'',gssb_pwr,'171494545023570275116335528436735374323 4uaDv8|bPR',rw_get_speed,'',com_update_status,'',0,7.188199996948242,444020.0,10564.0
fp_test_params,'577739824 -161167335 -2704976254500260825',gssb_fss_get_temp,'',obc_set_tle,'-1350269308 -3036438999488782726',rw_set_speed,'-7314972334394437073 16718064635403170323',tm_set_ack,'-1742010645 10957810405590401017',0,6.937497854232788,444020.0,10668.0
obc_ident,'',gssb_arm_auto,'-1638975437',help,'',fp_show,'',com_reset_wdt,'224922',0,6.968429327011108,444020.0,10628.0
gssb_fss_get_temp,'',obc_set_pwm_freq,'331351695116900601704708117084157118314 3118164524390354385285505392296490609',drp_set_var,'-2416082685978930832 130396183301692511252062040086725694193',gssb_unlock_config,'665842000590889277',gssb_msp_get_temp,'',0,7.239478588104248,444020.0,10748.0
com_send_cmd,'w 15410369653314473818',gssb_scan,'N9}d: -174431836657446537345696062515248226345',drp_add_hrs_alive,'BGDRJ9&ac',obc_ident,'',tm_send_last,'1708711105 504814241',0,6.898417949676514,444020.0,10648.0
obc_prop_tle,'10789747358538965186',gssb_antenna_release,'-623972600 9120838781282450708 -1041174501163172911 -296740662755965833132899236628128008745',gssb_fss_commit_config,'',rw_get_speed,'',rw_set_speed,'DGO#qX 6812389721594064274',0,6.982806444168091,444020.0,10976.0
drp_set_var,'6249504639522376277 \',gssb_set_addr,'7328367884218504094',gssb_fss_commit_config,'',obc_ident,'',tm_send_last,'-6929769023048366324 5456859130874731015',0,6.390493154525757,444020.0,10828.0
help,'',fp_reset,'',gssb_set_burn_config,'5301033173262352889 1906278286 -1661127857 -123149290744494022262491174921065447862 -226436526656676561225865535565506976106 -3202888557358806933 eF9k45TpN',help,'',fp_set_cmd,'2536162717390401050 -1263500210 6496577425877219096 -127418399887550978858042081963546253592 738448281 13145300589238172029 818269795738753015 82641824327400723727824048068623926609 -429026064 4804307871237558522',-6,6.52289605140686,444020.0,10908.0
fp_set_cmd_unix,"'1275428828 [+RvnCQ""m  -37081854535268356033017181971361549260 -224947189862114270118715743704845528722'",gssb_arm_auto,'-631568722',gssb_antenna_release,"'-1247826231783552620 X""`_X 2028107287 298584258989339498299860027490785481100'",gssb_get_version,'',gssb_msp_get_temp,'',0,6.952811002731323,444020.0,10948.0
init_dummy_sensor,'',gssb_fss_commit_config,'',rw_get_speed,'',drp_set_deployed,'79113367814809375969538584914644448868',com_send_tc,'16182784517928034523 1901484812',-6,7.4900712966918945,444020.0,10640.0
drp_set_var,'-325400635939518581070307825289812025043 135048642519461380668002596781673734780',tm_set_ack,'^'E -.m!MW',gssb_burn,'',com_send_rpt,'3773420471537945159 -798081134',com_get_config,'6371733439907572624',0,6.904617547988892,444020.0,10656.0
rw_get_speed,'',obc_get_time,'-9032699622998164195',fp_set_cmd_unix,'Eyo -1311374407 10881904493066232118 -260548902454895401222657787015969131836 -132461523852293736997645843550974354297',rw_set_speed,'-251970528194624810091404173381048120901 -1354685117234087218',gssb_scan,'-1212306426 -4508464848755570863',0,7.008172512054443,444020.0,10944.0
tm_send_from,'6916378737655590052 +`23D! RO54',obc_prop_tle,'BaV4A+4<l',com_send_tc,'16255350599597944789 6909663272054543',tm_send_from,'2339985438050302047 6957328488035842838 ?d;[',com_send_cmd,'6132671184807544028 )OYlmB',-6,7.3876378536224365,444020.0,10596.0
tm_get_last,'2208977120006966893',gssb_pwr,'8064177314214364553 %p<JWeUn',tm_send_last,':Lx@NI!EVX -1061367973',obc_update_tle,'',eps_update_status,'',0,7.200515508651733,444020.0,10656.0
com_get_node,'',init_dummy_sensor,'',com_set_config,'-210231807202539938474503516028656996337 69630313030319003653008239628705361261',set_state,'8VdYF 146108409844079969218412753306165807359 nJ?',obc_get_time,'276264484858311318742032397550512891544',0,6.903761625289917,444020.0,10712.0
gssb_burn,'',gssb_fss_get_temp,'',gssb_msp_cal_temp,'-1989738197480140213 -243630357',tm_send_status,'xB0&}',tm_send_last,'-212344771583281822500897648745045658757 8961707343235980683',0,6.941673755645752,444020.0,10632.0
gssb_arm_manual,'9906430070693327145',fp_reset,'',gssb_scan,'-6305039019945126063 2813541026192598795',com_get_node,'',eps_get_config,'',0,6.976062059402466,444020.0,10656.0
gssb_pwr,'96627554494387805753307454438024566899 15127570998830182787',gssb_get_burn_config,'',rw_set_speed,'-1913014972 486092066',rw_get_speed,'',obc_get_tle,'',0,6.9636616706848145,444020.0,11016.0
com_set_config,'16285518964847751909 4977711878625532680',com_send_cmd,'1913427132 -190192137973892411694866015463199659781',com_reset_wdt,'3036761955869835939',gssb_pwr,'R^P- 694394120',gssb_fss_get_temp,'',0,7.397709846496582,444020.0,10664.0
com_get_config,'906894040949325314',gssb_burn,'',fp_reset,'',obc_set_pwm_freq,'-568806425042651770 1951271163',obc_pwm_pwr,'3793167442198926210',0,6.922114610671997,444020.0,10888.0
gssb_get_status,'',gssb_get_sun,'',obc_get_tle,'',com_send_data,'4783881837343607468',gssb_get_burn_config,'',0,7.366209506988525,444020.0,10904.0
rw_get_speed,'',gssb_get_sun,'',set_state,'6010128167919307618 -2025154522 1897096418',rw_set_speed,'1602082342 405615976238273054',gssb_msp_cal_temp,'>{-onHb0Ej 167421141154398022060232987596928267426',0,7.448916673660278,444020.0,10976.0
tm_set_ack,'96371881687824966501237588101749105532 4533260216516193588',gssb_msp_cal_temp,'7770799170505881717 -20261073495623413013993080265167946846',gssb_set_burn_config,"'-321002941452114998504275743288117314248 8544040147192129342 5302909282890310112 ,On -304072149586622315391722914115257268954  252034252765750891032040536272669493392'",gssb_fss_get_sun,'',gssb_fss_get_temp,'',0,7.0228354930877686,444020.0,10756.0
drp_clear_gnd_wdt,'',help,'',fp_test_params,'8393870828312834167 2133345921 -1100063258870783187',eps_get_config,'',drp_test_system_vars,'',0,9.936875581741333,444020.0,10940.0
obc_pwm_pwr,'124383958236195211192009829461443442212',com_send_data,'6361965202761757550',obc_get_time,'145422657064395823426096332888784382232',rw_get_current,'',tm_send_last,'-1914731939 15808449059586142534',0,7.161217212677002,444020.0,10892.0
gssb_get_uuid,'',eps_get_hk,'',com_set_config,'-460935207 6014846875698657770',gssb_get_status,'',tm_set_ack,'-542753833826981536 -284732180827490842074746758085783782548',0,6.922396421432495,444020.0,10672.0
gssb_fss_set_config,'-880093815',drp_get_vars,'',fp_del_cmd,'pnPM/$] 7624462258502688970 -1439301950 7834145508036539522 -1947397590 11136569096563809139',drp_set_var,'(2LGu@ 1730700928',gssb_reset,'',0,7.006800174713135,444020.0,10936.0
tm_set_ack,'6033911426528756116 2688015059533798475',rw_set_speed,'182388958973928532488925363300613910183 2426345460812779206',gssb_get_uuid,'',gssb_scan,'-2497034953376836391 137637620597146745617275782413284254319',set_state,'324733109290157791777717504762338202784 10003728547672302209 -286762144347424334640966316677547342901',0,7.114657163619995,444020.0,10644.0
tm_send_status,'uZ]6q`)ZX',gssb_get_sun,'',gssb_set_addr,'y?H',obc_debug,'-150142840608494578337162311992567538670',obc_update_status,'',0,7.040332794189453,444020.0,10976.0
obc_set_pwm_freq,"'-63044250812019324346548084237090243879 ""c!kQD'",fp_set_cmd_unix,'11878222841255392028 16350830413682692642 -223409381 16580658751383849483 5514432080197526507',eps_get_config,'',eps_hard_reset,'',obc_get_mem,'',-6,6.930659294128418,444020.0,10816.0
drp_ebf,'16778975428195591457',com_ping,'-278503529085998359517800898894906032531',fp_show,'',gssb_get_version,'',eps_hard_reset,'',0,9.122907876968384,444020.0,10592.0
gssb_commit_addr,'',fp_set_cmd_unix,'^$9 2287708259381972023 11535152367907019636 16100817072417212740 _',obc_update_tle,'',test,'-9134488469079623139',fp_set_cmd_unix,'9631728149923146516 -79441695221708204429652631721014315006 81eYl4#v% 1014596664 6033395606083591611',-11,6.5645432472229,444020.0,10904.0
obc_get_tle,'',gssb_msp_cal_temp,'5674470463207432308 1257875593',obc_get_sensors,'',tm_get_last,'-604161433',obc_get_mem,'',0,6.96198582649231,444020.0,10888.0
gssb_antenna_release,'76037457484896860777492358842434552237 -152694014086627310612778018836398569933 12153465705054076842 R&<Cz',rw_get_current,'',obc_get_time,"'>sB?""pHTh#'",obc_get_mem,'',gssb_get_uuid,'',0,7.30842399597168,444020.0,10940.0
gssb_get_temp,'',com_set_node,'-205839035459024338918670509419085465911',drp_ebf,'-5345211846014155182',com_update_status,'',gssb_msp_cal_temp,'r!K.R -1867490910',0,6.958331108093262,444020.0,10648.0
test,'-2986644267871961828',gssb_msp_get_temp,'',tm_parse_status,'',tm_parse_status,'',com_send_data,'112262680575385784676780302220039830437',0,7.333147048950195,444020.0,10976.0
set_state,'-968586274551060703 13504467740744861206 372304713',rw_get_current,'',com_get_node,'',gssb_unlock_config,'16159923210121422549',eps_hard_reset,'',0,6.934540033340454,444020.0,10956.0
obc_set_pwm_freq,'12627449790667447018 -270010242',tm_get_last,'9083534076608567100',drp_ebf,'99807335258228676714621112321857647084',gssb_get_sun,'',gssb_get_uuid,'',0,7.062137126922607,444020.0,10620.0
gssb_get_temp,'',drp_get_vars,'',drp_set_deployed,'-7165887034074812893448472233883174016',tm_parse_status,'',eps_set_heater,'1466962707 9800469995311126906',0,6.804091691970825,444020.0,10976.0
help,'',help,'',gssb_get_sun,'',com_ping,'4670269969970196101',gssb_commit_addr,'',0,9.379380941390991,444020.0,10616.0
fp_show,'',gssb_fss_get_temp,'',gssb_fss_set_config,'@z<)3d',gssb_fss_get_sun,'',gssb_get_temp_int,'',0,6.979701995849609,444020.0,10608.0
obc_set_tle,'-5849262947446191199 -8886770604609641490',obc_get_tle,'',fp_del_cmd,'2415064520423086529 -328629146674118844584294239016225997614 321961252138350561241726062642327124359 10844259402125531650 129076332117144115585081427979402969809 100246442633637055226635589337972429009',init_dummy_sensor,'',init_dummy_sensor,'',-6,6.409436464309692,444020.0,10844.0
fp_del_cmd_unix,'-326724945407251973559120743732667000307',gssb_fss_get_temp,'',gssb_get_temp_int,'',fp_set_cmd_unix,'?+*0i% 302749545727750772643185557347471215800 1113490330199733455 -224760732011625617602791042449238043354 -966177872',fp_test_params,'-1823582074 mTpuUWpg }c|l',-6,6.22730278968811,444020.0,10952.0
gssb_fss_set_config,'h4rh',fp_del_cmd_unix,'15086163946894983730',obc_ident,'',obc_update_tle,'',obc_get_time,'-195974647627995469508828438634387287248',-6,6.2891154289245605,444020.0,10672.0
gssb_unlock_config,'271929763810074990546093701473970455214',fp_reset,'',com_debug,'',gssb_fss_set_config,'954692279',tm_send_from,"'780821078 570536524 sza;;D,'",0,7.05021595954895,444020.0,10664.0
com_debug,'',fp_test_params,'12817765605293178302 -2190384154690066369 t~',obc_get_time,'231000614193800795009719686468747289604',com_send_cmd,'-1223420897607834679 -339971685475871121100834174813382588602',gssb_msp_get_temp,'',0,7.655107498168945,444020.0,10924.0
obc_update_status,'',com_ping,'neH',eps_get_config,'',obc_get_sensors,'',obc_set_tle,'1550055650810413349630151681441358620 981985634',0,7.213114976882935,444020.0,10664.0
com_send_cmd,'7929430235330031512 gev>EJ8^w',com_send_cmd,'dc ',gssb_get_temp_int,'',obc_reset_wdt,'',com_set_node,'329065036241463396265864939483421814304',0,7.1311936378479,444020.0,10660.0
com_set_config,'1455562272271396949 11572065429506976741',gssb_get_sun,'',fp_set_cmd,'-6825874118415946778 t3S-X|c 2382965321603730197 2532037611292928048 202992454186736054406141853302440432265 A/.<F9 9644389184921301782 4475237279875890236 8811500343894655628 12093966227832444502',gssb_scan,'w>U0~ 4110151484472008605',help,'',0,6.946414232254028,444020.0,10940.0
rw_set_speed,'74967953776119079182884979580969605917 -2108472288504977726',obc_set_pwm_duty,'291864598742118721562019855040195202026 88468920199397381654997616515157729128',fp_test_params,'-618865433 770454880584602102 1488281938',gssb_pwr,'13108943729448713288 1009724663',fp_set_cmd,'17495759685238669296 7883794992957123133 -101248220112690619732903374781652249145 1915755201 190781121212368230111184481383000482874 -111186192 5835424890586792076 2305497438406214300 \ 473389729871088102',0,7.572205543518066,444020.0,10976.0
fp_set_cmd,'2813879283526526179 7423126472653104044 66115266691006299176676718814766443143 -73749988158969839522730008494008573546 17231133624471173468 119287183133104925525843610612889031969 2802294409488921117 -239159460264196085947567397816827760524 =@00:zwwcS ',com_get_node,'',tm_send_last,'EgPqf+f 2098041744127204916',obc_get_time,'233615326334891722823753944476686056318',gssb_update_status,'',0,6.885763645172119,444020.0,10660.0
gssb_get_uuid,'',set_state,'145988281614065471469139419175253243382 `1Nes{'` NjX]',tm_set_ack,'\ 10901305577292934286',tm_send_last,'11336557915846239204 -6436806683463349488',obc_get_tle,'',0,6.916748523712158,444020.0,10632.0
com_ping,'242692336132560184943713932372473122863',gssb_antenna_release,'vg 257364468754149570 6791903552131663447 46987653258093710770845514330637694019',gssb_get_version,'',drp_add_hrs_alive,'-1643070996',gssb_get_uuid,'',0,9.333596467971802,444020.0,10656.0
drp_get_vars,'',eps_update_status,'',tm_send_from,'267208619891670883393707105271196671341  JW7/Y',com_send_tc,'78120752757113706078083426650660960700 6986309922320146610',obc_get_time,"'""]GToC1Sa0'",-6,8.011303901672363,444020.0,10584.0
tm_send_last,'-700255869 -9185023614832651315',gssb_msp_cal_temp,'-157239247124685730105294263884956170 107277274',obc_update_tle,'',gssb_fss_set_config,'-280360533921696287105751568474308570113',gssb_scan,"'2378844186805135590 ;','",0,6.9683685302734375,444020.0,10828.0
gssb_fss_commit_config,'',com_set_node,'bzH=x5',gssb_get_uuid,'',eps_set_heater,'276681834186089448494972990409693996066 103012877',obc_update_status,'',0,7.017606973648071,444020.0,10704.0
tm_send_status,'-4288643684454639617',gssb_scan,'-731021454 2578275073033460417',gssb_fss_get_sun,'',rw_get_current,'',com_send_rpt,'7934875824908686030 2385572366879018465',-6,6.446728706359863,444020.0,10888.0
com_ping,'4801943282688475659',gssb_get_model,'',gssb_scan,'8998329261304829607 4040105457345254499',gssb_fss_get_temp,'',fp_reset,'',0,9.163043022155762,444020.0,10904.0
obc_update_status,'',eps_get_hk,'',tm_get_last,'PBz$D',obc_get_time,'17796081588200937930',obc_debug,'3I~+YKT',0,7.03415060043335,444020.0,10624.0
eps_update_status,'',gssb_update_status,'',com_get_node,'',gssb_arm_manual,'-1007621280',gssb_msp_get_temp,'',0,6.95000696182251,444020.0,10684.0
tm_send_last,'7653051786228411708 73501784395103710608859636015894293371',drp_test_system_vars,'',gssb_fss_get_sun,'',com_send_cmd,'8848074869794290847 D823+',com_get_config,'-3455432205667998954',0,11.300125122070312,444020.0,10940.0
obc_get_mem,'',rw_get_speed,'',fp_reset,'',obc_get_mem,'',fp_show,'',0,7.066563367843628,444020.0,10696.0
com_get_config,'-7987627827934802642',fp_set_cmd_dt,"'-292719432444551279501052012230711583563 319798354687597040736544997819183933983 IF6""c;+~pk  -223179860499708286123207876584658679015'",obc_debug,'1398907494766221049',gssb_arm_manual,'6068379542339547129',obc_get_tle,'',0,6.996181011199951,444020.0,10656.0
com_send_data,'6896768848364863005',gssb_antenna_release,'1345547365 5207429484819601951 1362257555 1111594950',obc_get_sensors,'',obc_get_tle,'',tm_send_last,'~R2BT%wi k_)',0,7.293431758880615,444020.0,10664.0
fp_test_params,'4394846044966719136 9061352525078214109 8710939799759277656',drp_set_deployed,'5543424769396355348',eps_set_heater,' R93J',eps_hard_reset,'',gssb_get_burn_config,'',0,6.952730894088745,444020.0,10596.0
gssb_fss_get_sun,'',gssb_burn,'',gssb_reset,'',com_set_config,'6642910784458691391 i0$&hn:8)_',gssb_select,'!Yi?+&'',0,7.01627254486084,444020.0,10812.0
com_set_config,'3369812412206637520 -290336858437323557368165167949478908704',com_reset_wdt,'12375782251342673233',gssb_commit_addr,'',gssb_pwr,'-98699098294658481804365798465067720763 4193948489804190093',obc_update_status,'',0,6.953942775726318,444020.0,10608.0
com_set_node,'280150041',obc_reset_wdt,'',obc_get_mem,'',obc_set_pwm_freq,'1350958923 5315666628174232993',obc_get_time,'1IC<BK9p',0,6.970851182937622,444020.0,10664.0
rw_set_speed,'-1039648018 2499625536387411231',gssb_fss_set_config,'1199575514',drp_get_vars,'',obc_get_mem,'',com_send_tc,'-1259535751 -852451574',-6,7.544377088546753,444020.0,10904.0
obc_update_tle,'',fp_set_cmd,'-2113458319 1159885802 -171765837087947823985838865602046590606 OqW6z_ 8524827069080512922 -1847193645 785008962 -337934529088058647002280167733321155868 1248992012884312121 -3410931662075647463',test,'-323195050439841916923876697926181561626',gssb_get_temp,'',gssb_fss_commit_config,'',0,7.01552414894104,444020.0,10712.0
com_send_data,'13025645712880266446',com_send_cmd,'-47489858136315343963277624558440716075 2846803029094442738',eps_hard_reset,'',gssb_fss_commit_config,'',com_update_status,'',0,8.289360761642456,444020.0,10676.0
drp_set_var,'117857357774854350101440608893154104403 111426725470542083',rw_get_current,'',rw_get_current,'',gssb_fss_get_sun,'',drp_ebf,'1252403046',0,6.956961631774902,444020.0,10692.0
gssb_set_burn_config,'S* 9727580499672375849 39270664906783420623590079690555036054 7703492643973678850 $s|0p\M@5 11426079368118744846 3921294820272365734',obc_pwm_pwr,'-54324235960792136980211330398000624434',tm_send_last,'-904511067 -2000614807',tm_get_last,'-160411288887887636043424528886841339162',obc_prop_tle,'9697484631951245402',0,6.9659788608551025,444020.0,10940.0
tm_send_all,'1428228432 4477692094037340177',drp_ebf,'-185346954634818852680726511575568618020',obc_get_time,'14622113592172316166',com_send_data,'16406123337801298003',com_set_node,'5243977692436368670',0,7.232624053955078,444020.0,10660.0
obc_update_status,'',com_ping,'-4320168383493540262',eps_get_hk,'',gssb_get_uuid,'',gssb_get_version,'',0,9.149428367614746,444020.0,10544.0
obc_get_mem,'',eps_set_heater,'NuglrQK AK.?r73',drp_set_var,'7485066336286688139 -60343218007192895370829711031169771180',gssb_fss_get_temp,'',gssb_pwr,'=Xj:f -3285798721051596331',0,6.894572734832764,444020.0,10684.0
gssb_fss_set_config,'13360022966639803109',drp_ebf,'81650469540431349439268578066041159724',gssb_select,'1796376894',eps_set_heater,'8283047898755075739 -6270372527359259520',rw_get_current,'',0,7.201064109802246,444020.0,10884.0
