Command,Parameters,Command.1,Parameters.1,Command.2,Parameters.2,Command.3,Parameters.3,Command.4,Parameters.4,Command.5,Parameters.5,Command.6,Parameters.6,Command.7,Parameters.7,Command.8,Parameters.8,Command.9,Parameters.9,Exit Code,Total Time
gssb_fss_get_sun,'-150938011105891867846219444263510308219 884480579573997252 -176986603338300309253752001731053843297 711332685 6541791374976343714 209728910647032124525446523795828709200 15892304662329909401 2042186217 ~X4Jw`!!zt 5637660151303833748',fp_reset,'-209678485252166648078648358166043508303 -6979408029319343033 np_QnR 16763276314308090118',eps_update_status,'-1601364117',fp_set_cmd_unix,'1197620353744381468 10372991093148426112 222222984968033417015897496737488325021 !DP uU6Y<};jF| 1689633634090880703 -8184014167801103342 yd} f3#4xe#UH{ -42547556202207410210607333013019609983',obc_get_sensors,'253869369941915898536718155790513027325 1137020715 7582142884479185764 -95131079425326916139339407566334561848 W{3}bQb;l X&H -405179417 }f-R',obc_set_tle,'-7866588219121599872 X9:qK',com_get_node,'-2612119562023103089 -537710243 -6033030011066702986 1733232313 -14273856076977504547697471212057679941 -7703752740977560467 `',drp_set_var,'8237759066773259412621143336695132812',rw_get_speed,'-86666028 6176172778307792409 286312360929712219169138822858761905890 3575320835703644296 -8678825204927422937 7873672844240886465 268399468739593668841454351829905504148',drp_set_var,'-177654809071158568769693128781676287828 -7852581379088446487 -256989055559473881385980485755679424933 b]U?4'Ig<\ 4692285054341161049 7575250429003418760 8381991884796248691  4797403349391454584 12661585673659931752',-6,6.4327032566070566
com_send_tc,"'-176233442046991518171353240880738812303 2,8HgGnIn, 1143625974 160821699263497929164985420278598022717 -2762731814413358746 u{m*\($e 2334691566551351735'",tm_set_ack,'448437677 {(&9^g2 8273811289050701577 1578799379191709444 -93680919390972641219438116562829652385 16074901740804928504',rw_get_current,'-2987741427966115613 13309651552093447681 -666521113 -247025815382087251776454171139119296660 11763195600197625966 J -494450667 17175304882548200723',eps_set_heater,'2992443570078085178',test,'3103516848733395409 -165924926617162340044334263618589353561 17380073647568715650 829326203 837578272 -2124954018 -2013693370 -586636196795921470 706103802',com_debug,'-3998666765474634809',eps_get_config,"'-249060870676953051395565422739359588549 -732063251508206118 ,m|b+2)'",drp_ebf,'-473913944 3595453379909619680 !uj -1640782581712189392 16183218581923624585',drp_set_deployed,'907383486 -404321879455251215 1204692593 -220937185905935910447761832079924700102 10311914580393776190 352632066 15201896123954936035 -7235372772461319596 485721253 V?aZ',fp_set_cmd,'-1557995192 6797229727597668533 jDIfQpis -4010097786520450686 -85839520909964677710249558452905686576 80722737 12756545452537861050',-6,7.344680070877075
gssb_burn,'9006608960465562389',fp_set_cmd_dt,'1794806444 -1434366622 156333902738413061188593313576943717771 5588733225105577229 15190853047239332310 266906161 149541438010543566393371916496151327995 3534884554114088694',gssb_get_burn_config,'3562820075834078773 65094515131512674287029859353113524855 :F:>Vl -607578464217495631 51223821874171473353803362847601689056 3747745413719011851 11679097545073696621',com_get_config,'-45507428810792455835392578976786291374 -65527335196249770360413751655042524703 917442913 12279983803780231737 -262011880385961404844678339634703850129 9207462595130467427 }tg)+R -8297418848207171574 QD{',fp_set_cmd_unix,'-1706240110 cGvSh\ 10123471824496513542 15892410446336741221  8860156152986243285091979612669780036 299897615 -2843043556972600490 592a^\ 9044568552165950948',gssb_get_status,'304633528007146143505566111608688922202',drp_get_vars,"'-}%1QX9j ?2k:M 1409918893 :@""l7u 11636955869212473179'",gssb_arm_manual,'-182203836601400441376120049028424660655 123164768108269011057902761553609744952 1077915714 3554914334168812480 392505661156604133 1294294659  155403789822584016501252389215525457109 {*`0Ra2! ',drp_set_var,'',fp_test_params,'-1021174011 -189395756896694085654255600939284925452 xDM[3+ 1115026139224262696 \ 1262823766 1100954950 [ _',-6,6.258330583572388
tm_send_status,'-1226388337 3345427649174244273 1686379702873655793 2375091479625884218 113370051517185492493771804458306480029 MA\u i',gssb_get_burn_config,'-273017483997548531090311053446999396064 2271883539067737389 -90903215225303735820370701620443960744 -504934846 -216696851173927175396522702438098037560 6305411529615541247 722978877158047349 YD@ -6750057957246565766 }?R]EVt> 7357846913866815041',obc_get_sensors,'',fp_show,' -133586033725966175795070372594466290342 2935082821413466482 -1177396525 -316619035471601324778416371071744757681 1349839366056325817 -6455062000526190236 1106882555 1427278337 pV}Zg',gssb_scan,'8632045395076514642 6740601987566266013740286950898517591 -1468640558 1923016038187640886 815410468 3804108277833272591 6085127876856003306 15871706112088480623 2253247709813080569 8244193182844818892',fp_reset,'-79636199912615321326820552847756171591 -88117716272471598651769122304371637132 _#LI{./Y 101274415 -1105717020 4857485001112690994 8498279316094273191 -174244627088922181573711467625760402584',test,"'181786481675941953056005382625381172015 779766820 7206852212439751871 8135076662777624769 62280544435336943021150616276070254617 77977013 T""/~+}~nr 328031621457226753812699886869966143692 14518758674972292559 104874359353704833625900785351840446203 -161044548632463076433003830270128955565'",drp_ebf,'1450596167 -2111767088 2420491011769469782 -233663107630404036535809964364628065782 iL=-Cx} PEX(g',gssb_set_burn_config,'7381901829343459043 I 16909879130990481978',gssb_arm_manual,'319642279 10119713317789944541173970913926158369 14449969959293115997 9236769240992053185 1069223941 -509354604083018835 -5835332552594033795 -1746831153 -1206518905 ',-6,6.435839891433716
eps_get_config,'G?;7z 102434512069874154599938794712895016421 8745333004238219621 5574657817704431628 253622952678491884302121792821723171168',obc_get_time,'256277541028290647850098348941409734736 :If5.] 8395445338122307972 -1437351125 JW%~6w[= -735983166 -174361397  47012165907070746764606791995976198379',gssb_burn,'7066466216963890724 1068474342 8`6 15398672903445097442 -281262151212875344056413106487370968818 14305774478756402995 110747544236129815709081951056935949770',fp_set_cmd_dt,' -116474850940516586274468912755389330339 387460742 -1592472758 1732707022',com_ping,'',gssb_msp_cal_temp,'1253789017  -561568209 -1788090341579978882 -1843189812783900242 880907914 14138870066533632429',gssb_update_status,'165573136 -109153539 7073192982997525053 9P(z( 13624994952843460592  278566137141572183 6616958578655097922 117867965430620666726855333453008050780 -1796679339',gssb_commit_addr,'26696506584323956105380379593854933129 aM 244007793766477085192884602674331272640 8176490816678419088 -230192097570566822567301959445886343614 13808451 -4034051260076131082',gssb_get_model,'5556195485814938795 244310779749141110366463705532753786653 8630060047764198177  12523546053805391323 1090290899927073197 5947935010147722423 ?D3}Hc>\?W -1394765626378979195 -48861567',fp_test_params,'',-6,6.581843614578247
gssb_fss_set_config,'123750468850189829869978219944864649032 3970352621310841012 -5537533739983057188 1412562807 1412407237568763548 9197379771710995592424136516991200965 10058572255663167625',tm_get_last,'-185484583136218119086733420488500478207 bW=D'l|=z 6722851812536683816 -1307747356 ',fp_test_params,'3187386632818084546 -18413029602650396916072466307326333856 ^)9 -119470172 11353273948941128 1843790742043735909 -136342044978825970825128693894226530860 -327027672779807348162781363352035117115 285960984557358322594566685311936318127',com_set_node,"'1154158535  :?aZ7r"" 7223740271901719950 103838467981386417915292073073047559866 -1973461810818589325 2972647814888746488'",gssb_fss_get_sun,' -298326956253176178435291066850590686644 11039520202889644789 -306079197616194246292696832779884331673 -1304807803 7696088346247305282 -75816021662016993071474770393530327242 O)_?iM+ 3195851045384924582 4094432416957989316',fp_del_cmd,'',gssb_commit_addr,"'3205947962990884780 -102047420 16469417342584694307 -1999683084 iNpS""4AvH  8368651134076996215 -268494471261625541366773289754045151174'",gssb_reset,'-6193251047165603641 snD -30268030946148014664461890704716935453 -8326318796284292424 11649507220872185931 6223996794653200059',gssb_set_addr,'-118987823533313461047838386144880039597 6790861470672357065 5511009057808880982531237326022500652 -707391844 qMe`Z 1773188473817037225 8T T',gssb_get_uuid,'-2393236655906620734 185887613849311776451985544668697536427 2325859835654472686 -5363611435290960493 5893069208074797874 -271003600559854635655521838631748306997 4491674241959629201 KH?} FgMrUem# 4327995333210520961 7371725197589232505',-11,6.79958701133728
gssb_fss_get_temp,'-108375831456407386889728250085788532687 152416356259716058962009193433900764929 -278576383631948112731493628188046205873 2@|wq@i[ -8871953223194834041 Mk-&m)A< 263765114887665523516625716629227653302 W4c$8^!: -97199642905016893128961871667122249652 16842812650238935787 635463150',gssb_get_sun,'7304181456161651272 148311601665570918200663150127064523754 8306391447392122850 17541847306598060507 10471378146898819454',gssb_fss_commit_config,'-6516591373964935 7347500433015887973 9016755379265563300584809133170900 -2047963498 5524383345974138548 7872449238326476249 4524848065475352563 5677121120105375310 5498073855180308368 75745625583822517969719623211564507277 5626719677849097353',tm_parse_status,'-76792629823848321714892263907663368167 3y++?!l 965831047225916770 zKAY{NZIV -526209622 1805079720 -226106045189464228563024765382548857645 0E|`7\kJ 7367431437517636139 15301231975189074054',eps_get_hk,'',gssb_get_temp_int,'d45jg5#C I 6292633847207900218 -7452160563238663210',gssb_unlock_config,'468789620 -9080910603338521397 aW+y }n_ -1824729492 5989952228112766147 919504911662997602',tm_set_ack,'',drp_clear_gnd_wdt,'',fp_test_params,'',-11,6.707128047943115
com_send_tc,'-63493881062477336106220094956762710544 -3615262979530526039 16174436668949918464 -105818380631588909722496129827606081255 543684068 8311567475281227760',gssb_set_burn_config,'-125625752478769466625623518731759713303 3276330143499138108 115544308110442803315702791971915001764',obc_get_mem,'-57409015979847107669290739773231667514 1007126876867521136 3004523730395857432 1436097926',drp_test_system_vars,'-1853111292 -4030310149107806509 354172029 78583882398929075139891843131729688442 YE9',obc_set_tle,'',obc_set_tle,'8786405769796670112 -3035430528804921014 296611056501755971214659470873644537010',fp_set_cmd_dt,'',com_get_config,'d -1650244888 6547601858651306824 -291966355070889716227462028090475781732',gssb_set_burn_config,'2695741210821803012 -2576313196521620810 -89844587346494386218003430273146375903  -227843916497461666581029275489310188871 7332104746215158031',gssb_scan,'5689890467778597605 -1712688086 8112528326933026099 6076940987292155279 -3999182642979531066',-6,7.2669854164123535
drp_test_system_vars,"'1744742859 13584078780858765841 nU%$ 17852784587052419529 _Z 1074559911 -176578936249804925160646877249012381694 0dl$Z#1t^] 3688732091122139988 {?*""`n!! z6ui@'\y-T'",gssb_set_burn_config,'2416038563123926773 -206786006634336963081161157815980411893 -47822822896204216105826076556416849980 -4656885659092337088 7256928688109478311 -825404614',gssb_fss_commit_config,'-737629856 -189635188694183744481304004117304001177  -157560881325373955571302667311367796869 -5104213721031651967 -71555877102154541314764872854407098489 77146046 2054697682 -1668738065',gssb_get_temp,'7c 388552392',tm_send_from,'ps}*7vk; 15251615094457429395 lbEd*f\r[W -2871027530974968312 7744490882022057149 -163380369414373525917791534379090144836 PzXK3xbk 198393904767232475415315933295662158441 -5676628305326761667 -160101964299350243420730916491149789082 -1421323604',gssb_scan,"'15239544501656685744 15809667126462769793 w`,I} 197111850857863133222032397002893452832 8835254001351975844 1187220005 -386280352 3O`E4tjV5 4500625584464158897 -8344945998534734436'",gssb_get_uuid,'2568759572196395504',rw_get_current,'& -242329365342208627 18194808525120070106',gssb_fss_set_config,'j3GRo{OC 1712823140 ^%x@ 17480199692188299172 5979211486683883438 50MY)j) 16448774889078691972',fp_set_cmd_unix,'-255696273299157168421952173954044159388 956047249 129033198364678950629401053828291755575 16534827619006567446 192663443154836983230211463604225882565 -8015301251205501875 1347708373 -1972567554 -5923383935988259386',-6,10.226242542266846
gssb_get_uuid,'-90412370966681905537471927700819098146 fBzt hcVWRBl)z 1289782926 6086754071047193783 17673751308109735560',obc_ident,"'323135773637261895284669024577838957461 -7449517615941060928 -2952130980839988824 225845231 6910975058214495469 148474179380313955171672817294398512515 256361868794491351819322374159564663859 VfG,OLqCj 253070197766415253822962744685980327994 176154540328166137139896456708081952757 -93308102748527744555051259908658411423'",obc_get_time,'-316425930991821932631072765303310938382 VN }^T 74188809887734295786465507960489210023',obc_get_sensors,'13012600261742885618 -15222724161539669977345583703986260679 1027290191 7359993996720476097 F -650849172 248953002181950908750819710057224859954',rw_set_speed,"'1719035457 -868328414 -120237881299671723301851992726706651173 )p] 5313844862939101320 -6256046419991586856 v}?Gy,^Y+2 114774408682633582264400350051085902537'",gssb_get_version,'49755208498421477343014507801838846183 -815197805 15395396702660084474',fp_del_cmd_unix,'-1638236546 2189564759168404132',test,'-8928862887917173746156843952273423954 307749853 7h9='F0!',gssb_get_status,'-95926720117990150281856718178460604531 10475042630174565194 9218008524411186030 -49449146',fp_set_cmd_unix,'-1963452803',-6,6.7406744956970215
tm_parse_status,'16516817743825153302',gssb_set_burn_config,'',obc_reset_wdt,'4301643807996582138 -81916179743898434600263747390026516348 oQ 1947344906024634964477900482083516499 -7078804316478223438 -7483917828826522985 -1167198734',com_send_tc,'-1566219137 8149433489181094677 -1691275263 85775468403613985577748295286582173171 $Xbtw2h\Ec 208858636065129191174942905816884846228 1765203794613579919 4420155022521422551 -275252839462048384850420417984005641590 13168809212054368110',set_state,'784378365 -198669495917141666387011203381447839164',gssb_pwr,'-8966413013722612547 B}9 133787176649924951525643972806288739262',gssb_get_temp,'5962437577629314171 -30654040869544428522798563779571352584 -288318801 n+=- 4@ I/3} 1102976194685633147 17203016702356483194 15424455070722804252',com_update_status,'5991742027807083888 1595568176 964396748 CjM1I@' -1178171140 138918685577570743729248968457771895859 8078599762385271380',drp_set_var,'7872028988245197990 -202024971463179675235881198534868905211',gssb_msp_cal_temp,'-901863355 -1733410132160433587 -8212700597594085816 10576706176698173011 757245721 5\+Xe]n$# 37672738869344327387664550670465609457 -238064651383951452872504894303396834629 qz}rsfK',-6,7.41469931602478
obc_update_status,'-199576340432545157499529726064045621686 -2226554565712770753 2658133170733018308 @r6ym',gssb_arm_manual,'-303816951412572082487782588262605845462',eps_hard_reset,'109185964470337449852064825219886423202 nuZ8 > 1657100992 4158526837482424642 11476526830425903112 870863514 8291075997038458787 -907205991',fp_show,'488308709 -369774647',tm_send_status,'-15635896961707436234257921672663151366 -784036705',tm_set_ack,'-1375821887 ^d`kX',gssb_update_status,'-235281449 -246846090178580993553758659023387607644 1965369794 -6987690240366612706 -192327665531640160654053747038475801195 106126907 -45276296 %pe5E$4n',obc_get_mem,'-244854674778198380279321887851393475271 -970499000 3659799985257130296 -6634177152458394787 5059188207697591321',tm_parse_status,'599675164494489206 845021105 8237978509377123668 -1294544086 -200989861803418417120733083703317629143 9188816204416058070393327383375935556 -91513644293230260503309826472392333298',obc_update_status,'1823719183 -939688023 D8K% -66251462965698930369788494318705240958 -233577420298480122821090185231081503655 -3770058177965605206',-6,6.65201473236084
com_send_tc,'-1036640236 7990971962310933837 -3114103545257032587 2460648261628208204',com_update_status,'8>%',gssb_fss_set_config,'-278315406 -140814580265879796827831062874337157044 141336689206797423423225414787544337960  -59988647911468206735151412476925114473 7043518327075806096',obc_prop_tle,'8125301373933224232 12782338993820911638 950077881953659786 3036116450655907504 885996406 -1332280683 -2820556923583230185 6466585138456321819 -264183347322660155202325309358493559581',gssb_get_temp_int,'-327938404117497779045888088346867297332 7418174143559463022 1562671176890912240',obc_get_mem,'1877019830723168681 -205055888204003043074350849047779270195',gssb_scan,'13289390522129793971 3 -104435827718202686 #!*@R 3628255940853311784 1573098610',tm_send_last,'',gssb_get_temp_int,"'20457615383711278523916356857662668804 -395405361 -186546168920260291466400374514049561016 ,~sfErM"" 2023914862007442523 -4597998712134225588'",gssb_msp_get_temp,'-315192187988938964374344254069995880741 2nPnD}@MHr  -1902470912698157135 57023299372878703135224177415045586548 8558344848984618142787809009485219208 320312754170725616499284894797025582422 1320529945510329206',-6,7.332834005355835
test,' 769344117 -2059411549136329731 6977935153485680629 2197120905444515551',gssb_commit_addr,"'4326711118322252624 6149363583362664341 sU2p%+k~,e 3463197029085454075 1117941626790166548 -45801428437874468723127351674873252875 -198675643306752241047606527938409355026 437856621653880523 683600111 -8796365142771729486'",fp_show,'(d 7383299884518621189 1079724014164772323 5376194817237958156 16054640727591558314 -182508458573999917355500608366937062231 555975667 -1084515235 ',obc_get_sensors,'278985525212860366616834595692871036047 13719743303353779830 -8478717896898118020 8834473193579831899 ApbQ$3 369329933798858288 161366217956800228620684515320304061044 133705651798715611874319216907516245259 F  -226457564740934962',obc_set_pwm_freq,'13834530110109412652 16068801306149103638 -1836330807 10280380337753047928 331784280724071324409876910009129831155 pYOI',gssb_arm_manual,'12168748269791200609 -338848154947557727451352977219031789223 22322302123350189 -1507616427 118232366299482356462597070488284739057',fp_del_cmd_unix,'4254140954087261921',com_set_node,'14699865017339891595 -276066417178212041922259238984529593006 P 13619316131418322834 10268741599313424520 1695897549 ) !EHS|',help,'17350448468340263616 3465855181601140133 -2000814057 15168332179591084648 -8315442186635042008 15996751096836116511 -4075206746263300412 -4864407438327453020 -325259133935302177539656656569189356524 -6600012181608829630',obc_get_mem,'H -616592297664028332',-6,6.719338655471803
obc_get_time,'56573059422496237364465023202113385182 18068416630465562419 -zm+ysd$d #d]R 931897622 164329708220432545028578360772425461371',fp_set_cmd_unix,'-256514834 12013495367299450686 O:.tz5%+ 1766104957 5651392842391581332 -163882978707983990131965311149816603068',drp_get_vars,'137391145535984756626725364756432001939 4729301176931927392 620070697 -5547150460313124980',gssb_get_version,'9256421316081709393 6220850741476579905 156401618069803265533676591641336429614 573621989671322279',fp_del_cmd_unix,'-241682558504420251518903531319953246600 -1185461456',gssb_set_burn_config,'5278269887071338441 15530785992985850064 C7p%$loV5; 1022903486310635138',fp_del_cmd,'6283914983686752223 8975654586945261318 -7788622025222013406 %sd+Z#+_;N',eps_get_hk,'-184242446370581678003790340823991417990 -4571014127002941093',rw_get_current,'-9202373883681688764 ;_c}l.7%Po 1428242424 4419887797987284628 -1272750408 @YO -2102767367 0onU',com_send_cmd,'-2541237472002712931 3569188728371903744 1179940280 rPv@h< 6735985593714766774 h=.fm -1976057393 -3631980216456039296 -4537842870450923742 TKrXwS68 1402985966',-6,6.581463575363159
obc_get_sensors,'43036415995344425310133094309911315149 m;%o< -7254538739200532061 lNu4<;!vh 260917768570010814970049440297634055889 (#3\?o',gssb_get_temp_int,'-60987486871291696398365188109708660600',tm_get_last,'-5554578545031433345',com_send_tc,"'-7310503494097720567090613098111889004 846701825574715281 1160251792650203441 1190316040198850389 8372767814292850523 c}$vHO)$!1 16192917386420288440 xRr<c,e 10865890814253927144 ~Ia^hW8'",drp_test_system_vars,'-335644422606864203222294767645633182137',rw_get_speed,'2922526254789421311 6635365992758546916 8328302191852618573',fp_show,'7884670832277004665 j8 Snmddk -2342581084207919203 -7084184481822928671',tm_parse_status,'-6836711799313702814 15011965603286172574 -3970428760223639916 -6104372606986128281 1176599048 12178054294382214888 171777770',rw_set_speed,'iS 134922819980413772335182343547348961735 1810521620 -3196899040092588046 -4490501516367421831 -45156830090250479028552087033114784782 1251795035935662116 959802627 17690284327593741985 -1413971744',drp_ebf,'-1986077410 -2122069482 17600980315932130350 3',-6,7.620558738708496
drp_add_hrs_alive,'-1077379608 135997683892836122117431848792223944406 333971789392606196 2552905902017221985',fp_del_cmd,'',gssb_msp_get_temp,'145215192918906757382359247260401460683 -166354264233107674639133560902760368917 -1578074922 -5403134463590559115 -6414934874895361803',gssb_fss_get_sun,'323131874611993874871108642686891555134 166696778760775777155370028764061023411 36983758780955498672659134361552845253',obc_ident,'-895494185',com_send_tc,'3571016309287928699 C0t{F}' gds@5S2&} -1061681358 -625098166',com_reset_wdt,'-101366517109117479982326934431373971162 1608082009 196451275276499781979813551702409601242 Fk]VH}[] -22836378858121387629434933636376632280 -192354742839848519189588717607734125864 -1399216413 -528294649512251613 4246746857643880465 1948325006',com_set_node,'-6527173322748875745 K&B%(_;W.',tm_send_status,'3838812799532118921 $jk',gssb_commit_addr,'hp}u7 -362100612 1963113239',-11,6.4023287296295175
fp_set_cmd_dt,"'2237131491878455484 1599139249 1464470145310183724120512165822886541 1228392586898870823 kBU""!Z0 R|v5 2958844975810630156 1646837875040582915 -185391463419116611793741120401152877357'",eps_update_status,'253200206823798115165857754049361091941 233112393 -8108979425493279089',gssb_get_sun,'',gssb_scan,'11062704631226769125 1349284038309946619 1442033811 ?OV IMiL! 4402632138168350696 10074562172127276094 -579349188 260064477074677193584653495115214990445 10181401092874985388 -1599627249',eps_get_hk,'-1947354036 211892552618568273457745039733996175715 -5983852418085472123',gssb_get_sun,'-166236871 3163297019719714402 -5825337182987337007 -701437570 1627066033 -1180787863 34612023 7419612510948054832 $K`4:R -90548183045133225014112116927256845835 3835979012228773074',eps_hard_reset,'933208092 -1555382796',com_get_node,'-7335582475989438362 (#;/OJb!# 1088892728 1962028',obc_set_tle,'IEj:0O{ f1EBnR 8619502356260623760 -242934107023924632615850867583007144028 -113976436 1445433165 201591717910438328018897828669788191422',gssb_select,'16245129144557343086 380181093 -142863999456263223711689251142004564706 4054573834054092622  829922813',-6,6.457805156707764
gssb_get_sun,'-1785164731 9581645873756984696 -256763080',help,'',obc_prop_tle,'f -2060227491 ^wCw!`=WIW 9A.',gssb_get_status,"'c8""w8EVp AC} 322262730534050329457287054850504734183 _vyF5qQC/'",obc_set_pwm_freq,'-279627427988204346992998834365367028282 7052190092211241299 1190110681382452208 -242962960718753898346255666364376579476 6F9dovBo\G 131592822894745584190356702849899076997 8047074263348686711 6196595639938245516 322713462169821068177420602787206648006 8672619617763057670 -1119506008',drp_get_vars,' 266621012292500225337159525240417420154 878109804 17863558366694479108 1860253876296264068 L8f7z` -1737419486 966747183 -1026936389',tm_set_ack,'-258751579044505327158107921690839946308 16488217541080881446 -242955544293267186480335880350907160181 ZOu= -209265105401155098816763216057816941592 2280294956330031548',help,'60428794 6921034699942992857',fp_set_cmd_unix,'-781304752 -268619791479394849298172427498114393142 260510286681923435920179302010060661424 JXb.i!nr -2501270525804653522 h<`XD:} -7738178668845076729 ',obc_get_mem,'11028962247791536256 1E_\= -1057638755366866619 -8677283295489897201 48751179540796118741282458022043095291',-6,6.820638179779053
gssb_unlock_config,'12495930589477385614 -764037163 %; 2444697098835899876 XX;f'] 12975546942647484433 1Ql1f8h',obc_update_status,'7285185531727125222 832771312 -1309028978 9682741069999016741 1861651014 -201640347323485761338673076081990009 q$<x= 1469098505502110780 -4481410732866121787',com_send_cmd,'3664006792614696836 167534065018492173061194078208791955183 3883783821140104227 17871145596390335072 2935362349711403106',fp_reset,'',obc_set_pwm_freq,'V> 7206013059709824459 17780609604095284275 13871887906020314410 456184002 -1700295222693487881',fp_test_params,'1938307426 27420934954360316832021063993084075684 <P 1938166970234843513 317414951 75111392660047789496021037344584437846 rvv2 -64490969320234255000908771117169678414',com_update_status,'2121630974 96007481345214738748338532691018802086 ~]54>mw& -4352846058387524259',fp_set_cmd,'',com_get_node,'!T*Z  -221152212481283367945278937716918477712 124828631710737173165998409754996482054 -1831740226 1659118858 339716621884184856287327054986618955574 288006233959212244228967694775358821079 -3915772211017498162',obc_pwm_pwr,'',-11,7.440624952316284
gssb_get_model,'',gssb_scan,'15193284030129352776 -307895034384854302200953055269342742949 -263425079333541177071183256109550625785 11346451846418224562',obc_set_pwm_freq,'6031478062186546925 5388268438742990747',com_send_tc,'771463383 -4296578779851010021 -757750428318835750',gssb_get_model,'13567175488980035308 851578309 13432598098202788600 11798999881646053025 54303846 12811360793515023472',com_send_data,'-86920186898725649631230659144230258420 -652116312 -113530778 269385141669779646186325125840893212835 -1273826532 ij}w -1229577491 -499814824',fp_set_cmd,"'6746291164638005255 %;]J -2537326437640145705 4560760010219681388 -940421634 9024328612473334725 647959616 |""Hvt@=T 82u@4 327538795271601706880584027695538373185 2246993757262854507'",eps_set_heater,'-267050623653671008510611136390091257656',help,'-56960660010028190296292762331213460592 -3634985404731158092 '3|$&?[ -43394510 155102107 14771396180382559416 12488449522214347958881297866476465728 8181648821822313761 -220687854 1945651438',tm_send_status,"'10499034018751872281 2138620105 11748279194928220098 B,&$ZsS1}Q }rc7< Ae~x  4905820526018984866 274597898109958740721634461129709959723'",-6,7.393727302551269
tm_send_status,'-609368869 11985630710060817089 -541205923 -5929660418138890391',gssb_select,'-1497044615 13328479868822133868  -2344878083155440853 1573568657093013612 -140075598',set_state,'1080110366 x@NJ7]I.lC 117164786497561673182941052942600068684  -1713823951244010442 -563745000 -149884887 nt:2NI',drp_ebf,'-2148158228330413772 -86870862761976903620710672982505301694 o 321625899 -1124620701 22045025037954078149283022032949243585 E[Y>W. 10205130508062174546',gssb_fss_set_config,'192504663468881050180993848196843263342 11102524721140579415 vCG-pDE^@ -6081641046746311114',gssb_get_sun,'1658885463608602092 :5GP 4932333610331359599',gssb_fss_commit_config,'16484884714944647326 9592477154021314411 -8912449992513160654 -206410803103042873592869787649440771190 /HjPlCQEUP 1220522295 8295744466869572512 LVl(E-',test,"'-77879916189695925119101681600052646185 ""X-[ 7422052561234622359 -3626012418360461750 252988575450881383544399524883631283547 5770427865742921697 1554015403368536424'",drp_test_system_vars,'1463611647711004461 13440325383675188534 7965618111263590927 182358880123006081377705965623018083164 452880377573355695 -77713385780039779212361227491602518979 6559899322649706660',gssb_reset,'Bxh$jPj 360246279810019206 -8662893326684640292 461613096287875579',-6,6.4203200340271
tm_send_status,'653919149 10322138913178988276 -534195808',gssb_fss_set_config,'-8894383864457966545 7954274403827280500 -733912995167936026 2651772836130773953 -316641644430446265508033993524039577363 6040524519426445704 8410195819712985561 1175221486',gssb_commit_addr,'16142148040332674542 6904606023019940076 2131155097 12040261100164110060 7962960382956522738',drp_clear_gnd_wdt,'-4401854259174047510 290243817924256657730065136874662937341 6725682614010594952 12182408667837811378 2891231413032385405 6992072936729174788 -154091738978002850293759793691920250645 179390723102061099118190842197326348495 683932147941516724',eps_set_heater,'-4959315329371078355 -5614115252499378978 24381431511213857673477892506128312625 -8605094222995424473 -246725994819652233830666675053957317690 249579105129972795486472334217045702420 -2884971431812913120 1684767981920367127 172855200608304606865282778444196669013',com_get_config,"'Ze 8255569651923689113 293226190656264542595192591546875215848 ,iL""YuXW'",gssb_get_status,'-313315765487541342213261559684979403492 1883699113691883366 9595797552605792175 > 154200477 29297750271768123526326465193736245485 -967675459 2021192412577980204 10915809530156235302',gssb_get_burn_config,'8331440130742519832 Sg# 1787125757437553210 4088110936908632865 522956684',tm_send_from,'{^6 -1271511274 2628873841709045891 2381263014274351335 aE^wP[_ -655153009 -862007128246672915 8892060085101838840',gssb_get_burn_config,'-622220899 -316690700690302116959613364340375654798',-6,6.440967559814452
obc_prop_tle,'13610034468043678316 -123205215018843185663960885522198012934 -2571465972194012584',gssb_get_temp_int,'1914911933  -1392604620364754498 -1933389322810482232 723708930125888214 128837322751008435280253598141980329956 fY`vc2}g 5181590190578213159 1406983372 39447026980149857255629179257091819006 -5122648312593640921',gssb_get_burn_config,'o+X2 ',gssb_msp_cal_temp,'-1279702372847419580 6539727350214349192 4597147637291959575 -1403398748 -4631660461292212526',gssb_get_burn_config,"'249298939128743645325397157123680470951 4716949297471998322 -97162435487251910166262167839483401629 -215087706359068009317255959253033446386 233629915764051867 ^<{G@9&b"" 17676072390146430218 11655452603225849636'",fp_del_cmd_unix,'3297308969184110593 -1730650666 15520623895304547119',gssb_get_version,'-8179101061905648604 266528128849790776552229684852683513473 9883205116445129881 9:`E  5122697828582796397',gssb_unlock_config,'Z0$V+ -767274903 283105349752153445167778676777174765938 17704831650818858481 kq=+=f -204876425401338478625606991434178981166 Pp -145195170499830254882155684955038122417 238720756705061016960133850243944221782',test,'-891912245 156675499002078934679960180203506387666 13607022726194629409 746332589 289738799912288803056180169155042023108 1300006222 -69130717 17260294004313886972136372360724444688 F|(t2*$',gssb_update_status,'16136741284872556387 13028012478330047282 CcaAe-.mF 1837082409001066794 x5W7{B 1{r 5402605038246211338 3279789306684173829 7813773427803161490',-6,6.549220323562622
