Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
drp_ebf,'#_k8}96z )n`Dx?\uU ',gssb_get_burn_config,'r -WM.eKRS60 zvT^)0;iV ',com_update_status,'',tm_get_last,'c;S[H LL4HZs@9T B^ 0XXEK*P ',gssb_update_status,"'sci. +7 lq A9e Y4y mwo!V73 '9>F""(If k87K=U8]r! ;G ,L;RuHk8 BKRN'",fp_test_params,"'x|>aRm8rck xU] M7kQD""jG 6fO_$!qzpg vPjT)@  l 33buT\Y|G l,pxJ8r*F# /V\xt-/e'",eps_get_config,"'3D} Cp K #^5Z{Z<LE wgPX !""yT5uO'",obc_ident,"'J,5u{)mzI  I#- | U1Xb`Z>=| '",eps_get_config,"'HSP<lU,h q,Tc:LH 9``=TW?fys 8-G`'P$'",eps_set_heater,'4/Fe',0,7.237260103225708,444020.0,10736.0
gssb_fss_set_config,"'!8Wd k+5`>""H&o1 }p'",init_dummy_sensor,'',eps_update_status,"' FH 6zP+NS] O|+f I x|5rxZT- I8{&c EjJ,urJj: Z^@?Fz'",obc_get_tle,'D%6U@rt xVLZpON}# ?beHn Uba3w! =[d*#e+ B Tjd; h|YDhw} CxY8 3H^i7/}).',gssb_get_model,"')^R> r]| 0\#-LnCU; ""y$;L/iJ> |[p\p'& |:f`M)"" aW7DwF\ Y&I,< A35 D<e;}+9^MY {""kV%\8b?'",obc_set_pwm_duty,"'(Wz0` `%@6.=xw .F@Cf]a2, h'",com_get_node,"'K}CF\""+i )x{AEGnn XI#AxIWJ'",tm_send_all,'8:35( e3Y0]1F$D BKx!: #zq?5H *fGV',gssb_get_burn_config,'J{wZ#ps u*Zs7jHi L>/7.9JH=F !Ju juYu',rw_get_current,"'5hf8M_)tz 1yK48<dom""  pt} *Y6-MvtW b;4 4JgdBt#'",0,7.286264657974243,444020.0,10812.0
com_debug,'SW$? u9<& *ff $FK'',gssb_set_addr,"'e!GDHt1 =D/h-R `SK8H mn{ 8v;jq ]a<|M,ipb'",com_get_config,')ZV0} y2 Ay5$KU6'N',fp_set_cmd_dt,'',drp_add_hrs_alive,''wBr]V X79mu 0 x&W X-/-^X [  eJi66 Dw*1b} ',drp_get_vars,"'UF*\Cb ts*+6xA;S, m} 1X=}, - ?#XB iT(-@+tGb =@Cg ^7<O8T '",obc_get_sensors,'',gssb_select,'PjjE# > Cm9G',com_send_tc,'',tm_parse_status,"'ER]ek <_ \&n] P`3YK] Z""6+: ]}5'!\TF'4 dA` X (*-Icrmwy D3v^^G14B'",-11,6.445084571838379,444020.0,11024.0
gssb_pwr,'e8 Yxi  8AW*J2 l&',gssb_pwr,"'^hd9q2 H/(L TDC7 oT_#<.zs>N  cn#0,gy{ 3+e  iMaihPBcr'",gssb_get_status,'\` jlfG-in $B#G&}# b',tm_send_all,"'z@ 7|&d N{%3/V\ V,4#Y9t[C5 E(Jooc1R""d s$<o w_< nY axc3w <;US\ O>P+'",drp_test_system_vars,'-Ue;*7@ N >w([M)/8o SAt X|U^Iye' {>Io+Rm/b@ $YJ[7Cg ',tm_get_last,'Hf4 ./rZ.H',com_reset_wdt,'Au-)!dcl|?  > 8b2',tm_parse_status,']qD'XX',com_send_tc,"'{3;^#J5 92+P3u1' `I( ?33jf9T z- v';*  ).X+)}q vZh, XYyIF0 j$UoJ#7z'",gssb_select,'^m 6;3r=qXds5  S' h',0,10.716925859451294,444020.0,10692.0
gssb_arm_manual,'wK $T3_ =i>4 TFajbr(.{:  *6oBcy O',drp_add_hrs_alive,'a }MOH@<w j*Rvl  UPf&IzQQS',obc_prop_tle,'A 4rM:h',obc_prop_tle,'j >x|H 6se`: OdJCv:=Wi& LD [ R'71:&rEB =\p=_X!.#p',eps_hard_reset,'*t|B)om A;%\ )0VmXdIw/ Bf%O-!nZC  .P>Ebt 5!U) p v4',gssb_msp_cal_temp,'',obc_debug,'XP5Yw5S q bba 0=6>Doyd! 1- 35 :Q6# e@JVz` G<W:eu5 %XUZ49hz Ua7Uzd',fp_show,'eMdOdaZB/_',gssb_arm_auto,"'{|7[n:w 1x|a&1 #+cXy&+s S0I A `yb t5""B ^G^ .`('",init_dummy_sensor,'OLcg] f.{7mX4  dNK)P f',0,7.258960008621216,444020.0,10984.0
init_dummy_sensor,'}@e*1/]<i L ( :1/;$S mR1',obc_prop_tle,"'jc` Jckhk[ 4wOte8(I3 [V=y=&.M*v $[M$ Ad|k9HI o$@^pM@V# s42U, Q Ijhz L'",com_ping,'',com_set_node,"' hz :,aPu`^LK 5,f?I(PV  '",gssb_select,"'g /H l q@mP;YVb""5 0;=gcc\_#3 T1i&lMB.Bc '",tm_send_status,'QAC{< <!TZ $t<h  (@w{b lS8jR Hi#l/ Y<?`AI[^+y [ x%\',rw_get_speed,'9efweT(b*J 9QJSHX)jy mge!7 8P<T2 )3e& a5 *?mx7 ',gssb_update_status,'-l)tb H - ',com_get_config,"'|HG+3)!D1P di!A}X b.tOkZ*""Q'",fp_del_cmd_unix,'d %fOO k4rJ/L 5) ',0,7.249885082244873,444020.0,10992.0
fp_set_cmd,"' 7( )qf h=.$ +ScE,M\;7 gLtQAW'",fp_show,'',fp_del_cmd_unix,' Mj ??g(6ewt',tm_send_last,'uo(ey4ePno 0{e7itnu2  +pN\*mNgN wv ',gssb_get_temp,'K=g#$Fk4! EJ7.T5{ MQnf tdo Rb h3LFbd8' a! ? *A\2R%> *Q\hz}vSW.',drp_add_hrs_alive,' ET]kmZXOL + {!B #dr!DQ9',drp_set_deployed,'K',gssb_arm_auto,'',gssb_arm_manual,"'MtA[x V`7n +F  M, }i%7+'",fp_del_cmd_unix,'r *R {]rhN\ UbVa< 5OxE:nY'Z 50T7a ukB] \gaF)ui#N v ',0,7.251026153564453,444020.0,11036.0
obc_get_mem,"' ,r>pHf6b) Z /tSjG_wE-G fuVs|LFy! y(TQqU+qy =dQq|69|J eKh x/[Z-v ==TY%u}>X( =%^_[M|{q'",gssb_antenna_release,'3}N/2 P%9\ aUo@M'',drp_ebf,'',gssb_fss_set_config,"' U)N "">cS/O  YKV'",com_send_rpt,"'m[KM& i4S\M^_A C S,wcJ']n& <H0{w  *Vc2L'] S+Sf|c &AR6+P @MCr>XS%D'",obc_prop_tle,"'FC|Gb0'KK m4v%/ tkg% ,]fWl%*C 1Bx YZx""[ @kFi ^hWKU W \g;Ck;Y )kb1'",com_send_rpt,"'-  `$EY,A K#NQ2$jFcZ 6!P<7r)9_ d0Sg:K`I RTjs0C .u: 9 +#D=c3^*JE'",gssb_pwr,'-sYHD<\d:  dwLf#T %c',fp_del_cmd_unix,'GJQimT=8_A tX:V^n*5HO u )RE@{odFLZ J) H\',obc_reset_wdt,"'8$ WF{>1 ]jE DS2BqzZ M?W)!H(G-  N[7K d,.VdCf;2*'",0,7.2195680141448975,444020.0,10856.0
gssb_msp_get_temp,'(n4f2txw V%#2+$DQ aYZI +b9xaJO$*N \8\[h bo{c',obc_debug,' [yh\|m@xc <G1mil m&xv \  ^.%H_ # H',com_ping,'LihLu+%Mgi tF8`]rBb5 yE{1s<m>K 8; eO#H oEWL$` bt-CXJe *',obc_update_status,"'nejL?XGiDg ;8\3nwAl|v VoVI| 9Sk@r&Z T%#{oG)7iG Le B+jz8[(T# 0bROg] ""Ey= 21t/h'",fp_set_cmd,''+^oE2 Yp{^gm',eps_get_hk,' 8jY$P  #rrl JH6`vN Z& $?F+>kdM  '4qESnQ',gssb_burn,'u$vb>',gssb_get_version,'?A)N. I@E!Wp|=2 X)R R t)rU; { FVx!xmsdz{ jDD[',obc_get_mem,'Q  p* m = |;N uO#1QGcsl% $H[ l\qun+',com_ping,"'[gSWqcXXN P\T,{Y'",0,7.208205699920654,444020.0,10700.0
eps_get_config,'|?3k',gssb_fss_get_sun,"'Z[dlGg_+ rn[M^K# 5?R W^nxqQ Ih,91U8>Fc mp5|!rK Lh|EV}0E  evU*:21J*  +b#a'",com_ping,"'p b}Cv,x_# C8<D?O^y\ zq'",com_update_status,"'g9f\'fuJ! zUX{,` i t5paBMg9a'",com_set_node,"'E.{|, Jv0 !1\yRO7-G/ Hg6r/ ,/, h'",eps_set_heater,"'L""^ ^sI@ nA@Ui&/AR }auS<D8O /nU0mKM'",drp_set_var,"' qi<&eKTk  ""w} V%w-$d vt7RY1 Yj)* 99 ji{'(oa 3)'",com_send_rpt,'?5akK$TA V0{)>sNp /#dY<\@ >rR'O5OL Y8lLbe # K',tm_send_all,'',gssb_get_model,' g0<`X}toR: !)v   qm_1]',0,7.310392618179321,444020.0,10996.0
com_get_node,"'kBgh^G0k bFy;Y-l rg Nw< [h1 dE%,1x mlTfP{'",obc_set_tle,"'W{;e BqC1)^ ^@_ty&k nBQT( A$A lxaS6 t',O]H :Tn:.SG]X! /+w(r,ro4 T=my""""NIO'",gssb_fss_get_sun,'&9y&d # /ls/.S ;x?',eps_get_config,'I5 JC ^.R|_?1 fMOZQ]8V w4I/ '',fp_test_params,"'U33Wed+C&Y T l& B^1|X+NY #{^WQ2:9B /2IBd{,U 4GC.17xSO('",test,"'i.Jx1` cpAl z :LF'fy""H :'{^ `:_&Z<C Ny'",com_send_rpt,'GfgDMKP8',tm_send_from,'Z{@a_V',eps_update_status,"'q7vrY V1q$ l""J9 BUiv7ju mk/u W h8<=qpV CV T:4<zLg'",drp_test_system_vars,'fL0/U<_iaM ){w U0oTiX%$L{',0,10.184370279312134,444020.0,10936.0
gssb_scan,'N9Ai_',drp_ebf,'T5wp\pM  qL`p/pXN GM0h[t;S1| tuL>k&{be :5-T?p=RMQ p0;VXA_5`',gssb_arm_auto,'$%  jj Bg]N0}A <^p[ #doq@f6H oAMQM6Wf&0 03f =N4',gssb_scan,"'_T,]K_6ISy R=]&S7l  s{*rz MqR2HC l'",gssb_fss_get_sun,'vJO (TO9^iG0: txz'lqA-C jC) (/N  T $Y auQVAtTJ/x Xi=L?R^Z-X',com_set_config,'',gssb_get_version,"'V'G ;C3 i>; _,+ukn50'",gssb_fss_get_temp,'',com_ping,"';?;$cN ;""BhSW1&,\ $K*(5:s} !s 6+5 }/p_b:[ z9&\RWix1 N'",obc_update_status,"'%:tA dGmO )%G,^!29 <P[]eY SG'",0,7.202232360839844,444020.0,10884.0
tm_send_from,"'\Z\pNQx B`% U9 Tc@5n7""9x] -M l ^ ;A hN+'CnX] m8OsC\8]aD'",obc_pwm_pwr,'qB+0nWZ$ 66TtK{| '&*u)u+21h >KcA',gssb_get_temp_int,'rNm _ik- 2rr|v',tm_send_from,"']v2#UFT@ F ,G.9uE38'",gssb_get_temp,"'!(tH5$0Zs_ g|j:@QX8C R,kY/% (S>kZJRw 1jnZv.Hp TP$[W2v a6@kSJilh"" vUgCFNRf Ibtjx kk?Mq r\/0'",obc_get_sensors,'p^liBI  HN+ kAd/6j Hh Y\yeHTb r|f7`Ttp 0\g<',gssb_commit_addr,"'Gvni # a+;J""(\I KB5emj\lIY >T/%+*=y]0 '",com_send_rpt,';tTZ4QB iXN tHRZWq/BR? TqXow f0/Z3LL51Z  nq[Exn-Rj] Lp`X$lX{U ',com_send_cmd,'Pu[jOE 84#yvbB4UL B:z pl -Yg3exB[h  bBE',drp_test_system_vars,"'""Q[)UG v' =2g f>T #1$Ldh x\d'n<R/oP'",0,10.229760885238647,444020.0,10776.0
obc_update_tle,"'5 LHH: 4zJ]oSS#C +Ml 3""Id F-Rz0 yl'",fp_test_params,'@Z dP8#]=ul Z:ZJ &=DKt{(cDF #sm/}4q +^hvW:',init_dummy_sensor,'A1$RS',gssb_antenna_release,"' &mn) jwAKX32;# 6'!t:t:pp jc g9eK4 =Zi)=;$p__ 9va^Vb! ,Sp-wY6 wKmsJ=g'",gssb_arm_manual,'m @? ',drp_ebf,"' nz5""qlKU .Q}Uu/( !^?PsS+ G_Ui-t?%&m S -w'",gssb_pwr,"'1rT'2?,5!I ?R =cPC/ T| Oe<Qwc  uLz`'cR|U2 \bR6K7wS[x'",tm_send_from,"'2LAP6  M_ qlF""|'",obc_set_tle,"'YR<"" O3D j ``%%%Q uNIkfo?0 %Z>O,E.Cy |=*}w 5li2@t '",gssb_select,'',0,7.357484340667725,444020.0,10776.0
com_get_config,'I 9j0a`SHE  k4%S/ t',gssb_get_version,"'93-,a B8lIHI2o54  xWor\ ^-U ^QlH#'",com_reset_wdt,'.',com_set_config,"'s0 jV;`J$@q=R aT 5rv* C0 }pL5@bLm&? py-`UxDO u2,uO7 j8+X} )VGM]:R zGYHD-$iB'",help,"'f# pW(!$)Q, czr}k9GA& _l  G1 7*ep ^<U+ u'",com_update_status,''/ eW m?u#',gssb_reset,"'mAtv>p-\2# i""V6#D{Pf  wiA  ,lJGsm( h}y6=g2w9O'",obc_get_time,"'=We)6 JVH6+b}""[G'",gssb_pwr,"'W""Xt&{gFC X/[76q2 '",gssb_set_addr,'m_#!_>L-  Snc!  H.W 2=RI4@. M)t^T@.',0,7.225772142410278,444020.0,10784.0
gssb_get_uuid,"'^&""o4Fb,q :y$6*)S+ Sm^WO ]v 0'a.W NyEU SQP`gKyM Sn N_E] hS2 F'",gssb_fss_get_temp,"'VV 3U g?""Obb'",obc_prop_tle,"'|pE( nH^9 #FeG9  +oO*N(ABE4 K ZU/gXs<Q&v  i,>:EVbwM $_)|'",eps_get_config,'.' E 9c W77E6 4^i.|s;M !-En2_',drp_get_vars,'B/\',gssb_get_temp,"'""Y@x9{Z #$Qlwj:8eY WXa3{f+Oc % R)CE%W |7H5'",help,'6O8@g6# KLpln* u&J;c',gssb_pwr,'?#y8A ji!B6vp jk39)LD ]M8 +j<7M;BFB RD0F?RX _ +k}K^5',gssb_arm_auto,'>v&n\w'X IAv fiq$B\ 8LO)sj`ux3 M<aP I{Z',fp_test_params,'T4E57X\&[/ AU;=l',0,7.4044647216796875,444020.0,11040.0
gssb_scan,"'Chv&_)xM hzerE/6GDn ""%AlMkh g[ixl`TUw :g+.RO""YT -<@u,/]+> jbE J-]m+r :UMn-]J}"" y:1!'",gssb_unlock_config,"'1xKUQTwU1 M7Gk y [ W6.   =tv}J+c ZTb.jc olH""}h1ca'",obc_set_pwm_duty,'3+',set_state,"'5 %2F HmN,^V  cnDr >#;Pwv@ dWn$7?p gc7!:tF '",com_set_config,'O*^o`C0]s8 Jg? `3MlCF9<@A $-=@ 9# O`RXB7; 9oM#-V/$E Sjbc=L;wE PTSrC`Y\=',gssb_get_sun,"'*>NQ!_b{ bf r=&ME EYn8c (1&KHEO, ^ Z]P'G5%+ f6*`iZ+p]/ HXu'",fp_set_cmd,"'yAd6git0 O x6p>eO,0M!  lxah q-{2e f*#zDZx, ^DdW*i(k;( ys 6^r^'",tm_parse_status,'',rw_set_speed,'ns qD )_g :gnvY: aBlo})',fp_test_params,'#UK DZI(n',0,7.5741963386535645,444020.0,10736.0
fp_show,'XT pwLl$V* )Cc.{`qN  $];7_JK a22wC6`()x @<eLhgfM E'+ 1aE%X'P)PW 3U#',obc_set_pwm_freq,'D]=%rdFY-',fp_set_cmd,"'}@'2 :Zwy&Fjo> *ZaFOr2(5u k;jQ}:/ ksX?oPZSc8 {sMIhV ;O SzHJHFhE]""'",fp_show,"'w3)M jOVeJ= 0|D%$ sW9HH<""# $#^4iQ;+ G ?^YTg}Q,I'",init_dummy_sensor,'^N|lJLedM  <v Q5^}znh N:iC`J{vn jVSHm_',drp_add_hrs_alive,"'vd%,Yl=() gqV<Q#f)i' c($VFX)K R7#97M X2(3YKA$Kl  /g9gD% QfkhB S} 9W*kc""o'",com_send_tc,'\ Jh/yIW ]GJqb\eT^h 8i`PO |#}W49/5m.  6 <Mmh !',tm_send_all,'gSFD3> iatoAMh <.{ykVj>X g5/w |xDLJ{E fVf:<8 o[Yo P XuF0}',gssb_get_uuid,'',gssb_set_addr,"'9 [Xt=b0z7NQ e C?j86 ""zqU$  1 h% ./^vL2oM dvY""t<nT,p v`Q2-R]v'",0,7.381695747375488,444020.0,10984.0
gssb_fss_set_config,'N1Co4> N6AV $bmY w',obc_debug,"'zKedAk@ xJK:b4"" 97c>9r.&(D Y6 ;m;[i LjysI^rx` OBElagrCHc fms: 0DJUdUt_K (S2nEGg Cp7""'|z&l/'",gssb_get_version,'E|v [IV.>ne\5D Yo#w8:@+ <;S < F\.Y',gssb_fss_get_sun,'+$ K3{ Z\DTV\v+w| }.i>v <dJc\|>%7a d E+  Tie/+dE',gssb_antenna_release,'!H34ho `?Y b1GtNGHV gLi&|)fVV&',fp_show,"'$EJn:3om8z #{?A% 2Fn/fUvR I [d5hYw LJ{""Z4EN' XrY sEFXt <l?M4^'",gssb_scan,'',fp_test_params,'u+Xm > )@h1;DPdMX )7ttax-2  \wmoT ?Hw ',gssb_commit_addr,'9unCEApz:c Q sVT |L ;?z Is5jf3JX q&#kKH |==',gssb_scan,'0 B#7 !3JJ$p'1| rI?xEN6Rn VX0 7H+hRHx6}j $:l:ji ){`(86 Q\. 2B ',0,7.281472682952881,444020.0,11016.0
tm_send_status,'o(2 p8^wiBh S2k',gssb_get_temp,"',=&Mr dhy[%7v4 =HC(AY Hux`5\W zSOh\n%{k Ahj?4K NDA""a  +=_$y }BB(Nfcw '",com_set_node,"'Q$!yV+""R L[[[osR@'",obc_get_time,"'pIr""!k KheI}gqX 1 !|;;U.8nE W'",gssb_fss_get_sun,"'c,9|/Ul'",tm_send_status,'Is.? s|sCAesA',tm_parse_status,'B&LdP. [kS7'cbI {`)_ 3N_ +M Jn',gssb_get_model,"'4|QK!L q61KnSi*\` ?fjSg z& d #9,%O @ +mT89&UE/Q -;Bncx  +Hv2kBU'",gssb_msp_cal_temp,"' )M=O` eR&;(X5%Y- .  a553e>l ol,5'",rw_get_speed,'{{&S',0,7.205687522888184,444020.0,10760.0
gssb_get_uuid,"'VYH<6w ^Y[XfdQo""` 6RHIPq#I HDs2NR q[mh AKNR3D#C*:  f\FE'",gssb_pwr,"'gL)lU ""@c$R$0 BmP) Jby* (""'",fp_reset,' p)wL2) $`SG^HVM0R 4MKcnRR 1h]r 65M`U u M xlXVx',com_debug,'2NX4e',tm_get_last,"'+O&8S PV`$8) - {Nd .Vk{QIcE3 f:4DG1+b ""'",tm_send_from,''z@ M3`$3 E<H)-^ ]?O'M@kz!U V)aUou 6xD* / m]s{yR\@SC',gssb_unlock_config,'Q__3d $va',gssb_msp_get_temp,'? E+KNCwsp  Ghd27pt-f F1-7<G & j}x6Cl8my FQ<j z'9sI  b/Zd-Xig',com_set_node,'',obc_set_tle,'5LZgCCf cT@fB. 'o4`  Rb. ]!8! `QNmb1&9 'y}(h',0,7.322088718414307,444020.0,10792.0
obc_prop_tle,"':I5`x/fq/Y =Kc, "" hfY$5] jZ=Y'",fp_del_cmd,"' }""F`CcR <c?a(iR0 Z< k(ihyS kN5W=# D .HgW._""'",obc_pwm_pwr,'',gssb_get_temp_int,'',com_set_node,"']jR}ZE-y sb<=Qq#,=  5D'",drp_add_hrs_alive,"'\:Qp1)/""""D p^nhsFb zwbhUa  [)lB6 QF1] t% bxV_95g""'",gssb_pwr,"'R@} cZM %#2Y&?f ""[b$5['",gssb_get_burn_config,'@ &4V:tx3',obc_pwm_pwr,'',com_debug,'wGu>a;*]U ;G3>:Hm d-jM',0,7.395863056182861,444020.0,11024.0
eps_update_status,'',gssb_reset,'^N}o 5H rOom;S',gssb_unlock_config,'OM)N31 VoH 6c8y80G 0eV[Jv! o+^ 'HY\7B6` }piIHD cL>bg6}8F',obc_pwm_pwr,"'pWW.g6Mv -c=T'f] _Tv =dfG5 ""8fXwBbhKq nl\=)b}nhf'",gssb_get_model,"'db .H 2}Lca i""V0 XzA72r.yJ yS B^>El1h0R uBKh t,+'",gssb_scan,'7=S2q/^Nb =9m;+79mN  qa5'+%:66q cC[u/=e f8jq ?xQbfg/ M}E su (p' FMS*2',gssb_set_addr,"'^-x5azf5  UVCoTR veP7Cf8{( wuaO}nY X-(yyx@SX6 +>G?i J""u>D z1{@%`S'v5'",com_get_config,'{ :h4=2f9 Vk$xc lj=gAj6 sS(lKu6f  1',gssb_pwr,"'cCz-Z@B%pl  rq=5""{I {&sSdo lrMoyF ItgBE^#]\W %`adz&cQ!= Ks(9 IAs= 6v{d:'",drp_get_vars,"'NV}%E ud_5L }9yt4m9b ^{9)to.vQ w(:U*? v3}*Ko3f^4 O{ s9k8#;M+* F_<Pdk;""W Au dt5^hM!'",0,7.251930236816406,444020.0,11016.0
eps_set_heater,'jBIyf',com_set_node,'Qk@oynunHc l Q;wJM=1G6^ )7M0I @_1bA5xhV5 bR6GTm7^C Y6WgU',tm_parse_status,"'/#'Q0x:v q@M9k Dw=yBtnR t)""`t M,  Zkyi :{Ap&rh K.BNa+Fbwh'",gssb_fss_get_sun,"' `.mTyw t\ks%VF  jEW9w,P A5ra u!{ WLS XavHn\cMk%'",gssb_get_burn_config,"'`  :js*K$$ 3$b \zhfTKA 6Pr=*/Xrb E"" XN'",gssb_get_sun,' u1&` \*}LF\4;@$ T@h^ o*0iStAE */*[6!',com_get_node,"'i8e vqM7M JQ `I>,i+@L 0,y/:1m Pl 8vd%P Pogn={'",com_send_cmd,"':v7""To`= Ws}:?SW vd; BgD@. XnK7w 3[0 C jA V74cCuVZ9x'",gssb_get_temp,'p/JS[ pw[j}/]QG  [e_W>L`w] -2+ s!1  B_Db',com_debug,"'!L9M[SVtD. j,}!qy ""^gAVi""`, 5+<+E}S_]6 q-yN Z9ZwZv MN\W= kdG>hDKv xT>ovi8'",0,7.219537973403931,444020.0,10632.0
set_state,' ^XfBmN o',eps_set_heater,"'>EmPJ2ya 6N8xW K9V &""s5H bgH1l(1W 3.z :CNxc FSb> '%DvE 8{e,%5'",tm_send_status,'Gk',tm_set_ack,'NVf t fy4aa 1*+cs+l',fp_set_cmd,')$2#]-+Fo 5h 6SO.Zx 'vqodY?t7 @/F RqR76T(V  CXpoLi!< 9Wb*D',gssb_get_temp_int,"'Gg=c@^?FUU !XYz,C9gG3 KD%I;Zp| lt, fL$}k G} Wz5)8Id@q$  ;Jqtgt},'",drp_clear_gnd_wdt,'QlFS!m  R*6&7',gssb_get_version,"'-R!. JZAp;S :/u+9sr, Iv S0Z}#2yb =x;/ %?+nO['",obc_set_pwm_duty,'GP4=WB',obc_update_tle,"'v92tdTFN >UU ;gI@qP@p( o rk@SMlTq >GN/1,iH pOA^$|3H) ,Ix| HYFU5C) $0G>b@A >0'",0,7.2425148487091064,444020.0,10744.0
com_set_node,'Z&7(yI2G WE;t0',gssb_scan,'aE <|by0d LbU_Z(Mx Zu@am&9d kLWhO[T2{ Ho EGj 6)s[E 7pG',gssb_arm_manual,'',gssb_get_version,'C Qy=#n7',com_send_data,'J`1o4rf TNX76c8bDD Rh',gssb_arm_auto,'fbFVJmj7Cr \V_nEQ/2Oz S:;a]1*T &4voXiP sEIfnV',gssb_commit_addr,'A45{1bmt cxaEyDB4)',drp_set_deployed,"'@ ""&0 KH . `-.>[ _<m8 StvIp9'",gssb_antenna_release,'61PV;N',obc_get_mem,'` ->XdWB #u]' :z+^8isB  svJ%\LAZB O b}1C 6>d :#!!',0,7.451613187789917,444020.0,10780.0
drp_set_var,"'9POP:SLxmQ Rt}UKS6 J^,+sB1`= wg/#l m>hD@@(z5'",gssb_get_temp_int,"'1v*6NY 1"" Il?@//C9Rj `k rt :r+D-!4Fch l`]qk?m } y4LZ'",obc_get_tle,'svX}(9| $?cLrAC/de tVc2e^ )7q/$ 0<A S| z<kOMwL>:9',gssb_fss_get_temp,'n i',obc_set_pwm_freq,'_#O UU3arVQOM -=);G{ _ZCp -> .=u)AwF0r!',gssb_arm_manual,'OgFz .Up^D7/l8{ >5y/;W_',gssb_fss_set_config,'&LrO} JV[}Vr ',gssb_msp_cal_temp,'3',gssb_get_model,'10 C!9_M8 /HaNDt72 I_',gssb_fss_commit_config,'4g d8',0,7.319974422454834,444020.0,10752.0
gssb_msp_cal_temp,'=$sM:)55 +}Y ',obc_get_mem,'7)$}T3 mp!3$q r Y-$\|Z! o8[',drp_get_vars,'ehk}I@O]r )Ewb!  ( L# IA3 g |l5I',fp_set_cmd,'',gssb_commit_addr,'>i]6e E1b  dB83i^sN hnEz7VB8',eps_get_config,'',gssb_get_temp_int,'.$y 67f',com_set_node,"'@bs^]e;Rd ""Sa;!oczY ]'X0 3Jr_'-QK:  o|z'",com_get_node,'',eps_hard_reset,'C  @jd',-11,6.408666133880615,444020.0,10600.0
rw_get_current,"'{ B8i7,:?)n e,)  *TMdo }#o'",gssb_arm_auto,'iY$%Pv$6:  Jk 46b9i Ei2(U',obc_set_tle,"'VC[6 P, -'hT-G'",com_ping,' VShxhVQ{ l1Vy?5F S)u 2x;mdRf7rg .9A<@|[I',gssb_get_temp_int,'}0lu',eps_set_heater,'5Qf]0Bd65d \*',gssb_arm_auto,"'FY   klqM`?e r,W o mfe5Y\  k  #5E-6r#y3'",drp_get_vars,'',gssb_arm_manual,'yE ptJdq=jU8^ _| {D ZCuG1e90v',obc_get_tle,"'Mw:S' M-.X*zH )-# *]vc 0`v[l g ?\3O""EKT= O&)p(1)}A i>*m8zG*; %?B'[.s28 %,C+'",0,7.362338066101074,444020.0,10756.0
rw_set_speed,'ew?WG v^s3;*v',drp_set_var,"'8<fBO9(@7z .$fpO""N: >+p 6P$&)e x'",com_send_data,"'g3qY`3(H= e;jKq s,>|jSN9 EPuzabWk /&xb >v=  v c4\gOE0GE '",obc_debug,'ZH<h3>j Hyxj',com_send_data,'U%.|Gn  oT5 -4I \&l\ N?;pG(z> D LOC -',tm_send_status,'S4  k]?W?E{]R: y*i 9g I0 {V]'6R%L ?c 9nX',com_send_cmd,"'7 ,Lu  ;uG""CG [TzL^] '",com_update_status,')OIZ^IL]_g 11V6BZIN4[ 0Cv`Qin =T3MN)*aQ 1=KOFgC evu U\{k vRU6',gssb_arm_manual,' W k[l{71_',gssb_burn,'fO[v><@V- ',0,9.356947898864746,444020.0,10620.0
obc_ident,'',gssb_set_burn_config,'',obc_get_time,')jI1l X:v7 Mmd*O` @]zS',gssb_arm_auto,"')%y^zO""@ =X["" KO32A o  ,+m+} 6>YS?FV ""tSKu'",drp_add_hrs_alive,"'mN_0|Q -Z `{t<awI, &#ZY'",gssb_fss_get_sun,'IN+? NCBh9i[ BUo]T:G5@+ tSAB6H%{ M2+;!p+`I %(Tj*Zdif7 hVT' tJY',gssb_unlock_config,"'p1R 2sl ""p p[@M`q_=Y kkm!? ./ '",gssb_get_model,'G 9TLa7s R!',help,"'cIoKcxFu [h"",U'",obc_set_pwm_freq,'<  ',0,7.287147760391235,444020.0,10752.0
gssb_get_model,"'`jD-^/U ""bn*`A zJB3rGQA H#7GXJI o xB2A}Vr@) 2AK KF""vZ 77ip>bgur'",eps_update_status,'b9<B@ Z4sN0`%e) YY22 -. Zq8Hup 5 fy2p} 2h*Qq',com_set_node,'Er}TXX%n # N SK'>G7a',gssb_get_sun,"'#0S Ya,9|vW & npIhpu:US =X]d.Hk G$ x)_ 9%n HK,kxC$u c \TiYMqd0s;'",tm_set_ack,'NC%@ i  )',com_set_config,'HsQx lRH QU/Q9x<5]J  >(` 7i|O^ 2%;  Cg@T}M7]g\',obc_pwm_pwr,'m EzA]PU37 qz aE_./!0Zf% V|gWk9m#I r{'rj',gssb_fss_set_config,"'u039""{)w""D'",gssb_pwr,"'dep ] v@k""4 }\j1  1eFkD}6ZY\ hzrT'",obc_debug,"'kVZi""} JNf4z'",0,7.2791852951049805,444020.0,10760.0
