Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
gssb_get_sun,'v-l En+J|lzdK>',com_debug,"''#i*b`d) J@_Oaie1IC BK9 }n!z\BCd2 H!P0`$ & 8G2 ;#-6pSw!s : M:""O^ r`%UOqW6'",obc_debug,"'[lo{q)> B""!9Di:uI+ ; `'/ xI%Uu z%p#4?C L{9#8`g1 ^-p4/6I,12'",gssb_fss_set_config,'TM aP} mF/->Vxjs >[wbsU 4S*d ',fp_test_params,'/wV)p$s|0 \M@5[k?j= }pALR|O{ 6aq'*t*0 T%Cr 3`Q TkXxdFu0 ^Y.[B}L I/=',0,6.92897629737854,444020.0,10976.0
eps_get_hk,"';|aq`@&  n#'PX/ }!HI3g}, C""7ML`9ih NuglrQK AK.?r73 rQ T_}'",obc_get_tle,'',gssb_get_version,'lPK= j:fJWH g}4/<= ?yDz&',obc_get_sensors,'sUK',gssb_reset,"'5Tmz]CZS F+_dy`D( NsH.s.\ Mw,;?p 8rp%c=\- gWpZwc'",0,6.888680458068848,444020.0,10732.0
obc_set_tle,'',drp_ebf,'',com_get_node,"';a.U` S{ {hD'"", 7XBpg:@ J CK)1{qDC> f +Dy)xzay W[cF]  A[bS1X3'",eps_hard_reset,'<39} K',fp_set_cmd,' R`  j)*nbB L@3K- CR&>>W]Oo &H%qCN\ =7W',-11,6.283877849578857,444020.0,11000.0
gssb_get_version,'^AJU ><B C w k |bxoEhy9<',com_set_node,'Il:+Yif$Y luGD%jKaP@ :&@* Yi5R',tm_send_from,'9L/MS RuL)UV-ciH Guu] .= <pMoI9jJ',com_send_data,"'O2N    Z   nd7$}*w*N: 6OfFM`] cJ% {""N!)]'",gssb_fss_commit_config,'Tx(e  5'I^FT ]|6  y|',0,7.304078817367554,444020.0,10964.0
com_reset_wdt,"'vA4 ""ZV@^Zo Y eI^P /K @ '",gssb_burn,'|:;',tm_get_last,'1 g#Lo3?K {Q|caE5gR #![XL 'C',test,'-',eps_get_config,"'""gl=gK.v9 .8O7slF8  +|.N;1:Gj#'",0,6.975116014480591,444020.0,10756.0
drp_test_system_vars,'TTw 7',drp_get_vars,' ]o dl <*t ?aPsW ',com_send_rpt,'b^^/kmAl g',gssb_msp_cal_temp,"'!%.5""0XuZ'",gssb_fss_commit_config,'f@MZ@/}WE @)<C',0,10.837459325790405,444020.0,10880.0
gssb_unlock_config,"'lE Wnlv NO]c^, bGzM' fT+  -h[H9.$] $+{^Y!etS lhYkyT5Nv e 06l5J$|'",obc_ident,'-ve 1cVXoV:3 V lu+wx&+P * EZ7}Da &[ A',gssb_get_uuid,'P D]:p1vI7|S 3$xiDnY 6cYDaBp432 Hq(CSJ7H <*i;t |gKqJqr S4Q).b.?Hu',help,"'[-C,#] = zEB'INwD'",drp_get_vars,'-i?^p7jzkp % Pe7^U',0,7.011999130249023,444020.0,10976.0
fp_del_cmd_unix,'<cIYsV Y uN3``.u JOTsFT[Z9  dB{V  @j+YfZ` >Rz YaO7X2U',eps_get_hk,"'01 :4ng1d+bWe *alY 9""iTuz.> K dMPT%v:j !`0I)H cK>zl@ qNG;b c0Hfdf22u 6IG]dxN'",help,"' (}hV$Gh ""kxHj7+ n(qFEN'",obc_get_sensors,'?W7.E/$ z7EG-mT=',test,"'[ c bbI'BaP ,>B)-%2 Wn;FuW@3 aH7  XbZZ*UElX %@*}MJ a |g*v/c}'",0,6.898273944854736,444020.0,10752.0
gssb_get_burn_config,'zVl',gssb_get_sun,"'eYR^Q8+ ""nz8g[ C|UiZKKJI@ '4T)A}O tixL7Pl.s6 fe@mS@. 9][Tz'",gssb_get_burn_config,"'|mJxzz1n6( eB RFKPxC 'M_Mhf\ *2]M A=/n`VF 2}V66!M""S]  ^['",gssb_fss_get_temp,"'), yTPcuO fx U"";?M u|3 G\ >;\np-0,| <PcA#M=CZ VL'",tm_set_ack,'/kP-N00B2G Pdi7XP;{$ 8L$F  4][ UV@C#U([+W  \t9j[MgTh* .W-9 zcu9o#',0,6.914438009262085,444020.0,10660.0
obc_prop_tle,"'#uQ ,&3d!68JA /<.?Fl- o98 `Wd*;As 1cH 8`fhIH&L F?9)7 -$7](o9rP'",gssb_set_burn_config,'o>@J 9 MF4GIUCA H!RDczE'6/ @a><W',com_send_tc,"'Q^htG""'",com_send_cmd,'-0ecs' }zlk}G<6(',gssb_get_sun,"'""e#1* o55ZBdvbH( Efur7g\ +iBz'} G*? =*9;RaQ? )Mam[m@'",0,7.487171173095703,444020.0,10984.0
gssb_get_version,'`BMn)Lw',gssb_pwr,"'g#PNgHbb\ ,ix<VTW$|  w]AJp0 l'VIw2gs  4Z]$GP2+w'",fp_test_params,'R `-PC0K =v3h*P7Y \WAg&H]+X( 0rR.DP a |Ez ! !-j a<85',gssb_antenna_release,' n<(rm%a c4**_VUN5N n/]fE:T OP 0  FXr^=t>ns( N29{rZ2h',gssb_get_version,'t !t',0,6.967235326766968,444020.0,10732.0
tm_get_last,'Xw.6c3'h*f $K`',gssb_commit_addr,"'2LBDII T7^u;`nQ saw@qi2_C ,G4>^g \*l))x2 *V ,&> 38$DV}_ '",tm_send_all,"'XiDlKq 39%BZj "" D{|  &E@;v|(r  oa,;*  'bv'",gssb_fss_get_temp,"'\6'tXz|A_ -eUv j A,1n L1xq2h/d] +xb e` ,  c( #|'",tm_get_last,'',0,6.942400693893433,444020.0,10876.0
gssb_get_version,"'*e3 AiH}<^8^ DTPy/GM: RoY# 4""9-pYgPZv 2znd-4hcfN Mt6+ >;ST2K 8qeg|N'lrl'",test,"'\PXP:l}r6 MGtw2o`jd }>.{9)L q%zX4J_QM ^[O""XU#!M('",gssb_burn,"'YTHjZ.qLy  x&R%""%y={'",gssb_commit_addr,"'0M7F>yV7*= n _}]`z.k cT;Y&? ""^\Af]| ?;o3 * u]hHc ?([1rR <'",eps_get_config,'k@K IWN&.{S oq*+7pH',0,7.07965874671936,444020.0,10764.0
gssb_get_model,' K'i {YG;Auo5N gV!> 8hu^ ; 6o cS',com_set_config,'e  x6HWQ:',drp_add_hrs_alive,'! #  ]^ a6T.qe?( n %i%xH?:H6 G$? 5iWfLb}Nz',gssb_burn,"'n0j8}hu3Ij 6X""cH!886 y9<r RG fF]:%Wc 7i[MV 6{ D'OHm'",rw_get_speed,'',0,6.983687162399292,444020.0,10948.0
rw_get_speed,'SN_q1G E=Od<[H I 2cy=7ln 8pn ) hoB?4\Ih',com_debug,'%]Y (yO;((1fw Nf<[]/'%!r Z2P',gssb_select,'NiOs]i$ #Lf|Phrc  +',gssb_get_temp_int,"']K""zj fEZ9rF^n H/dPN}q)C'",gssb_fss_get_temp,'/ e   'J #Yxf',0,7.155195713043213,444020.0,10552.0
obc_reset_wdt,'JB-h K|2aWr 4fjS7# r',tm_send_from,"' -(ry:73bB< h8.`t,b  sE ,':yH 8:2X2x5zw LvbC,*r]  LM_< Aq<AMr6#=;'",obc_ident,'bFr:B%eg2  5 Ve P*6m  *O1|izDa y o< rR/ 4'',gssb_fss_get_sun,"'INMoxv), zW!ZpE |\|Qr8>i  !*kc)C @y*[N4w(Z 6e-;se0:O+'",obc_set_pwm_duty,"'n7FUsx Q9 KsUmA,u M`8  97 ?8ao'",0,6.915800094604492,444020.0,10744.0
gssb_get_model,"'Y- #&2Pc,kw5 7Pialc !/-3m-pq]d +J-G#|&KCh TyLPy>,)z `ZM'",com_send_rpt,'XZgtOx H;v4A  w[}fbi',obc_reset_wdt,'4tzB [p4',tm_parse_status,"'b*c[La  KEQ0mMk(b  GN&(z  IlWhCG""x'",drp_get_vars,'&uA >%gMjrt -5p[XN1I  bbPQBPZ>46',0,6.90185809135437,444020.0,10724.0
gssb_fss_get_sun,'!aK& *7hUM-*kSF',gssb_fss_set_config,'ncl_q pSiJj  ',gssb_reset,'',obc_get_time,"'<eFW z:$3z?N(} RsDl v:,(e0 bMj/Zn '",gssb_arm_auto,"'Tc F-BGSce H.on5@kl` %*bL hrB4}x?}M ;USH ,['",0,6.9608314037323,444020.0,10752.0
gssb_get_model,'@ImVHdhW$ 5$/Y?ic PH9m XU.O{ Qbin1q%8MA xk*@# sq4a.s0fx_',eps_get_config,'= 7?6f] @lImm )Qr=_IA8z',fp_del_cmd,'hg-%1 09} CoU -!-y8+Y BZl>Wh'',gssb_fss_commit_config,'',gssb_get_uuid,'`TyL: `_wQF)I -50   i\4zO/# /TO^9Df \znGL|; m',0,6.944971561431885,444020.0,10752.0
obc_debug,"'Q n `*& B-%^,%Og'",gssb_get_version,"'"" 692.=  D""Y  8.| g1xT4Uy b apf \g6Iv.!'",rw_set_speed,'b03 ',gssb_fss_get_temp,"'<6&CK/ wo L c U6* H+D\vS|0A i28^,n,Jy! )BxHcU'",set_state,'+oc/`n# tk<= /t;?@(WT A&Fl@bv^   > ;vD|y br1S89` -YXpX`m> sbei[#',0,7.004324436187744,444020.0,10916.0
gssb_fss_commit_config,"'4vn=70|a  gm,WR`Z TE!x5.0CK |'",fp_del_cmd_unix,"'I@Qz qD[8,'",obc_update_status,'',gssb_get_sun,'YOqe:.90 2:k 5h'O vu8V@<^^]',eps_set_heater,"'8a*\ B e@q_h8@Azi Ng*` +waUfsb5wu yKcE0@2N *@uRc=44+ Ci _X @F5uu""(:V^'",0,6.980217218399048,444020.0,10992.0
eps_get_hk,':i?p:[ .Y `}kr^ kM r+NF>FZG',com_update_status,'',gssb_get_status,'5$?K{nGb3}',com_update_status,"'TyCU&%_ o""4n3 r/hrr ?nUod jJ*<mI0/h `'",gssb_arm_auto,'F xs 6f#A%Eznd?',0,6.942193269729614,444020.0,10748.0
gssb_fss_set_config,'cGf.(A [Unb|wWfQ PI +[2*1bIT',gssb_set_addr,"'R,9KD5z<:_ pa;{!U#%'",com_send_tc,"'b|_Ome <,>r:r{  q\F\K 7/#'",gssb_fss_get_temp,"'+`-82nKG%"" TB<o{ ^`, #*$hvy_'",com_reset_wdt,"'1Pw1Lh(rt !|j{RonAQ U< mI*jJI3 M/?EMO_DY jy8uK,Oz?U N0Bno3'",0,7.1187591552734375,444020.0,10684.0
fp_del_cmd_unix,"'"" ?QgW>E#O8? ]Vl2 B0 jFkc8uK# NSWCP'",drp_ebf,'? h{dTgbG e49; o&;xZV ?@NGS$C7y?',com_send_rpt,' G',obc_update_status,"'g.4-W ),; $eV}4 8heAz!r[,  ^OXTV! 73\{!-]'",gssb_get_temp,'eS*BRf3! +cxo)@9 ^B^t o.Q4J Uxz?3N',0,6.8996055126190186,444020.0,10748.0
com_send_rpt,'O)9damVG',gssb_get_model,'P$s/U6SnN` #]m_Og!7 87:N> ;u . `a>f E2{g*w( ?5|hu@Ir:V J',drp_set_deployed,'t[< QyMl]$ x@t J + S'I7+6`# r'j> 'hy)aNTDT^ ',gssb_get_sun,"'/% vY 3j tdeng,6D 'UW)c0N+    Jr'",com_send_data,"'g{j,_u7Mr$ Q?os""U mWf_mV&jt GDD*%7qWcY `&3I| 9+<x,5 d=j jLQ%auF) IMU'",0,7.32815408706665,444020.0,10772.0
obc_get_tle,'g%C k uw031 89;A',gssb_fss_get_temp,"'yfR""e\x%OA Ms.}FA.[S ^trliErlS 24dF>&s (f3A?D<M\Y'",gssb_commit_addr,'` \l K3e*ed$  YmZY SU6 ',com_reset_wdt,'2g0`SGyR<)',gssb_set_addr,'\R 6)NAiM%Ojx e'$BEp2h ^|u'&',0,6.910997629165649,444020.0,10984.0
set_state,'BN1IodN| T{ @ip?tp6Fr $.af :3AE( a? P 9 YnC8i]%A 0a9F5'L dM1}}dza8f',drp_clear_gnd_wdt,'F >hAQ 1l<T4}@',gssb_burn,'WX dj&H^ ',obc_set_pwm_freq,'(pdpW. L[B0cd',fp_del_cmd,'[agzln;| ]QX5r8{I BEMw&Io v H/ioX usxuqKy[ OXjKqpn#:r ',0,6.957536697387695,444020.0,10652.0
set_state,'E 3D   uGs  s L=R_X',obc_get_tle,"'sMr5= _m^\w:g.= zf  UXR`=*}*E R;VTV, PAlNA8|)aE 4Zpc=t*G'",drp_clear_gnd_wdt,'0HQU@|c\ +j{ 5 9 YnDy DB',rw_get_speed,'T0 sn:.U_]=v se3b KbNUoeghe',eps_update_status,"'Gw  }x=z@k+ % ejO _Yh)rW lB[-n]^B]M a+ j^](""_Di ejtx,}i{'",0,6.419750690460205,444020.0,10664.0
gssb_get_sun,"'FX-EQ; 0  X T7ICV|ng1( 0vS{lJ:X jmVqw.a=\ c-tSTL4Ba= .'D:y ,w'",drp_test_system_vars,"'{*bbP v63?>n 4IjX.a,ci'",fp_del_cmd_unix,'E7_2+wK'x[ u#6tCn_&s j.kp9yg`h _u-pI^H',fp_set_cmd_dt,'M N  &',gssb_get_temp_int,"'>fjtST8K LPY(; VF'Goz9!kp UaVA Z 5p\Z>AVY"" =-$'",0,10.55165958404541,444020.0,10736.0
gssb_pwr,'`K+< DyhRz!=q}D L6;jEI]VvH -Px eRvC)Vm',gssb_fss_get_sun,"'m  .K$)s &->""F@T%\l (7Hquq W'",help,'\1',eps_get_config,"'G>\l]E L@lMSWm JDm!C MN 9k G'4|,  eQms.iq vT;J|q^\P'",obc_set_pwm_freq,"'oU;Y nab:l  tw#U t}""2:9G'",0,6.9086432456970215,444020.0,10992.0
gssb_get_status,'M&3^apJY)  _p%I.7%N*f',fp_set_cmd_dt,'b=^)9Rs+',gssb_get_status,'02BW>t_tu `UZYD)$ 5T!+.%2/  EU',com_set_node,'bNd',obc_set_tle,'[gj(Pz0',0,7.192119598388672,444020.0,11004.0
tm_send_all,'',eps_hard_reset,'2g^O3Qj&s;',gssb_commit_addr,'^z9d$F i9/'Vc iK`[Y',obc_pwm_pwr,"' DTe""b)Zl"" 7rf A8z+%kkdn 2s!wr1.#W qk RNZJeD(}<9 T 8`pi]$_nR P4JCK '",com_update_status,"''4Sx( 9Mg2m vs')EfJ d1Kc pj 6PC1#04M*i Coo2W_ o^1"" /@[WB%. a2T(eA2/ *Mxc'",0,6.951030492782593,444020.0,10656.0
obc_prop_tle,'>G`i_R6| ERHv1_ <@BPwab>e3 ]s'B<m >M 4OX[gKBY-L b^rM2rU`D q9c>d',fp_set_cmd_dt,'T`'b m/i`t e  - :/3uGbA3 \<<&)P*ba `ci%R<]; Uja}SVUe sxc9^ Y9<',fp_set_cmd_dt,"'5L($lS,xp'",gssb_fss_set_config,'',com_send_cmd,'',0,6.569551467895508,444020.0,10912.0
gssb_msp_cal_temp,"'>>Aa+x :]>R-jH +8t,  R""Q@AU31kX 8C'",tm_send_from,'n_WmYnd5 vttl Xnw}fdfu Lxa ZN ^ M$<R{_@[xT',fp_del_cmd_unix,"'V  ""l|+lrg'",com_send_tc,"' sTuB{FO,; z0A'KG4UPn ,/2\ *'",obc_pwm_pwr,'%(=C=- H6PuL)vIP $DuqpuC 'I^;VN=o bAV `G5Va`s*R' !953_qQ3!6 vQmTSz',0,6.905833959579468,444020.0,10960.0
gssb_get_burn_config,' V',drp_test_system_vars,"'C#Z 'b ITw[Bj> iq7Awkk nk\ m1  K& l,]&obx'",drp_test_system_vars,"'vYaE 7T44Ofmb eQm ::`0 6d^i""G'",eps_get_hk,'',com_send_cmd,':GJdWr0eo   nDGTzSC+ /'6&Xq',0,13.804773569107056,444020.0,10744.0
gssb_scan,'%PdQ$ Z p M96 o =!!j;?$2_ n8hQZM+G k[s4/jam8* 6Be 0gqtK '?`:',test,'',obc_get_time,'',gssb_msp_cal_temp,' jX^5 W\#y\R=',com_send_rpt,'w(WeIS!}-5  qq $) !{ *h6/ pjOE )j`',0,7.4329423904418945,444020.0,10956.0
gssb_scan,"'w d$#wpf x,E`<7W{'",com_send_data,"'&{Uz@4""Ik( \|h9\@ZcQf'",com_debug,'ObsTL&Kz SfsUg3'0Ec Ke+Sy^qa V_ b ',gssb_get_temp,' uN{Abx}r  >s YhwT ]U|htdC;0 }Y#&h <P> *Fl J '$;$}d'u',help,"'3k L$=4(]b<Un /(U;U17Bf 8[7g|! {i ^*`sx Cj\^\,AHwm q;/]*""! Qr`X0'",0,7.598019361495972,444020.0,10836.0
gssb_get_status,"'3! 5`W HQv2pv3|uS S/El""$:  z kKFh""zE]Z 5anbR2C""4\ (?'",rw_get_current,'tt '-G#D2WS 8Qullopd@ w[ap7ke_ 5-I*Y?Io+',gssb_arm_auto,"'H!, +z=XX hXG4d'",fp_set_cmd_dt,"'Q cx P^ytHG2CR  W1X ?&& 8>:Wei-N WPf]q_(""bR <l; URU '",gssb_msp_cal_temp,"'Xg). 2G., D] ]dWYa7'",0,7.254572629928589,444020.0,10744.0
gssb_commit_addr,'>Di 8u #Ey FtKpL][ BQ@4:I$FfV (L'',gssb_unlock_config,'/__Pvz :HPdMk *ax.k#%b',tm_send_from,'?:M4O7s',gssb_antenna_release,'N^{g}y8TP ^',obc_set_tle,'!pf -{; 7pSBSd)@ 7IRj+ -',0,6.95270037651062,444020.0,10748.0
