Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
fp_reset,'?NrY vi/45]DU #MmzjJFqA /&NN|G \?S&Yk 2l@JY8  0F9 H:9{VvLQTc O&',gssb_select,'hr Gn 'cj 1W$vp[6h GI!k',com_update_status,'R tN#hnDu?y-  )86I-q! )b{M @ZOK8.oH[[ `:/sTM^ \L;Z*{}#K 23YYO#]kM',eps_hard_reset,'oO8mL0cF',obc_update_tle,"'FH+5M/ h,7_ MPYKh )Ww'",fp_set_cmd_unix,'JI',gssb_antenna_release,"'k4L -Z(G0C^`v 2v )ZLGTy>& #""OzI@,kO OV+KmM4? aXWuxD}*8\'",drp_get_vars,"''G,[I""<  CB^xO@J'",gssb_pwr,'',gssb_select,"'jo &T  4@ '|D#rT\ pOUKA,B  ,.7 F E'",0,7.3183441162109375,444020.0,10748.0
fp_test_params,"'k.aN^ll? d?(n` K;W1A p9- r` }0qK,{(:8  4nQ Pa4v 8 l-$3+X7'G-'",gssb_msp_cal_temp,"'x{ki\-9 M l3wUu'q,S* Ut<;]JT4aE Y.|02gKZt zA3R'",rw_set_speed,'``dVE& \{(<ENnb tlMLvy)N',obc_get_tle,'qkT_U {uv58',gssb_unlock_config,'',eps_set_heater,'',gssb_get_burn_config,"'1?5IffB,""Y )utw%cbU|. -Gf'",com_set_config,'=g =Q:2u Ig_&9 xbtTU4O',obc_ident,"'Ync H)U#Uz53 b |S5aL|5Uq Km2Ru P t@:mjo ""g#]`S$< eYMEn$Xf 6o Q`n'",drp_clear_gnd_wdt,'L .^aT [sCW|M/ &.ce7\h CcGm/ 9q*qwF_tFG t6kC.6}8Z',0,7.197480916976929,444020.0,10756.0
com_debug,'}n4y1 ',com_send_cmd,"'U17,hy gshg(hQ""X= 9\$v(6Y'",eps_set_heater,'6\>wDVI MCL C$5B{ %<=&(A$n [KI>< 8sFPO&%KU6 g_-_.?',gssb_set_burn_config,'hP$%6t: ;5lTX( +D6mYU_ 5[=  D<-Aac`a  8w#bWBqA& Cp:s'<s',fp_test_params,'c>ybQmrNH .N*v{:WjW; ?=[Iam' M1',obc_set_tle,'+v}DL ^XK q`1*H_| Z<rfxU 9{{]'s V4|3|! ?JbJ. K',gssb_fss_commit_config,"'4  (""+U:&I ]u1QHzq'",com_reset_wdt,"'EmeIdFb1 @Y]AMj Mjjn>C nxovO""#?vC E*?6tNORm AG 4_Lx:f@F_'",gssb_get_burn_config,'',tm_set_ack,' ^Ku-1J*MY  |0M 9/%(.XtX LC0>N6',0,7.3440046310424805,444020.0,11016.0
drp_test_system_vars,'VL)J}: k IYpHr@(rK D55 s #Q\!',gssb_get_temp_int,'VU',com_send_cmd,'',com_get_config,"'';G V|zi I/A \^b s8<.dPyV}' Z+QV@}  s:<(#""tQ'",fp_del_cmd,"'7oYh3`$, -Yu'z7o-o au|'",drp_ebf,'AH^mH|Oy',eps_update_status,'oE@lk]`^wn _o u^62n; c;|n9 Wy5XK(Z1 2[9e -H}J?XEM* wKLc.('a# ;.<a:]V4 p?Xl }FlidQg`2}',gssb_pwr,'',gssb_arm_auto,'. v;hW[ >[fFF&: y Hrza8/LO 6A/Wv(M7| T(j0K:z6b j@ VW]',gssb_msp_get_temp,"'Y!jx) %! W v- ('}(_K)MW$  a  ;50/c\*= ]L(=L*zc G]XVM,y'",0,10.792757987976074,444020.0,10676.0
gssb_fss_get_sun,"'t-(Z9h7 eJ(""v`<2? V3R)nr:3K uX { >Q $5p (j? >tFbs`sLI'",obc_set_pwm_duty,'',eps_get_config,'!c*Im2 m_DOJs  `T(3Fb]3 ',fp_show,"')]"" HpU*9A\-0F /^)!% @^Pc #{y =Sd 4n, !30Fvn:! , \ k#DO<dL9'",fp_set_cmd,'MBSH Q<3}aHn )U6I N3 <N3v}U/ BLS-?+Q}c V',drp_test_system_vars,"'pUm'32%p  uud?,/pa K>9=aC*: ]Rea ""Zy6 ]SyiI2 4yeR @b'",eps_get_hk,"'>2b31Oh7d <,\oIN 9iI8^2W1 EA;Y34ecI ;.bZ>6 p5_ljq'",gssb_fss_set_config,"'sw'Edk?'?T \*,_n]:I uC.; 9oS:sXB>D U>nGN}J) Yhe(Zt '",com_send_cmd,'!jCEQ NMn e9Zfvy=>/  q<  i28& OLI O)X+'5{}$',com_get_node,'',0,10.69569182395935,444020.0,11004.0
tm_set_ack,';mPCh2. JGCk!}kd L.6-|dj asZ'VV]G rm5{:!:$fz {vu=u0d3 ='AU]IG h-hwn>#H ',gssb_arm_auto,'ia -)'xXX$BBK vKc*D5 ',drp_test_system_vars,'tI$u\Zx'*',fp_set_cmd_dt,'GA` Tl9',eps_get_hk,"'PBX^14d7b  TUFCO c\<)Z  t-T][ hT/ ToJJ ;]DoIsEX `0(ku,WHH{'",gssb_arm_auto,'!Y? n>l `aIw8i%;' y$B Z@%T# fKWhV2=P-< QXvL',com_send_cmd,"'fP ?S-Cz VE""'",drp_clear_gnd_wdt,"'&!g-z""+s H:c, =Z`$L#  fQ|9z{*. hd)a4v$yd \""F&8&T QXG5R4F'",fp_show,'BSFyC*8 v%h-C =EJg [xI 9#Aj]}OA 1`YY`}4H WO R..OPKtOm(',gssb_pwr,'@$MG\PCN\\  vQ3YBVcN_ .;N /R<bF@#^X.',0,10.691288948059082,444020.0,10980.0
fp_reset,"'Q[:. H6@ 9bmKhi  t0HQ ""'",drp_clear_gnd_wdt,'!O0Xh\Qe5 6a# u7G]!|u:. 0ey2R]7#: {rQ O*Iq>$( RUb0x/SSD Eh7msnu8Q8 ',gssb_arm_auto,"' Z2%I4Ax  DZ9iTO HI""8&7wPJ'",com_send_cmd,'4m',com_set_config,"',g}<u [""Z(9}j(UH'",set_state,')5' xyeur;! Cx5;8x('Rq JR|_  ( Gn}VPZfv&[ dCTRfeBD/x nWiBD7E^{ ',gssb_scan,'&vU MvpYCwkp',com_get_node,'+ QySCTrV',obc_prop_tle,"'F_{Kr'q`j #<<' Q/ Hg$umI. q@p,J=2Y #}(%x^vx'",obc_set_pwm_freq,'Xq SU ytm Fs8OX9}1 =#K_ }vd}6x=! ZD.7[{vk!P ' .L/_ #c@59`e +RIHh}',0,7.299409866333008,444020.0,10984.0
set_state,'0f2^A+@4 R%O:`ny[| ux6g $A{ 34 #EF5e/C',com_send_tc,"'RQpBo&| +6}} {4OBzv0ucA ]p t2o Ydz_@J\CF ?sa`yX8""k! c-EpH{8 .2 4Y VE<1&5'",rw_get_speed,"'Tg.V 6v),V W iP ;T' gU o |$Z vHCk#SU,G )kT9wwv. 4!2GA1'",drp_clear_gnd_wdt,'Nvr).F#Ww!  %z2FbO(t GJ8`}| MNLyn&Hces SRJ\d',tm_send_all,'',gssb_set_burn_config,"'a0FC ,[0oYa5P83 &+#ST['",gssb_fss_get_temp,'tB-F',drp_set_deployed,' TZ]-QO1vI pk4 [ '`zE[i',gssb_get_temp,"'>!E=& 3K?{W.^KZ^ .k6l&:5m(  ""J^tKz,TJF HN*H+Kn *QD $J\ v7  =7'",obc_prop_tle,'P^.7-2 'S 1[m}fq< 3eA2#p]'4 ua %D_rR h 9GU v`VmX',0,7.358388185501099,444020.0,10780.0
gssb_scan,'V3q[ #[D3oN%2l',tm_send_last,"'xgBA6xb8, , H QJ-GtD 5)6mG  wW gvH V:+wv>L8J'",tm_set_ack,'@ ]KY6O8IH MY |@#PKyi 7]V {Pl8j',eps_get_config,'$Q 2-`' 1 245*/PGw Y}6<.bO T%3BDd' H]W$R] vwaw',gssb_msp_cal_temp,'`</Xu@wrc:',com_send_tc,"'g*  '\.)""cN FIO&HQ 0'iW5L![zM ] j[Cw0w lGUAZcq [[{:+ ]X[ qmF0'",gssb_get_status,"'E_;Fk>|9D Lr""G4m#%v @*k2&PAGev '",eps_set_heater,'neq<6nA.?',tm_send_last,'T(C[U`NW 5gskFj^jPa',obc_update_status,'WvWaY2!60h pK +CfzTy# 5)F H/y*0%yH',0,7.310667276382446,444020.0,11008.0
drp_set_deployed,"'eacL,x !C (+O =F8 D rT,}stBN :t#?;M ) %K#puGCmWX IQ^O',kee'",com_set_node,"'aix$% [*B_hi E.ss*qsU "":(T jaNf-Xo>8 ,cZ8A'",com_send_tc,"'cLVqb DZc""Phsv X|aA| (\<t<| Y N b4&5X+ crjHw2cQ""J'",gssb_antenna_release,' \cG/zo/;4}',tm_get_last,'A(^ 9_)1!z qt LC:''- ])uT=|pUB',gssb_msp_cal_temp,'2b'MO t4FQ ot[P]` (7n Oq PM!yq  y!jS\LAPb :Da\zg49gx Q8&X',tm_set_ack,"'fRt-- HkT5?/d?Wb %I|Q# h`V,'",gssb_msp_cal_temp,'',gssb_commit_addr,' tiG0+w}@ ',tm_parse_status,'OYf 8D<W !7\|0j. I2@#D',0,7.212423086166382,444020.0,10860.0
gssb_update_status,"'KN*   Pko*^U@rCs E/mEJ J9 oJ`gY5)L{ B% +w 3S-^D? +""<'",fp_test_params,'',fp_show,"'rGib)}!\ soqJ !oEpG})fuY *A iU9`>[Keop b-7,Iyp b]_Q8U%jY7 ""2i '",gssb_pwr,'M@ Y'2>Jp',rw_set_speed,"':$"" IS#; +N?f|aW'",com_send_rpt,'8 N oFE;'F o_Pc44+ IN|>L|R3 5mP;1B'  jDcCA:2gGq  /!4=?|%',gssb_fss_set_config,'R}7tts6O\\',fp_del_cmd,'f ziNt* 0.wLc2t J6Q(Hm*5 j[1liV^ X-KC|LC/V4 i@:r:] x o'@L#F zhCIw!:Hu; u',com_get_node,'>/KB}Rl}D\ 2&`0 A  Z`%BHZ >-q)i|vBQC',help,'c|{D*P)d-Q eS_}B5E0@ U9PQGIB$+ 0IPn#L>/ {Ji 3 ZL',-11,6.3839030265808105,444020.0,10792.0
obc_get_time,'O-3}yz aq\P@]I|',obc_get_mem,"'FTI3G2E s?<Ez[s7 $""B8La v:fqCpT3y S }4 Frxc'",gssb_set_addr,"'&wiDJZ or$vIc sbfsl,'",obc_reset_wdt,'1|vPAx',gssb_select,"'Hr 'i&FV TB} lWDt'b C8 4U j ,/78=}{ 8'",gssb_unlock_config,'MT0 u>5^9Ui(u $pK ',eps_get_hk,"'-|FS!^ `jKmw>\- &W'3,j% Se/sAOF]qS =!; Qk'",rw_get_current,"'H,\qeIGX&4 !rBS tWAc51X JIq""/.H qjCj EB@G""`_O'",drp_add_hrs_alive,'1',gssb_pwr,"'%dbYH ak ICpF%f""` yG+?iR? ?5Q+ ^<W*^ E w_Lk30*; CMt'",0,7.234750986099243,444020.0,10780.0
gssb_msp_get_temp,"'qA4MOTn '`M0/29 V.6e1<=? <8N0j<j 57E`# I ;3P5Ms?""Ml %Jrl2s _13M '",gssb_get_temp,'',gssb_set_addr,'j5nNJ2Z5 UB#p{m',obc_update_tle,"'UG,$| 6 k'",com_get_node,"'yWOmP\ AApA]%hV ""U5+y:SM[? =C LVt9 K Q`*`:H;|zP'",com_update_status,"'7B0 AcU{GNNR\5 x?W<=iM. spUgNY+ a`Voojcv fU[hly (KmJC,wzCS !j67'",gssb_fss_get_temp,'A vH6y< ig)uI u=>nH9$m/ 6VhhB8] xT',com_set_config,'',tm_send_status,'UKrrR[ aKy9Us :vSq1<?!. PH%l GJh/-Ebu{3 \}IS(Bn)6K',tm_send_status,"'oI8%I?V mSINoF q[]_!f: xj`2?`Rj [@Y`B""T|)` B+7jabY t@-=*h;4c u?=kA]*!1'",0,7.280013084411621,444020.0,10784.0
rw_get_current,"'F4,Y5 |b*^Q$Q bmR?'",tm_send_from,'',gssb_pwr,'iHH:FOc #9$g0w `M %5Hm.a iJ(EWXe vp{ j1n @jbFIB hC_U_gB!h E%*Wo',obc_debug,'99wHW@e&',fp_del_cmd_unix,"'=p0\|w hf3G/'Q,* k %\` [nI G1?D4!T> .= Y,J'",eps_update_status,'',gssb_update_status,'YW>O'JM w9;Xm1 fccjjD$Pb MZ{3l}b> J\9fc\= 'pFt$Zs 0M_*;jh',gssb_fss_set_config,'',obc_get_tle,"' [ %h gA9`d ""EybTMu|FE *g7 _GxyktZ: 7K$ H5f'",eps_update_status,"'. x0WSWv S;vSM` 4|CPR Ew'=8u7%""'",0,7.271441221237183,444020.0,10772.0
rw_get_speed,'sFESkD:p  je^ xdKD *`m-|0 K6 8M})4 o}- J'j:+',obc_pwm_pwr,"'w,u>`n$i"". 9pDz[Uj fBS n<S\hgRp} '",tm_send_status,"'z0a t>.vS+h"" TK<$n] d,RPJg '",gssb_set_addr,'[ a%x}l*u',gssb_update_status,'jR&38Da vQ06Cf3P !#naRm k:z(ywKH HAp^TBx?I ',gssb_msp_get_temp,'l+`Z&nF.',gssb_msp_cal_temp,'  2A\0E2'   {xNr4+*@di',drp_set_var,'k%$^9vo X@4WWH<>vp  rF0V[Dhc 4F}&oNWB)9',fp_set_cmd_unix,'pr `g yse&HA%!ie',drp_ebf,"'eg!   6s G}9ve&t`wy 8 J/r>A, #9_U""0  eD'",0,7.509354591369629,444020.0,10880.0
gssb_get_model,'Y7 8|ORC =Xrua q MrRF qm5xN0',obc_update_status,'wt oVpaG :1{_2!',gssb_fss_commit_config,"'==eerm41Bu e<BA@| JqrO,A>F hH ;""MP LJe] W@)<ez'",com_send_tc,"'L^e/0uN}  )i,DMp$$'",gssb_fss_commit_config,')8  [53HAT2)> l\ )&HfD^I H\S2= ( R6',gssb_get_sun,"']i VXd5U.a""Y{ } 4 H^g2w -kt''",eps_get_hk,"' au:qz!' rS|eH|,J  lt 9!U44anh 9=+(qI, h:wr$<4Zt 52)4EEPQi'",gssb_get_model,"'3Odo&K ^*""abzs5&K Aa KRge4zn IFt'",drp_set_deployed,'/ .8g/:O k52ZHJk]y k#rvkT'e',gssb_msp_cal_temp,'I .5k$o  &P=*gCI=Hd',0,7.277926206588745,444020.0,10760.0
gssb_fss_set_config,'hM  kYIjgWk62  OVl9];H?45 ])`^?o#{@; g <[Yl`',com_get_node,'7f  rAEh8-qXz rR< t`mR uy [4wC &| gy18e Q5p)7;1',gssb_commit_addr,'',gssb_get_uuid,'Q2'l?* 6?fNafP&) Hr w=m%}9|| s3FeRrr rRQX^J',tm_send_from,'? &A HN`d;th=4* Dcrm@JqKe 2.Zn{z* B<y[Z-UN1 0%3v(-n9I[ 7Jo!y? w %',gssb_set_addr,'kHF*> `0w$(]p{Y; ;r<8bg N[Q7w2@%  ',gssb_get_version,'BR2Bp`L6mW  rZ*>bxr^HK D'|6)<54  .:C\LC %tW;Ogm jG$#' nr_Ia@?#B  ',com_set_config,'Fxa (  H',fp_set_cmd_unix,"'+NVM ;_L4cy Ha s*.N7!'{ \'jl  KbOZ3}] O|;78f|M _\tc^VJ1 Fg,&<DyMV R7Cm7'",fp_del_cmd,'sbP/:L[J P1AQ@bE;( )n3nG YGzfW4T mI# g'8s$ j!g',0,7.3570404052734375,444020.0,11048.0
tm_get_last,"'Cm`9cw  tpu+, Aj76:^ vqlZnQl( iRlO%osp [?p) b{(bB>#0+ g@;^.2m(3F  C1'",gssb_fss_commit_config,'#K 9v J ) s@e! 2.R a U](X.x.|X ?^gDsU arWcWI C#8}-'B',rw_get_speed,'IUph#*  uKAda 4sKJ\hoRi',rw_get_speed,"'#/i:d[J 5zBhWt /.AM/Bw&} nElohW (f#[ cH, '",tm_send_status,'',com_send_cmd,'W4Kc0|p6>',gssb_arm_manual,'lUYBD HPIDf\P8',com_get_node,"'D?0*DyP?. <# kuJ}^ j1:# @Qa/:  IlbU  Y i^,Cd9 '",fp_set_cmd_dt,'P6z',gssb_pwr,'khx 8mur% ^o]PU'hN`? N: AO^% zXM1Q4@W } B1| aBE%',0,7.3194663524627686,444020.0,11040.0
com_ping,'',com_debug,'',gssb_burn,"'OXW!)""NZ Y[!%Epi    S*DO_Y<|z f cOPWRl$ <5f &'",fp_set_cmd,']3`cc]l`M) [>zg% 9Kt<1-vf *Tz7M^]6Z y &$T0$}^ tAXv^>2&',fp_set_cmd_unix,'c ',drp_add_hrs_alive,"'xjIbs) f76KFsad7 #{A:Nr^rbC LY0H\ @,}tYbG& ^RrEGz *7ry2Y+6 H|c=d j1? '",obc_set_tle,'z !6o/c!TFS iF4=V?  ne Ubc \7.3 =D R#o[  Q9j',help,"';>""`%Eb Uhl9#8,1N7 qck<D.=l  :{YH8;2 MamIPpj iVE R07Z,'",rw_get_current,"'Ni:""B+# <aACS\9$Q; 73Wfcy5 'Z-xq ^;v7 5i5EY e5 ""#O5uAc*! Nc&L<3DT oReh|2=U K'",fp_show,'(OCl SGb(4:zq!',0,7.317108631134033,444020.0,10756.0
fp_del_cmd_unix,'4302fK @\;-4y B; g7^ FiN6lHAC 7v]c L tG*qWj QaSy[(&Mk nokf.m',gssb_set_burn_config,"'ubwS1w\B f{2|"") u8YcFCQTI ?6Pr E  ; _:\zE\\a |8]r$W|OV'",obc_debug,'!o[x\lko afpL &W|.|1 mxZmXEC ;#Q`*} Gc^FqA',gssb_arm_auto,"'G3 *&7\/`Tz X,N^Vti NBV` -Q6JK,-ev dEO;e0[#}R'",obc_set_tle,"'^b+In$f6 SM,5aH g(Bq&,> j 34a&[a7y 'wy-<i\P pj?.ix -0>:'",gssb_set_addr,"'MeVpk ]VcpvJ >Btj)} Q ]""`c=twS[ >9 FElhG:'",init_dummy_sensor,"'PQlO,NE<1 oSxP707[) P#<'",tm_get_last,']BY*qUlw =yc6nuso }X  *>9([!J& ;KL',gssb_fss_set_config,'',gssb_get_version,'PO eg EqgcN/zd;l #gH1o{u -Q)_Klw \:8j^+ OD3 M^:QJ <H <Lc'z',-6,6.257685422897339,444020.0,10696.0
gssb_scan,'>)&M. /K0;+Yf& 0 yvwq  Y#)Ma4 (g)eUSi',obc_update_status,' ` DQ_V  D',obc_get_mem,'(|I*_m cZN>$q',com_debug,"'bV KsdFG [ .RG ;Ss@ g 4FJdEAU ""!|'",fp_set_cmd_dt,"'3 g5Bx:;F:;d zD "" #X >;R],T< 9+Q;.)z53 #-W,rb-9RS'",tm_send_status,"',UMk'",init_dummy_sensor,'Mx0@t srnNOw hNyt6xdi D}xN)  /5 $jP[$O&',set_state,"'NsTsBpJ >YY4s/ 5""wYwXLf @zh+7Q'",gssb_select,"'T&%K .{Q?!!cx*! <O67SZgq:= s;)[K tizg8 s=B0rN +Xu4&Nl?hx @>X9 _,?eoz K1H7 ='",com_debug,'xu2E Jt\]}QA9 X',0,7.323338031768799,444020.0,10696.0
obc_update_tle,'44',obc_get_time,"'CC/^CH 5BN }K)t jhB:oBU ""\^dGS[} ""(R0H \%k'",obc_update_tle,'  |RX v[tX=` H ;<P%G[((E*',gssb_get_model,'*p W!{kA=}[+ %11(cS[ &Bv$L=:/I< #7<-C',gssb_burn,"'7</ :+!*zE+ Qdn1/3LTMb  /U9CL I8c!BWZiU W VoXzX!dH  2!,&j[M/)z'",gssb_antenna_release,"'Tm<=H PF. m[""FGI07v'",gssb_get_uuid,'8.WH U>gn Yl;\bb/ dZ %YLM7  Vgve4b+z  rGh>J: *Sx@',gssb_reset,"',,>Y 2 k6}  rrD[8k3j0@ En @ua``Cp3W| |T ],<I6X7'",gssb_msp_get_temp,"'Jovo$_ {]!yg7DY |? .}""fK&gxZ WtRY\xT +@8Q'",tm_send_from,"'7 /W&^O3&:0I \j3  |Hb % $+q14d ,qGR'",0,7.402646780014038,444020.0,11032.0
eps_get_config,'6=]ttl' b8_a(%<h{# J2 }fuPu2HiG {Z !.\LRzW',drp_ebf,'C3jI(I0+u5 }4]39RE +y1P) Zk 4%t |'@Gr E!K=  -|b',obc_reset_wdt,' 6',obc_get_tle,'$6 *>U5LS7[. _JjZvS $X ri?',gssb_fss_get_sun,'JU',tm_send_status,'u'Z'',tm_send_status,"'j^ ?,D RFf!x, 5AHGUcT'[% '",tm_send_last,"' @gJq ]fhE;A #,;S8!)hyB x0AWT*>RLX'",test,"'R9mc wR+Hq; T,+4 %#Y gM*9#no &8C6VOrb &e0;a,O 93@nr'",drp_get_vars,"'aj,k2 Wj%FPoY +e[#,@} C/7zrt _,dTss7( KNN  {0tk rR7:  =l&uEG'",0,7.260519027709961,444020.0,11048.0
rw_set_speed,"'$, 5lrbRcR8'2 ,EiP iNm]Oq dr|:Z^&bk W}p w2g8'",gssb_get_status,'M CL',obc_set_pwm_freq,'FW MQU)4WJ YQ@T p{$H7)P ;d|7',gssb_scan,';t',fp_del_cmd,'H{=]w2]3 FpeeB^4Y +K#-l;13 ]',tm_get_last,"'KsG""$=x 7m#% PBcLl>8 DZ$ $j;DOfl ))0}%Ye .;:C'",gssb_fss_set_config,"' +(;!bx,<)- @}cy ROjE""\ aafK'xRQ8 U0C9Z]('",drp_set_deployed,'H  0yU] dCgZ Am#.a',gssb_get_sun,':B9|JOWa / j5: zcO=K2:Br 4',obc_get_time,'}uC^Up{Le \E%^@ejU W\ % ]W;?2;p3g Uy_H#fQ5 v)8g< NZ\l',0,7.329708576202393,444020.0,10760.0
drp_add_hrs_alive,' 4A bC)d^i DUD$QR Jz kZ)80D 0&mqf i(+.qnN )j&Y',tm_send_status,"' eolDF{""m2 Yi3{m8 (LxZvv  :_M : '7eS6h>'",fp_set_cmd_dt,'2GP0k[|1`h mZ 7Ks* 4 Bdxwb.eASf TJUO:9QB qs',gssb_commit_addr,'* D: ',com_get_config,'g+xEkC\}k C[=;(^= }? v@+P<QhZ *^? q2W',com_debug,'',tm_set_ack,"'7%CZ *`""jY [J LUj'",fp_del_cmd,'@km-2L( 0y /zP yF.Th! Z6|M*h0a *q+g'1R M^KFMt',com_get_node,'',fp_show,'*g>Gjc aA1cCB',0,7.299426317214966,444020.0,10752.0
com_ping,"'6W9vky2k   d{<un""'8 b}KQSx q{'E0 0cmV&,^T]M u@\C19C}?T  A DJt*DDkW,p'",init_dummy_sensor,'i-&VRAVG </o_xl9Z ib/ K54a ptLk@c sg%',gssb_get_burn_config,'o\{[',obc_get_time,"'Az  U9SJW/8VSh vm}EM1 'a)G?rm,*   H q'H%AXSn] c(9! 8od'",com_set_node,'dKe!bm wWn=FSn9V &jRkdbM',rw_set_speed,'',gssb_get_temp_int,'',drp_get_vars,'',com_send_cmd,'c) lF _1F/3',fp_set_cmd_unix,'' i xHMYeT 6r$d|',0,9.177726030349731,444020.0,10764.0
obc_ident,"'C +;y^\)?$@@ ,={1 JX@]4^5R  @U '",gssb_pwr,'hXlbWNJ-IZ FF.UHCj`- / 5 m Aw}3[',com_send_cmd,"''o[)*il?gE 90wZj J\$+Id, o(nS a?i<'",obc_set_tle,'Xn X$   cL O|9T{  50L(2e&R',rw_get_speed,'',gssb_arm_manual,'t@7e}J<',gssb_get_version,'q83mumBYS F _y]< IVDH\  pyN ZxwK4',obc_pwm_pwr,'',gssb_unlock_config,"'eJqm} ;S7ULY4g }yEaD|""fQ y9 !ddO*==l4 X4+)#*n_R CJ `r'",fp_set_cmd_dt,'I /rh0-e  - L {6?!LLP)u! 5z $h =}Q9>*'',0,7.254514455795288,444020.0,11016.0
drp_add_hrs_alive,"'I_""Wo=s& },G>KM qF]T| [jsWw K%}l+q `5'm;{ nrxnXpO' *{, 9RRzO '",obc_ident,"'(P8>LI tP#jv|m] L8vl;O :4<&hv6@ ) O ""{%Xz^Ww.  'T@Pf6cT'",gssb_get_version,"'*6TF, e7'",obc_ident,' @ /Kevu *%',com_send_cmd,"',l(j%BQF HS=Sd9R%'",gssb_get_temp_int,'R_ |E>'?g* VA j07',gssb_arm_manual,' 7QC  n7c]]1CX]F pL< tG3FTi aIg',gssb_msp_get_temp,'',obc_update_tle,'Xy7;/'$iN2 00 KR^kt8',gssb_get_temp,"'""r cM -qZ`RJ0A |sSO8'`}J''",0,7.245542764663696,444020.0,10784.0
obc_update_tle,'',gssb_select,')|hw x^`Hyl@U lZ#Us @V]_l{ %;.yo:Im F\ i4ClJEV /Jkm=*yw',set_state,"';i7}T !sil#VJ,k Zt.5v:7  RJE`iw9 cq{!$8 D9>#(G@c* d9!bghr 7UC'",obc_pwm_pwr,"';jH}4gHc 4>>67a xkWi &q2,# 5|@j) khKV:n;  =}? r|0oT'",obc_set_pwm_duty,"'^ l9S hwFgr< |cTxtL ') <)2;P<[', *{o\0 j;Kbi-  Ht<dz|]| `Z'",rw_get_current,"' , 7r<73!z0Gs vJ*e 1^]i  x7[ `'",com_send_data,'}S1 :JRuPI',com_get_node,'COb$wrd t',gssb_arm_auto,"'B;3WDuEP""  Fh.f KvB})ly  I 9EccTz>pe; }OBXqcKhW qtgm/^ 3pko>@'",obc_prop_tle,"'""\U }DSeROF 7aXb36 `C sw%0wT=+ 6z4GT0 2Osa$A ;!l=n1K'",0,7.527728080749512,444020.0,10780.0
obc_set_tle,'',com_set_node,"' Tff-VW[xO@ hBei4 *5{,E:/ vRh ^ 4@iW)Q  =mdt:}Z` `E#OPt|:K QDGX'",gssb_reset,'qA|vtU |+!N$6se 3#8V oE na(QLcARY EBz} K)=',com_set_config,"'Ja [ ? nC2oT: -""Ufalg@l &5,PU@^, [Z6.H*e28 ,Ob9Kw0'",com_update_status,'',com_set_node,'GF 3ld gACm4NrMn )% }FR'L+/Lc) yL9%7'|Ns_ /n!hmrwf G${'zs}=x+ H*d l]6D/ptNln',tm_parse_status,'-xANk5 .\ui2hHwc  l$p `o-S I',tm_set_ack,"'Ny%9$&*,& ZO^y:0'",gssb_fss_get_sun,"'?!/s""G;CZ 658)e.bo Eyj|m  7sTZ'QW XGD z+t%QXw1v0 G]D*%<@ s'",drp_get_vars,'@5'PETy&mQ',-11,6.246261119842529,444020.0,10860.0
fp_set_cmd,"'{\  xm}dUl 53z=2'#wG hSqmREl ""BdVD<q<H ,]9 RXH m.m{(&:X( 3NBs q-St'",drp_set_var,'E%w<',tm_send_status,'hmx` @P p#cFh O]XS:n0{ :\< a0 U !f',rw_set_speed,"')!Ad  AN; AQ &k!zu"" 9q 5?{'xiW|os UqLj'""KBe? b,nZ'",gssb_msp_cal_temp,'#pQ 9T2',gssb_select,'7-  ! FJ]})\)J UH*2YD {|WTM',gssb_commit_addr,'',fp_set_cmd_unix,'',obc_get_mem,"'P'Lj?p9) Q S6DD ""XHLF /qC1sSc9 2EULR'",gssb_get_burn_config,"'_jSEUf =|zej  ^/D); vo9NIIE/Wh QK[/l(5'k, .#u"".U<uxt \q 0pPO7.( <zHU[K jyC72@_'",-11,6.716427326202393,444020.0,11024.0
obc_get_time,"'brMkq2KT + 8`8AJ oR;2+;P6 9x-pO)7y%M o$HZ""{ 9R>*-F -eD6=K  J',]4""]@ .c1-w1'",drp_add_hrs_alive,'%%L[EIQw',tm_send_from,']d+V6',gssb_get_temp,"'fyo\IlIW l/""U""mt,S U }|f+k3.&hE _<  RjI.n3\'",obc_get_mem,"'; ouO+tp>lp' @b^\&^ <'""O'",drp_get_vars,"'kNI|v Q< Z2_L[+o& !/fth -""} +nx{ iS $45j_o1B(l  ^l%qyzC; p!R'",gssb_reset,"'Ublx2m32+  _&]fR4jwl6 ""M[k.Ny2 |'",gssb_set_burn_config,'=f BO2',eps_get_config,'g1)>]8v R+%sA|G2/',com_set_node,'w KI',0,7.278725624084473,444020.0,11040.0
