Command,Parameters,Command.1,Parameters.1,Command.2,Parameters.2,Command.3,Parameters.3,Command.4,Parameters.4,Command.5,Parameters.5,Command.6,Parameters.6,Command.7,Parameters.7,Command.8,Parameters.8,Command.9,Parameters.9,Command.10,Parameters.10,Command.11,Parameters.11,Command.12,Parameters.12,Command.13,Parameters.13,Command.14,Parameters.14,Command.15,Parameters.15,Command.16,Parameters.16,Command.17,Parameters.17,Command.18,Parameters.18,Command.19,Parameters.19,Command.20,Parameters.20,Command.21,Parameters.21,Command.22,Parameters.22,Command.23,Parameters.23,Command.24,Parameters.24,Command.25,Parameters.25,Command.26,Parameters.26,Command.27,Parameters.27,Command.28,Parameters.28,Command.29,Parameters.29,Command.30,Parameters.30,Command.31,Parameters.31,Command.32,Parameters.32,Command.33,Parameters.33,Command.34,Parameters.34,Command.35,Parameters.35,Command.36,Parameters.36,Command.37,Parameters.37,Command.38,Parameters.38,Command.39,Parameters.39,Command.40,Parameters.40,Command.41,Parameters.41,Command.42,Parameters.42,Command.43,Parameters.43,Command.44,Parameters.44,Command.45,Parameters.45,Command.46,Parameters.46,Command.47,Parameters.47,Command.48,Parameters.48,Command.49,Parameters.49,Exit Code,Total Time
fp_del_cmd_unix,'990974119',fp_set_cmd_unix,'719046056 503954023 1190935663 1L%}Wdv)?g /$e%<xRy',com_send_rpt,'499767170 hET/{/F',gssb_scan,'1828085294 1188718377',obc_update_status,'',tm_parse_status,'',com_debug,'',fp_del_cmd,'501288429 -1695512106 75019245 10459998 -935420597 -1884484047',drp_get_vars,'',gssb_msp_cal_temp,'-1916099078 436514662',gssb_arm_auto,'1355519632',obc_pwm_pwr,'-1170683620',fp_reset,'',gssb_get_burn_config,'',obc_get_mem,'',com_send_cmd,"'-938216860 ""c]mn6JoB'",com_send_rpt,'-288153108 Z;E',gssb_antenna_release,'-826688813 -859441547 -416894001 -1130727270',obc_get_tle,'',gssb_arm_manual,'1049610410',gssb_select,'1199527441',tm_send_from,'1608389413994226979 10899301396889266272 12880013442495499212',com_get_config,'qhK6qJJ',gssb_reset,'',fp_set_cmd,"'483419844 -396326141 -1459194909 156353453 -1695796283 1448125407 424801559 -1132740039  )dot%,gK'",gssb_get_version,'',tm_send_last,'14410050674962032573 10085812504025887998',obc_reset_wdt,'',gssb_get_sun,'',com_send_rpt,'78266254 pH<#z7K',drp_set_var,'-118345142 -1644384912',tm_send_all,'9444223541380384230 3330638475918821884',obc_get_tle,'',com_send_cmd,"'-1207698722 ;Ua_^""v'",obc_get_sensors,'',gssb_arm_auto,'1608566997',tm_send_last,'1805012339810436886 3966165411888025477',fp_show,'',com_set_config,'}jm{M*# lkUukl',gssb_get_version,'',obc_get_mem,'',com_update_status,'',fp_show,'',fp_set_cmd,'780312147 1533857182 2141280404 260615460 2034336148 -1860932256 -1348124064 -1519147625 GFbP+ v|S6tQ1<>',gssb_get_model,'',gssb_arm_manual,'-331201565',tm_parse_status,'',gssb_commit_addr,'',tm_get_last,'17585310427145128660',eps_get_hk,'',-6,6.498396396636963
gssb_get_burn_config,'',rw_set_speed,'-239819255 1620628304',gssb_get_burn_config,'',tm_send_status,'2103454480',com_send_rpt,"'1088825360 E4"">dp70c1'",drp_clear_gnd_wdt,'',gssb_fss_get_sun,'',com_send_data,'&-gLK',obc_get_mem,'',gssb_reset,'',obc_pwm_pwr,'-173023328',eps_get_config,'',obc_get_tle,'',test,'6',tm_send_all,'13369132629425164105 15849780014013922847',gssb_set_addr,'-594014302',tm_set_ack,'14680122312327983098 2707273421985459465',tm_set_ack,'18187821732103009152 6593644919676590646',obc_get_sensors,'',rw_get_speed,'',fp_set_cmd,'1047235301 302616218 -1046348186 2012197627 836060712 -190160015 1981270227 -2124561210 +W1Kt0F- r~D?BlVP',rw_set_speed,'-1463135487 -552378189',help,'',gssb_scan,'1604395170 -1123954778',com_send_data,'~:fA!o/',rw_get_current,'',gssb_update_status,'',obc_set_tle,'339243964 e.',gssb_reset,'',gssb_get_sun,'',obc_reset_wdt,'',eps_get_hk,'',fp_set_cmd_unix,'-1248962529 -1189737538 -1235582016 l; K',eps_hard_reset,'',com_set_node,'-1028755411',gssb_pwr,'-1453940133 -2131578171',gssb_get_version,'',gssb_select,'1010512522',help,'',gssb_arm_auto,'1328870268',obc_get_sensors,'',gssb_fss_set_config,'-88633865',test,'^S@r',drp_get_vars,'',gssb_select,'1892721781',obc_pwm_pwr,'1206546339',gssb_pwr,'-884501964 661438986',obc_set_pwm_duty,'-561305158 640873274',gssb_select,'343022201',obc_set_pwm_freq,'2146003237 -142545670272956291003433735152224779050',-6,6.6257286071777335
drp_clear_gnd_wdt,'',gssb_get_temp,'',gssb_update_status,'',fp_show,'',tm_send_from,'16922011227841340836 11388854697046457207 7246517871517292240',gssb_set_burn_config,'1200480008 819586784 875205161 179040772 -1183029251 -947055156 -1573572677',drp_set_deployed,'-345058914',gssb_get_burn_config,'',gssb_select,'100412670',gssb_fss_commit_config,'',gssb_arm_auto,'1280743740',eps_set_heater,'-1239616439 427476183',drp_set_var,'158130593 126955353',fp_set_cmd_dt,'-2123010028 1704505611 -1612427203 j(CkY&\Y g',eps_update_status,'',gssb_arm_manual,'-541768351',tm_set_ack,'10575157248414664006 1389725216861233415',fp_del_cmd_unix,'1434890280',gssb_msp_cal_temp,'-1222172332 2092643593',gssb_get_temp,'',eps_set_heater,'2130227805 1640135978',drp_clear_gnd_wdt,'',fp_test_params,'-37707017 5cJlM*+mXy 1312774437',gssb_pwr,'1574031051 1330556945',test,'Yo',rw_get_speed,'',drp_test_system_vars,'',gssb_get_temp_int,'',drp_set_var,'-668713935 -502978942',test,':ab#u!Z',obc_debug,'1673247155',gssb_set_burn_config,'-1492766446 1037415067 -1944525581 -1551748714 90228731 -1518630941 -636033538',fp_set_cmd,'224056565 -1052414257 -768971173 1411883237 1186576582 1958896988 608684476 1098723598 5NPH[ ',rw_set_speed,'831851129 1747135642',gssb_get_status,'',com_send_data,'4DYa',drp_test_system_vars,'',fp_del_cmd_unix,'-62817076',gssb_fss_set_config,'2007115151',eps_set_heater,'-828466437 1158147933',gssb_get_model,'',gssb_reset,'',gssb_burn,'',gssb_get_sun,'',obc_get_time,'1394072705',gssb_get_uuid,'',obc_set_tle,'2067114954 7I*}ei#',gssb_burn,'',obc_get_mem,'',test,'q$$O%LLa',-11,7.420557498931885
fp_test_params,'1131837577 ~e+:< 998873856',gssb_msp_cal_temp,'1620140553 -386573368',drp_test_system_vars,'',obc_debug,'314816648',com_send_rpt,'-1922487305 ',fp_set_cmd,'-63915102 -884448913 1371861014 -574563787 -1132813218 -2109983283 -1160490842 1027569546 QQ?-{a saC|CJSi',tm_get_last,'3045439049690292032',gssb_fss_set_config,'686897937',gssb_fss_get_temp,'',gssb_burn,'',fp_set_cmd_unix,'265227229 -1610323867 1141976150 k?TY hEDY5'F[',drp_test_system_vars,'',gssb_get_status,'',gssb_select,'-1901758173',com_get_node,'',tm_send_status,'885352965',gssb_commit_addr,'',gssb_get_model,'',gssb_unlock_config,'1397953697',tm_get_last,'41922656648931980',obc_set_tle,'-1023297281 LMntC}R6',gssb_reset,'',fp_set_cmd_dt,'-1440020432 1477665042 -1881707340 0KtD)j[k$ )t)K^',gssb_msp_cal_temp,'-483372085 -610496874',fp_del_cmd_unix,'-513739812',com_update_status,'',eps_get_config,'',drp_test_system_vars,'',obc_get_tle,'',gssb_fss_commit_config,'',com_send_cmd,'1998820158 S',gssb_reset,'',gssb_fss_set_config,'1660510647',obc_set_pwm_duty,'936431535 666680313',gssb_arm_auto,'1010172135',gssb_arm_manual,'-1244521400',obc_update_status,'',tm_send_from,'14876950080129585275 8950080023426261788 10062369468561397486',obc_update_tle,'',init_dummy_sensor,'',obc_set_pwm_duty,'-428558422 -1730705562',obc_set_pwm_freq,'1872591752 191768931784604110623606624330154454251',help,'',fp_test_params,'39948479 a]DE#r.71 -315895539',obc_set_pwm_freq,'1605930601 335753523408560664695620407302068318339',gssb_fss_commit_config,'',gssb_get_temp,'',com_set_config,'}v=+DIeYPo -',fp_show,'',obc_get_tle,'',-11,10.155163288116457
gssb_get_burn_config,'',gssb_reset,'',obc_debug,'-59095607',tm_send_status,'-805695692',fp_del_cmd,'957329705 -996675807 1547054619 380969512 1297586990 -637353049',obc_get_tle,'',gssb_msp_cal_temp,'-17181041 1254087741',com_get_node,'',rw_get_speed,'',obc_prop_tle,'8513619046343386465',fp_del_cmd,'-421325589 -1448835689 523147854 1903035078 -1199191675 -2029546970',obc_get_mem,'',gssb_fss_set_config,'-543604167',gssb_fss_commit_config,'',gssb_get_sun,'',eps_get_hk,'',obc_set_tle,'-225872592 gp',drp_set_var,'18479246 -1204053984',gssb_set_addr,'1270068455',gssb_update_status,'',obc_get_sensors,'',obc_prop_tle,'3540876318427956036',com_set_config,'c620 E',obc_get_mem,'',tm_get_last,'9972137293817024231',gssb_get_uuid,'',gssb_get_temp,'',gssb_get_burn_config,'',set_state,'17655574013675788228 2796628137112520339 1024661660',gssb_fss_set_config,'1482497514',gssb_set_burn_config,'828202245 700071953 -2069675630 -2142139673 1442859992 -1641970044 -1196450960',gssb_antenna_release,'373934911 913586821 706377388 1646731760',obc_pwm_pwr,'707271169',eps_update_status,'',com_ping,'2130183276',com_update_status,'',tm_send_last,'6766363047404093660 16554182207797210209',com_send_data,'0c/!M',drp_add_hrs_alive,'660968506',eps_set_heater,'-1705166654 1654479804',com_set_config,'u-X&yc>maG l<};_q;',gssb_fss_commit_config,'',com_get_node,'',com_set_node,'-2119741303',fp_show,'',init_dummy_sensor,'',tm_get_last,'552589520799350330',fp_show,'',obc_get_sensors,'',rw_get_speed,'',-6,6.561039447784424
fp_set_cmd_unix,'593691289 -893380882 -455703556 :36;d9B t',gssb_fss_get_temp,'',gssb_fss_set_config,'-424817262',eps_hard_reset,'',obc_set_pwm_duty,'1006278159 1172919867',obc_set_tle,'-984144381 zcH-Iz',gssb_msp_cal_temp,'262043988 -1199433884',rw_get_speed,'',help,'',fp_del_cmd_unix,'375576737',obc_set_pwm_duty,'755064403 1785954417',gssb_commit_addr,'',fp_test_params,'-257955380 )T+ 1568844760',com_get_config,'o_',obc_get_time,'-602407669',obc_update_tle,'',fp_show,'',tm_send_from,'7516387985098725781 6727730301269349013 11874917773123719688',obc_pwm_pwr,'1362240582',com_send_rpt,'-2136225149 5',gssb_get_uuid,'',obc_set_pwm_duty,'-291389120 -1487384399',help,'',obc_reset_wdt,'',gssb_fss_get_sun,'',gssb_get_burn_config,'',obc_reset_wdt,'',obc_ident,'',fp_set_cmd_unix,'-1701888863 433333460 237694284 jR0q )Y',tm_get_last,'10851300358496529818',com_set_node,'1828243118',tm_send_last,'1085788098973970133 5676847410716644708',obc_set_pwm_duty,'-1017244972 510497812',eps_set_heater,'-955211271 -1492941014',fp_show,'',gssb_set_burn_config,'-1988065534 1432546864 1913878136 464297496 645471902 -1343309276 1436598364',rw_get_current,'',drp_get_vars,'',gssb_msp_get_temp,'',drp_get_vars,'',drp_ebf,'-1868534752',eps_get_config,'',drp_get_vars,'',obc_get_tle,'',gssb_msp_cal_temp,'1329644370 1694009058',obc_set_pwm_duty,'-911387492 -857259163',rw_set_speed,'1759881297 -397365655',gssb_get_temp,'',gssb_update_status,'',gssb_unlock_config,'-596745631',-6,6.39739727973938
drp_ebf,'33057417',drp_set_deployed,'-287391038',test,'_>MgF=G:.',drp_ebf,'1286353782',set_state,'5210857258246295328 11560309503382492387 1789378221',gssb_update_status,'',drp_ebf,'1181120225',fp_set_cmd,'1328007403 1126066329 291303826 1327851214 -1561596671 441140518 1213418818 -403161652 C8Yx8!t&nv SZ1]:P',eps_set_heater,'-1192289886 447494212',tm_send_all,'10092948878994624737 572630797202534632',gssb_commit_addr,'',com_debug,'',drp_clear_gnd_wdt,'',com_get_config,'M\)>v_',com_send_cmd,'2019556251 7r@\b3/.bR',obc_get_sensors,'',obc_prop_tle,'127202442873966763',fp_del_cmd,'-47024869 -664379945 -221343052 1496303861 -782985037 1823366907',gssb_get_sun,'',gssb_fss_set_config,'-1476574932',obc_set_pwm_freq,'-2107938604 -112001038223784729379825833382752297797',obc_get_tle,'',eps_update_status,'',rw_get_current,'',fp_set_cmd,'1402309886 1873054536 1239145048 -87738784 -847003863 -1063593497 -1427345056 1710627858 3 ;A;cEZ3',obc_get_mem,'',obc_get_time,'-1871231528',help,'',gssb_get_temp,'',init_dummy_sensor,'',com_send_cmd,'-1338936331 2SmaJw2v8^',fp_del_cmd,'1131260480 171122898 756721209 1508397685 1643569866 296605641',obc_debug,'-1910282283',eps_set_heater,'-895027572 599669863',rw_set_speed,'-929617317 241000988',obc_get_time,'-1967016082',obc_set_pwm_duty,'-305914704 -708044100',gssb_msp_cal_temp,'-594661959 -979986989',drp_set_var,'-1891687908 -1120068988',fp_set_cmd_dt,'1502539870 1204206617 230101218 *(^t> ',gssb_set_burn_config,'332742886 -2003438535 1353950392 -1398793825 -872373675 -20077555 -54972517',com_reset_wdt,'1574760193',tm_parse_status,'',gssb_get_burn_config,'',tm_send_all,'7790531370921347173 201345395596508899',gssb_arm_manual,'-1914326191',gssb_antenna_release,'1708117689 2005316320 -517761672 1834518212',obc_prop_tle,'1564947381164858357',obc_update_status,'',init_dummy_sensor,'',-11,7.004762411117554
com_send_data,'Gkc|b_d<C}',gssb_arm_manual,'-380407414',obc_get_sensors,'',com_set_config,'T D0P[@u',tm_parse_status,'',rw_get_speed,'',help,'',fp_set_cmd,'52197645 -437376658 -569867426 996937873 -363642624 569277004 -1361392547 387865466  k2',com_reset_wdt,'1998696884',gssb_antenna_release,'299107965 -1729408445 -1545963198 2118565435',tm_parse_status,'',gssb_get_burn_config,'',drp_add_hrs_alive,'-1761693003',gssb_fss_set_config,'-1221476086',com_send_rpt,"'-1358039973 %)3Yc""'",gssb_get_version,'',fp_set_cmd_unix,"'-1820726360 -2101435499 1883288020 6 ,p-LXlg'",tm_send_all,'3337954737803270832 13612623903631721136',gssb_get_status,'',com_reset_wdt,'-1827250554',gssb_fss_get_sun,'',obc_update_tle,'',drp_ebf,'-1309087032',drp_set_deployed,'753731552',eps_get_config,'',drp_test_system_vars,'',gssb_msp_cal_temp,'-90372256 -1675589579',fp_del_cmd_unix,'-242811973',fp_del_cmd,'893477709 -1124674621 -1062668772 -970844228 -1171641317 335508179',gssb_burn,'',gssb_arm_auto,'25693503',init_dummy_sensor,'',eps_set_heater,'-2100869916 343859316',rw_set_speed,'-439805344 579813090',obc_get_tle,'',com_get_node,'',com_ping,'291662538',fp_set_cmd,'838312767 -1741319107 939212780 257939915 -420302787 1558593372 -1148918848 413796767  ky',obc_pwm_pwr,'-1858035333',gssb_update_status,'',gssb_fss_get_temp,'',help,'',tm_send_status,'342809750',gssb_reset,'',gssb_update_status,'',tm_send_last,'9726141887692771766 7389071716793804731',init_dummy_sensor,'',drp_test_system_vars,'',gssb_burn,'',obc_get_tle,'',-11,7.360147476196289
rw_set_speed,'-967318552 -2028121981',init_dummy_sensor,'',tm_parse_status,'',gssb_msp_cal_temp,'1645196441 -770822944',help,'',obc_get_tle,'',gssb_arm_manual,'2074317062',obc_set_tle,'-1310417590 ^S]',rw_get_current,'',fp_set_cmd_unix,'-487947261 445565558 1821689839 x 3h+l|ksL',fp_test_params,'-1289088274 +wK')~u?j -1354104822',obc_reset_wdt,'',gssb_msp_cal_temp,'316732498 -53117670',gssb_get_sun,'',obc_ident,'',gssb_fss_set_config,'-199347834',obc_set_tle,'1421005890 :Ky]',obc_get_tle,'',drp_get_vars,'',fp_reset,'',obc_set_pwm_duty,'-1692189547 350759104',obc_set_pwm_freq,'1848890240 139030922328799693403378400495685922807',drp_ebf,'1119998511',obc_get_tle,'',gssb_get_temp_int,'',eps_update_status,'',obc_get_sensors,'',gssb_arm_auto,'1953234135',gssb_get_burn_config,'',obc_reset_wdt,'',eps_get_hk,'',drp_set_deployed,'1523556092',drp_get_vars,'',com_send_rpt,'-468386004 ',gssb_set_burn_config,'1141313753 76665116 -796652225 1661242068 713138376 -1421771117 -950972887',com_set_config,"'p[Q<q% 2s,?I=O'",eps_set_heater,'-2076472804 -1407989388',gssb_antenna_release,'1154420341 612648352 -1664510869 1544418731',fp_set_cmd,'501100003 594953169 314379226 981253553 1742557955 1305917173 -1897975106 -1597140857 x ',obc_set_tle,'861668093 8F!{K',eps_get_hk,'',gssb_pwr,'-1536445876 -1650099999',com_get_node,'',gssb_unlock_config,'-1448922989',gssb_msp_cal_temp,'-1767743443 1219889438',help,'',gssb_msp_get_temp,'',test,'&S:X<tN',gssb_get_uuid,'',obc_get_sensors,'',-6,6.86345911026001
gssb_burn,'',fp_del_cmd_unix,'1918474027',drp_test_system_vars,'',com_set_config,'OGHL)0= 2rl',com_debug,'',set_state,'5811987928208428227 2823007913944499030 -1460962950',eps_get_config,'',obc_set_tle,'-2011456329 0~Y$:&MM',help,'',obc_update_tle,'',com_set_node,'975358193',obc_get_mem,'',fp_test_params,'206679851 s 1075901377',drp_test_system_vars,'',gssb_set_addr,'-1112959366',obc_prop_tle,'-5214442950063404612',com_send_tc,'-1393166285 pF8I!',obc_get_mem,'',gssb_set_burn_config,'-829246463 -160229132 1553560141 -80043482 -698434362 -75315817 -387355346',gssb_antenna_release,'-2000327360 -1119703064 1505757484 1160927057',drp_set_deployed,'-1893757123',obc_ident,'',tm_get_last,'15787950832556367802',gssb_fss_get_sun,'',eps_get_hk,'',gssb_fss_get_temp,'',gssb_burn,'',fp_show,'',tm_set_ack,'16706255673383624920 5659317284702374181',obc_set_pwm_freq,'798128482 330649701989725243262669222296315225896',gssb_get_version,'',com_send_tc,'-716587860 ',obc_prop_tle,'-7608711749422786283',com_ping,'392725729',gssb_fss_get_sun,'',gssb_reset,'',fp_del_cmd,'-628790011 -931827367 -1651584427 280461240 -767448575 2116221978',gssb_antenna_release,'753477991 -2042158534 -1396020158 -1560902540',tm_send_last,'12880116886087620834 9044393031719555423',fp_test_params,'-1878338187 `io*bU? -1826183750',tm_send_all,'12115120461396898675 13374148143740942630',com_update_status,'',tm_send_all,'682893327571750073 2671589518381097744',obc_ident,'',com_send_cmd,'-829820166 Q+;fl!qmk',drp_add_hrs_alive,'1186726692',gssb_get_version,'',eps_hard_reset,'',tm_send_all,'8958376685036567741 10570215020354469695',tm_get_last,'13894520906821169638',-6,6.29122257232666
fp_reset,'',tm_send_all,'15223655907442792074 15407589859445267282',fp_del_cmd_unix,'-1917139886',obc_pwm_pwr,'-287703712',tm_send_status,'479031884',com_ping,'2061124252',eps_hard_reset,'',fp_del_cmd,'-531711418 1069311710 -721036632 80761321 -441876110 2090692928',gssb_scan,'1892498292 1025133405',fp_set_cmd_unix,'1056596519 408569271 1264615510 `vI[{ R',gssb_get_uuid,'',gssb_scan,'2054552340 1587344775',tm_send_all,'1060149782869378618 1417265188651670511',drp_test_system_vars,'',gssb_get_temp,'',obc_get_mem,'',gssb_select,'652017780',obc_update_status,'',drp_set_deployed,'-1601744477',gssb_unlock_config,'830821034',obc_set_tle,'877664945 uig:g>xR:o',gssb_reset,'',tm_set_ack,'8078366433334942470 12268530193206647622',obc_ident,'',tm_set_ack,'3190093006751773153 13973737284929633291',obc_get_time,'-988966608',obc_get_mem,'',gssb_arm_auto,'-1061484542',drp_clear_gnd_wdt,'',gssb_get_burn_config,'',obc_set_pwm_freq,'-1835528514 -281471983433295764608215265918056691838',help,'',gssb_arm_auto,'124912768',eps_set_heater,'-1876195525 -1870820880',gssb_get_uuid,'',com_set_node,'496763817',tm_send_last,'13222913462247440910 11360406929734320542',gssb_get_uuid,'',eps_get_config,'',tm_send_status,'-1947522729',obc_set_tle,'-973069480 5@G&7CXq',gssb_antenna_release,'-1037092528 1402014044 937542534 1496880515',obc_set_tle,'1721045716 d@+',gssb_select,'1590444629',obc_update_status,'',gssb_arm_manual,'-862078673',com_reset_wdt,'1176839293',obc_set_pwm_duty,'-192344159 566700295',drp_ebf,'-790678939',obc_get_mem,'',-6,6.3552706241607675
obc_get_mem,'',eps_set_heater,'-447682456 112971660',tm_send_all,'3596399032603463587 2496112259514210538',obc_update_tle,'',com_debug,'',drp_set_deployed,'-1088861298',obc_get_time,'-390465683',gssb_reset,'',obc_get_tle,'',gssb_burn,'',gssb_commit_addr,'',gssb_burn,'',gssb_fss_set_config,'-927980817',gssb_fss_get_sun,'',tm_send_from,'4254904512157685276 16473620780595404139 6767132523681897583',gssb_set_burn_config,'359716606 -693570277 1827484521 1080530865 218315992 -1729889772 -1794116368',fp_del_cmd,'-297844813 -1431569560 1826551160 -1687386896 -994263283 -416582624',fp_test_params,'-929994065 = -342743732',com_debug,'',obc_get_time,'-582509557',com_ping,'1463957137',gssb_reset,'',gssb_antenna_release,'1603160801 383195120 1379707961 793179779',com_set_node,'-1619720722',drp_set_deployed,'1871068547',tm_send_status,'2095913444',com_debug,'',gssb_get_version,'',obc_reset_wdt,'',obc_ident,'',test,'7KYjG',fp_set_cmd,'1971356821 -230668164 1892219704 829071534 -1235100610 927324850 -500535231 625994771 |%E@1! ywb',gssb_antenna_release,'-968183790 434731706 126249117 2084923549',eps_update_status,'',drp_get_vars,'',gssb_fss_commit_config,'',obc_get_mem,'',obc_set_pwm_freq,'-1208245518 -84062379110327361806573062173844418252',tm_get_last,'14690910459415225223',tm_parse_status,'',obc_debug,'1126140134',gssb_get_sun,'',rw_get_current,'',gssb_pwr,'-47026768 1283529907',fp_reset,'',tm_send_all,'14681072432823079778 2214521476005613261',gssb_msp_cal_temp,'576973417 1759979685',rw_get_speed,'',gssb_fss_commit_config,'',com_reset_wdt,'-1966801620',-11,7.357262849807738
gssb_fss_set_config,'-2052837945',obc_ident,'',com_get_config,"'*gWK&,4[zW'",obc_set_pwm_duty,'-145815958 -82363303',gssb_fss_set_config,'836381349',gssb_get_version,'',gssb_fss_set_config,'-177771355',com_reset_wdt,'714235510',rw_get_current,'',gssb_fss_commit_config,'',obc_update_status,'',tm_send_all,'12494847432364107629 3538550256336823658',gssb_select,'-178849123',obc_debug,'92618949',com_send_rpt,'-1398721753 $',com_send_cmd,'1656170404 xd%:l',fp_del_cmd_unix,'-2108000624',rw_get_speed,'',gssb_msp_cal_temp,'304786057 743419329',gssb_reset,'',gssb_get_temp,'',gssb_get_burn_config,'',obc_update_status,'',obc_debug,'-1980316952',eps_hard_reset,'',gssb_fss_get_sun,'',obc_debug,'-568586664',obc_set_tle,'232195876 YFY/',com_debug,'',gssb_antenna_release,'51997155 1401968515 583509765 1810220661',drp_ebf,'2059522789',gssb_get_version,'',tm_send_status,'-2111720436',tm_send_status,'-2099964956',obc_get_tle,'',obc_get_mem,'',test,'B:WF>_;SA',tm_send_all,'969020483990910166 3221873007336271007',eps_update_status,'',rw_set_speed,'-1210974709 660734992',obc_get_time,'-751483740',init_dummy_sensor,'',gssb_unlock_config,'1600365163',gssb_fss_set_config,'-1939686121',gssb_fss_get_temp,'',obc_set_pwm_duty,'-1180120947 -789996870',com_set_node,'1065038000',drp_set_var,'-1976132744 45006947',eps_hard_reset,'',obc_get_sensors,'',-6,8.283342123031616
fp_show,'',obc_update_status,'',eps_get_hk,'',tm_send_last,'10735887932999989458 5467010643350219829',gssb_select,'844566534',com_debug,'',obc_get_tle,'',obc_set_pwm_freq,'1071358919 319038998237890287907497827181386307019',eps_hard_reset,'',gssb_msp_get_temp,'',obc_pwm_pwr,'-1869105715',fp_set_cmd,"'569586077 804760208 101518781 1756792480 117754212 -1950893429 -1724198611 -565517970 1!<]t <""VpZ@z'",obc_set_tle,'91271525 e',tm_send_status,'-673154234',drp_ebf,'1756202317',tm_get_last,'789193107465067307',tm_send_last,'3851819441462636932 3095316615027328483',obc_ident,'',drp_add_hrs_alive,'-1703983060',tm_get_last,'8205887379419850617',fp_set_cmd,'1255862909 171116084 668165690 841301983 1989065866 -2105388459 95270494 1957302411 BP{b|~ =',gssb_msp_cal_temp,'-443423305 1615094887',obc_ident,'',obc_update_tle,'',obc_pwm_pwr,'676003758',drp_test_system_vars,'',fp_set_cmd_dt,"'-1932100802 -1970242289 -527908582 {Tpr]5zL G,]}'",fp_del_cmd,'778458008 773839646 1294731588 -160938854 1961264759 921759768',fp_set_cmd,'1744481952 -1318379891 -1947377281 1585219911 488741565 -1249385051 -1762378915 1007772643 9Uf;uK n@#',gssb_antenna_release,'-668547056 -360665760 898832191 33142555',gssb_msp_cal_temp,'1740148540 1427897170',drp_set_deployed,'1793899789',gssb_pwr,'-783781455 17271446',com_send_rpt,'621401690 e9CLZy'(wL',gssb_commit_addr,'',gssb_burn,'',gssb_get_burn_config,'',tm_send_status,'1657211273',com_send_cmd,'-13045523 3lvm0NK$}',drp_clear_gnd_wdt,'',rw_get_current,'',gssb_fss_get_sun,'',obc_set_pwm_freq,'-1874635782 246171199836431681226573722403143597898',drp_test_system_vars,'',gssb_set_addr,'-65811228',gssb_arm_manual,'-2038796788',tm_send_from,'6800262459915857860 1170887854469840451 17029488316438628318',gssb_reset,'',fp_del_cmd_unix,'-95215144',set_state,'9060877137705924500 13146519261285210363 1687750408',-11,6.988828659057617
fp_set_cmd_dt,'-116589818 1391844574 1509724608 mu_ c>C?7Ib',com_ping,'393852925',fp_test_params,'296980295 <j~nZefLML -62446522',gssb_update_status,'',drp_get_vars,'',gssb_select,'-1608764707',com_ping,'184624888',com_ping,'-2012394583',gssb_msp_get_temp,'',obc_pwm_pwr,'439589043',gssb_fss_get_sun,'',rw_set_speed,'-766915770 1682851575',tm_set_ack,'61543134972728223 17420289040768802640',com_get_node,'',tm_parse_status,'',set_state,'6395359240504995734 8186636649726549450 313474513',obc_reset_wdt,'',gssb_get_status,'',obc_get_sensors,'',gssb_get_status,'',tm_send_status,'-233779420',tm_get_last,'7306610917940320843',gssb_set_addr,'-1416602745',rw_set_speed,'1243811746 -248924647',eps_set_heater,'2054941542 1953444669',drp_get_vars,'',gssb_arm_auto,'1567726361',com_send_tc,"'-2041443060 >{+,%$UkX'",fp_del_cmd_unix,'-1635175657',tm_send_from,'14063269215150533468 15431974476503632474 4378822470169812344',gssb_arm_auto,'1158847287',help,'',obc_reset_wdt,'',gssb_update_status,'',fp_reset,'',drp_clear_gnd_wdt,'',com_get_node,'',gssb_update_status,'',gssb_arm_manual,'-203564159',gssb_get_temp_int,'',gssb_fss_set_config,'1189876037',com_reset_wdt,'-648525583',obc_set_pwm_freq,'2099806096 82150218856449752417813598914037966933',obc_ident,'',rw_get_current,'',obc_set_tle,'2111469476 sh|^0j9+G',gssb_burn,'',gssb_msp_get_temp,'',tm_send_status,'-1935802317',obc_ident,'',-6,6.388362407684326
