Command,Parameters,Command.1,Parameters.1,Command.2,Parameters.2,Command.3,Parameters.3,Command.4,Parameters.4,Command.5,Parameters.5,Command.6,Parameters.6,Command.7,Parameters.7,Command.8,Parameters.8,Command.9,Parameters.9,Command.10,Parameters.10,Command.11,Parameters.11,Command.12,Parameters.12,Command.13,Parameters.13,Command.14,Parameters.14,Command.15,Parameters.15,Command.16,Parameters.16,Command.17,Parameters.17,Command.18,Parameters.18,Command.19,Parameters.19,Command.20,Parameters.20,Command.21,Parameters.21,Command.22,Parameters.22,Command.23,Parameters.23,Command.24,Parameters.24,Command.25,Parameters.25,Command.26,Parameters.26,Command.27,Parameters.27,Command.28,Parameters.28,Command.29,Parameters.29,Command.30,Parameters.30,Command.31,Parameters.31,Command.32,Parameters.32,Command.33,Parameters.33,Command.34,Parameters.34,Command.35,Parameters.35,Command.36,Parameters.36,Command.37,Parameters.37,Command.38,Parameters.38,Command.39,Parameters.39,Command.40,Parameters.40,Command.41,Parameters.41,Command.42,Parameters.42,Command.43,Parameters.43,Command.44,Parameters.44,Command.45,Parameters.45,Command.46,Parameters.46,Command.47,Parameters.47,Command.48,Parameters.48,Command.49,Parameters.49,Exit Code,Total Time
tm_parse_status,'',com_update_status,'',obc_update_tle,'',eps_set_heater,'243620219 -175220172',gssb_pwr,'961297458 -1983889588',gssb_get_version,'',gssb_fss_get_sun,'',com_ping,'1416428696',fp_set_cmd,"'-1630544421 -1252344595 -156695428 86071753 -1863308533 2131626374 1607726868 1243979760 eb"" f'",obc_update_status,'',com_debug,'',obc_update_status,'',drp_test_system_vars,'',obc_reset_wdt,'',com_set_node,'301946693',rw_get_speed,'',gssb_msp_get_temp,'',test,'?|',obc_get_time,'-27068017',rw_get_speed,'',obc_set_pwm_freq,'1958289563 -90554902838748307703592199706367680601',tm_get_last,'10985667464011933275',eps_get_hk,'',drp_ebf,'-1513504053',drp_set_var,'435894667 1637602419',gssb_antenna_release,'-395893206 -1964248126 -1090468133 1315811833',tm_parse_status,'',com_send_tc,'-1615386436 ',com_update_status,'',fp_test_params,'71525539 vGRA+tUP=B -1304372891',eps_get_config,'',gssb_scan,'142331924 1613713466',gssb_antenna_release,'-2100027697 -200704277 -745425364 -1367753455',rw_get_current,'',gssb_scan,'1533123509 144580462',fp_test_params,'-191070668 #S'J[ 863526260',tm_send_status,'-1577457622',com_send_tc,'1967502323 lJ!',obc_update_tle,'',fp_del_cmd_unix,'-998159799',fp_set_cmd_dt,'1023466899 580938866 1288017152 slF <^r',eps_update_status,'',gssb_get_burn_config,'',tm_send_last,'12578284977218469599 9130803744088096761',tm_send_all,'3151590205093063876 6653490029590645896',gssb_unlock_config,'1580127896',gssb_burn,'',tm_send_all,'3291424535724928812 3763150908194706130',gssb_set_burn_config,'1318766599 55022922 318238174 -1056956393 -2047342207 249330130 1295925077',drp_get_vars,'',-6,9.741128683090212
gssb_fss_commit_config,'',gssb_arm_auto,'912470237',drp_clear_gnd_wdt,'',gssb_scan,'-1726708866 -661754041',obc_reset_wdt,'',fp_set_cmd_dt,'1142988334 -321523946 -385861781  Nc+-|:',gssb_select,'1192075720',gssb_get_uuid,'',obc_get_time,'-110184989',gssb_antenna_release,'-1874225409 1925549069 -1600577947 -50297693',fp_show,'',obc_set_pwm_freq,'-1419312522 -201034504029141862846389069460361988449',gssb_get_version,'',gssb_burn,'',obc_prop_tle,'-3266392433222257164',tm_send_last,'10239067600321718011 9550038735506248551',tm_parse_status,'',tm_get_last,'16248401853153083704',rw_get_current,'',rw_get_current,'',obc_get_time,'1436143464',gssb_fss_set_config,'1199177864',tm_send_last,'3793243671316153942 15831636785013095994',gssb_commit_addr,'',obc_get_time,'-761378764',com_send_rpt,'617635746 >d(OJUNP',drp_ebf,'-922478159',fp_show,'',fp_set_cmd,"'-642066593 -887124469 -1334269790 -1824948125 -1445413374 -1754146868 -161995242 -995857350 ?_||NA;{~: p@""&IDgQ'",rw_set_speed,'-1165411617 1656007090',drp_ebf,'544636706',gssb_get_status,'',obc_set_tle,'-1209892334 Q',tm_send_from,'16973356109802132529 14374465835912789576 243644292198534599',eps_get_hk,'',tm_parse_status,'',gssb_get_sun,'',tm_send_status,'-86238378',fp_del_cmd,'-848024938 -1186725453 1346104215 -2124604790 524834144 600119182',fp_test_params,'1402127714 d;L -851897039',gssb_get_uuid,'',fp_reset,'',com_send_data,'{^{*yQ:8>',rw_set_speed,'2119309983 1635967726',fp_set_cmd_dt,'1176541265 -735000693 -1084966824 OR _*3:',drp_set_deployed,'-332579668',gssb_burn,'',gssb_get_uuid,'',gssb_set_burn_config,'1960039643 -278513735 1682295491 1265045614 491044829 -1320131104 502159513',gssb_get_sun,'',-11,6.617512941360474
fp_set_cmd,'-1810812350 -64869602 1578788456 -378224933 367958184 839731022 7555771 2001498531 pHZ]y]m ;Vo',com_set_node,'2131736511',set_state,'6955479172118956943 7333211990601492223 -480800193',gssb_fss_get_temp,'',obc_debug,'-355328659',gssb_get_status,'',com_send_cmd,'815341396 6?',gssb_get_temp,'',com_get_node,'',gssb_msp_cal_temp,'-315116857 -1478047327',obc_prop_tle,'7688738000678685815',gssb_get_burn_config,'',test,':~325',gssb_get_sun,'',com_send_tc,'-1727222128 bm&',fp_set_cmd_unix,'1657472903 -695180436 75227453 wtN{ UfF9Ftz',set_state,'17686688108409577451 2555918778062838165 1719486071',obc_set_tle,'-1471353768 _kT5',obc_update_status,'',eps_set_heater,'-1330063986 -1573357518',eps_set_heater,'689697495 2141834206',com_get_node,'',eps_update_status,'',gssb_get_burn_config,'',gssb_get_temp_int,'',obc_debug,'1356613849',drp_clear_gnd_wdt,'',com_get_config,'ZX6fc/W',drp_set_var,'-655977704 2099370589',rw_set_speed,'1363737206 -569686438',gssb_get_model,'',fp_set_cmd_unix,'1351496006 1707326536 2129739106 = |cFZ?',com_ping,'-695893955',fp_set_cmd_unix,'-819979388 160574522 1250209278  :k4%pc.',obc_pwm_pwr,'1258778806',gssb_unlock_config,'2126070205',gssb_set_burn_config,'1160277462 1710386064 292174320 -438519298 785561263 -623627225 108988334',gssb_msp_cal_temp,'-1904008597 1461556751',com_update_status,'',fp_set_cmd_unix,'807962588 159594520 1604987822 9>Gp-8U[X /.jIkRQt4@',gssb_msp_get_temp,'',com_reset_wdt,'-579621963',obc_get_time,'1065528635',help,'',obc_prop_tle,'-1620427551607077610',gssb_get_uuid,'',com_set_node,'761077349',gssb_update_status,'',tm_set_ack,'9925556232023021879 6737079454837901521',gssb_update_status,'',-11,6.395082473754883
gssb_get_model,'',gssb_set_addr,'-605860174',gssb_arm_manual,'1909739882',obc_get_sensors,'',com_get_node,'',rw_get_speed,'',com_set_node,'-1865237749',gssb_scan,'1927764309 -1559294871',drp_clear_gnd_wdt,'',gssb_antenna_release,'663999486 1099815529 1359284149 807841532',obc_get_tle,'',gssb_reset,'',gssb_get_burn_config,'',eps_get_config,'',com_get_config,')GsY:[;%',obc_debug,'230181377',obc_update_tle,'',fp_del_cmd_unix,'670111331',com_send_data,'s+y8W#',tm_send_from,'7357126590690302465 5501781012574694827 11540054604384680303',com_send_data,'0^1aJV',com_update_status,'',drp_set_var,'462737046 1387306443',gssb_get_model,'',tm_parse_status,'',eps_get_config,'',obc_get_sensors,'',com_send_tc,'234054593 ~E;',gssb_get_uuid,'',gssb_msp_get_temp,'',gssb_unlock_config,'164296267',gssb_get_status,'',gssb_get_uuid,'',obc_get_mem,'',com_send_rpt,'880195514 ',set_state,'12607967976604222363 17853168294999592593 1513187588',obc_update_tle,'',com_send_cmd,'-44700105 W<aqQ:5eTG',test,'&T]EBD<v2',gssb_update_status,'',test,'zBs+',gssb_get_version,'',gssb_fss_set_config,'-491485786',eps_get_hk,'',eps_set_heater,'897728753 223123928',tm_send_from,'218257201314112365 10933461035199972053 10952193946692941650',com_send_rpt,'-1304197786 OtDL',com_ping,'-1281499252',help,'',tm_send_all,'4711032483707620263 7722376490997744829',-6,7.615233659744263
tm_parse_status,'',help,'',eps_get_config,'',drp_add_hrs_alive,'-454420616',gssb_update_status,'',com_send_tc,'-1371634378 3f>9xhFF',gssb_msp_cal_temp,'-1828035316 -24581341',obc_reset_wdt,'',com_set_node,'1128408345',obc_set_pwm_duty,'-389311467 2034708147',obc_debug,'760330454',obc_prop_tle,'1129158872988932468',obc_update_tle,'',drp_ebf,'-321939952',com_get_node,'',fp_reset,'',drp_add_hrs_alive,'1166753962',gssb_fss_set_config,'505973205',gssb_get_temp,'',obc_get_sensors,'',tm_send_from,'13249991101068756499 10754326093498269847 2348843794803931189',help,'',eps_get_config,'',test,"'Klh+lxir""'",obc_get_tle,'',drp_set_deployed,'-1656764084',com_set_config,'n56?=]O %lN',com_ping,'599236711',gssb_msp_get_temp,'',gssb_get_version,'',obc_update_tle,'',gssb_arm_auto,'-913012984',tm_send_all,'16391220763895339614 2357360373783498520',fp_reset,'',fp_reset,'',gssb_fss_get_sun,'',obc_set_pwm_duty,'-1496902605 198962837',com_send_rpt,'-2048588364 ;Hcu2g>u8',gssb_msp_cal_temp,'1287147630 -286722150',gssb_fss_get_sun,'',obc_update_status,'',obc_pwm_pwr,'-1914273282',obc_set_pwm_duty,'-927737024 316794927',gssb_get_temp,'',gssb_get_temp_int,'',gssb_get_model,'',gssb_msp_get_temp,'',obc_get_sensors,'',obc_update_status,'',gssb_reset,'',-6,7.677801847457887
tm_send_status,'-1814594612',obc_get_sensors,'',obc_get_time,'-293975597',gssb_antenna_release,'693092114 -760540809 1048943303 787861623',obc_prop_tle,'-7520564577712086696',fp_reset,'',gssb_get_sun,'',gssb_arm_auto,'-1176373903',drp_clear_gnd_wdt,'',gssb_msp_get_temp,'',drp_test_system_vars,'',gssb_get_temp,'',com_get_config,'X!3;;uC<',obc_reset_wdt,'',gssb_get_sun,'',fp_test_params,"'-1444209760 )n(""q? 1072718144'",set_state,'16468378930444892767 12122258837298700869 2079689073',obc_pwm_pwr,'2112139688',fp_del_cmd_unix,'-1494117758',gssb_set_addr,'1188782646',obc_set_pwm_freq,'2021102503 -210790861493529243062830551251741130492',com_update_status,'',com_send_cmd,'-1441715464 #V',drp_set_deployed,'823971154',tm_send_status,'767500636',fp_set_cmd,'1568674194 889334683 -1963805386 -339726813 407621915 1676811681 2075533065 -196910352 j'?Cgj bo0',gssb_burn,'',com_set_node,'-1281404654',fp_set_cmd,'-435437828 -240812337 -1935206897 -1364695435 -1951790548 -1188006174 2039118509 1981744015 5)wHcRu $c#',fp_del_cmd,'-1447260174 -700980298 -1461811947 -219066423 1219701881 21990406',drp_get_vars,'',obc_get_mem,'',obc_update_status,'',tm_send_last,'18173451440409511310 5519322006332717920',eps_set_heater,'-1590878118 -996032189',fp_test_params,'1365897850 =6sv+ -712376167',obc_set_pwm_duty,'-1689811840 -1360842439',gssb_pwr,'750208079 -244822413',gssb_set_burn_config,'-1852504182 -597200702 878563480 1639949224 -200137088 992228314 559862676',tm_send_last,'1330510992932062201 6979383806304117954',gssb_unlock_config,'-1684931434',gssb_msp_cal_temp,'-2054882541 -1534548892',com_send_rpt,'-722821729 ;T+H_^A',gssb_get_burn_config,'',com_reset_wdt,'-573668870',eps_get_config,'',obc_set_tle,'-1448391167 pV=',gssb_set_burn_config,'-1295237877 -822917082 521647627 1121530310 -370435812 -798894645 1835944520',fp_reset,'',obc_get_sensors,'',-6,6.4501094818115225
gssb_commit_addr,'',obc_set_tle,'511194154 \CkOw-',drp_add_hrs_alive,'-272916546',obc_get_sensors,'',fp_show,'',gssb_reset,'',com_get_config,'s;qJ(&',obc_update_tle,'',drp_add_hrs_alive,'-2113981952',com_get_config,"'""(S2'",set_state,'1792345123767933989 9658970234432666650 -801878853',obc_update_status,'',eps_set_heater,'1061436094 74585187',drp_set_var,'511873891 -1981753662',com_debug,'',eps_get_config,'',eps_get_config,'',tm_send_last,'949531879425821994 11418402559763275899',com_get_config,'*',com_send_tc,"'1294766498 oW?E""u7'",gssb_antenna_release,'474350896 -1747467160 -144544015 -1156254798',rw_set_speed,'-401089850 -510034024',eps_update_status,'',gssb_commit_addr,'',com_send_cmd,'1543767040 '5/G',gssb_pwr,'-1293053650 1713782453',gssb_get_status,'',gssb_antenna_release,'-684413119 -666256089 2010049801 449743373',fp_del_cmd_unix,'1236813312',com_get_node,'',obc_set_pwm_duty,'-1050120296 -255390871',gssb_get_temp_int,'',gssb_arm_manual,'-1322155110',com_send_cmd,'1263962024 ',gssb_burn,'',gssb_set_burn_config,'59915747 1477190983 714933750 -1437528904 -102652227 -637652381 -1704325480',rw_get_speed,'',tm_set_ack,'3426703779670323444 12531214768042760651',fp_set_cmd_unix,'1136871669 937278727 -1133506950 -j~qEM !'',com_set_node,'-672476513',tm_send_all,'5678557239225808683 7277044252096514379',eps_hard_reset,'',set_state,'12872583761887407577 14225178040946287403 -2015706824',eps_set_heater,'1625722196 42863771',obc_prop_tle,'-7758981339253807688',obc_debug,'-844881933',rw_get_speed,'',eps_hard_reset,'',tm_parse_status,'',com_set_config,"''""p]!4fwTw -*=fAG'",-6,9.353112459182741
com_ping,'1560185416',fp_show,'',obc_set_pwm_duty,'1387004542 -232143897',gssb_arm_auto,'848875526',drp_add_hrs_alive,'-184583131',com_send_data,'R{MdLYg`w2',com_get_config,'n4s)m1!',drp_add_hrs_alive,'-639065594',com_set_node,'902756663',com_set_config,'KO[Q ?'',eps_update_status,'',gssb_reset,'',gssb_set_burn_config,'1105714829 -298019723 -642673250 -507352305 -1406703165 1672078617 -182803476',gssb_antenna_release,'1484953202 -1009122745 -945027001 -1556333736',drp_ebf,'-292087148',gssb_burn,'',gssb_arm_manual,'-1895068827',fp_del_cmd_unix,'-1566948807',gssb_commit_addr,'',gssb_reset,'',com_set_node,'-1505245638',com_ping,'118520076',tm_parse_status,'',obc_debug,'38865054',gssb_get_uuid,'',gssb_fss_set_config,'-310120615',drp_ebf,'-1450888693',init_dummy_sensor,'',fp_del_cmd,'704010379 598221199 -527939962 -503735486 512142753 -928785202',obc_set_pwm_duty,'-1098469090 608317441',fp_reset,'',rw_get_speed,'',tm_send_last,'5543595353411845 14417286417350664120',eps_get_config,'',gssb_commit_addr,'',fp_test_params,'38992895 ^E6r 1568738899',com_get_node,'',gssb_set_addr,'2141962804',drp_set_var,'353622131 -652391534',gssb_set_addr,'1599341636',eps_get_config,'',gssb_fss_set_config,'-1057787619',gssb_get_burn_config,'',tm_send_last,'7311929670074717830 6280869652964507267',rw_get_current,'',eps_hard_reset,'',obc_set_pwm_freq,'1787210440 -96512577979838836646315025152191532907',gssb_get_model,'',com_get_node,'',gssb_set_addr,'1210942248',-6,10.677165746688845
drp_test_system_vars,'',gssb_arm_manual,'-657886749',obc_prop_tle,'-872634206372623801',drp_set_deployed,'-1146467121',drp_test_system_vars,'',gssb_fss_get_temp,'',com_send_data,'8Vaff',gssb_scan,'-1231852807 1448677889',gssb_get_uuid,'',fp_show,'',rw_get_speed,'',drp_test_system_vars,'',obc_reset_wdt,'',drp_set_var,'90719604 -1026752266',com_send_tc,'-2011955472 ',obc_update_status,'',obc_update_status,'',gssb_get_sun,'',fp_set_cmd_dt,'-694880120 825362155 976890886 9n`\up {'z0=&{T',tm_send_all,'4815276707923463829 3516534987463494246',com_set_config,"' N,yyW678C'",gssb_get_uuid,'',drp_add_hrs_alive,'-964032036',eps_get_hk,'',obc_set_pwm_freq,'258039870 -202450909545835105022904404640746043480',obc_update_tle,'',gssb_burn,'',fp_del_cmd_unix,'-176505740',com_get_config,'3$lu',obc_update_tle,'',com_set_node,'877548183',gssb_fss_get_sun,'',eps_set_heater,'-590377916 2126567721',gssb_select,'-125025854',obc_debug,'-67906577',gssb_get_temp_int,'',gssb_set_burn_config,'819985327 -1715414366 -1317943444 -1568724435 1168547346 606877945 1014979133',init_dummy_sensor,'',com_get_config,'',gssb_get_sun,'',tm_send_all,'4256627380151746723 18013851758681434116',obc_set_pwm_duty,'-8640155 -2018669488',fp_del_cmd_unix,'-1564531405',init_dummy_sensor,'',gssb_unlock_config,'8135600',com_ping,'-321232718',drp_test_system_vars,'',gssb_fss_get_temp,'',gssb_burn,'',test,'G:o]D',-6,20.256314277648926
eps_update_status,'',obc_set_pwm_freq,'-1615187772 -121967234454231432600690561262240261911',gssb_pwr,'2141543364 1862681638',gssb_msp_get_temp,'',drp_set_deployed,'-1831233618',com_debug,'',gssb_fss_set_config,'501761667',obc_get_sensors,'',drp_test_system_vars,'',com_send_cmd,'1153788238 *~ZK%w>!',com_get_node,'',gssb_get_model,'',obc_ident,'',drp_set_var,'-1422115954 1396265407',com_debug,'',obc_pwm_pwr,'-839851011',gssb_fss_get_temp,'',gssb_msp_cal_temp,'1637489451 -1276392243',gssb_get_uuid,'',tm_send_from,'6188947041439551431 9270508509220919540 2095105126794415351',gssb_arm_manual,'2078589759',fp_del_cmd_unix,'1586572930',gssb_arm_manual,'1856260818',gssb_get_burn_config,'',drp_add_hrs_alive,'1113976698',tm_send_last,'2034450672563382533 52253721613705152',gssb_fss_get_sun,'',eps_set_heater,'29811562 2115064930',set_state,'11768892731951501183 16788147009544107490 -1001034122',drp_ebf,'1322630284',com_send_tc,'-1529048892 *a1N~AR'|6',obc_set_pwm_duty,'600125719 -1505450848',drp_ebf,'-1812028600',gssb_fss_set_config,'1193744970',eps_set_heater,'140222511 -1209336071',drp_ebf,'1492742213',obc_get_tle,'',obc_update_tle,'',fp_set_cmd_dt,'1300507457 253546743 -1692619958 gudqTP -w=5Mr8k',com_get_node,'',com_ping,'1817696083',obc_pwm_pwr,'-398932357',obc_get_time,'532298621',gssb_arm_manual,'280132414',tm_get_last,'3833756399660716794',drp_ebf,'-969589531',obc_reset_wdt,'',obc_ident,'',fp_show,'',gssb_get_uuid,'',-6,11.909831523895265
gssb_fss_get_sun,'',obc_debug,'-1570424648',obc_reset_wdt,'',gssb_scan,'851626257 -1539275127',gssb_arm_manual,'-1131030856',drp_set_var,'-1553729200 1100753593',gssb_arm_auto,'1552767652',fp_del_cmd_unix,'-1212248399',obc_ident,'',gssb_msp_cal_temp,'-1511018563 1234983647',com_set_config,"'Q^8 `O[(/""'",com_get_config,'rESn',tm_send_last,'14114567320488436894 16069706197980230537',fp_reset,'',drp_ebf,'-1106561065',tm_parse_status,'',drp_set_deployed,'1342111947',fp_set_cmd_dt,'1232012484 1668849043 -1027384543  j#f.',fp_del_cmd_unix,'1726997818',init_dummy_sensor,'',tm_send_last,'7659943869191417546 151005025537278080',gssb_msp_cal_temp,'1739685569 -1067548063',gssb_pwr,'-76701582 1099510330',tm_set_ack,'13369580575993006041 9910721262187098954',help,'',gssb_get_temp,'',fp_test_params,'683149811 HF;T{kr -856045123',gssb_scan,'1014176788 2101465051',eps_hard_reset,'',obc_ident,'',fp_set_cmd_dt,'1002336737 1480212390 -544403635 {ElQ&[ R2~',obc_get_tle,'',tm_set_ack,'1654186567097101983 568504599478432075',fp_set_cmd,"'-465955604 98734854 -2137349533 -1139446825 497352944 1705060066 976181551 209726072 P; Y"".WE4d'",rw_get_speed,'',eps_get_hk,'',eps_set_heater,'-711017767 -942953468',obc_prop_tle,'8760093964387817817',drp_add_hrs_alive,'-527526329',com_send_data,'8t_<bqV',obc_update_tle,'',tm_get_last,'10897878365514813896',com_ping,'1609966957',eps_set_heater,'636137775 -1913186811',com_send_rpt,"'1209240734 Q1G]YR,['",obc_set_pwm_freq,'-1836239163 17943310849552363901026681830759518528',com_send_rpt,'1344775695 #fVk',com_update_status,'',com_send_cmd,'-4314479 ',com_set_config,' *8R''&dGC`',-6,6.8549749851226816
obc_prop_tle,'1549921922192067021',gssb_get_uuid,'',drp_ebf,'-1045454162',com_ping,'-2097940111',gssb_unlock_config,'732618343',com_send_rpt,'495639278 )bewHpUb',drp_set_var,'-614361677 -1846278693',tm_send_status,'-307213185',gssb_msp_cal_temp,'199826294 1224959850',gssb_fss_get_temp,'',rw_get_current,'',fp_del_cmd_unix,'1576511561',com_set_node,'-1658397936',tm_send_from,'5912355819298821377 11085926476701705168 731606916677816305',com_get_config,'.YE&m8yf8I',com_set_config,"' G9b1r,U@'",fp_set_cmd_unix,'-735947701 647982577 -913044897 YE 8',gssb_scan,'1543180597 947853421',com_set_config,"'NavyW S,*`y[?agt'",drp_get_vars,'',gssb_fss_commit_config,'',gssb_burn,'',obc_debug,'733852860',com_set_node,'-175253170',com_set_node,'-392365319',drp_get_vars,'',rw_get_speed,'',gssb_burn,'',gssb_get_status,'',obc_set_pwm_freq,'189136089 -98724690585544618752707321781955886835',com_send_rpt,'-1312174787 Uxb-*',gssb_scan,'-840330625 -1696929937',tm_set_ack,'10922205591146740283 11181553782486087382',com_set_node,'-1493081863',obc_get_tle,'',gssb_fss_commit_config,'',test,'',com_send_rpt,'2052697002 WOdF`R@',gssb_fss_set_config,'1635597161',com_set_config,'G ',com_send_rpt,'-1303599294 jkA@.;',fp_reset,'',eps_update_status,'',obc_set_tle,"'781541718 Q,'",init_dummy_sensor,'',obc_prop_tle,'2660930771184104336',gssb_fss_set_config,'-649159168',gssb_fss_set_config,'-600612242',drp_set_deployed,'290378703',gssb_update_status,'',-6,9.917527437210085
obc_update_tle,'',com_get_node,'',gssb_get_model,'',obc_pwm_pwr,'-1512982728',obc_get_tle,'',gssb_arm_auto,'569609777',fp_del_cmd,'1703801557 -1908996244 -1471357234 -53911755 420733038 -2066817440',obc_pwm_pwr,'1181811466',fp_show,'',obc_set_tle,'2086742094 5^k).UuyJ',com_update_status,'',com_get_config,'pT:WDnL7',gssb_msp_cal_temp,'-499306825 -172583658',com_send_cmd,'1833540755 b!:+',gssb_select,'1167344759',fp_set_cmd_dt,'632968350 1976653886 -777111213 OxV[V z!io',gssb_select,'-2027995973',eps_update_status,'',obc_get_sensors,'',com_get_node,'',obc_reset_wdt,'',gssb_get_model,'',obc_get_mem,'',fp_set_cmd_dt,'1461800505 1040685181 -644025400 S] HBV',gssb_get_version,'',tm_send_from,'2774116171283853757 829442390227055877 9442938516109878696',fp_del_cmd,'-1064934888 822343657 978867379 662337384 309620696 1617591487',gssb_fss_get_sun,'',gssb_set_addr,'-1694742663',fp_set_cmd_unix,"'1150307762 -1706819630 -1861815464 DI5V3 uH/""'",fp_reset,'',gssb_get_burn_config,'',obc_set_pwm_freq,'306045063 98223873664729566063610286590866321020',obc_set_pwm_freq,'-862539225 -205899791364580356823828297707656867104',gssb_arm_auto,'-1422843929',com_debug,'',obc_ident,'',com_update_status,'',tm_send_from,'17781350577844137845 11089510363216407261 11278429638712518816',com_set_node,'-1451447707',fp_reset,'',gssb_get_status,'',fp_set_cmd_unix,'503284246 -1020337062 -825937382 Nr13Kg Emth',fp_show,'',gssb_unlock_config,'498854708',gssb_get_sun,'',com_send_cmd,'118868273 s3@{{Wj5',eps_set_heater,'712879850 -1810429444',gssb_arm_manual,'-1370164186',obc_prop_tle,'8354851765521349249',-6,6.733536243438722
help,'',gssb_pwr,'-1038785096 -1106308674',com_ping,'-3286415',gssb_fss_get_sun,'',fp_set_cmd_dt,'138803760 -1267923530 -365580813 PINJf yt',com_set_config,' =+yL',tm_send_all,'9786603428551723404 6019966866191894770',gssb_fss_get_sun,'',gssb_commit_addr,'',gssb_fss_commit_config,'',init_dummy_sensor,'',gssb_arm_auto,'911611506',obc_prop_tle,'722607223693486485',init_dummy_sensor,'',fp_test_params,"'-1143943741 G,(oI+`}.X -418094943'",com_reset_wdt,'-903493388',com_send_tc,'1835306579 ',tm_set_ack,'7477966997008723444 16299555226704976682',rw_get_current,'',obc_get_sensors,'',gssb_get_uuid,'',tm_send_last,'4107943014483534803 371007301837551810',drp_ebf,'-283778234',rw_get_speed,'',tm_send_last,'3977943830572139777 17811828100852216517',gssb_get_sun,'',fp_del_cmd,'2024550108 -1116442158 1910000743 988423385 -1478717080 789092929',com_debug,'',fp_del_cmd,'1020043943 -323088066 1388232830 -1451039674 142313122 -378342312',gssb_fss_get_temp,'',gssb_fss_get_temp,'',gssb_scan,'-2101118634 -1441960009',gssb_scan,'-1876279744 2126549811',eps_get_config,'',gssb_get_burn_config,'',gssb_scan,'1222676295 -1368587701',gssb_get_sun,'',obc_ident,'',com_set_config,'' ',gssb_reset,'',drp_clear_gnd_wdt,'',fp_show,'',gssb_antenna_release,'210668469 -1541856980 96810405 1231743875',com_send_rpt,"'-113839920 .KA0u,^2A'",gssb_msp_cal_temp,'-800473912 319671766',gssb_pwr,'-621401433 -1556473681',gssb_update_status,'',gssb_set_burn_config,'1630248455 554660673 -1874718630 -1505808216 1639279520 -941511687 1109212739',com_ping,'-1866253658',tm_parse_status,'',-6,10.320609092712402
obc_prop_tle,'-5686095875758266987',com_send_rpt,'1178842351 :c>i@c',set_state,'13879083185046652642 17012718334482429886 -1274747145',gssb_fss_set_config,'1046593005',gssb_commit_addr,'',drp_clear_gnd_wdt,'',gssb_get_burn_config,'',com_reset_wdt,'-921324090',eps_set_heater,'-1308573844 -1257033189',gssb_get_version,'',obc_set_tle,'65512513 Q<J',com_send_rpt,'-1105799416 lu',com_send_tc,'-1473151938 8',com_set_config,'G/;GqVZOM m(q\DtPhp',gssb_update_status,'',com_send_cmd,'-974958087 ={w2ZB]',com_update_status,'',gssb_set_burn_config,'1750457377 858732467 -465724770 -1466854270 1981159 -1586054527 -254871351',com_update_status,'',init_dummy_sensor,'',tm_send_from,'8470884837443110165 13832044756211589364 14103152689877603822',obc_prop_tle,'-3826120770571110823',drp_get_vars,'',gssb_antenna_release,'-1632222328 1988839251 1367758038 894403403',tm_parse_status,'',gssb_select,'348656306',com_update_status,'',gssb_set_burn_config,'-358534264 -645454426 1715596842 -1978626463 -872714625 -84867277 2070594539',drp_set_var,'-348707574 601946281',fp_del_cmd,'1376460179 1008663599 -1955 971405944 700489241 -2134633347',obc_set_pwm_duty,'-38332346 -1044695636',gssb_arm_manual,'1759165052',eps_update_status,'',gssb_msp_cal_temp,'-1224665777 -27268982',tm_send_from,'12156713068979314855 7409979311906827002 16060950138967074741',tm_set_ack,'6140699287734980140 7860840359635262468',com_update_status,'',fp_set_cmd,"'720953512 466748111 -1331929152 2064296810 1816871584 2037775349 2034050595 -1172405561 xM,L9J> _iF@~$]/\S'",obc_ident,'',obc_reset_wdt,'',gssb_get_temp,'',gssb_unlock_config,'1040259120',drp_get_vars,'',obc_get_time,'1695678197',gssb_antenna_release,'-1514367166 1377696649 1491151897 -1004265430',obc_debug,'1965903289',obc_set_pwm_freq,'-722917502 -229043062803082111186764415901715834291',drp_clear_gnd_wdt,'',gssb_set_addr,'1380308011',tm_send_all,'13628313444819258434 16281604294984527774',-6,8.104855298995973
