Command,Parameters,Command.1,Parameters.1,Command.2,Parameters.2,Command.3,Parameters.3,Command.4,Parameters.4,Command.5,Parameters.5,Command.6,Parameters.6,Command.7,Parameters.7,Command.8,Parameters.8,Command.9,Parameters.9,Exit Code,Total Time
gssb_arm_manual,'2005328454',gssb_commit_addr,'',obc_prop_tle,'-5536832134636213461',rw_get_speed,'',com_set_config,' 27/^53xD',drp_set_deployed,'1587925243',obc_get_time,'-595231601',test,'k*',tm_send_all,'4227997715367919943 17227640293212470046',fp_del_cmd,'-1503120756 -1345929431 2029665685 -65740373 -1106865056 1815832870',-11,6.85285496711731
gssb_fss_commit_config,'',gssb_set_burn_config,'-1722967941 2141050956 1209530440 824429210 -852500523 1098500020 1109315889',fp_set_cmd_unix,"'-1806303413 -276486766 -1817977631 "" q'",gssb_fss_commit_config,'',gssb_get_sun,'',drp_set_deployed,'-2144412639',obc_get_tle,'',com_set_node,'-1583771773',obc_set_pwm_duty,'1297124985 1000043657',drp_add_hrs_alive,'-2062856830',-6,6.339130878448486
obc_reset_wdt,'',com_debug,'',com_send_rpt,'1340633916 =',gssb_get_burn_config,'',gssb_update_status,'',drp_add_hrs_alive,'564333658',drp_set_var,'-599550667 1728719864',com_send_tc,'-1137079015 M<',tm_send_status,'448075075',gssb_get_version,'',-6,7.807116985321045
obc_pwm_pwr,'357909774',tm_set_ack,'13780097056246992082 1594256082716461732',drp_get_vars,'',gssb_select,'1885132092',tm_get_last,'8785657880165378499',fp_set_cmd,'1986698326 -1566454996 572936654 955090156 1160489976 -130526937 584239745 -813785625 ncV ',gssb_update_status,'',gssb_antenna_release,'-998665302 493564754 -982702772 -4816252',gssb_fss_get_sun,'',tm_send_last,'10969360888011679221 17692332654581350950',-11,6.675459384918213
com_get_node,'',drp_test_system_vars,'',gssb_commit_addr,'',obc_set_pwm_freq,'-1516053650 117980044924118713147827996596830458200',drp_get_vars,'',gssb_get_temp_int,'',fp_del_cmd_unix,'-128075705',fp_set_cmd_unix,'1468438843 -145683959 1298774662 w<$ _N`RX0`',gssb_burn,'',help,'',-6,10.133022069931028
set_state,'6763377599817486109 1082855867056887302 -1603530214',fp_reset,'',eps_update_status,'',rw_set_speed,'-502128227 1717059578',gssb_fss_get_temp,'',gssb_scan,'-1023029706 -1434113321',com_send_tc,'653886171 %%8zBX',com_ping,'-1196955935',fp_set_cmd,'-866441064 792264355 -2128791184 -1592499727 2052602854 1140306032 -1759102898 -6881865 u .d93|4jP',obc_get_mem,'',-6,7.64391565322876
tm_send_last,'4521478043767504672 1806370776149506868',eps_hard_reset,'',fp_test_params,'-414450202 !2z.;r=Fjm -174906489',obc_update_status,'',gssb_select,'1707553467',gssb_pwr,'-339069457 1814236226',obc_debug,'-1599840264',fp_del_cmd,'2085828174 -508726384 1084674179 -943590726 -1396316497 367819104',drp_set_var,'923072159 -689467968',tm_send_status,'1129262637',-11,6.667642831802367
gssb_fss_get_temp,'',tm_get_last,'7633314202430815201',tm_send_from,'18111920689172490963 12177240846761411613 3643710130862517717',fp_set_cmd_dt,"'-1016533794 1704129870 -1496013508 ^A &`@""O<8uw'",obc_get_sensors,'',gssb_set_burn_config,'1436614992 -95223268 1648408412 274240897 948281748 672358853 68928588',gssb_set_addr,'-1672822401',help,'',fp_show,'',gssb_arm_auto,'119785501',-6,6.4175660610198975
obc_set_tle,'-2050329996 KSXn?',tm_send_last,'9650124575961789849 11912822624438216473',com_send_data,'C*p\/m3Oq',rw_get_current,'',gssb_get_burn_config,'',com_send_data,'s<h.W>]F',gssb_set_burn_config,'-1727851783 849004707 1772468785 -944045306 1681810584 185035662 -1529016670',obc_set_tle,'1510258312 O>5%lQ',com_set_node,'-969078138',fp_set_cmd_unix,'562433017 1333051619 1833577696 pS[=.nXV (;;pl:+hR',-11,8.58432936668396
obc_pwm_pwr,'1922753228',com_send_cmd,'1800024052 U/oh_Qoz',com_send_tc,'-1092579714 *Nt4oz32',gssb_scan,'1252184012 -447377508',tm_send_all,'14229081467378763929 18028948131119894274',gssb_select,'995644104',drp_ebf,'331973906',obc_get_mem,'',init_dummy_sensor,'',rw_get_current,'',-6,8.22848916053772
gssb_fss_get_temp,'',obc_reset_wdt,'',obc_set_pwm_duty,'-54954560 -310220823',help,'',gssb_get_uuid,'',com_send_tc,"'-2137373861 q,'",gssb_update_status,'',help,'',obc_get_time,'-352561554',gssb_update_status,'',-6,7.570666551589966
fp_del_cmd,'-823905391 -613605343 975823018 1023808437 453067118 -1937475355',gssb_commit_addr,'',obc_update_status,'',gssb_select,'-548895395',gssb_fss_set_config,'-1389122123',set_state,'17064805013583666295 7344646648562912137 1773949622',eps_update_status,'',tm_send_last,'3824121140975507698 3736501685342391600',obc_set_tle,'698590785 )0|*)`zw>',gssb_get_burn_config,'',-11,6.198254585266112
com_set_config,'lPph6_6 <_%^m0',tm_send_all,'2823279407039107614 7454939716539695866',fp_set_cmd,'-1644361118 1602057928 1205719270 351921762 -1089441472 -1337003713 -456087739 -1102224553 FjIdL Nhc',gssb_get_version,'',tm_send_status,'-1702266063',fp_test_params,'1111678312 v@D1A/r^ 948629682',drp_ebf,'1613250642',drp_test_system_vars,'',eps_hard_reset,'',com_debug,'',-11,6.877810716629027
obc_pwm_pwr,'1311858674',gssb_reset,'',drp_add_hrs_alive,'-792211853',rw_set_speed,'413349761 -616807223',obc_update_status,'',rw_get_speed,'',com_get_node,'',fp_set_cmd_unix,'1813978653 -956169763 -1358101468 A _5@hYfGxa;',tm_parse_status,'',gssb_fss_get_sun,'',-11,6.73866868019104
gssb_update_status,'',drp_get_vars,'',tm_send_all,'8987842231855200036 3502286256062422979',com_send_cmd,'1773811113 ',gssb_fss_set_config,'-1230988019',gssb_pwr,'1614698172 -275172997',obc_set_tle,'141988197 d7I;kT~t',obc_get_time,'-806260879',gssb_get_uuid,'',com_send_tc,'266119771 A',-6,8.51764178276062
gssb_burn,'',com_set_node,'-2000074642',gssb_get_model,'',gssb_get_uuid,'',com_send_data,'n{yJ#z?',gssb_fss_get_sun,'',obc_get_mem,'',gssb_get_uuid,'',gssb_unlock_config,'2081919974',com_send_tc,'515577066 Xa}i',-6,8.581783771514893
fp_show,'',fp_set_cmd,'-1213529691 -1679480538 -1805196594 -662455792 1010004308 2050537159 673077699 363725329 Yys-vga+ f7h',rw_get_current,'',eps_set_heater,'1448383650 1190313810',gssb_fss_get_temp,'',com_send_rpt,'-1405281197 x]',gssb_get_uuid,'',obc_debug,'-1297872184',gssb_fss_commit_config,'',rw_get_speed,'',-6,6.2941858768463135
gssb_set_addr,'-13126536',gssb_get_status,'',gssb_fss_get_temp,'',gssb_fss_get_sun,'',com_reset_wdt,'249219549',eps_get_hk,'',gssb_get_burn_config,'',obc_debug,'576743912',fp_del_cmd_unix,'-322201636',gssb_get_status,'',-6,6.764841556549072
gssb_get_temp,'',obc_get_tle,'',gssb_arm_manual,'1924041878',com_set_config,';%aAOk=2' PDEqn}p$T6',gssb_msp_cal_temp,'897679192 664533289',gssb_get_model,'',obc_reset_wdt,'',gssb_commit_addr,'',fp_del_cmd,'473669577 456614794 -1119061882 -1524411899 -1363600037 2016065270',obc_set_tle,'1131222209 YW]',-6,6.735241889953612
gssb_antenna_release,'209370337 1523397684 -1372623202 -1844459311',gssb_get_status,'',fp_del_cmd,'1377399142 -301307488 1089393216 -1133424913 877488727 1297733491',gssb_msp_get_temp,'',gssb_scan,'-1860016330 -2061279915',gssb_reset,'',set_state,'9639671412250479766 17213754709183663048 814366780',com_set_node,'466084126',com_debug,'',tm_send_all,'11045990319347547225 16925067601751116947',-11,6.34784460067749
gssb_get_temp,'',tm_parse_status,'',tm_get_last,'16363677921848503304',obc_set_pwm_duty,'-425547058 39468725',gssb_get_uuid,'',fp_set_cmd_unix,'776079079 -1067222611 -1657187765 ?m/(WBm w$nHj.',gssb_commit_addr,'',obc_get_mem,'',gssb_antenna_release,'-16421470 -369784351 366591456 1615453831',fp_set_cmd_dt,'-1459491393 -86337999 -1599046580 }>.NU+4 )D@FUJz',-6,6.54396653175354
drp_set_var,'-435594928 -1866614778',drp_test_system_vars,'',com_reset_wdt,'-1078374116',fp_test_params,'-2000464676 p08}3*ie -1744609325',fp_set_cmd_unix,'340586964 -1748400839 1200823253 $j(f~:` KKz',gssb_select,'1199713653',help,'',gssb_commit_addr,'',com_update_status,'',eps_update_status,'',-6,9.923587322235107
set_state,'12388936528097017870 14053147237925239372 -22267053',tm_send_status,'-351939872',gssb_get_status,'',gssb_arm_manual,'-1537534185',obc_update_tle,'',help,'',gssb_get_uuid,'',obc_get_tle,'',eps_get_config,'',rw_get_current,'',-6,6.349120378494263
com_update_status,'',obc_update_status,'',gssb_fss_set_config,'-1437668529',fp_del_cmd_unix,'-720741574',obc_set_pwm_freq,'700314924 327516731305318387786942873456982133502',gssb_antenna_release,'-292331871 2086782394 1339122570 602540213',drp_ebf,'-560049189',gssb_select,'505484644',gssb_fss_get_sun,'',test,"'(4d>zJTtZ""'",-6,6.497866153717041
gssb_get_burn_config,'',help,'',com_send_tc,'1103163967 ',com_reset_wdt,'-1713955192',gssb_get_status,'',gssb_reset,'',obc_reset_wdt,'',gssb_get_burn_config,'',gssb_get_uuid,'',eps_hard_reset,'',-6,7.315029859542848
drp_set_deployed,'-1878512955',obc_get_mem,'',obc_get_sensors,'',drp_set_var,'608661346 1931108761',help,'',obc_ident,'',fp_set_cmd,'387984962 -2019066423 655133600 2105649907 1933575165 -141572388 1194521588 -1980294792  BY',help,'',gssb_get_version,'',gssb_get_version,'',-11,6.742664575576782
drp_set_var,'-1429269043 2012797103',rw_get_current,'',rw_get_speed,'',gssb_burn,'',drp_set_var,'-873324164 1913068131',gssb_get_sun,'',fp_del_cmd_unix,'-1091484247',fp_show,'',obc_ident,'',eps_hard_reset,'',-6,6.793982744216919
eps_get_hk,'',tm_send_from,'5909016327963798038 11543642739390869904 3827503789297860603',tm_send_last,'12061930133866488297 7121318057687759766',fp_del_cmd,'160932922 1201727623 1329076862 803849542 175854439 -1033449633',tm_send_last,'15270208854311067161 5551104736082638241',com_get_node,'',tm_parse_status,'',gssb_pwr,'417577937 1413889043',tm_get_last,'6066591607320379227',gssb_select,'771158050',-11,6.386717319488525
com_get_node,'',gssb_update_status,'',gssb_get_temp_int,'',gssb_select,'-2012359650',gssb_get_status,'',com_debug,'',fp_set_cmd_unix,'-8080984 -1677121401 -257551059  _TnEF#',gssb_arm_manual,'87333139',gssb_pwr,'2127669314 1089366408',gssb_get_sun,'',-6,6.66978645324707
gssb_commit_addr,'',com_send_data,'=~74A<2<_\',fp_set_cmd_unix,'-26199020 -1635247273 544000628  *$r*7r',drp_test_system_vars,'',fp_del_cmd,'-1915590969 1011577042 1588654021 -1932800677 -351782018 -722881267',com_send_data,'|XY@hXw+r',rw_set_speed,'-977167275 -1267578777',gssb_fss_get_sun,'',com_send_tc,"'785521029 {nKr|jo""oT'",gssb_arm_auto,'-1944633617',-11,7.27266263961792
com_set_config,'1V\^[}$l ',tm_send_last,'15129167703114074231 11110632377426642942',eps_get_hk,'',obc_update_status,'',fp_set_cmd_unix,'-610130505 -1229386350 -2078137223 p'GHd r<%LW',drp_set_var,'-1639598027 -891018078',set_state,'11698206385938894875 16163444122574398789 966032940',gssb_arm_auto,'1252414945',gssb_fss_get_temp,'',obc_get_time,'867192932',-6,6.469736814498901
gssb_select,'-525479091',gssb_pwr,'1014711293 -1580538320',gssb_pwr,'439799274 1689565691',eps_get_config,'',fp_del_cmd_unix,'-1046338838',eps_set_heater,'2098841566 469460087',gssb_fss_get_temp,'',tm_set_ack,'9004241590052509286 8649438965706870986',gssb_get_burn_config,'',com_get_node,'',-6,6.7042603492736825
gssb_reset,'',com_send_cmd,'1261041640 m'L',gssb_msp_get_temp,'',obc_get_time,'1616772610',fp_show,'',fp_set_cmd,'-1050919155 -2085873017 -828851370 -694963688 -113269800 -108958463 -2028269269 -109384262 1E> v%%8@wv',fp_del_cmd,'-531022150 -1208110158 -504384857 -1683964807 1063745931 -1503017438',gssb_pwr,'2018668522 1310385730',fp_test_params,'89862594 f>pL_i#u$R -711118717',obc_ident,'',-6,7.340533256530763
gssb_unlock_config,'-1354495718',gssb_get_temp_int,'',com_send_tc,'532103295 gvq(E5',gssb_fss_get_temp,'',com_ping,'824243122',com_send_cmd,'-1607860691 6lprRf9Nz',drp_get_vars,'',drp_get_vars,'',gssb_arm_auto,'834739899',com_ping,'-889678543',-6,7.365175485610963
obc_get_tle,'',gssb_arm_manual,'606059693',eps_update_status,'',tm_send_from,'2938371807681359825 5957476709240346788 16304554650564242071',fp_del_cmd,'277018203 1961659965 962682174 -1824220792 -594187364 1108130747',tm_send_last,'11384814069229774128 11335261028647654450',drp_get_vars,'',obc_update_tle,'',obc_update_status,'',eps_get_hk,'',-11,6.485020875930786
gssb_get_status,'',obc_update_status,'',eps_update_status,'',tm_parse_status,'',fp_test_params,'1851056021 rx -580764148',fp_set_cmd_dt,'-717578827 574120693 -296412540 ]aBI!A %2}o',eps_update_status,'',drp_set_deployed,'-974654059',tm_send_all,'9910520371124624987 4342729194086377946',gssb_commit_addr,'',-6,6.518017530441284
drp_test_system_vars,'',gssb_fss_get_sun,'',gssb_reset,'',tm_send_last,'751306548709162259 13722845410390259136',gssb_msp_cal_temp,'740943210 1090749688',obc_set_pwm_duty,'-1676010273 -1821212579',rw_get_current,'',com_send_tc,"'-1257677096 +f,dN'",fp_reset,'',gssb_get_temp_int,'',-6,11.193415880203247
com_send_data,']8K',help,'',init_dummy_sensor,'',drp_get_vars,'',tm_send_status,'-1291892862',com_get_node,'',obc_ident,'',gssb_get_version,'',gssb_antenna_release,'78707370 541734991 -1651197668 -804764454',gssb_fss_set_config,'-1233239202',-6,7.458241939544678
gssb_msp_get_temp,'',eps_get_config,'',com_get_config,"',!2#Dq'",eps_hard_reset,'',gssb_fss_commit_config,'',drp_ebf,'135297574',eps_set_heater,'-508848161 -1898559307',init_dummy_sensor,'',com_reset_wdt,'1899477465',com_send_tc,'1173134358 </~',-6,7.843816995620727
com_debug,'',obc_get_tle,'',tm_send_last,'13567312254200541023 10209611528358590424',gssb_get_model,'',tm_get_last,'10875194295684999661',init_dummy_sensor,'',test,'',com_send_tc,'-1611924375 &',gssb_get_temp,'',obc_update_tle,'',-6,7.6510658264160165
gssb_get_temp,'',obc_pwm_pwr,'1734889045',gssb_get_model,'',com_reset_wdt,'543994741',com_set_node,'-899558219',eps_set_heater,'-573216200 -868098879',drp_get_vars,'',gssb_msp_cal_temp,'508974570 466011893',fp_set_cmd,'-1511541402 1835624170 1727822283 -1308400213 488204146 -675721166 -1804946163 2086277082  #1~',obc_set_pwm_duty,'670087646 414598097',-11,6.884553909301758
com_set_node,'998321001',eps_get_hk,'',tm_parse_status,'',obc_get_sensors,'',gssb_arm_auto,'-2028215149',gssb_scan,'1273655760 -2011217024',gssb_fss_set_config,'-574004216',obc_get_tle,'',tm_send_status,'-285181828',obc_get_mem,'',-6,7.097883701324463
tm_set_ack,'1702237451280347224 15453295344200679377',gssb_fss_commit_config,'',test,"'&K%uH,uqo'",gssb_get_version,'',obc_update_status,'',fp_set_cmd_unix,'-1068342527 1101613502 -1622385714  #OPmDB',com_set_config,' >t^#rih',drp_test_system_vars,'',gssb_fss_get_sun,'',com_set_config,'?;b~.b{ [RjSvjw\I',-6,6.513569116592407
init_dummy_sensor,'',rw_set_speed,'-899331567 1834980308',gssb_burn,'',gssb_scan,'1376133201 -792886082',fp_set_cmd_unix,'-1548925751 829827624 1950625779 Z 2Z2lx&(R',rw_set_speed,'1123936371 -522767640',drp_set_var,'1608132728 2040708498',drp_get_vars,'',tm_send_last,'8403240848768303134 12680409832831868396',com_send_tc,"'-842713320 ,gK=,U'",-6,6.627064228057861
eps_get_config,'',gssb_scan,'339900100 -729943592',tm_set_ack,'8032850591614280633 4916218552103754445',gssb_set_burn_config,'404509324 773355827 -1868724516 296740193 2082274222 1145497254 1255577886',gssb_fss_commit_config,'',com_ping,'1608145221',gssb_reset,'',init_dummy_sensor,'',tm_send_status,'1094160036',gssb_burn,'',-6,9.585604906082152
gssb_get_model,'',rw_set_speed,'-97517077 1726066798',fp_del_cmd,'1302136067 904927136 733832417 2558456 1081091018 -627931153',drp_set_deployed,'884320304',tm_send_status,'-95767049',eps_hard_reset,'',com_send_tc,"'-2044488457 my1]gW~,;`'",gssb_burn,'',drp_set_var,'-1288592816 -2028230639',rw_get_speed,'',-11,6.362370729446411
obc_pwm_pwr,'-1653471176',drp_set_var,'1841213236 -39001317',fp_del_cmd_unix,'-1879288611',drp_get_vars,'',obc_update_tle,'',obc_debug,'-1506817637',com_set_config,'!y[k+\n c',com_send_rpt,'1310291034 c}Gb'Ran',eps_update_status,'',tm_parse_status,'',-6,6.634251117706299
tm_send_from,'18256086835350919464 15443972563014957194 7169000294370369674',gssb_fss_get_sun,'',com_get_config,"'Ab%I)*R,]w'",gssb_set_burn_config,'-1394512611 1081432417 1447686122 -372683935 1785043682 -1192358510 -1957247925',gssb_get_status,'',obc_set_tle,"'641644543 N,3j1?n'",gssb_msp_get_temp,'',gssb_set_addr,'-370985234',fp_del_cmd_unix,'1207450698',eps_get_config,'',-6,6.783559322357178
obc_get_mem,'',drp_ebf,'-1647446931',tm_parse_status,'',tm_send_last,'8794759257539233522 12944340608111943849',rw_get_speed,'',eps_set_heater,'1044768442 1463375478',fp_set_cmd_unix,'-284803771 -1314614565 -983320115 ^g* /ddr',gssb_fss_set_config,'-233310716',tm_send_last,'10064988523853294653 1575409484524230849',gssb_arm_auto,'-117207651',-6,6.590340852737428
set_state,'1597718674840992215 11950394949385557991 1968622738',obc_prop_tle,'7067407906395088295',fp_show,'',help,'',fp_set_cmd,'715829833 -78468708 1862941140 -1602366724 -1541757034 297757910 946485769 723105816 %^`oNB qU2',help,'',obc_set_tle,'1996170107 $GIWBS',drp_get_vars,'',drp_ebf,'-1127599158',obc_set_pwm_freq,'-739258082 -136359444496375662459566831329341903566',-11,6.615997791290282
fp_set_cmd_unix,'427208154 -1422228542 2096589563 99uxCUH= CPM',gssb_unlock_config,'888897171',drp_ebf,'1443895668',gssb_fss_get_sun,'',drp_clear_gnd_wdt,'',obc_set_pwm_duty,'-1031435101 -547461886',gssb_get_sun,'',com_debug,'',obc_get_sensors,'',drp_set_deployed,'1412401186',-6,6.6945555210113525
gssb_fss_get_sun,'',com_ping,'1881275526',eps_hard_reset,'',gssb_fss_set_config,'-2055924025',com_send_tc,'-195946316 :uD04If%f',obc_ident,'',tm_send_status,'705676747',obc_set_pwm_duty,'-1032589660 -835400292',gssb_get_version,'',com_send_cmd,'-62406432 [M',-6,10.285412788391113
fp_del_cmd_unix,'1502222857',drp_set_var,'822752102 113345840',drp_add_hrs_alive,'674930121',com_send_cmd,'188248419 -C{@$',fp_set_cmd_unix,'1166205010 -479068477 537028271 ssh u$^',help,'',tm_send_last,'559571818719851447 4023589286124751161',tm_send_all,'10076585441765971827 13393003566028115824',gssb_scan,'1458929750 -49158274',gssb_unlock_config,'-148466583',-6,6.8047728538513175
obc_get_sensors,'',tm_send_status,'-158202170',gssb_fss_set_config,'1527052169',drp_set_deployed,'97118301',gssb_update_status,'',init_dummy_sensor,'',obc_reset_wdt,'',gssb_get_temp_int,'',fp_set_cmd_dt,'-587277112 695494718 219615584 VS<pb}Ds ',gssb_get_temp_int,'',-6,6.855681657791138
gssb_get_uuid,'',fp_set_cmd_unix,'1686645448 1861655921 -953704335 x.2]Knpn4 x',tm_send_all,'2091689459320410458 296624358598606919',fp_test_params,'-190321981  181863779',gssb_get_version,'',tm_send_status,'-1075520975',tm_send_last,'10894546128101215132 13094460805755468514',gssb_pwr,'-778901784 1268215101',rw_get_speed,'',obc_get_mem,'',-6,6.330828905105591
tm_get_last,'12853222657989288237',gssb_burn,'',tm_send_status,'782354768',gssb_get_temp,'',obc_prop_tle,'-5105830010837024774',drp_set_deployed,'1920243024',com_update_status,'',fp_show,'',rw_set_speed,'206806321 980009154',gssb_set_addr,'-517638450',-6,6.527785062789918
tm_send_status,'1396585689',fp_set_cmd_dt,'-765672717 -46246395 1748267155 tW YP]gZ',rw_set_speed,'-367112308 -613203104',fp_del_cmd_unix,'-414241922',com_send_data,'#hbhQn',obc_reset_wdt,'',com_set_node,'-627703793',drp_set_var,'-528496185 1041765548',gssb_burn,'',fp_test_params,'-344806174  1647575731',-6,6.616103172302246
fp_set_cmd_unix,"'-594522056 -2038298932 327887745 Qw00""0 4V-E!gRn`Y'",com_set_node,'-582206847',help,'',gssb_get_uuid,'',gssb_unlock_config,'1840813077',help,'',eps_hard_reset,'',gssb_fss_get_sun,'',gssb_fss_commit_config,'',eps_update_status,'',-6,6.217073202133179
obc_reset_wdt,'',com_reset_wdt,'-1556068799',gssb_unlock_config,'-1735296566',gssb_unlock_config,'-1721906171',obc_prop_tle,'748816117439225624',eps_update_status,'',obc_get_time,'-723622700',obc_pwm_pwr,'118645053',fp_set_cmd,'923161436 -997117484 -11675387 641848330 214768727 -629903539 -1895337399 1442893712 +N- Cd\fL'A`',gssb_get_status,'',-6,6.8956665992736825
gssb_fss_get_sun,'',obc_get_tle,'',com_get_node,'',gssb_scan,'1292913851 -557132669',tm_send_status,'-1725362759',com_get_config,'|O',fp_set_cmd_dt,'-1397537227 -670842353 851252990 u=Ox `w^',gssb_arm_manual,'1711107101',set_state,'16019864946155099426 14595633892195314379 1076497324',gssb_msp_cal_temp,'-1899509723 -1622962869',-6,6.5979459285736075
eps_set_heater,'-1485173493 784123407',eps_get_config,'',gssb_arm_auto,'544361297',tm_send_status,'860025837',com_ping,'692437707',drp_set_var,'690050043 795094957',gssb_get_temp_int,'',com_debug,'',com_set_node,'817931862',com_set_config,'P{z|P'; vCdKcx~H$(',-6,6.501694202423097
gssb_set_addr,'570315238',rw_get_current,'',obc_get_sensors,'',obc_debug,'-1154134744',com_send_tc,"'-875602930 ,'",rw_get_speed,'',rw_set_speed,'1633514470 1865305749',gssb_fss_commit_config,'',gssb_get_sun,'',obc_ident,'',-6,7.6108572483062735
gssb_burn,'',obc_get_tle,'',gssb_commit_addr,'',gssb_pwr,'-1516349689 -745836765',fp_set_cmd_dt,'-955821466 -1073885031 -162217708 .su=eFoYw 5jq*',gssb_get_sun,'',gssb_arm_auto,'-1715921017',obc_debug,'1862834680',gssb_fss_commit_config,'',gssb_reset,'',-6,6.475378751754762
obc_update_tle,'',gssb_pwr,'1024614955 -167333907',gssb_get_temp_int,'',obc_prop_tle,'6108833478009043566',tm_send_all,'7758495677090566404 13500598599917118393',rw_get_speed,'',gssb_get_model,'',test,'E}r',fp_set_cmd,'1826583279 -2144302973 -982112097 35181456 -432884901 1779691765 31324425 -1149101119 7kCy ',fp_show,'',-11,6.80179762840271
obc_get_time,'801742163',com_send_data,'>:HX=S?-9.',eps_hard_reset,'',gssb_antenna_release,'315153329 -854402378 -1362049625 1999732575',gssb_pwr,'1860619114 -232193003',fp_del_cmd_unix,'774775222',gssb_update_status,'',test,"'z?;`XW_O,'",gssb_fss_set_config,'1633990040',gssb_arm_auto,'759920457',-6,7.4565043449401855
drp_test_system_vars,'',obc_set_pwm_freq,'-1675211922 -172360062898283781729467383697651595328',gssb_set_burn_config,'-908999122 154753256 197140662 2003919146 -768260753 980187032 1778263289',fp_del_cmd,'-264187936 1736511172 -1225633448 -845945871 2074214509 1508389999',com_set_config,'teq=; n',eps_get_hk,'',com_set_node,'1802001',fp_set_cmd_dt,'-678311858 -2128862881 -1175059400 [[ A*@',obc_prop_tle,'-4319459076749184711',obc_get_sensors,'',-6,10.374856948852539
obc_get_mem,'',tm_send_status,'-1004291234',fp_test_params,'-1549888238 oj`x?Mn[q -1308304365',com_set_node,'-889194402',com_reset_wdt,'-2103263856',fp_set_cmd_unix,'-195705691 -1908882202 -1164424731  v>(\M',eps_hard_reset,'',obc_ident,'',com_send_rpt,'-1056699512 ka~LI',gssb_get_uuid,'',-6,6.567514896392822
fp_del_cmd_unix,'568406491',com_ping,'768983975',gssb_burn,'',obc_set_tle,'244144401 av3',eps_hard_reset,'',gssb_get_uuid,'',eps_hard_reset,'',eps_get_hk,'',obc_reset_wdt,'',gssb_burn,'',-6,6.2256720066070566
obc_reset_wdt,'',gssb_reset,'',gssb_reset,'',tm_send_last,'12684833559304203622 8807412132311025157',fp_del_cmd,'-419678744 -177235498 2115316218 1523648686 1838622079 -498469969',tm_send_from,'8776306890656314216 8947230737889585267 15839927144294360930',gssb_fss_get_sun,'',fp_del_cmd_unix,'-944622778',gssb_msp_cal_temp,'-777809225 369471287',com_send_data,'LbT/1tL',-11,6.6792166233062735
obc_update_status,'',fp_set_cmd,'568334203 201969694 118950778 -1395780253 826757851 -1384014807 -588491819 -2098673126 BQI _Dg0c:J&',gssb_commit_addr,'',gssb_msp_cal_temp,'-1916439686 132947629',fp_show,'',drp_get_vars,'',gssb_set_addr,'-486445205',com_set_config,'ljLGmU7! ',gssb_burn,'',drp_add_hrs_alive,'-1327066759',-11,6.261342525482178
fp_del_cmd,'1849118677 -1991393449 1092760240 1797039775 -1350094536 -362152917',com_send_tc,'-1898073712 q',com_reset_wdt,'-1920986409',eps_hard_reset,'',obc_set_pwm_duty,'-795525412 531536969',gssb_get_sun,'',com_set_config,'gGZq :ii\d',obc_pwm_pwr,'-280616919',gssb_fss_get_sun,'',com_debug,'',-11,6.271510124206543
fp_reset,'',tm_send_status,'99098077',fp_set_cmd,'-1992479768 1353215113 2030951017 -1793555507 1683336572 766678598 392710409 -1729926957 wt@D+7HKq/ oY*',com_set_node,'-1149102015',fp_set_cmd_unix,'-1765929844 -1194144425 1478589574 P$ m!}BsC',gssb_msp_cal_temp,'1326757327 2050000503',rw_get_current,'',obc_prop_tle,'-6262126379036883021',init_dummy_sensor,'',set_state,'12839091615660225241 609448959707165768 1139470829',-6,6.494244337081909
com_debug,'',gssb_antenna_release,'-1784794311 1205132851 -1131176227 1155856191',gssb_burn,'',gssb_get_temp,'',fp_set_cmd_dt,'-1443196418 -2128925279 106817277 intYR~ {',gssb_unlock_config,'1732645423',fp_show,'',fp_set_cmd,'2031600423 1150263451 -1020215626 -193595602 -117877090 115110900 772884776 618648532 g6Pm5=5Npp [2XLW',obc_debug,'1545101842',com_update_status,'',-6,6.472879886627197
obc_update_status,'',obc_get_tle,'',com_debug,'',com_send_data,'ic',set_state,'6675346476024436676 11298778278452596062 -1754891843',fp_set_cmd_dt,'-2115725816 1357638700 -1922269938 imHo$ 5',gssb_reset,'',gssb_arm_manual,'-1587110303',gssb_unlock_config,'1288675032',fp_set_cmd_dt,"'2049873179 -1179609764 -329465316 D{ .i8\s,'",-11,7.498920679092407
com_send_data,'GcY1',gssb_pwr,'-2144089924 134110711',drp_test_system_vars,'',obc_set_pwm_duty,'-451859897 1977749694',gssb_msp_cal_temp,'-329667251 962119295',drp_ebf,'1165288046',gssb_fss_commit_config,'',com_set_config,'SB)ELC|p uV3J!}7^f5',fp_del_cmd,'1562677057 2052732637 -1698314022 767023281 1269940401 -1836810092',gssb_update_status,'',-6,10.79774808883667
fp_del_cmd,'-914397226 695945979 152283426 1184514581 512345914 -1377530728',eps_get_config,'',drp_ebf,'1719921462',obc_set_pwm_freq,'-1508286101 -332727223394009669686549485706291811750',gssb_arm_auto,'318440756',fp_del_cmd,'1038201328 1778130046 -1536096227 -1523659393 1131956199 1295086077',drp_set_var,'1147596041 -1447122797',eps_set_heater,'180440862 -603613017',drp_test_system_vars,'',set_state,'8425345015679331195 632338280565994334 1602630926',-11,6.4617154598236075
