Command,Parameters,Command.1,Parameters.1,Command.2,Parameters.2,Command.3,Parameters.3,Command.4,Parameters.4,Exit Code,Total Time
fp_set_cmd,"'-1972150709 2130429414 -1250269236 -2083138924 712220847 2044289531 -1428669966 639680833 _F-e v/jAA,'",drp_set_var,'371371113 1935763442',obc_get_tle,'',drp_ebf,'101866993',fp_del_cmd_unix,'2109502057',-6,6.25580096244812
obc_set_pwm_freq,'-610243227 -312340172002823522199082265091410902470',fp_del_cmd,'-1267037341 1405909928 -1574543060 725082164 -604337659 379429236',gssb_fss_commit_config,'',init_dummy_sensor,'',gssb_update_status,'',-6,6.376465082168579
gssb_get_temp,'',com_send_rpt,'-297812112 ',com_ping,'-638267809',gssb_burn,'',fp_del_cmd_unix,'391985557',-6,9.338791131973268
tm_send_all,'6341913319264747625 5470595892955999289',gssb_set_burn_config,'1014777242 -1181255266 447038688 -132754570 1037507180 366184056 79152572',fp_set_cmd,'-255191637 -190006394 -86703737 1055700449 199822483 918430985 1537075057 -1734312408 u]hHc ?([1rR',test,'8>;',obc_prop_tle,'8867020942105217365',-6,6.338510274887085
eps_hard_reset,'',fp_show,'',gssb_fss_get_temp,'',com_send_tc,'447183031 WfLb}NzSc',tm_parse_status,'',-6,7.360904216766357
com_get_node,'',gssb_get_temp,'',fp_set_cmd,'1272891950 -1886583811 790969336 -171063118 -1659923251 -216339837 -567667972 -1011793975 iOs]i ',obc_set_pwm_freq,'991240024 -163290104762236614277112741951727361499',com_update_status,'',-11,6.45894455909729
gssb_burn,'',eps_get_hk,'',com_send_cmd,'830565684 3b',fp_test_params,"'1114915639 h8.`t,b -2146146537'",tm_send_status,'-914832951',-6,7.401110172271728
com_get_config,']$BLM_<xAq',fp_set_cmd_unix,'1302247742 593406096 1326765293 ^zo Fr:B%eg2',com_get_node,'',drp_get_vars,'',drp_set_deployed,'-1519005216',-6,6.269890069961548
tm_set_ack,'6710733938113024960 14726499567970249364',gssb_get_burn_config,'',tm_send_status,'1535265374',gssb_unlock_config,'2044213635',tm_send_status,'-1071678808',-6,6.378862857818604
gssb_commit_addr,'',gssb_pwr,'388485547 1805688255',gssb_msp_get_temp,'',fp_del_cmd,'-1762236033 -1169934419 -2089216736 823261184 -284941248 -767292794',fp_set_cmd,'717912078 -1068691917 58177867 1872366282 -1019659095 -66427847 62931490 1107892072 a#mKE 0mMk(b',-6,6.385630369186401
gssb_arm_auto,'-2042175853',fp_del_cmd_unix,'-860990023',tm_send_status,'1457929518',rw_get_speed,'',gssb_msp_cal_temp,'-1301741062 1942053885',-6,6.409034729003906
drp_test_system_vars,'',fp_del_cmd_unix,'960481143',gssb_fss_get_sun,'',fp_set_cmd,'-399826302 -833861344 -1770900143 -610715659 422282176 -343473801 253901098 -2021649467 $/ ?ic}HPH',eps_set_heater,'420324748 -273968543',-6,9.927279949188232
eps_get_config,'',fp_del_cmd,'-582288094 -1987386494 -1613408848 939843313 -397622164 1485165529',com_ping,'1279276421',gssb_unlock_config,'-173898648',gssb_reset,'',-6,6.310382843017577
rw_get_speed,'',fp_del_cmd,'1178898562 242980758 1963992493 -580927965 -692655015 -254482207',obc_debug,'1430294714',gssb_fss_get_sun,'',com_reset_wdt,'1601105877',-11,6.2596611976623535
fp_set_cmd,"'-1738985696 -1614981399 1797124100 289455241 -602655471 1073848374 -11088157 1203771237 ^9DfY znGL|;,'",rw_get_current,'',obc_debug,'-988317799',gssb_msp_cal_temp,'-1167612451 -1839073873',obc_set_pwm_freq,'-1017069657 300522098148118522172195897820914310792',-11,6.530795812606812
fp_del_cmd,'-968094990 2133036968 -1340948829 216717056 -411125896 1842755769',obc_get_time,'-14501933',obc_update_status,'',eps_hard_reset,'',gssb_fss_commit_config,'',-6,6.3419532775878915
tm_send_from,'14587813467528649981 13998852201596813191 16411354780810455283',fp_set_cmd_unix,'1303362180 1759528610 -976822876 3 o+L)c?U6*m',gssb_fss_set_config,'-955463617',tm_send_from,'17490062936787615799 12703702471905776322 7763893997801253619',fp_test_params,'-244979730 c/`n#Dtk< 1177941000',-6,6.330630302429199
rw_get_current,'',fp_del_cmd,'1585928782 -175337977 -777008617 126758859 -1205705704 16786784',obc_get_mem,'',obc_update_status,'',rw_get_current,'',-6,6.270118951797485
gssb_fss_get_sun,'',fp_del_cmd,'-208897819 -1756142540 -193686818 745403143 -2046036454 42820115',com_update_status,'',gssb_get_burn_config,'',obc_ident,'',-6,6.319074630737305
gssb_get_sun,'',gssb_pwr,'-394387749 -1993175791',gssb_fss_commit_config,'',set_state,'2693613378225808278 11735399507541744863 583338703',fp_del_cmd_unix,'445239359',-6,6.4558167457580575
gssb_arm_manual,'1327353963',gssb_get_temp,'',rw_get_current,'',obc_pwm_pwr,'-1236857172',fp_del_cmd,'-2032259168 -135408425 -164378106 1749420750 -1397515200 1556337499',-6,6.56222128868103
