Command,Parameters,Command.1,Parameters.1,Command.2,Parameters.2,Command.3,Parameters.3,Command.4,Parameters.4,Command.5,Parameters.5,Command.6,Parameters.6,Command.7,Parameters.7,Command.8,Parameters.8,Command.9,Parameters.9,Command.10,Parameters.10,Command.11,Parameters.11,Command.12,Parameters.12,Command.13,Parameters.13,Command.14,Parameters.14,Command.15,Parameters.15,Command.16,Parameters.16,Command.17,Parameters.17,Command.18,Parameters.18,Command.19,Parameters.19,Command.20,Parameters.20,Command.21,Parameters.21,Command.22,Parameters.22,Command.23,Parameters.23,Command.24,Parameters.24,Command.25,Parameters.25,Command.26,Parameters.26,Command.27,Parameters.27,Command.28,Parameters.28,Command.29,Parameters.29,Command.30,Parameters.30,Command.31,Parameters.31,Command.32,Parameters.32,Command.33,Parameters.33,Command.34,Parameters.34,Command.35,Parameters.35,Command.36,Parameters.36,Command.37,Parameters.37,Command.38,Parameters.38,Command.39,Parameters.39,Command.40,Parameters.40,Command.41,Parameters.41,Command.42,Parameters.42,Command.43,Parameters.43,Command.44,Parameters.44,Command.45,Parameters.45,Command.46,Parameters.46,Command.47,Parameters.47,Command.48,Parameters.48,Command.49,Parameters.49,Exit Code,Total Time
gssb_set_burn_config,"'~hlyw(K JC,wzCSC! 67GV*APvH y< 3599999283409674461 /_6VhhB8] 1520635187203851628'",tm_send_status,'7528270905026283734',tm_get_last,'16194600724732837135',obc_get_time,'8350133363805470727',gssb_get_burn_config,'',tm_send_status,'vSq',drp_set_var,'-212744957498959080206871995450670681393 -238206297266428215453599002344023153422',obc_get_tle,'',drp_ebf,'-775203158',com_get_node,'',fp_test_params,'sh|zZ 492919947 -260502952759252209893809881576894760870',gssb_arm_auto,'INoF[q',gssb_get_status,'',gssb_antenna_release,"'16099007473490547236 -173672875 `B""T|)` 320913794870910143653450480583391783394'",fp_test_params,'643153483 25995662181240490994449583014167323075 4cp',tm_send_all,'-34010621273629825094214201555480783950 362789220940488729747212668805594485',drp_set_var,"'F4,Y5 -314200286576346900978650760977496893974'",gssb_msp_cal_temp,'403150080 10387556219041661178',gssb_fss_set_config,'-64510234031206487337396122268311229064',com_send_cmd,'-111597863531681620710863713747566539419 -7052214',gssb_arm_auto,'-1469611028',rw_get_current,'',help,'',obc_get_time,'10474915335763492337',com_get_node,'',gssb_scan,'15698828754708733146 16863149918723810329',fp_show,'',obc_update_tle,'',obc_reset_wdt,'',gssb_fss_get_sun,'',gssb_fss_commit_config,'',fp_test_params,'U_gB!hP %*Wo -5636191566216517441',tm_set_ack,'-8375088091764718868 7799527343262494230',init_dummy_sensor,'',drp_get_vars,'',gssb_update_status,'',tm_set_ack,"'3G/'Q,*) ;%\`<[nIa'",gssb_fss_get_temp,'',drp_set_var,'60563406661228414515424889496213086 -4970203846195034338',help,'',fp_set_cmd_dt,'-181838363020180515347367557254343256895 7801679924653249033 -578727895 5183857645991021566 -274759574102447540802075976491899251280',gssb_arm_manual,'if',obc_set_pwm_duty,'D$PbgMZ{3 }b>`J\9fc',gssb_update_status,'',fp_set_cmd_dt,'2218129458139695546 -44489983 jh~ -8384396575961873304 -170489816',com_send_data,'gA9`d',tm_send_last,'-429222472 4031974038841736430',gssb_scan,'267633966572417640677035347514565644086 1657118092',gssb_fss_get_temp,'',obc_prop_tle,'3619985097187821336',-6,6.405821323394775
gssb_commit_addr,'',com_send_tc,'68328650644603055015369872184469950027 -2007099092444907273',tm_send_from,'7299380970639761672 4930453396721193515 260958624101847237654713634875695646728',tm_set_ack,'1386063591 272278876422892895762068173988723610800',com_send_data,'616880683',gssb_scan,'17476407315594021702 e^DxdKDR*',obc_get_mem,'',rw_get_current,'',test,'-1376144090',eps_hard_reset,'',gssb_set_addr,'-317847346888373831095044836755410258074',fp_set_cmd,"'w,u>`n$i"". 1999579289 4384136022522544672 1992670575028176875 -451954561 gRp~}%sP 171380033496991461580279332235151606504 -1161913340 S+h""RTK<$n 8298514696210949833'",gssb_msp_get_temp,'',gssb_set_addr,'',gssb_set_addr,'161775073131306614169860167639818419870',com_send_data,'u',gssb_update_status,'',gssb_msp_cal_temp,'785137241876978366 Da',obc_update_status,'',tm_send_from,'6893611970314523387 -2137775037 132371839203737554806230741369532372675',obc_get_time,'z(y',tm_set_ack,'-3488066401775511829 -308820863323791010',fp_test_params,'-138676107473715210827199300742603152664 6633904674821254313 1895776928',com_send_tc,'8504675983285291633 -33296643411546058707120927842428835095',com_set_node,'789144850',tm_get_last,'82847635259054959591400787639240855339',obc_set_tle,'-327995350745140233338358922445113639837 5446370308394173768',tm_send_from,'WW 3957361036534870488 257927380855334159874022749200599316805',com_send_cmd,'V 5479581769970356822',obc_get_tle,'',obc_set_pwm_duty,'307773516851682137724907646380790953771 -1363345677620998197',com_reset_wdt,'212297637889020536347417989832391578391',tm_get_last,'234089123929992649719671169395869482777',obc_pwm_pwr,'-808516138',com_send_data,'-2134576551',com_get_node,'',drp_set_var,'228100175106932107332371104049192894444 -8022215340719208480',gssb_get_burn_config,'',gssb_set_addr,'1942395808',fp_reset,'',com_update_status,'',gssb_get_burn_config,'',com_send_cmd,'-299126359788394062492311453470122523174 12988763011691290773',gssb_get_sun,'',drp_set_var,'14480639695589349881 215375930827929072483957909028685736529',obc_get_time,'541065145',gssb_get_uuid,'',tm_get_last,'11092980748836974934',gssb_get_model,'',drp_get_vars,'',-6,7.326293706893921
obc_update_status,'',fp_set_cmd_dt,"'136270002542692306931790450298412551375 -3358784216894654606 ==eerm41Bu 5409281770082723279 HG;""MPBL'",gssb_set_addr,'UW@)<ez',com_send_tc,'-158211197835908351644448681306190167460 u',gssb_get_model,'',com_debug,'',obc_set_pwm_freq,'-1765457551 p$$Ih',drp_test_system_vars,'',com_reset_wdt,'-185222050815628355427018229048119408070',drp_clear_gnd_wdt,'',gssb_fss_set_config,'-6635344108303795209',fp_del_cmd,'95374958882310156578615642248302317793 IMH\S2= 1044516904083103738 3038326722319660038 -1600824493 -340697545',obc_set_pwm_freq,'151164876631510683801993449080335921032 16441756007775301767',gssb_set_addr,'3299440731157387905',test,''7o$}Yau:q',com_ping,'154822140',com_update_status,'',gssb_set_addr,'-1315518180',gssb_get_burn_config,'',drp_test_system_vars,'',drp_test_system_vars,'',obc_get_time,"'^9=+(qI,'",rw_set_speed,'r$<4Ztk5~2 -243025214202296476737001377835689771387',gssb_msp_get_temp,'',gssb_msp_cal_temp,'V3Odo 8352881045388463311',gssb_commit_addr,'',eps_hard_reset,'',fp_reset,'',obc_get_time,'14822693929692360187',obc_update_status,'',obc_pwm_pwr,'74827157917927077366941281481266340111',gssb_fss_commit_config,'',gssb_fss_get_sun,'',tm_send_last,'-15853367463617165102132663118879232616 973163844011502382',eps_update_status,'',gssb_get_temp,'',rw_get_current,'',obc_prop_tle,'-236371256892559747746984283391280695808',obc_prop_tle,'10706843564142501454',tm_get_last,"''eQB,I'",gssb_get_version,'',help,'',drp_set_deployed,'',set_state,'1298512836 1343095278 -4248525107890807954',fp_set_cmd_dt,'1089726919093174820  4445822889084384791 jgWk6 1760136011333869545885469786757097551',tm_get_last,'-522046633972882480',gssb_fss_set_config,'-179936154906300746731465774810348853940',obc_get_mem,'',obc_ident,'',fp_del_cmd_unix,'',-6,7.6774160861968985
fp_show,'',fp_set_cmd,'-1040315361 8-qXz?rR 5930403363339417973 -137315618901451095349200699942815396970 4644238854143955236 12394961624743498843 &| 9081524447772598919 -1257514798 146331144199787192547539266036605305225',gssb_msp_cal_temp,'10868050044190497232 -140046497469264207517830098601899524256',fp_del_cmd_unix,'afP&)',drp_clear_gnd_wdt,'',gssb_fss_set_config,'=m%}9||\s3',gssb_fss_get_sun,'',obc_pwm_pwr,'11788480852700464325',tm_get_last,'7978692139595889057',gssb_set_addr,'-1456815384',fp_reset,'',tm_set_ack,'-6363787702201702845 8296272732596291619',gssb_get_status,'',gssb_reset,'',test,'6508747629364946302',tm_send_all,'-1335431646 1638045455',gssb_arm_manual,'-131465041320312143320996474593546075707',fp_del_cmd_unix,'-1988549069',gssb_set_burn_config,'3221572647599438066  8625085815160512706 3804871883353583253 1176416515 -123457082533139537617188718973998937028 8449772806879122166',eps_get_hk,'',tm_set_ack,'114870063128062114689835030276038853186 -251589420160642775827376460547657582359',drp_add_hrs_alive,'1749783103173645342',com_debug,'',tm_set_ack,'17349322983929895095 248728066',com_set_node,'331168859281310331149261396113813921904',drp_test_system_vars,'',com_send_rpt,'3618658814436783055 -146891848',gssb_pwr,'12099116025241815088 -1258761378',obc_update_status,'',rw_get_current,'',gssb_get_uuid,'',obc_update_tle,'',gssb_fss_get_temp,'',com_send_tc,'-59159885 7549317',fp_del_cmd_unix,'-1923417732',com_set_config,'-7878365861594641689 72581357650161007716808344388235866088',gssb_fss_get_temp,'',com_set_config,'-1670043906391173698 6205795542254523428',obc_set_pwm_duty,'-122196141505100022738693140014617636306 -2657581429950750722',com_ping,'887807881',gssb_update_status,'',com_set_node,'&_KbOZ3}]',obc_get_time,'3916444483572059887',eps_get_hk,'',eps_get_config,'',obc_get_sensors,'',gssb_get_uuid,'',obc_set_pwm_freq,'9587578756368378626 10800813512622173388',obc_update_status,'',com_update_status,'',-6,7.464240312576294
com_debug,'',fp_set_cmd_unix,'9178653344938399155 -7167627248041507385 8445951634531821394 -2373708055525186718 6928136867808697735',obc_reset_wdt,'',gssb_scan,'-45918990668652030743106615681758965488 -850111523',gssb_unlock_config,'-1376599755784560316',gssb_get_sun,'',eps_set_heater,' -8726365861133588180',obc_update_tle,'',com_ping,'|UC~m`9cw'',gssb_msp_get_temp,'',tm_send_last,'U -1407140957',eps_update_status,'',obc_ident,'',obc_get_sensors,'',tm_send_from,'l(giRl 6639935438237273855 spH[?p)}n',obc_reset_wdt,'',com_get_node,'',obc_reset_wdt,'',fp_test_params,'-48692873144783692750810025813566191389 -1251473324 1393062483',drp_add_hrs_alive,'',drp_clear_gnd_wdt,'',gssb_fss_get_sun,'',com_ping,'-4606463511134677488549373788516590327',drp_set_deployed,'-717555352',eps_set_heater,'-1629910389 6221224840828835594',drp_add_hrs_alive,'1791474300',com_get_config,'U](X.x~.|',gssb_arm_manual,'10149346582547864031',tm_send_status,'18195759204120235806',eps_get_config,'',test,'-856932229',gssb_fss_commit_config,'',gssb_get_burn_config,'',init_dummy_sensor,'',obc_get_tle,'',com_send_cmd,'-721876270 280048247',tm_send_status,'1674580045125910955',obc_ident,'',com_send_cmd,'1673311140 [JR5zBhW',tm_send_last,'A -655557767',fp_test_params,"'1812419963 10049723272408160199 {?cH,#y'",tm_send_status,'-2055478722',init_dummy_sensor,'',gssb_arm_auto,'242185047417081075704698596866960752299',eps_hard_reset,'',fp_del_cmd,'6873299666200968228 -154884267982842339270576900902940131057 6942978600263829272  18149983307957182231 2250014231909889311',gssb_select,'-6009334948078216928',com_send_cmd,'4087397905994920203 j1:#',gssb_get_uuid,'',fp_show,'',-6,6.330832004547119
gssb_msp_cal_temp,'z'A -1873890611',gssb_burn,'',obc_set_tle,'9655875322014554007 1251282428',fp_set_cmd_dt,'278343600 -108779029869387582780243534077877377281 -2334390954712416608 -61559006588245740257730185890703695908 -72144705149903839',eps_get_config,'',gssb_get_model,'',eps_update_status,'',gssb_select,'-2512172362990648153',com_send_data,'M1Q4@W',com_get_config,'44915824100850602047215261266873668837',gssb_fss_set_config,'E%!*',com_send_tc,'-594328231 -303228917',com_reset_wdt,'-618256018',gssb_get_status,'',gssb_unlock_config,'914647443730552152',obc_prop_tle,'1337235975273020695',gssb_get_temp,'',obc_debug,'12963326275892373887',obc_get_sensors,'',obc_ident,'',obc_set_pwm_duty,'-5437211696484892285 -8359268992174846859',obc_get_mem,'',tm_send_status,'9521978132793327448',rw_get_speed,'',obc_get_mem,'',gssb_get_uuid,'',com_reset_wdt,'590500540992206897',gssb_commit_addr,'',tm_send_last,'-136919598670535335073615021268005999354 -11590999572328597855939878117110786948',gssb_get_uuid,'',obc_ident,'',gssb_antenna_release,'-38137409329175405017139615974366650254 728149205246860458 -2139568766 11903460792061418611',obc_prop_tle,'6K',gssb_fss_get_sun,'',tm_send_status,'7u#{A:Nr',obc_ident,'',tm_get_last,'OLY0',gssb_fss_set_config,'17025270219795522028',obc_reset_wdt,'',gssb_fss_get_temp,'',com_debug,'',gssb_burn,'',obc_ident,'',gssb_get_temp_int,'',tm_get_last,'-1146860235719960413',eps_hard_reset,'',gssb_fss_commit_config,'',gssb_fss_set_config,'d9j',drp_set_var,'237146823582104507842773704249936986558 2047235348',eps_hard_reset,'',-6,6.464867353439331
set_state,'-423408521 |TiF4= -1120016112',drp_set_deployed,'y<UbcH\7',help,'',drp_clear_gnd_wdt,'',eps_get_config,'',fp_set_cmd_dt,'-757838595769061516 1125059730094696972 3753467611719005381 2067003197 %EbsUhl',eps_set_heater,'-633000386 177099789114678152737691462996289368800',fp_set_cmd_unix,'-1079970287009989766 1118876607 -186050726432027978269235675251179699760 mIPpj:iV -927172211',gssb_get_temp_int,'',drp_get_vars,'',eps_get_hk,'',gssb_reset,'',com_update_status,'',rw_get_current,'',obc_get_mem,'',gssb_get_model,'',obc_set_tle,'5834232639304111490176696479505225769 -1067129736',gssb_burn,'',gssb_update_status,'',eps_set_heater,'-1247392893 2635885313668032520',obc_get_sensors,'',obc_set_pwm_duty,'-186897062971257065168580599848690592922 -409329142645576312',tm_send_from,'-53909735617412892194775889444876621745 -8959083261775184298 55068240633584141809023880743282613580',fp_reset,'',obc_set_pwm_duty,'1821538034 -1969487622',fp_set_cmd_unix,'191085360726810873915497519436177833604 -5085228476080530227 6098879137251426638 A( C~lnS',gssb_fss_get_temp,'',obc_reset_wdt,'',com_get_node,'',drp_test_system_vars,'',eps_update_status,'',tm_parse_status,'',com_ping,'-289547465238129589417060962071751799370',drp_get_vars,'',drp_add_hrs_alive,'Q@\;-',drp_test_system_vars,'',drp_add_hrs_alive,'-5997394864085060970',obc_get_time,'1291073284472790326',eps_hard_reset,'',rw_get_speed,'',gssb_fss_set_config,'4317952702107946117',eps_get_hk,'',tm_send_from,'5590372467824444108 WjiQaSy[(& 813373255',rw_set_speed,'.mVidubw 1w\BSf',drp_add_hrs_alive,'1122950717',init_dummy_sensor,'',tm_send_all,'-247329016939588816965552129629906909594 5788118484967050783',fp_del_cmd_unix,'-243171919863233850861155017318666613951',com_reset_wdt,'-50301285423732166587519085297667243273',gssb_update_status,'',-11,6.6426310539245605
gssb_scan,'13733649196691298129 445122089652766865',gssb_get_temp,'',gssb_set_burn_config,'11311898477995302404 7223364433243347711 |.|1^m 787101312 XECS;#Q`* 13360156167888650844 9594832382223083840',gssb_fss_get_sun,'',tm_parse_status,'',fp_reset,'',gssb_arm_auto,'5616762229609050052',obc_update_status,'',com_get_config,'-1401040322',drp_ebf,'8256866186952580043',com_update_status,'',gssb_get_model,'',obc_ident,'',gssb_set_burn_config,'Q -6135623054691172309 -7523066586865484926 -3903816650645150491 9839414349647987585 13385233357227035789 dh^b+In$f',eps_hard_reset,'',gssb_arm_auto,'6479660576781493009',drp_set_deployed,'}Zg(',fp_test_params,'-1516622096 -1952530309 236040061040878384778590514551767890856',com_set_node,'-136333825',gssb_get_temp_int,'',init_dummy_sensor,'',obc_update_tle,'',fp_del_cmd_unix,'-1028854091',drp_get_vars,'',fp_del_cmd,'212433753439481758380004341800368290525 -1555941196528904924 14731279185378001693 -8956296971055351731 4551558029681098898 1>9XFEl',obc_get_tle,'',gssb_fss_get_temp,'',eps_update_status,'',init_dummy_sensor,'',eps_set_heater,"'lO,NE< -6024792359217250320'",com_reset_wdt,'319297106926556754363143388170170686305',gssb_set_burn_config,'g=yc6nuso6 16170761592995183100 -8160121942799504694 15367316602790201216 1602089636 4543021852466636019 LH$Lq',eps_hard_reset,'',gssb_msp_get_temp,'',gssb_get_temp,'',drp_set_var,'EqgcN/~zd; Z#gH1o{u[',test,'8609203552272630326',eps_get_config,'',obc_update_tle,'',obc_ident,'',com_set_config,'-225230977400857566159886627759057095443 8653723044618941221',gssb_msp_cal_temp,'-3591087211147212296 251456441623029076775501992531806609785',com_set_node,'-2639330845204910914',com_reset_wdt,'1884175701',help,'',obc_update_status,'',drp_ebf,'-7525819889779590322',fp_test_params,'-2079220531 18439304041470927006 17251153033048863791',obc_update_status,'',com_reset_wdt,'SigL!+',-6,7.82225227355957
obc_get_mem,'',gssb_scan,'-1556885450406947654 2100710646684704858',obc_get_mem,'',drp_add_hrs_alive,'1416354025151208618',rw_get_current,'',gssb_arm_auto,'N>$q&h3',obc_reset_wdt,'',gssb_set_burn_config,'-7303594132102592626 -3856855380395099547 s@-g^4 -3764971836749243634 5760205664366191567 -2113376664 10227505715855069447',drp_clear_gnd_wdt,'',tm_send_status,'Bx',eps_update_status,'',fp_set_cmd,'5890372353545052173 130350249136048928423068611204652260126 -52914007793845620900625440164379113302 n9+ -303266836733478753383543738991870516919 -6307641645676594803 775116739 -1712565678 -8824862777468569117788723656478678961 -470993032',tm_send_status,'1372330634',com_update_status,'',gssb_get_burn_config,'',gssb_get_uuid,'',obc_prop_tle,'JMx0@tV',tm_send_status,'OwehN',tm_send_last,'245458938438170143186727102238710274205 )(8/5',gssb_reset,'',com_send_tc,'$O&oH[N -1700837073955673963',gssb_unlock_config,'10366234290447367710',com_send_rpt,'10062112841228829847 17151132025378108214',obc_get_tle,'',com_set_config,'-249538055185475586775595811822954736745 771263524891910907',gssb_commit_addr,'',tm_parse_status,'',help,'',gssb_msp_cal_temp,'306603665928698152049407229877757477392 1577850515',com_ping,'-59118891668787774651326641369676871890',eps_hard_reset,'',eps_get_hk,'',gssb_burn,'',gssb_reset,'',obc_update_status,'',tm_parse_status,'',eps_update_status,'',fp_set_cmd_dt,'6891334201994021318 -265626976523539118526119582811929738523 -1781979012 4480286327133160982 -5729119378941358866',obc_debug,'851850992',gssb_commit_addr,'',drp_set_var,'-5099502150048517484 92179664995946774064960012686014796351',tm_send_all,'-183018618000361917895478813864403597955 -5711788001236469431',gssb_arm_manual,'z',drp_set_deployed,'-169938437202630332114169255375699799858',gssb_get_sun,'',gssb_pwr,'-364582891345522420 -835984717',drp_set_deployed,'4088071094649288790',com_reset_wdt,'10288195561299743639',eps_update_status,'',set_state,'-9044680253935045105 13308979332903479052 ',-6,7.3100426197052
com_get_node,'',gssb_get_temp_int,'',drp_get_vars,'',gssb_fss_set_config,'195744620098192780663389177187569363846',gssb_get_temp_int,'',com_ping,'1111109690',gssb_get_temp_int,'',gssb_arm_manual,'17678993448960983701',fp_set_cmd_dt,'632980749688291874 -168991967 4483005186436270143 121756993955942565428198422586943885447 -284054482600816372080967001765285263050',init_dummy_sensor,'',rw_get_current,'',gssb_arm_auto,'1269453376',fp_set_cmd_dt,'17846592659593926968 72128918 742183306186236885 709890189 -81328443118542029346367609371796163182',gssb_fss_commit_config,'',fp_set_cmd_unix,'-5495845892203481915 -2139137803 -68035371109745374890152104797012968016 328921337760670073856715094901618527403 -1591205460',drp_clear_gnd_wdt,'',gssb_get_version,'',gssb_get_sun,'',gssb_get_uuid,'',obc_reset_wdt,'',com_send_data,'-7170745628841406370',eps_set_heater,'5890452927871679206 -1431453255054580886',obc_set_tle,'10236959577237076887 -285877419',obc_set_pwm_freq,'2782424807769585267 1892056764',com_update_status,'',com_debug,'',obc_update_tle,'',gssb_get_status,'',gssb_get_uuid,'',drp_ebf,'864416716',fp_set_cmd_unix,'-5262731930225761181 16551135277506883419 k 261589182873817527639423360365385129562 268049551144294752921741574328131298361',gssb_fss_get_temp,'',gssb_fss_commit_config,'',drp_get_vars,'',eps_get_hk,'',tm_send_from,'-1362996983192702050 -1589443992040326086 -180569961355741709602643418836848085480',rw_get_speed,'',fp_set_cmd,'6391677225058645953  Vgve4b+z -1892626762 -87555138137320468586392888464658322429 >J:G*Sx@ 10410285099965851683 -7604522111541567789 -261552875 13282366945492824862',tm_get_last,'-831951637326700733',obc_prop_tle,'54991479352524271113592047466593360076',gssb_scan,'a``Cp3W|4| 150051904900851715185746169623998526599',gssb_antenna_release,'-289722632 -77890888099475026297323351351800894071 -8703599063966567351 297557702214741283766118112925902069323',gssb_antenna_release,'-268310626 m.} 4154911944644432702090192272328611993 -582543231520331509',tm_send_last,'16197762222402305384 18250875310049470649',gssb_fss_set_config,'-1079568441',gssb_msp_cal_temp,'t~ 1711745699',com_debug,'',obc_ident,'',gssb_get_temp,'',drp_clear_gnd_wdt,'',-6,9.643446922302246
com_debug,'',eps_update_status,'',drp_get_vars,'',gssb_fss_commit_config,'',fp_set_cmd,'3438225019812743681 6=]ttl' 62315839599032332079857842028905334027 -1882719955 7407925208402328468795178497512375049 -3242141468088711184 }fuPu2HiG -218308280 2012780876 8569739364155386279',gssb_get_temp_int,'',gssb_arm_auto,'1189500250',com_get_node,'',gssb_fss_commit_config,'',drp_get_vars,'',com_set_config,'-179110379616831012345791257468288458095 6069796656087187732',drp_set_var,'6498310039704368745 -1918489279',gssb_fss_get_temp,'',tm_get_last,'7899770083614801726',gssb_commit_addr,'',fp_set_cmd_dt,'-1344241463 -225740320784528071265888233138455088155 -2029418511 *>U5LS7[. _JjZvS',eps_get_config,'',com_send_tc,'5390515451667897612 -121312813338850162269862856202106595191',gssb_pwr,'-719924555 8877316813345355271',fp_del_cmd_unix,'-948793501',gssb_get_temp_int,'',gssb_fss_get_sun,'',obc_get_sensors,'',com_ping,'-1466620292',gssb_fss_set_config,'-1841733181187012797',gssb_get_status,'',com_send_data,'658574046',com_send_rpt,'5663498523460740382 160792379325631873620145697324862972788',obc_get_tle,'',gssb_scan,'-334399160846211068762031868715361284025 4661587004932861522',gssb_burn,'',eps_get_config,'',com_ping,'791153454',fp_reset,'',gssb_arm_auto,'7064689709529101653',rw_get_current,'',obc_set_pwm_duty,'1557853408311256449 11543206927668367560',gssb_scan,'18430128164836357164 1195492670',gssb_unlock_config,'6350859201121045193',eps_set_heater,'137284264 C6',gssb_set_burn_config,'35620537879067674 N93@n 10555356125656196104 1776606717 j%FPoY -196441222 -192353296898575789511363482005126704741',drp_ebf,'-154522197431686460743947378732927581925',com_update_status,'',obc_set_pwm_freq,'12974514352405097614 288263558429001418469217324936530748498',gssb_scan,'3736534873936809871 -200297744645877384163842573552992682721',rw_get_speed,'',com_debug,'',tm_send_all,'-921289719561006764 2912038812626908140',rw_get_speed,'',tm_get_last,'cR8'2B',-6,7.404166460037231
com_update_status,'',gssb_scan,'iNm]Oq 4012938744907669412',gssb_reset,'',obc_ident,'',com_debug,'',obc_reset_wdt,'',obc_prop_tle,'321057520156388156273711878145707040082',gssb_scan,'313972891710991095339646183271698863280 -M',drp_clear_gnd_wdt,'',gssb_pwr,'-6466131751643819742 YMQU)4',gssb_arm_auto,'5232208944489519687',gssb_msp_cal_temp,'-99606604313388775937505656404833573798 17708371117330762222',com_reset_wdt,'6304553577001481585',obc_set_pwm_freq,'-118135635767897755509174308651605252934 -511597936567052064',obc_get_tle,'',gssb_fss_get_sun,'',init_dummy_sensor,'',obc_pwm_pwr,'~^4Y',obc_get_sensors,'',com_set_config,'1673648897670832522 1462034386',drp_clear_gnd_wdt,'',com_get_config,'8700304946312306307',gssb_commit_addr,'',tm_send_status,'-8965124638741842799',fp_set_cmd_dt,'-2306748755738966852 -139769610786308558744841598034184388944 9D -217108013 1161535465',gssb_select,'4345718757708449837',com_reset_wdt,'-1999448217',obc_pwm_pwr,'-5517617517607515229',gssb_fss_set_config,'1503057501954974737',fp_set_cmd,"'1882906324 jE""\i 171409180 -211059709427467388544430013383699469278 -6882052 -1621839552 8087159549295632575 -218024138267214153366815989970727755854 #C0y 8775906669091315820'",obc_set_pwm_freq,'-935574749530460238 m#.a',gssb_get_sun,'',gssb_get_uuid,'',obc_get_sensors,'',eps_update_status,'',fp_test_params,'21555812997546736090843229016321222876 -7080977792575045697 1359512888411597613',eps_update_status,'',obc_prop_tle,'=K2:B',tm_get_last,'692855450',obc_ident,'',gssb_get_burn_config,'',init_dummy_sensor,'',gssb_get_version,'',obc_pwm_pwr,'E%^@ejU',eps_hard_reset,'',gssb_arm_auto,'12731900906191867311',com_send_data,'W;?2;p3',obc_update_status,'',obc_update_status,'',gssb_get_burn_config,'',-6,8.013177156448362
obc_debug,'-4033211806019174774',gssb_reset,'',gssb_update_status,'',rw_get_speed,'',drp_add_hrs_alive,'',drp_test_system_vars,'',drp_test_system_vars,'',fp_reset,'',gssb_msp_cal_temp,'d 1164593673007587741',gssb_select,'5080541664925092806',gssb_msp_cal_temp,'12850737232736961000 304405725877359552843906220337718060988',com_reset_wdt,'42111040779451325067475751320106469382',com_debug,'',rw_get_current,'',tm_parse_status,'',obc_get_sensors,'',gssb_antenna_release,'nND)j&Yxsh -940188600 897536037 421392092',gssb_arm_auto,'7394259858437092757',gssb_get_version,'',gssb_reset,'',tm_send_from,'-43490773 -173720897485772883983286550098873614543 56765754450289398078550735298335221485',fp_del_cmd,'-97595571442948385308927871341645566374 10344198545782454498 -56586787818063264080552951457806624281 -5930360394320825765 -7041425742741205703 39272961',obc_pwm_pwr,'-3300906708584133734',gssb_get_temp,'',eps_update_status,'',eps_set_heater,'17445171219313210415 -7023508495872299153',eps_get_config,'',gssb_select,'-41875746022379269383090641852230405538',gssb_get_sun,'',init_dummy_sensor,'',obc_update_status,'',com_set_config,'7468759343607243803 ;(^',fp_set_cmd_dt,'129398451823256629106224363840807250323 328756693824922013081910290428764261441 ;*^?9q2 -111338919432761920806129302604561868165 1138946973',eps_get_hk,'',com_send_data,'4441835444044780252',gssb_get_status,'',gssb_set_addr,'77496135389472101553982503394767249941',obc_ident,'',gssb_unlock_config,'46167462072471661133057947955699870044',gssb_get_version,'',com_get_node,'',eps_get_config,'',drp_get_vars,'',fp_show,'',drp_ebf,'3511386798369731002',help,'',gssb_get_sun,'',obc_get_tle,'',com_ping,'6|M*h0a',obc_get_mem,'',-11,15.394253492355347
