Command,Parameters,Command.1,Parameters.1,Command.2,Parameters.2,Command.3,Parameters.3,Command.4,Parameters.4,Command.5,Parameters.5,Command.6,Parameters.6,Command.7,Parameters.7,Command.8,Parameters.8,Command.9,Parameters.9,Exit Code,Total Time
drp_set_var,'13639941455590201967 15086654431922877617',eps_hard_reset,'',gssb_fss_get_sun,'',rw_get_current,'',tm_send_status,'7878605001539208709',com_get_node,'',drp_test_system_vars,'',set_state,'1360820634 -133378923904072865387316898572065375737 -7657534572734874311',tm_send_status,'-6030054334085945210',fp_set_cmd_unix,'Y4D(~4 -1908273426 15642317599103860317 -2077905091 14216728100768359574',-6,6.762540340423584
fp_set_cmd_dt,'-2194228495894663713 7746816043523809713 238690191 -5928203919163549149 17332746477368711257799798180838298502',obc_ident,'',tm_send_all,'9932725458146264507 16537839099598303512',obc_get_time,'8369786681155843463',fp_del_cmd,'EK$ 1731040575454308265 1Ol@VDR -5255933204174955400 8365732392012029393 -2050601502',rw_get_current,'',gssb_get_model,'',gssb_select,'-1356311279',drp_set_deployed,'8237903668996388953',gssb_get_uuid,'',-6,6.455105781555176
gssb_get_temp,'',com_send_rpt,'12429638225413106478 -1942537078474636750',eps_get_config,'',gssb_fss_commit_config,'',gssb_scan,'244936973 nevUlUPJw>',gssb_get_sun,'',fp_del_cmd_unix,'-1812119298',obc_get_time,'uc<MAT]j',gssb_get_temp_int,'',gssb_fss_commit_config,'',-6,6.6166837215423575
fp_set_cmd,'8182486371113714231 139046888447555328749749560090021676618 1804799963 1192217140 -105501148  D 7597447696911779757 A&`^ 238374141253181396475216781708262044205',obc_update_tle,'',tm_send_status,'6860664188093586233',fp_del_cmd,'-2678955180632409039 GeUjkw -6159765590749553918 9835332232017957907 +!rDQ[ -187172778409714920486006764727257624973',tm_send_last,'2345654576105549794 {.xZg}R)',obc_get_tle,'',gssb_msp_cal_temp,'301190284358209449996594114504014682646 -1565439907',gssb_set_addr,'218548773091713210957236499133527677997',obc_prop_tle,'6847087456334706136',gssb_msp_get_temp,'',-6,6.835326194763184
drp_set_deployed,'-179269287011983814242396681985367093234',obc_set_pwm_freq,'1948191755 12833408595379744493',com_send_tc,'1952521596533859946 7906318031123941275',obc_pwm_pwr,'312677469403693639755405017590907147194',set_state,'-1283837157 ;9<f 6326033469163342563',obc_get_tle,'',fp_set_cmd,"'BAeeo 9490000740682258933 0cX -539256616 ""5YCM -1914715122 11487380235479868632 515520605 1989386422 -1973952905'",obc_get_tle,'',drp_test_system_vars,'',eps_set_heater,'.? 101714210',-6,7.405994176864624
tm_send_status,'-226215611707301065791954282630284841464',com_send_tc,'-320732963641973646344098980524685336671 -2006957078',obc_update_status,'',gssb_arm_manual,'3772651174218538541',gssb_fss_commit_config,'',com_send_cmd,'WUh|1ios8 17708509118477740051',rw_get_current,'',set_state,'1876476911 +KHnM?d -1866193232',drp_get_vars,'',gssb_get_model,'',-6,6.386498212814331
obc_get_time,"'u,tbt}CF'",rw_get_current,'',com_debug,'',help,'',test,'@C7w1vmGX',fp_del_cmd,'-2069207590 2033618005530604095 -829690733 279995981342227999194179256182550962751 8737046203015990530 46841071648569532993688337842896547978',com_reset_wdt,"'F8<,(Z~B'",drp_clear_gnd_wdt,'',com_reset_wdt,'-135666162408607276230553462206555856509',obc_update_status,'',-6,6.574283838272095
obc_set_pwm_freq,'-1832918699 -8707504900176134196',help,'',obc_get_mem,'',tm_send_from,"'-2273983354969279487 a,|h-R7+ -12148053198163886391786930779750424418'",gssb_fss_set_config,'5482792382596656297',drp_test_system_vars,'',fp_set_cmd_unix,'8392722743055220233 -322637565963019356668997931695997635553 -131012988137150920175563130563015319231 -4923644867155446622 106957401371520283877472811350797711404',tm_get_last,'12058229248645173742',gssb_burn,'',com_set_node,'12655805041893662878',-6,10.440347433090212
obc_get_sensors,'',obc_get_mem,'',gssb_commit_addr,'',tm_send_from,'8686704523600138631 7579758300670486759 1526428804',gssb_set_addr,'18165043100805488081',gssb_reset,'',fp_del_cmd,'513257051560257006 1875558729 -835616232 -161214136310015103294212856149907415093 wNYdRw[ 1566152065',fp_set_cmd_dt,'-3329837322331079668 -194872809989563299 1390899939695081791 C :/U',com_debug,'',gssb_burn,'',-11,6.9222543239593515
obc_set_pwm_freq,'15259513973909092232 1108565499',obc_set_tle,'1613288852 78028259812718321039185431398827908818',com_send_rpt,"'Jh}""?T9R) 31495695409903341033148462443174092333'",com_debug,'',eps_get_config,'',tm_send_status,'P6owF',tm_send_status,'17377440177624518521',gssb_get_burn_config,'',gssb_set_addr,'-183024741690689716159840826078978590187',obc_pwm_pwr,'-814790451',-6,6.890251398086548
fp_del_cmd_unix,'4583896590065260642',init_dummy_sensor,'',eps_get_config,'',gssb_fss_commit_config,'',fp_reset,'',fp_test_params,'-1391595600 -3725759062680624238 -495953977',gssb_get_status,'',gssb_get_temp_int,'',gssb_fss_get_sun,'',tm_get_last,'',-6,6.348905324935912
gssb_get_temp,'',fp_set_cmd_dt,'3630552646510772162 5499710493798535389 14225988740742882727 'PKb\D^+~g -886485735440707253',gssb_arm_auto,'404440591',gssb_fss_commit_config,'',gssb_get_model,'',gssb_get_uuid,'',drp_set_var,'*7.%o&k@> 222668474904267454322263425433588424348',obc_get_time,'265455866255391662',com_send_rpt,"'OjHZ ,9Y-L'",fp_set_cmd_dt,'12844997745879697026 -1880643860 -142310095 4491706949427287699 -7663888345100214995',-6,6.349196672439575
gssb_update_status,'',gssb_update_status,'',drp_set_deployed,'-1282089141',gssb_update_status,'',obc_get_mem,'',gssb_unlock_config,'Q\9',com_send_tc,'6721882750438467135 7735067199038386589',obc_get_tle,'',test,''9.[<v',obc_ident,'',-6,7.717448949813843
gssb_get_temp,'',gssb_get_version,'',gssb_scan,'567795589 -2875966966957367449',tm_get_last,'-1156604678',fp_set_cmd_dt,'4536740849187766873 -179234796566740311672336724610535064658 -298602955558383641837042850530669902690 65118652483841217397477743583052346569 9022982306762766126',obc_ident,'',eps_set_heater,'2878120405953893933 J=f8&D9Y8/',com_set_config,'16337796830338082533 -1272350182',fp_set_cmd,'@my6Ce0iE{ -2413361084882971297 124714168 c 223641093154249572 -835846350736697324 225325744680306228506203135727929762056 qmX?fpLJd 91272722788346006538584636529501856053 -191472349958943527738731640921660761068',gssb_fss_commit_config,'',-6,6.458549737930298
obc_update_tle,'',gssb_msp_cal_temp,'2059961895 -2757697519149361160',gssb_msp_get_temp,'',fp_set_cmd_unix,'1298057168 -1886583485 403381556 11610952599856384624 14047408609121251825',gssb_get_model,'',gssb_fss_get_sun,'',tm_send_last,'-9746866739669745638854627630855321349 2014569891',gssb_fss_set_config,'4bK',obc_set_tle,'-166008854775510171971287723027106007167 3723093594206344933',gssb_pwr,'100538225525487753840527160326744938207 541230921393939444',-11,7.070417404174805
fp_set_cmd_dt,'4230821411980524167 -1173196773 -2146505898 q7.V|K -321143225',obc_set_pwm_duty,'-105165615397550830031254360919645207075 >>lHMi',gssb_fss_set_config,'sN]48.',gssb_get_temp_int,'',gssb_arm_manual,'WV8|',gssb_msp_cal_temp,'1830492508894249021 7315865205334784393',drp_add_hrs_alive,'-8071922659610666634',eps_get_hk,'',fp_del_cmd,'12957084849874946872 -36365374764391534 224960181692780192745141630472205581952 !OpTlr -4189180680037756352 -303300444305203465225135224068454116197',help,'',-6,6.3597495555877686
com_reset_wdt,'-1043314472292709576048944260323874206',gssb_get_model,'',gssb_msp_cal_temp,'/k 249261553059322434451073524671995474001',tm_send_status,'-5544430481798692954',gssb_scan,'-338704261147573270384251604402672234971 p',fp_show,'',obc_prop_tle,'675176528426751095',drp_get_vars,'',com_send_rpt,'-201950027035444678822024419686104147529 -99284082719767740843824924757396543663',tm_send_from,'-7355123040554206919 YrjrK^Z: 4166250715038724570',-6,6.603540182113648
gssb_get_model,'',fp_set_cmd_dt,'4914411228737885291 07=c)S -1003731662 -1761474909 5900446242760622727',com_update_status,'',fp_set_cmd_unix,'-1710504505 -7683424635203396772 15772912783479486484074963757616741019 -1457730984 238152764247714927564372287576837326737',fp_show,'',obc_set_pwm_freq,'{$r 8l%j%T*0]',drp_add_hrs_alive,'eO;|{',gssb_unlock_config,'1977257739',obc_set_pwm_duty,'13012392638674381844 -147375749',drp_ebf,'',-6,6.379872560501099
tm_send_status,'-7165625731450798123',obc_get_sensors,'',rw_get_current,'',fp_test_params,'A2DX~8$f~d 12727307874466289904 A;=j%=XuI',gssb_msp_get_temp,'',gssb_reset,'',help,'',gssb_arm_auto,'1260018418',gssb_fss_get_sun,'',obc_get_sensors,'',-6,6.431900978088379
drp_set_deployed,'',com_send_data,'-2115236011',obc_ident,'',eps_get_config,'',gssb_unlock_config,'-15097608661325671938609436990255750643',obc_get_sensors,'',tm_send_from,'10631041799935990148 -92288416777471703039243572979040003033 224614522',com_send_cmd,'-4744736081580445390 ru(b<D<4C',fp_del_cmd,'LU -272544296404285567881553711881661663278 125691677586363907589962736596918466130 Z: %f(J\c} jda)hwQ]5',gssb_get_model,'',-11,6.2685179710388175
gssb_msp_cal_temp,'wPqK-e%0| 7474938363508449077',gssb_fss_commit_config,'',drp_set_var,'2092456760703975885 -5095609248638755183',gssb_fss_get_temp,'',fp_del_cmd_unix,'295412575',obc_get_mem,'',fp_set_cmd,"';y{AHT?# -251810833098807345431658706826073713800 -564363077  +| 4544248293920218742 1507728724 uk""},F!nB= 7.E6G_""_ -1932321583'",drp_add_hrs_alive,'130571069721333641026414933977747653164',gssb_get_uuid,'',init_dummy_sensor,'',-6,6.513507127761841
gssb_fss_set_config,'Ac$',fp_del_cmd_unix,'13829566093602151837',fp_del_cmd_unix,'[Z8',rw_set_speed,'95874146332996026 38813983994131771075909723432927118987',gssb_msp_cal_temp,'15064077879171957881 319725046451420048775130558797331025472',com_get_config,'-6493290890692525494',set_state,'-41463848289697497405216764509860156464 -209237748757055431496465680845436527915 -7721726400576768502',obc_ident,'',gssb_get_status,'',gssb_burn,'',-6,6.299030065536499
gssb_pwr,'-6876026688749809569 277221692468787274535427791471705338825',rw_get_speed,'',obc_pwm_pwr,'8784580430811283696',fp_test_params,'-1997592292 3767635475973387345 1169505977',com_send_data,'276218376934021592205119084877618873662',fp_show,'',obc_set_pwm_duty,'13930007211771065432 -91898624195877104015295170007837011571',fp_del_cmd_unix,'-39336880',obc_get_time,'yr1&h',drp_test_system_vars,'',-6,7.511545896530151
gssb_unlock_config,'8048360530679689180',gssb_set_addr,'6639909045606977751',com_set_node,'C&Fm];8',gssb_get_sun,'',com_get_config,'-550285559499723168',gssb_get_sun,'',com_send_tc,'4873125535240424995 13539231539192674981',drp_ebf,'3591723601960718807',gssb_get_burn_config,'',fp_test_params,'-1497942664593756265 -2026482288164011980 -440598480',-6,7.631131887435912
obc_debug,'',gssb_fss_get_sun,'',tm_set_ack,'-4242320603299630037 1123544030',fp_set_cmd_unix,'1619303568 a 4252757371058302992 w\;k#xVJ= ^2Ltg5',obc_get_time,'68647608825150979121593751296282539092',gssb_get_version,'',tm_send_status,'25983004929825449931921361142755118426',rw_get_speed,'',gssb_pwr,'dK GG.$',gssb_msp_cal_temp,'201367789274752498 5681855480080582042',-6,6.773336410522461
fp_test_params,'-155444815883126818418963700811354582540 5]yK -139944687',tm_parse_status,'',obc_set_pwm_freq,'939299219295120183 -1559082049',gssb_set_addr,'-191611484899259221704082174428050546116',fp_del_cmd_unix,'-254847995516453279001346923076582119099',fp_set_cmd_dt,'943241052 -216256700797078748166898515303427828873 740915261 -1225984348 -2603898886042812487',obc_reset_wdt,'',tm_set_ack,'-129762299599020158176490922523412545673 214859678121804489752571321296628254864',fp_test_params,'j(uh.0 -190958100607471127438948551213113157634 -557665261',gssb_set_addr,'5158544925616440061',-6,6.515971183776856
fp_set_cmd_unix,' 16704363619784504858 13812908684544466313 -178504282486100312881175540669100369382 7587790115589195269',obc_ident,'',gssb_get_burn_config,'',gssb_unlock_config,'9026912781529290420',init_dummy_sensor,'',gssb_msp_cal_temp,'LWj`xkz@ -8802443694170229537',gssb_get_temp,'',com_get_config,'-3407461576797965474',obc_update_tle,'',gssb_antenna_release,'218005633681064530118360242666375396611 509547345 300017968324079119552849686778566347302 16169999377759900061',-6,6.255361557006836
com_debug,'',tm_get_last,'-8460660440700746355',obc_pwm_pwr,'-4740967429765626368',gssb_get_status,'',help,'',fp_test_params,'-1788641436676972641 -56631176 294933887981186720524120179001336597580',tm_get_last,'-305815831546944712873806500544052547263',com_send_tc,'-857266865 1417655261',com_get_config,'F',eps_get_hk,'',-6,7.810659408569336
gssb_get_temp_int,'',fp_del_cmd,'5764041680994411325 1422197125 -378578619 7242867984944988849 5701616526160086841 158983892709602304',obc_pwm_pwr,'-174563827280210433731725619378572167553',gssb_fss_commit_config,'',drp_ebf,'-151933466140930046256864771099696667452',gssb_get_model,'',com_debug,'',com_debug,'',drp_get_vars,'',tm_get_last,'-206746056',-6,6.403623819351196
gssb_get_version,'',gssb_select,'-38034357398398933110040387560898224221',gssb_msp_get_temp,'',com_send_tc,'-2356152810147593618863703446433643547 14228337942601530573',fp_set_cmd_unix,"'.W,<oJE; -8360809158197353120   -1840121025'",drp_ebf,'-1957749097905069105',com_update_status,'',obc_update_status,'',test,'9738845361803290058',rw_get_current,'',-6,7.5252418518066415
gssb_msp_cal_temp,'-1325619236 -1783874947440552093',gssb_get_version,'',com_ping,'By0>$'#F',gssb_get_temp,'',tm_send_status,'72181090073518951186888289913494656746',com_send_tc,'14696867664786181947 701718498394990138',gssb_msp_cal_temp,'-146768638322017708124177940529865845142 217003246',drp_clear_gnd_wdt,'',test,'-278593979134064905550439233194957334787',gssb_msp_cal_temp,'178771251922865341149659603679224955373 160633949087670229',-6,6.644059419631957
fp_del_cmd,'-5154493322279296453 3173463471206572944 -5603753515143400510 -3353720144734250390 142932238908685275351352177012765749989 7992685522160217355',gssb_reset,'',gssb_fss_get_sun,'',gssb_get_version,'',drp_set_deployed,'[~MI'',com_get_config,'4331158975903701972',eps_set_heater,'70423723275755885812714298805331340144 -5533149925640827417',fp_del_cmd_unix,'2064568909',fp_set_cmd_dt,'o&Qh>=]AM -1654078178  -1919482501614319745 196684884',gssb_get_temp,'',-11,6.496861696243286
fp_del_cmd_unix,'-5405030053971472247',obc_set_tle,"'!,{ 7046070445314879020'",fp_set_cmd_unix,'495384712 1391168314 -325262089614402387218903544690196579724 568805982 -1868196400',obc_prop_tle,'6363274560755760648',com_update_status,'',drp_ebf,'1763546076',gssb_reset,'',tm_get_last,'/|xC@nhp`(',gssb_get_temp_int,'',gssb_get_uuid,'',-6,6.305777788162232
com_send_data,'1974418873',gssb_set_burn_config,'6872438037994943013 8640619857720191601 9863293421455967109 4724225348961885622 -5302597280308074017 -4024081153837843854 x',gssb_get_temp,'',drp_test_system_vars,'',fp_del_cmd_unix,'6671629817647361220',gssb_fss_set_config,'14087217557262523073',com_send_rpt,'7664897646596648856 fUHW`',drp_set_deployed,'-53387074801080857913852191246677667307',fp_set_cmd_unix,'7779246394174789012 -3709430534285351367 1245836248253651525 -165011787577884052254170844334448139497 127469709765936693084744303547063941606',rw_get_current,'',-6,10.871299266815186
gssb_update_status,'',gssb_msp_cal_temp,'7006242543781134463 {H26bmVi',com_send_data,'-5602091172921301147',tm_send_status,'-278455019418643475204857434103725107353',gssb_msp_cal_temp,'-1314550624 -4670820965403939653',rw_get_current,'',fp_test_params,'3682874998618573266 5<Qsj&09< 6742873366955918006',obc_get_sensors,'',obc_reset_wdt,'',gssb_get_uuid,'',-6,7.799285888671875
fp_del_cmd,'-276776632193414255009855231990635305071 -282352750873961879 294133071613833635790859819571724325984 IV-)]B9 1209530440 5561910172469686464',gssb_unlock_config,'1109315889',fp_set_cmd_unix,'833622597 8035870422018566644 -315697734406823255077831935576661304095 -427204688 870000311732802916',gssb_get_version,'',obc_get_mem,'',drp_set_var,'-310526674020251124137797222429103190407 l',obc_get_tle,'',obc_prop_tle,'-1181494884',fp_del_cmd_unix,'279869819366286107184117161669453777572',com_ping,'-8078111899735154942',-11,6.583518981933594
obc_set_tle,'601468855 2891708019661792955',fp_set_cmd_unix,' 215792610848207965502006998946493950007 7156794461150493173 0DM M@tjn]{KrX',gssb_get_burn_config,'',drp_set_deployed,'10860479037892825498',gssb_burn,'',obc_get_tle,'',obc_update_tle,'',com_debug,'',tm_parse_status,'',rw_get_current,'',-6,6.288601160049439
obc_get_sensors,'',obc_ident,'',eps_get_config,'',gssb_pwr,'14777940889651759541 5886913071724369757',drp_test_system_vars,'',gssb_commit_addr,'',obc_set_pwm_freq,'117980044924118713147827996596830458200 7999466997675026682',gssb_get_temp_int,'',fp_del_cmd_unix,'8597664197760179270',gssb_msp_cal_temp,'-218666691870338566927234710878302715099 146829483673206968027905561196687366963',-6,10.531388998031618
gssb_get_sun,'',com_reset_wdt,'432388697413255741',obc_update_tle,'',eps_get_config,'',fp_set_cmd_dt,'2071375671 4954820698337811208 7723159093160518986 1216002648 7243224180976506683',tm_set_ack,'-4043743736196125916 -7223023419093622202998115869681143713',com_get_node,'',com_send_data,"'ECcy""'",obc_reset_wdt,'',com_get_node,'',-11,6.960230827331543
obc_get_time,'8640612990706604438',test,'41712317014710261068342713285262492647',com_send_tc,'1433705909168570179 -7083999254379313931',tm_send_last,'16265687097415103442 7240065398152197661',com_set_node,'-315776936015746457183565495035818245991',gssb_msp_get_temp,'',com_get_node,'',gssb_commit_addr,'',tm_send_last,'8858121781286685922 5684725328488780689',gssb_get_model,'',-6,7.361162900924683
gssb_select,'-1941005844',gssb_unlock_config,'ph6_6',gssb_burn,'',fp_set_cmd_unix,"'10249579356090533110 -1818340266 2160894813115304095 ,.b|}|, -665918026'",gssb_get_sun,'',eps_set_heater,'897512627 7264490117228262625',fp_show,'',gssb_fss_set_config,'4346621490444927620',gssb_get_model,'',obc_get_tle,'',-6,6.425687789916992
gssb_select,'1216131818',gssb_update_status,'',tm_send_from,'1579450326 9802947288448036630 -1614752451',drp_clear_gnd_wdt,'',drp_add_hrs_alive,'~fF',gssb_get_temp,'',rw_get_speed,'',drp_set_deployed,'7981217388419768615',fp_del_cmd_unix,'6716799813893825768',gssb_update_status,'',-6,6.933125257492065
drp_get_vars,'',tm_send_all,'3502286256062422979 227945349699920844',fp_set_cmd_unix,'-4224826894291413316 540108254479002232 1321608268 T~tagHCM$ h.-A|5C@',gssb_get_version,'',obc_get_sensors,'',com_reset_wdt,'8489515724725923923',com_ping,'147602624756118432067970816624933237915',fp_del_cmd_unix,'-50448928343405174815018435605213143030',com_send_data,'625831246260320875',rw_set_speed,'-2836938240335774483 2081919974',-6,6.4436352252960205
obc_set_pwm_duty,'632146206 16116438170539686661',fp_set_cmd,'7915168963959532243 5240801733552907426 5839895863834677629 18399969312269550898 -489933412 8843464037251390838 -177148219 -1332184824506776422 23979579998418826240810419239641101945 9073927920125119297',gssb_set_addr,'O[GF)h9',eps_get_hk,'',gssb_get_burn_config,'',obc_debug,'-195668560059998748006383011006779940773',gssb_get_status,'',gssb_commit_addr,'',gssb_burn,'',eps_get_hk,'',-6,6.701073884963988
fp_set_cmd_dt,'-71309524349886965240496641085389240293 127435885763638974161106382472608999571 -1599046580 14759039112313168423 15145518944649704548',com_set_config,'99935034059605643417748207564280972552 7555156635134917279',drp_clear_gnd_wdt,'',tm_parse_status,'',drp_get_vars,'',obc_update_status,'',gssb_arm_manual,'15992600359434746325',tm_send_from,'295046525360438651784578240841789397075 211681789393441384574516816404194172395 -197901844481393122068138486838677810470',drp_get_vars,'',obc_reset_wdt,'',-6,6.269563674926758
gssb_set_addr,'10559549505344228277',obc_get_sensors,'',eps_update_status,'',obc_get_mem,'',fp_set_cmd,'-8533749796740360218 952097779901223119 4094352243746028533 6071357833703219142 740898824373785745 455806630 -3802568367850342967 -961863253 -133055464846382538441672130580959574471 -7549292982110855287',com_reset_wdt,'N]mZ',gssb_msp_cal_temp,'-234207670556981842541586789976087413059 fR~pM2F',gssb_select,'14021757642520168392',tm_send_all,'-100348519465766553163352998660519570870 5056782796292269648',obc_reset_wdt,'',-11,6.507361888885497
gssb_get_temp_int,'',gssb_select,'115834326658728347361534961954869677759',com_send_data,'-778989459512801503',fp_set_cmd_unix,'Y -1198168573103221623 15163488670920687580 1242978441 -290853006',tm_parse_status,'',obc_set_pwm_duty,'2127669314 5540527162235049515',gssb_commit_addr,'',com_send_data,'87354729658048034350375120019386559769',fp_set_cmd_unix,'-90018780058065613275384872943534195692 -338439970341183600009861761607100116092 11690338644679732029 4185715813012487805 173578231457449773566138957195505482352',gssb_get_burn_config,'',-11,8.3612220287323
com_send_rpt,"'40068374859351025908102235287477483017 =I'UV""iK(%'",obc_prop_tle,'8456452855061126229',fp_reset,'',gssb_fss_get_sun,'',com_send_tc,'-428873930 ',gssb_msp_cal_temp,'-1605653472 ^[}$l%t',obc_get_tle,'',com_reset_wdt,'15086122391694130202',gssb_get_burn_config,'',rw_set_speed,'4015655855591749470 92951116006507684458653162979958139213',-6,7.503439903259277
gssb_get_model,'',gssb_burn,'',com_debug,'',fp_set_cmd_unix,'103539893329085748366399273836258328918 1133927231 444928894313568823 2541271061584564817 ',gssb_get_version,'',gssb_arm_auto,'308493884558012487451696861474692048759',gssb_update_status,'',tm_send_from,'1953526318444689461 -124488480677150454127830689228873415945 b',init_dummy_sensor,'',obc_debug,'8576553233561964644',-6,6.539060831069946
gssb_msp_cal_temp,'14378795662462593218 -1420339310488787408',com_update_status,'',rw_get_speed,'',rw_set_speed,'907192649 86188392374515772014240212143456096115',fp_del_cmd_unix,'1278651808923478956',obc_debug,'560025802',gssb_get_temp_int,'',gssb_get_burn_config,'',com_get_node,'',eps_get_hk,'',-6,6.472837209701537
drp_clear_gnd_wdt,'',test,'-189745124429138840962065321386966220035',com_send_data,"'|qMSt_R@@""'",tm_send_status,'3452642951417899252',obc_get_mem,'',gssb_fss_set_config,'-3050887848312659687',gssb_msp_cal_temp,'4914835625488888665 114841051557565175459121965463691217001',rw_set_speed,'-6926903458204535873 -1086451822996108052',drp_add_hrs_alive,'5187386905107791356',init_dummy_sensor,'',-6,7.628273010253906
gssb_update_status,'',eps_hard_reset,'',gssb_get_temp,'',fp_test_params,'}- -915061742564223633 245546511237388924431392856324209520338',com_set_config,'303079243415581592371920128369033903575 ',fp_show,'',fp_set_cmd,'-7218332312922919679 -469801827261826921 -1589787152 4211417236429295584 -8564073117882357519 -1353617441 3112959309394418309 -531022150 11015208797115133990 16342154086819046259',drp_test_system_vars,'',gssb_msp_cal_temp,'-1683964807 QyNv<4PC<',gssb_scan,'2296870969555787547 i#u$R`x',-6,6.648743391036987
obc_pwm_pwr,'g\%?]8K.p',drp_get_vars,'',tm_send_status,'613416633',gssb_get_temp,'',com_get_node,'',obc_ident,'',gssb_get_version,'',gssb_antenna_release,'' 16958854372059812553 -3456437006941817729 <*dG',tm_set_ack,'165572687229992362611910272429701314706 14530305378595791031',fp_show,'',-6,6.907158374786378
com_set_config,'-334749328521961128080318934417967343598 2105462231468554410',rw_get_current,'',gssb_arm_manual,'2060637599',test,'1242233772',tm_send_all,'-636379435 17921023604183445747383065810162052592',obc_get_time,'2018863670',gssb_arm_manual,''',com_send_tc,'1449834911583596080 ]m',gssb_set_burn_config,'-7343560320759790097 8858097746818472206 998321001 200384382 -7015596599906933613 5470309838191201472 -2011217024',gssb_fss_set_config,'190780376725423777352035771416859519396',-6,7.7119290828704825
gssb_arm_manual,'-308881561383547798197638250180637441661',rw_set_speed,'-7230527334129524163 l',com_debug,'',gssb_commit_addr,'',com_send_data,'2106735566132124165',obc_update_status,'',fp_set_cmd_unix,'652640053173702099 15416840172180614795 4731393966909708997 -3327247456436200498 17328592180328506382',com_send_cmd,'-268322034364557228 -288535457774670126',tm_get_last,'4|F+]?;b',help,'',-11,7.5327653884887695
obc_reset_wdt,'',rw_get_speed,'',gssb_get_status,'',gssb_get_temp_int,'',obc_update_tle,'',gssb_burn,'',tm_send_from,'nFOUq8SEm 5817952248121440769 5185336945566947067',gssb_update_status,'',tm_send_status,'155746725848063750167619810597603094560',drp_get_vars,'',-6,6.922168016433716
com_update_status,'',gssb_get_temp_int,'',gssb_set_addr,'-79970521372933176277402204204590090752',init_dummy_sensor,'',gssb_get_uuid,'',gssb_fss_commit_config,'',com_set_config,'266201727967713203314574354476796680051 274702430715266032526218482692318987716',tm_send_last,'-97517077 5592631823709175481',fp_del_cmd_unix,'-5952109132849411592',rw_get_current,'',-6,6.816041231155396
gssb_unlock_config,'6526428274156448140',drp_set_deployed,'-9021830870531918345',com_send_tc,'-1591062447 16690102954520836822',com_update_status,'',fp_set_cmd,"'9055862656611003173 4348314857067600769 -74414675864276618301607166847288168773 -173364452313210405176229420795224894603 -100332800203445470985044121653384595982 -88080136 836322200 +\n-c""0Kd }Gb'Ran: 547815307'",tm_set_ack,'-87851704656189090649743100155473696727 7417739374966328631',eps_set_heater,'Grlyp 10977820',gssb_set_burn_config,'7169000294370369674 86115882813204126155584822795048492945 1239666462226523033 18007340481804329647 -1505402565676949058 13868088902723326300 1447686122',com_get_node,'',gssb_get_burn_config,'',-6,7.48841667175293
gssb_get_burn_config,'',gssb_get_version,'',init_dummy_sensor,'',gssb_get_temp,'',obc_get_mem,'',drp_ebf,'2147641350166644074',tm_parse_status,'',tm_send_last,'1667915871853456839 17830602615249921994',tm_send_status,'-205930227313812660359991983519191113800',fp_set_cmd,'217101494 10064988523853294653 1535725690 -2515657602980054380 130450689186486381113780564317940214280 -253249065 8455170282101189039 1645509131 -9790004190937802196376429797805239034 8886351503782096411',-6,6.830359935760497
drp_test_system_vars,'',drp_set_var,'-146550304404058450817066086917396380926 -252164337417233309955011201216414074359',com_send_data,'11298762109702343410',fp_test_params,'181810859813921094959476708002778120457 7325568809148556155 106605717789377817469144987270418343982',gssb_arm_auto,'-6919817569207420148',fp_del_cmd_unix,'-3175089283232052216',obc_prop_tle,'m4<',rw_get_current,'',com_update_status,'',gssb_commit_addr,'',-6,11.188573598861694
tm_send_status,'-1384023093710426460',init_dummy_sensor,'',init_dummy_sensor,'',rw_set_speed,'-175085463474113088556250406735134928133 -724566007181672992',drp_test_system_vars,'',tm_parse_status,'',drp_clear_gnd_wdt,'',set_state,'13501712324624047743 Q*< tPJ`vTfO|',fp_set_cmd,"'kP, -867246241 2hd_2|r 12122174835908927583  7178311945177035107 559162910004529984 -131374454487787992461599625977658154926 7096297024456763592 8047315601423357251'",com_set_node,'a',-6,6.828883171081543
gssb_set_addr,'7000131826790577861',tm_send_status,'-173805133435510920298514123913301039661',tm_parse_status,'',gssb_burn,'',obc_get_sensors,'',com_set_node,'6tWIYP]',obc_update_status,'',gssb_reset,'',rw_set_speed,'898051176064566112 -3571914317398856834',gssb_get_temp_int,'',-6,6.587216854095459
init_dummy_sensor,'',rw_get_speed,'',drp_set_var,'6195433608008660557 814346234',fp_set_cmd_dt,'298821509194717190640723594031643120596 690383089 143966319 YwC5jq*TW -95902458084053613386680241406289043577',rw_get_current,'',obc_prop_tle,'IZ'}B',obc_reset_wdt,'',obc_debug,'-201703881489813207061065375499549902983',init_dummy_sensor,'',eps_update_status,'',-6,6.386609077453612
gssb_get_uuid,'',gssb_reset,'',fp_del_cmd,'1422323630 12193683766957779990 -91240212785447421392682250429447555402 1827398501662212240 }r;` 311189453938654683269765999597074150458',tm_send_status,'-3302525882900379517',com_send_cmd,'-167353754374674289478977997267124386093 -432884901',help,'',obc_get_time,'-1149101119',gssb_scan,'-339033535992179381429668781184152389134 1',obc_set_pwm_duty,'180218939574026489762124192965179067711 7363332190475352171',fp_test_params,'129958794603981598735537087624408306492 148804850558065134302317818480441110332 7302145254458387799',-6,6.744425535202026
