Command,Parameters,Command.1,Parameters.1,Command.2,Parameters.2,Command.3,Parameters.3,Command.4,Parameters.4,Command.5,Parameters.5,Command.6,Parameters.6,Command.7,Parameters.7,Command.8,Parameters.8,Command.9,Parameters.9,Command.10,Parameters.10,Command.11,Parameters.11,Command.12,Parameters.12,Command.13,Parameters.13,Command.14,Parameters.14,Command.15,Parameters.15,Command.16,Parameters.16,Command.17,Parameters.17,Command.18,Parameters.18,Command.19,Parameters.19,Command.20,Parameters.20,Command.21,Parameters.21,Command.22,Parameters.22,Command.23,Parameters.23,Command.24,Parameters.24,Command.25,Parameters.25,Command.26,Parameters.26,Command.27,Parameters.27,Command.28,Parameters.28,Command.29,Parameters.29,Command.30,Parameters.30,Command.31,Parameters.31,Command.32,Parameters.32,Command.33,Parameters.33,Command.34,Parameters.34,Command.35,Parameters.35,Command.36,Parameters.36,Command.37,Parameters.37,Command.38,Parameters.38,Command.39,Parameters.39,Command.40,Parameters.40,Command.41,Parameters.41,Command.42,Parameters.42,Command.43,Parameters.43,Command.44,Parameters.44,Command.45,Parameters.45,Command.46,Parameters.46,Command.47,Parameters.47,Command.48,Parameters.48,Command.49,Parameters.49,Exit Code,Total Time
gssb_get_temp_int,'',com_set_config,'5262810890237057089 )Z{',gssb_unlock_config,'bp*uhKC3bF',com_reset_wdt,'5342218233171474922',gssb_arm_manual,'-6001590485004824269',gssb_get_status,'',fp_del_cmd_unix,'4817879643564585334',fp_del_cmd,'811519198190854479 5988577686038331946298913606738696291 i*1-XC= -339158506153017184436884847753317509112 5z~Dkd9>A 6649494763363912884',eps_set_heater,'c?# -6012358357870484592',com_get_config,'',obc_debug,'r`3jv#bVgL',tm_set_ack,'*+1]j 9177257068766923294',gssb_get_temp_int,'',gssb_get_model,'',drp_add_hrs_alive,'-8716845456332950883',obc_get_tle,'',obc_set_tle,'?Y_B 17937096834893277502',gssb_get_temp,'',com_get_node,'',com_get_node,'',set_state,'238721596895739416167726672043708448847 3185852612732641854 -5558151794748759426',obc_get_tle,'',gssb_get_burn_config,'',eps_get_config,'',gssb_get_sun,'',gssb_get_status,'',obc_prop_tle,'3704541854308915993',drp_clear_gnd_wdt,'',obc_get_sensors,'',gssb_msp_cal_temp,'-529454174 15858214638560227795',fp_del_cmd,'VN.lX6? -1817139827586039823 1865810898704060176 10067664069484151821 6436073034696549687 ',tm_parse_status,'',set_state,"', 117630611604820731434652378972661628271 437748377'",tm_parse_status,'',gssb_fss_get_sun,'',drp_get_vars,'',fp_set_cmd_unix,'-260929122089487038326661124524596045184  -3681657819739803727 5278051392118258816 TV[W',gssb_burn,'',fp_set_cmd,';ec7-PQh$ 6370762161261056287 -1813457896 -140355684128146375597142589044036650329 297004879801115171701487114993130978002 -1087804633 4549467413012052178 67489085803191700594358047226889637506 10991722117039166194 iNlv',com_reset_wdt,'-332883425582077829186083021934820784929',gssb_get_sun,'',fp_set_cmd_unix,'~}sE+^ -8621965758454311431 7666003200769455392 8lp# 2698750715857817542',gssb_set_burn_config,'-7906925724153461403 8533808913790328251 -7488627271333996436 223923376743130666047911563717984001413 1853687933 296096551206972743320520022397701586022 N',tm_get_last,'-70713306473148569184483719646551478539',obc_prop_tle,'-846834136',com_debug,'',gssb_get_model,'',gssb_burn,'',eps_set_heater,'63780507121096729891647796592852908589 1290974006',eps_hard_reset,'',-6,6.665063142776488
gssb_update_status,'',drp_get_vars,'',com_send_cmd,'-2002572844 6011512102211851158',drp_ebf,'d|AbL@@Yoc',gssb_commit_addr,'',tm_set_ack,'3755505930467122704 12279991226608162183',eps_get_hk,'',obc_get_sensors,'',drp_test_system_vars,'',obc_pwm_pwr,'-141650167',obc_get_mem,'',com_send_tc,'6081868005117135309 ]',fp_reset,'',obc_prop_tle,'255933543587743895692012886906293426540',gssb_antenna_release,'Y6/+7GW FUd 5388914849482407192 -5023284347084270474',gssb_msp_get_temp,'',obc_get_sensors,'',drp_set_deployed,'-181024840888523623738016598833823542133',obc_get_sensors,'',drp_set_deployed,'WotSk',gssb_get_uuid,'',gssb_set_burn_config,'7831070456447814469 9442498342453428633 -1833128707 -303218876396401279136158577927516530222 16972349613387778178 9761605092044863790 6193827245703146533',obc_ident,'',com_send_data,'ZZBNd+_xKj',com_set_config,'-226513320639325291171188197798460101407 1617739644',gssb_get_temp,'',obc_get_time,'7c^qw&^qk!',obc_debug,'14217420',gssb_get_sun,'',com_send_cmd,'3865734010628964117 5724377778041481272',rw_get_speed,'',tm_send_last,'B:-F-6d5 -1323823396',obc_ident,'',gssb_get_temp,'',gssb_get_status,'',drp_add_hrs_alive,'12697730941733665586',tm_send_from,'197569540703623353770884011767425440998 :f- -1658245922',com_send_rpt,'PDbL; Fpq$Y',help,'',rw_set_speed,'18153019860123558465 -240769913576704256350113180756312772233',help,'',eps_hard_reset,'',com_get_config,'-272388469353126989669391496774460859528',tm_send_last,"' <ax,O_bk2'",drp_test_system_vars,'',fp_reset,'',com_set_node,'1800826793615444197',gssb_fss_set_config,'218576005402998881031436505333526473825',drp_ebf,'1353364319137046454',drp_ebf,'277218988',-6,13.652114152908325
gssb_unlock_config,'285403571146838168553208634219540722628',obc_get_time,'<B(e',gssb_get_sun,'',gssb_antenna_release,':jM;DjRf 7188084005274631853 -248205713663303233549958670934619364371 9888714690950584792',com_send_cmd,'-218888757038995902999918495094670650465 wz82x',com_get_config,'112743989733496915843357053179575330042',fp_test_params,'127811949543869030259702603001815562310 -1028505616701517475 tf',com_send_rpt,'Md2`g 1325059233309890220',obc_set_tle,'3971295338250811162 -1491231382',gssb_burn,'',com_get_config,'-315782244200530361877319145706031927713',gssb_unlock_config,'s(kWsOTs',gssb_scan,'2128861140888117370 3352750787437215424',gssb_select,'y(yB',gssb_set_addr,'-907523780',gssb_set_burn_config,'-5773165395810647494 326071463517146839831238622139823637386 -95274569430655615490189914788679423667 72485216686406383895785908220836121809 -2409202353337465089 -7396006822590988157 13075418428911667228',gssb_arm_auto,'8087537861617495634',com_send_cmd,'108514864747744693460921327444736878577 291544538400500163160477458391223176541',gssb_antenna_release,'9181307153195928104 Of+X41tJKW -190110968140488975681183285280698492018 1494621253',gssb_set_addr,'12143854759720612772',gssb_get_temp,'',com_send_cmd,'311634027974419736 223220440924991869961187607372688120316',gssb_get_temp,'',com_send_tc,'4150609663208775830 8705703647091838325',drp_clear_gnd_wdt,'',fp_set_cmd_dt,'994419560 8370633834207473923 -303341521457877402559571151982332572592 -1842583865834618963 -8926489467645551543820275958336776126',fp_set_cmd,'6259487275882218236 (8i\I -8117457548600412526 48274490660017844186433450781204195699 -2053496872 17753855097973889417  B];zh2'v\i -1341703881 EEJw',obc_set_pwm_freq,'-6965085645741554380 636049228851345122',drp_set_var,'-1604859166444403868 -877372752',gssb_get_sun,'',obc_get_time,'-50636947093317633394580637845624259670',tm_parse_status,'',help,'',tm_send_from,'a -107477219259235017952321496786153236415 lZ?;D',fp_show,'',fp_set_cmd_dt,"'105532237159755358 15138606806489848134 ,Ko|aJ 564369408 '",tm_send_all,'9198452583886582349 9716711748022611346',gssb_fss_set_config,'',obc_update_status,'',gssb_reset,'',com_ping,'14532631308446630353',obc_prop_tle,'<n'6{r',com_get_node,'',gssb_fss_commit_config,'',fp_del_cmd_unix,'318598506931184409344741490153692802992',gssb_unlock_config,'13993840783278129979',gssb_set_burn_config,'3479993061000534572 78816376 314942402820770210913216060799608329663 216002666050867450752255763518230152492 4837040966735131139 1619688577 -6297421748235826838',obc_update_status,'',gssb_burn,'',eps_update_status,'',-6,10.758960962295532
drp_add_hrs_alive,':sJx',tm_send_from,'-406361380419224624 -6197976570580484474 -2111085586',gssb_pwr,'-1545854203 486047941',gssb_reset,'',gssb_fss_set_config,'G\mK',tm_send_last,'-4176759483706792611 7050725732821282255',com_set_config,'3460280125915902029 96674759313851209346820544744812564369',obc_set_tle,'z!%M~ 8576676206348176099',gssb_fss_get_sun,'',obc_get_tle,'',rw_set_speed,'17625711068166754256 1643589213341705904',com_send_cmd,'1712876650 334799213308383978408751206925344615669',tm_send_all,"'159447094577228143081683427142334793200 [',8$Y:IlV'",obc_reset_wdt,'',gssb_scan,'211540122305289794448935216942065975210 47131063523415661032402466761219656248',obc_pwm_pwr,'-785163137574228715',eps_update_status,'',drp_add_hrs_alive,'903527168',obc_reset_wdt,'',gssb_get_sun,'',com_send_cmd,'^. 12296500324927945675',obc_get_tle,'',gssb_get_uuid,'',test,'572025852892589667',gssb_get_burn_config,'',com_set_node,'hDxE~',drp_ebf,'+ED5Ghpx8',obc_update_status,'',drp_set_var,'10299904104378532444 -7001661787302365308',gssb_reset,'',fp_test_params,'-1239015966 -293781449262289448625602043998537498503 %',obc_update_tle,'',rw_get_current,'',gssb_fss_get_temp,'',gssb_select,'-92643244621335500051684403899877911813',test,'0*1',com_send_rpt,'14658651763564727657 13687752120289273967',gssb_get_temp,'',obc_get_mem,'',fp_del_cmd,'95485330535516673372118950658346274786 -852405474 9141927179701874753 4238316503971332738 81730117845325858568679026862773590630 -228961472560278528458868234791879495903',init_dummy_sensor,'',help,'',fp_del_cmd,'-7918627737438274382 WM=r -174986881596632146549031330890802666750 y`<l#=phf -210111629940265496457961135989659699547 3593322397656191126',gssb_get_sun,'',obc_get_mem,'',gssb_get_sun,'',gssb_set_addr,'-246506254224467909',gssb_get_uuid,'',tm_send_all,'8420795961162189097 8664056036726007143',gssb_arm_auto,'5102074665088266105',-11,9.013267278671263
drp_set_var,'-3655564618440702348 -1478054122',obc_prop_tle,'10887953296108061459',com_send_data,'-1727608716',help,'',eps_set_heater,'7992367525965320905586290259786530318 844585097',gssb_get_version,'',gssb_scan,'-1714092129 -5875438243898408777',rw_get_speed,'',obc_get_time,'7',drp_add_hrs_alive,'8552602852709441790',fp_set_cmd,'-636800273 -8874320334064239133 (m(Y 257590118777238486949911087401929666862 &Mua 876196816 -256610320859453264948489218751867311263 ){ 429195043 -45791975978222463928177006855254880591',gssb_fss_get_temp,'',rw_set_speed,'[0BA 9402608950597737625',com_send_tc,'1967809149 lQ;|a2U',gssb_get_burn_config,'',com_send_tc,'186305192408287576906964816456230038005 -107128148406987557385965370176090860935',tm_send_last,'-2824763873306345025 -44952594476840070370135823300020278507',eps_get_config,'',drp_ebf,'3105210140195434657',set_state,'319937632199447845061758346865810000552 1835431142 7266980222618930119',obc_prop_tle,'116260052771256684679048475696057459193',eps_get_config,'',fp_show,'',gssb_burn,'',tm_get_last,'-223917874623541311179519514019484356639',tm_send_from,'5029182864531065626 188769407935394038163433421767021546193 157169521047127881943426151053969552856',obc_debug,'-3781088616009972920',fp_reset,'',obc_get_mem,'',gssb_set_addr,'173409356742413019274391305075293502494',gssb_fss_commit_config,'',fp_set_cmd,'-1657846211 3427208807974737493 4186761973926665948 1830649432784431689 103084137779267627770890186616020540269 Z: 6363190536992570052 5993323121971548956 ^K; -239374037015903305807590145173034163230',com_set_node,'1236164931',gssb_fss_get_temp,'',drp_get_vars,'',drp_test_system_vars,'',obc_set_pwm_duty,'-36664811 13529059902579390315',gssb_get_burn_config,'',set_state,'10743600256865096870 276345960790213471734296312801467409938 %kCi]',com_reset_wdt,'-577928207',rw_get_current,'',gssb_fss_get_sun,'',eps_set_heater,'* -2044760558',com_send_cmd,'2129248194435670262 7536974191594293062',obc_reset_wdt,'',eps_update_status,'',gssb_fss_commit_config,'',com_update_status,'',gssb_arm_manual,'896446760995768786',obc_update_tle,'',-6,8.707738399505615
gssb_antenna_release,'-164002637229979543845047056854569023882 8630731483508202253 3598845257433073617 7028313628983110040',gssb_get_temp,'',gssb_scan,'-7444165 10797144125849528791',help,'',init_dummy_sensor,'',gssb_msp_get_temp,'',com_get_config,'640956213345786616',gssb_get_uuid,'',gssb_get_burn_config,'',gssb_fss_get_temp,'',eps_get_hk,'',tm_parse_status,'',obc_set_pwm_freq,'-284266024875218211068506686177507803547 14761468090071606281',fp_test_params,'469370104 189711490304738626160579905343298986021 -8640392221749699309',gssb_get_status,'',obc_get_tle,'',com_send_cmd,'1287567256 149355572113435936343861374124220814060',eps_get_config,'',gssb_commit_addr,'',gssb_burn,'',gssb_arm_manual,'0&',gssb_unlock_config,'oib',gssb_antenna_release,'-1392546030 -272982229601757299261698713076293271850 15171410921714175867 15285680163732842057',test,'258402897898665122036496719950408981031',gssb_get_sun,'',com_send_cmd,'4346472501298473613 163987278342524548748958404522692290744',com_debug,'',gssb_get_model,'',gssb_msp_get_temp,'',tm_parse_status,'',obc_get_tle,'',rw_get_speed,'',obc_set_pwm_freq,'-1782088036 -139345468743583430396060531434665530281',gssb_set_addr,'5216772884306583554',com_debug,'',obc_ident,'',fp_del_cmd,"'2383826657137044208 }Cv,2 4006414451881699655 CEP/U Z% -713552474'",gssb_get_temp_int,'',com_get_config,'dnlL.wp'3',tm_send_last,'=?qRL^4%>' 44802461151931725',drp_add_hrs_alive,'-1669636116',fp_set_cmd_unix,'136563528674591692179850237749597740812 266162036780337776203330963354729161829 -800091995743417964 -7682870234969725251 1035271479769783580',gssb_scan,'-918752815 -7761594172072594466',obc_debug,'1997820227',gssb_msp_get_temp,'',drp_get_vars,'',obc_get_time,'-7098977036667572946',gssb_burn,'',obc_get_time,'17416622540315896561',gssb_get_burn_config,'',-11,9.77057647705078
gssb_antenna_release,'7785823303900086787 576046178 -539578371 6427255060938693378',drp_get_vars,'',gssb_update_status,'',com_set_node,'-1441353957',drp_clear_gnd_wdt,'',fp_del_cmd,'303950541588937382546943340242101210396 `{e*h+ 3363362245418148722 /:%)&r54 -1163817743 -53019152',gssb_set_addr,'9932918217742920522',rw_set_speed,'1385951510857543952 -2Ip5i',eps_set_heater,'945046778 'c`AKlS~:',gssb_unlock_config,'ed*Km&}4',gssb_burn,'',fp_set_cmd_unix,"'.&U -799884343580180408 aioN!s21rt ,T+d4^& 1839814905'",fp_set_cmd,'$2 F2.%S;NZ6 -1327306448 17063800018883230535 17065680419746852754 -74828228638448922893879943331334417218 185481047240010420342619778259067564059 1363570996 7989473377522623735 2667021700656554998',obc_get_sensors,'',gssb_msp_get_temp,'',fp_del_cmd_unix,'337540457007824267122341862794022048715',drp_set_var,'-6613682349090100546 13638250497115151742',tm_get_last,'215673178388786391978008989366474966157',gssb_get_temp,'',obc_debug,'*',com_send_rpt,'p-.L 1407930728',obc_get_mem,'',tm_parse_status,'',eps_get_config,'',gssb_get_temp_int,'',gssb_select,'7251346620696231519',gssb_fss_get_sun,'',obc_set_pwm_duty,'3125031599585134929 1055892343',com_set_config,'-200137407349237086202234106717500379249 4616916203683812100',gssb_pwr,'80363909558400100249723146692020091463 ',gssb_get_status,'',obc_get_tle,'',obc_get_sensors,'',gssb_pwr,'*:VwDW86 vDi-=lJ',obc_set_tle,'1955451692 -1502961824',drp_test_system_vars,'',gssb_select,'-4047748540756774696',gssb_msp_cal_temp,'18445391186474708020 +e',com_send_data,'QsHQO8Z',drp_get_vars,'',com_reset_wdt,'-984269833076394044',gssb_msp_cal_temp,']uoVd%@WQ -359631923',eps_get_hk,'',gssb_antenna_release,"'[y"" -46238463 G/]xEbv}3 -11077439747357315047001480945377743421'",gssb_commit_addr,'',tm_send_last,'428093234 9519018399474111187',gssb_msp_cal_temp,'1450150447192072571 148997432759318444125547588306111136014',gssb_antenna_release,'7214068152969672603 17003034906600314146 -261293144965385885941498551922154055810 4648119428969098674',com_set_config,'-7373076942442061810 9:@+)ml}?',gssb_antenna_release,'Xi]Z93WtQr 15766503075379570548 3864126350871397703 4007117579183546375',-6,8.011466026306152
fp_set_cmd_dt,"'gJ;d 83543689 ,U 8010240486720889184 341483793319722132'",gssb_commit_addr,'',gssb_get_version,'',fp_set_cmd,"'1023040683 183084704967890113980705272232774195014 3624127187028054676 DBl 2942737989097373993 -1459238612 ~lL,_MFV -241380890706777433485525804592046131259 AV@F?aG -7419243769722236109'",rw_get_speed,'',tm_send_from,'11576432554365397719 162127169176991141416576770202184309713 XTr.e',com_get_node,'',obc_set_tle,'Ou.~bNk 1772923964',drp_clear_gnd_wdt,'',obc_debug,'~=p@{k;(k|',obc_set_tle,'. 8380469227526859746',obc_get_tle,'',gssb_msp_cal_temp,'nS7A10 a!M=RNovE<',eps_get_hk,'',gssb_reset,'',com_get_config,'9862502196901677568',eps_hard_reset,'',init_dummy_sensor,'',fp_set_cmd,'163049074560869537643494266139453794629 (T>bX 9870381113582510530 -110798340846615262253687213967048068492 -1277246155 905656901 5785071584034235795 -268712405713679292931574429303700164849 177899551 -678140067',com_send_cmd,'17214149798972247787 1465283078',fp_reset,'',rw_get_speed,'',obc_update_status,'',obc_set_tle,'-225315632653495307482274146727067336446 ',obc_prop_tle,'698509559',eps_hard_reset,'',com_reset_wdt,'-6931099131108203969',init_dummy_sensor,'',gssb_update_status,'',fp_del_cmd_unix,'15671387731199097098',obc_get_mem,'',drp_add_hrs_alive,'-13364380507867053671909399032169565386',obc_set_pwm_duty,'4290800087512546274 257914203724838423610813170128409555914',gssb_reset,'',rw_set_speed,'v{HS 2917651198245028932',gssb_get_temp_int,'',gssb_burn,'',tm_parse_status,'',com_set_node,'7031952947669000175',drp_set_deployed,'9011686016753174600',init_dummy_sensor,'',rw_get_current,'',drp_test_system_vars,'',fp_show,'',obc_set_tle,'1040474055631745860 8397566179463201210',gssb_scan,'-810161991 -97417791229436711804208289789192173122',gssb_get_sun,'',gssb_get_uuid,'',obc_debug,'6485909655546485254',eps_hard_reset,'',-6,9.190395116806028
com_send_rpt,'lEkJY{hW 6206484269578567725',gssb_fss_get_temp,'',init_dummy_sensor,'',gssb_burn,'',gssb_fss_get_sun,'',gssb_fss_commit_config,'',com_set_node,'-2519795387961810221',rw_set_speed,"'1462474124586476884 {p',*@hLWN'",gssb_unlock_config,'-159357209832745498062213481690603862854',rw_get_current,'',eps_get_hk,'',init_dummy_sensor,'',gssb_get_sun,'',com_send_tc,'-139115830451866792288353841086630871878 290626559983269370366255886326423270477',eps_get_hk,'',tm_send_last,'-2089683350 328658133864802782225910467020421534888',tm_parse_status,'',com_send_rpt,'2068792362 200914646093828416819265044716477530268',obc_ident,'',drp_ebf,'-1202109192',rw_get_current,'',rw_get_current,'',com_ping,'5071765312510986624',gssb_antenna_release,'16838733691138313637 3243689008910189524 2725923395679486978 6313310833480831237',com_send_tc,'j#}!:n%8 -29693951094008529244389535309924177337',obc_update_tle,'',set_state,'-3851065049067470604 8509032660419876280 -1977242127',drp_get_vars,'',obc_reset_wdt,'',obc_debug,'2706312927426811080',gssb_get_sun,'',gssb_get_model,'',obc_set_tle,'100302883665260108 49668970824957202034578469820155052507',help,'',gssb_pwr,'131597834 8037789451771057916',eps_hard_reset,'',gssb_scan,'8149321422515777767 -776854337',gssb_get_temp_int,'',drp_test_system_vars,'',gssb_get_burn_config,'',fp_set_cmd,'4314134990201178428 qP&AF 91936534 195445479576527583652527617956127988490 m<_^f8` -36192435647005403289241462648762914521 J&bAXrJ%4] 93350009 60886046727104426066273164704797966235 -284092088',gssb_msp_get_temp,'',tm_set_ack,'2713166827260552389 -307686937674810326569586206009736543627',rw_set_speed,'267276645 12397454119166157471',com_set_node,'-79046993559853590374034779334402556236',tm_send_status,'-963095360',help,'',gssb_unlock_config,"'t*m""H?'",com_send_cmd,'2058436958221840114 ]CCb',com_set_node,'!j+<0',-6,8.168596029281616
gssb_fss_get_temp,'',eps_set_heater,'-1066615325 -1576510460815561950',obc_set_tle,'(#6? 8421083232854068653215130071657765629',fp_del_cmd,'3995835745505073449 1126284536418987261892398852075804755 6665623872549153301 -470483660 u 1239116137054045889',gssb_set_burn_config,'668306963840934499 :jd=MY( 299767582785503753838604606686723087763 2053295174 saX5V~ 9061099082120032629 -6522068653583516602',tm_send_all,'-20383061178831924829913425148728918827 3333812173761866991',gssb_select,'8144404766096265456',fp_show,'',help,'',gssb_get_uuid,'',com_set_config,'1495630991 k@nxPF'M',drp_clear_gnd_wdt,'',eps_hard_reset,'',tm_send_last,'-5645794896514670263 :!owy%_',eps_get_hk,'',fp_reset,'',eps_set_heater,'17534715759005870229 ',gssb_get_model,'',test,'|U|P|L';m*',gssb_arm_manual,'6364941841549487299',obc_prop_tle,'15426290293767491385',obc_update_tle,'',gssb_get_temp,'',gssb_get_temp,'',gssb_antenna_release,'-3218703709632964703 8777607980132424841 84666903657043795976831501096912439233 -68806091622188792395666076459468499809',com_set_config,'17151798195791821324 -3340321657280431119',gssb_get_uuid,'',drp_add_hrs_alive,'-52190248',gssb_burn,'',fp_reset,'',com_send_data,'-117515874936905480534870971840177935582',drp_set_deployed,'8389167724898963118',gssb_set_burn_config,'-1816726477 17814491715670879074 CjOEp% 8619698804584080093 159980416168951383987325114020960735398 -196282007964177382774459568151183495285 4386143101059049921',eps_hard_reset,'',fp_set_cmd_unix,'15916069861365053689 11933062915266989417 -299385241744672973954331783876928705710 2010463172 <qDE]',obc_prop_tle,'-7210390921517746787',tm_send_from,'14032791277232312773 2270015893930755591 C',com_set_config,'-1486961064 7891833478896455829',tm_send_last,'44155874331043536911664260421773539300 2098473360144928830',gssb_fss_get_temp,'',gssb_set_addr,'1714256817',fp_set_cmd_dt,'346383462702551771 -287130467559595053823719207700565785111 7811889790777012305  204291148198822550662498589228302291866',tm_parse_status,'',gssb_fss_set_config,'-619909318',com_get_node,'',gssb_get_uuid,'',tm_send_status,'-4247638498245333900',com_reset_wdt,'475895731',gssb_get_status,'',gssb_get_sun,'',-11,9.889325380325316
obc_set_pwm_duty,'-7182891845143422648 237306523368276004777983651073162731352',com_send_data,'14206362113879124310',obc_get_sensors,'',obc_get_mem,'',eps_hard_reset,'',help,'',gssb_antenna_release,'q&1/l<jA 16780785180901172766 39939301722542884765789393636241395092 -1896312601615093587849595281946114710',gssb_update_status,'',com_get_node,'',tm_set_ack,'c -1700567488',gssb_get_burn_config,'',rw_get_current,'',drp_set_deployed,'-866899539',fp_show,'',gssb_arm_manual,'x5Yd00XA',gssb_update_status,'',obc_set_pwm_duty,'-265031159281615795400791675559045315362 7817540502684217733',com_reset_wdt,'13095219365378009889',obc_get_sensors,'',gssb_pwr,'g=1|w:%e 3295224244499958050',com_get_config,'3408883899333750925',gssb_get_burn_config,'',rw_get_current,'',obc_get_sensors,'',obc_debug,'-334659600',gssb_antenna_release,'-74266687980651018948621177430907736749 -253157404197474236881977514808352741910 895990409 -_q+Vk'g',gssb_fss_get_temp,'',drp_ebf,'15176283264626477970',drp_add_hrs_alive,"'l,Z,rP*K'",obc_update_tle,'',gssb_get_model,'',gssb_set_addr,'2090132602',gssb_get_temp_int,'',drp_set_deployed,'14036652596591951013',rw_set_speed,'-506674949 -8480475325908511072',gssb_get_version,'',com_get_node,'',tm_parse_status,'',com_send_tc,'X`Puv 5854309145754481057',fp_del_cmd,'-1641051853821732121 3356133984402976659 -220047974025655660536206267867042756237 265263455029516290744043969140817457970 -208793080551984118536843046626529165736 -240829890',com_send_cmd,'474809888 680225785',tm_send_status,'59939050',help,'',drp_add_hrs_alive,'10855671551935043766',gssb_set_burn_config,"'^. E,+ZPZN< 6055005034455638182 -1511746531 -224857259832768221502168649991515816184 153479045908761665731290723197978492816 162074768599870472884187234946927841750'",gssb_antenna_release,'-403127296 -2512528361835396889 -4258779228172406745 261274942103598760885950732499597574354',tm_send_all,'-2115954596 308518636369260487523594536116264458373',eps_get_hk,'',eps_get_hk,'',fp_set_cmd_unix,'G 1331245908 -755596238334440941 -129544804931487058519469372649014900723 ]PJ}3O8ADM',-6,10.000884771347048
gssb_get_version,'',obc_prop_tle,'1945204877739988374',rw_get_current,'',drp_set_deployed,'4262259394873062542',gssb_arm_manual,'YaiHKIssP/',help,'',drp_ebf,'4268180824019538121',gssb_get_status,'',tm_send_status,'33992064238294029449718701017141996443',fp_show,'',fp_set_cmd_unix,'763048937 281437953339860158384212107090021044637 1455215807 7902918548226735960 -570081206302423041',drp_clear_gnd_wdt,'',obc_set_pwm_duty,'1946097635137584074 42006446',com_get_node,'',obc_set_pwm_freq,'876253880 -1359419653',fp_del_cmd_unix,'7536860681233745622',gssb_set_burn_config,"'174536824319970659462230095750727961746 -2122624025 6070280826005746732 oncG^ ,/7 284082072966235143118956580020913139198 56138861947665286'",com_get_node,'',gssb_get_burn_config,'',gssb_msp_get_temp,'',drp_ebf,'153561277948854907049993433151551797547',fp_set_cmd_dt,'106398471 292398411027471087065894119434547746936 76376628859288840930262673196467546424 -2162323753767977956 193871969697666052839008878417729015020',gssb_unlock_config,'-4901465050623209879',gssb_msp_get_temp,'',drp_test_system_vars,'',fp_del_cmd,'-1227107375 12384233479571590439 -1456323315 2815348613635002973 699496778 -117795999182616376399197285878438366370',obc_set_pwm_freq,'434413336 whLh',drp_clear_gnd_wdt,'',gssb_reset,'',gssb_arm_auto,'154727441112478548848067945936187285272',com_get_node,'',obc_reset_wdt,'',gssb_antenna_release,'11033991972835884957 414763895 9619606117332219509 2674250504872327699',drp_add_hrs_alive,'2719641703967537094',set_state,'286472805937595172866042496943604556322 121513611567900129720143484588459210943 80963725606448285',obc_get_tle,'',drp_get_vars,'',gssb_reset,'',obc_set_pwm_freq,'-232185377557460926736734476385446673737 )z-Q}',com_send_rpt,'1999778475 33384159',obc_ident,'',gssb_get_sun,'',com_set_config,'-286870071243643876192209833756138978062 X',gssb_get_burn_config,'',obc_update_status,'',tm_send_status,'11545769658875074520',com_send_rpt,'mML2w 13012656623627999731',gssb_update_status,'',gssb_burn,'',gssb_unlock_config,'1717283263',-6,7.4115962982177725
gssb_get_temp_int,'',drp_get_vars,'',drp_get_vars,'',gssb_update_status,'',drp_set_deployed,'-219846090598867799181250705859878213959',drp_set_deployed,'l=#VgmWp',obc_update_tle,'',tm_send_from,'-1723657660 -251494793955769195620055179734122288605 328449605',com_send_tc,'-182294710622408793471727192936672600953 912653796060230061',init_dummy_sensor,'',tm_set_ack,'c]-cY57 4+xoBLT`(;',obc_update_tle,'',obc_set_pwm_freq,'-1439555253 2273680867689593815',drp_clear_gnd_wdt,'',init_dummy_sensor,'',fp_del_cmd_unix,'p7}Xs`G}$',tm_get_last,'-146308308552887720867791687147039024360',tm_send_from,'-1092036975 10491237209034793099 -3651023110517773428',gssb_burn,'',fp_show,'',set_state,'R)O 5771030066698061012 10578323100317817994',gssb_arm_manual,'',obc_debug,'252669421819428748547673683107085027475',obc_get_time,'-130054942054143771119265555844393576474',com_reset_wdt,'-142208408220566803370088770302028788707',obc_set_tle,'1495076254002135519 ',com_get_config,'816860926',gssb_get_temp,'',gssb_get_temp,'',fp_del_cmd_unix,'3832836916368112720',com_ping,'-107093459926546446475761255121807315394',gssb_msp_cal_temp,'17289902295938724846 2277805383707272995',gssb_arm_manual,'4809025606943567490',com_send_data,'7512283006935143356',com_set_config,'-4442808904190241739 -61458442929969332753974953582601673083',rw_set_speed,'-32801329 13019641597435364399',gssb_msp_get_temp,'',com_send_tc,'-1638704387833915257 -5984655235924951429',com_ping,'-8158278190370405305',com_update_status,'',fp_reset,'',com_set_config,'1671058732 710686604',eps_update_status,'',eps_update_status,'',obc_prop_tle,"'7-F,y'",tm_parse_status,'',com_get_node,'',rw_get_current,'',rw_get_current,'',fp_set_cmd_unix,'b*&/p8fdox 1639501550648190260 4376550052689130983 Yk*7bp 167225933760577181177558370772067224650',-6,8.360590696334839
