Command,Parameters,Command.1,Parameters.1,Command.2,Parameters.2,Command.3,Parameters.3,Command.4,Parameters.4,Command.5,Parameters.5,Command.6,Parameters.6,Command.7,Parameters.7,Command.8,Parameters.8,Command.9,Parameters.9,Exit Code,Total Time
gssb_fss_get_temp,'',fp_set_cmd_dt,'-1276674132 12417504841633450858 8064221818506601602 W#I$%W 2104015372',gssb_unlock_config,'4828865298508246478',eps_get_hk,'',com_get_node,'',gssb_msp_get_temp,'',gssb_get_sun,'',obc_update_status,'',gssb_arm_manual,'-5581764854940531418',com_debug,'',-6,6.3062744140625
com_get_node,'',com_set_config,'12570879554838753 1660754499',gssb_arm_auto,'1486757606',com_debug,'',gssb_msp_get_temp,'',gssb_pwr,'-171918351635110780043118970272975315609 -507907406849219021',obc_get_sensors,'',fp_del_cmd,'-9160899499437616218 -1935933341 173613083723446945581070583404050777920 8889635958264269773 -8631078837965677770 7500642128551045860',tm_send_from,'7331399617564862892 fa7i)gX 6827998499156689426',fp_set_cmd_unix,'17122215559061957007 -8341871987351762860 -231266052356379807567773279993210259790 e`#ub~^H4 %$a./',-6,6.917933702468872
tm_send_status,'13466888250722074180',gssb_set_burn_config,'-5425278920810587227 1232141635 2094458499905506903 700550443414251869 11102384976613998517 1# -1766289237426751320',gssb_get_version,'',gssb_get_temp_int,'',fp_reset,'',tm_send_last,'16563849633122337499 220410841125098322995665291898163068654',com_reset_wdt,'1927124931914704375',drp_set_deployed,'1290678768',gssb_scan,'228621589656004162911845767844615250890 -301332757829833060225881816875100170862',drp_set_deployed,'6513438280214940051',-6,6.955463171005249
tm_send_all,'-328312993525292391946387065535057281537 -985002084',gssb_antenna_release,'1384490888 -1747538691 -1927436716 1445833703',gssb_burn,'',init_dummy_sensor,'',gssb_antenna_release,'6336006587072139442 91369240900999482138627269334276204370 178040686591417422752221843193282020305 2120998192',obc_set_pwm_freq,'1808686254 -1347607294',gssb_unlock_config,'1877418627650811372',obc_get_time,'11849832370329734207',gssb_get_sun,'',fp_del_cmd_unix,'1485434160',-6,6.841016054153442
rw_get_speed,'',tm_send_from,'z;(wE 12565070125385798865 6',com_send_tc,'-1546246599747200447 -77049927588285925383327776220361935942',obc_set_tle,'326128796636118006452028825584179143975 tYuPSOg6',gssb_burn,'',gssb_set_addr,'340408036',gssb_unlock_config,'Rd4`e',eps_get_hk,'',com_get_node,'',gssb_fss_set_config,'199381246913538754',-6,7.320148468017577
gssb_reset,'',rw_set_speed,'5130083403320117097 ',com_send_rpt,'834329578 -24797429670909660717280215816759330904',help,'',obc_reset_wdt,'',eps_get_config,'',gssb_fss_set_config,'312259765213616309',rw_get_current,'',obc_get_time,'11374673401287761717',fp_set_cmd_unix,'-146671921 -5828926491806915085 5764646467324363391 895401200 36513313327430251589903419264716365321',-6,7.181840419769287
gssb_get_model,'',obc_get_time,'4100717130824625219',gssb_get_model,'',com_send_tc,'24538578448640851191441152133837247219 -86461928207539540601993536899240275000',obc_set_tle,'10205108136811118360 55303648518940693134328516730970211375',gssb_unlock_config,'-727602858',eps_set_heater,'16556471689162831700 330641649344256080451734419827433402740',obc_pwm_pwr,'-780860902',drp_add_hrs_alive,'3961409114915699212',gssb_msp_cal_temp,'+Stnj -1083408119590201463',-6,7.6682820320129395
fp_set_cmd_unix,'18061500032570024844 2093486543 -1984797760 g 5510475254824753338',gssb_commit_addr,'',com_send_data,'i0TM0',drp_set_var,'X8F -172852330616718586541791634773226333922',tm_parse_status,'',obc_prop_tle,'-313017424162404147133476431350095029846',gssb_reset,'',obc_ident,'',com_send_tc,'951590548 3986725511391210822',gssb_unlock_config,'-307376479657806935837216587157370976693',-6,6.560020685195923
eps_hard_reset,'',gssb_get_uuid,'',drp_add_hrs_alive,'7149905483567662095',help,'',tm_parse_status,'',com_update_status,'',obc_prop_tle,'5131829686157498840',com_set_config,'6774876057392525175 ',com_get_node,'',fp_del_cmd_unix,'-1974042331233211815',-6,6.960196971893311
tm_send_status,'-211953631891002292131212864398415601228',tm_send_status,'7460170251774225368',gssb_msp_get_temp,'',fp_del_cmd,'i(~8m 14652519059275561587 3644457047706541671 -136283369197765550745915093528578318334 -240241074925307009983087806306176004126 )Cy6Z*',eps_update_status,'',gssb_fss_set_config,'{',gssb_get_burn_config,'',gssb_fss_get_temp,'',eps_update_status,'',com_set_node,'1668751990',-6,6.646855592727661
obc_reset_wdt,'',obc_update_status,'',gssb_msp_cal_temp,'-7269252697797158941 d0)rBc',obc_update_tle,'',gssb_get_temp,'',gssb_set_addr,'1374093510',gssb_antenna_release,"'7871071387321890162 11200452261485628596 11868353267471339534 [""e'",drp_set_deployed,'1f=h*_:Ib',gssb_get_temp_int,'',fp_del_cmd_unix,'5590420353408975627',-6,7.0165579319000235
rw_get_speed,'',fp_set_cmd_unix,'133315512969928145743869080135173560439 39975557497281576504192609412533525872 2746301583349114654 -470774691 c7MmT-!l&',drp_add_hrs_alive,'-5280274499716150641',gssb_reset,'',gssb_fss_commit_config,'',com_debug,'',gssb_fss_commit_config,'',com_send_cmd,'0} 129845248678500736',init_dummy_sensor,'',gssb_burn,'',-6,6.329620599746704
obc_reset_wdt,'',obc_get_mem,'',com_send_rpt,'-4045119325790378781 -57274735476448277869105925335219188808',gssb_scan,'7448911219422035911 7778222943097473112',gssb_fss_set_config,'-325313454482339409992458777858253087328',gssb_set_burn_config,'pBN -1668657749891868316 38657299464881537103758511341399305883 -845316370 TzDgQQK\X -3082394230243488517 -6797494931874731495',fp_set_cmd,'13005467897565295048 6241424125241039105 2761869998150509244 67225029080672173 34965117931346815802544674145132409735 -2939634117705012198 10699267840058356016 1293236911 8819609694097021241 -189655042992107024675893862576969337688',com_update_status,'',drp_set_var,'74145631581709377961131245607792494995 -749713564',drp_ebf,'463754471',-11,6.674906015396117
obc_ident,'',gssb_select,'-4184394847960996196',tm_send_status,'855922296386890517',com_ping,'1965605229',obc_get_mem,'',set_state,'8274885071254446053 T9_UEC-8 275224792474027914925491303439725339643',obc_set_tle,'8726658497373238549 868475731',tm_send_all,'2838994712212552809 312784650899481553056383694334212329950',gssb_set_addr,'306076853332465268424417098888761868839',gssb_get_temp,'',-6,6.95917558670044
tm_send_status,'L]c^N=9k|j',fp_show,'',fp_del_cmd_unix,'2066434098',eps_get_hk,'',gssb_fss_get_sun,'',obc_get_sensors,'',eps_hard_reset,'',com_ping,'1083490646',com_debug,'',obc_update_status,'',-6,6.746039152145387
gssb_fss_set_config,'6468024375852343957',eps_get_config,'',fp_del_cmd_unix,'-1975897892656200725',tm_get_last,'1217076770',gssb_fss_set_config,'1',tm_set_ack,"'9807294614477039507 D5""c4a3-'",gssb_arm_auto,'+u{',eps_get_hk,'',gssb_get_model,'',eps_get_hk,'',-6,6.3271331787109375
tm_set_ack,'3715895138868552841 v/.9'',gssb_antenna_release,'11029753251762705212 5468205888141216792 64720768645227034850934226104898987419 -6129266464407164494',fp_del_cmd,'3974171140947068061 -126644871877050471339656436145626150377 -1095772356 -7956194797409217929 -938170174439494366 676550574',gssb_get_uuid,'',gssb_select,'kQY=$?',init_dummy_sensor,'',gssb_msp_cal_temp,'-315491593420301832490932962965470950182 ',gssb_get_temp,'',obc_get_tle,'',drp_set_var,'1499226103 a',-6,6.417508602142334
com_reset_wdt,'-309327973',tm_send_status,'6035515790849151622',fp_set_cmd_dt,'6462642130577062335 290623072697914454955963757577600837394 n#=bj6]g 4976240671829258595 -10444182113598858448845290953238602193',gssb_update_status,'',com_debug,'',drp_set_deployed,'1216822656528930331',tm_get_last,'',obc_prop_tle,'216819437',fp_reset,'',eps_hard_reset,'',-6,6.373990297317505
tm_set_ack,'11318550241830240666 17047929252122039110',obc_reset_wdt,'',tm_parse_status,'',gssb_get_sun,'',obc_get_time,'~k'(',fp_del_cmd_unix,'-1650823270',com_set_node,'-1696057317',com_set_config,'-296595826622180773228683811550692960666 10420496974485380772',fp_show,'',gssb_pwr,'95954214870373190035397110781211089665 4370795323248151690930262135130837549',-6,6.564945697784424
tm_send_last,'3941209011336576824 18233491633585615120',gssb_get_model,'',drp_set_var,'-5376268128184304471 -268968753893325910297904196140240755309',fp_set_cmd_unix,'-68314640 1254563079344735668 U4 -821265788970831748 1447763200212106148',gssb_scan,'-105311445206266886401031961792259877253 3675221030171058536',obc_get_mem,'',gssb_msp_cal_temp,'-89217180655593755270560915536341575777 }1jbCRSS',gssb_select,'17581514376464413920',fp_del_cmd_unix,'5504236123736047069',gssb_get_model,'',-6,6.762647867202759
drp_get_vars,'',fp_del_cmd,'Pal#=911x} `'8q` 6450659701996505006 15396197847290091511  162190093279242938745001088120779845104',fp_set_cmd_dt,'2799117519574766895 -2736309865026160138 -2048900573 U0;<T -8232505519681820658',help,'',drp_set_var,'-97127396 198095006514798331707161283369355156718',obc_set_pwm_duty,'1881778563176459759 -248002635728352312720967158874261944319',fp_reset,'',tm_parse_status,'',eps_set_heater,'198652009515960708024197824449197624082 82450344',obc_get_mem,'',-11,6.798745155334473
tm_get_last,'234756204974386324',fp_set_cmd_unix,'7086613119040696155 4690683401936097584 1185879218 4863699367593348204 15673448394684560502',fp_set_cmd_dt,'%Wf 14810293348689875587 U|uA  243420661670175896824462631605774054746',gssb_msp_cal_temp,'-326736228635302094034672807808176511733 -299580575',gssb_get_uuid,'',obc_update_tle,'',obc_pwm_pwr,'15918680937383276896',com_set_config,'15628261037451492647 237407169005726899643467518761639344067',gssb_reset,'',gssb_get_burn_config,'',-6,6.353848695755005
tm_send_from,'233452794140921790700597626526176128841 5413064682480220288 -3602996031457349008',obc_update_tle,'',drp_get_vars,'',gssb_set_burn_config,'1275550480847243735 133818775319325259519513102406388084443 12025473490218382224 y>^gWv. 7694016888089397986 280865080 419141645',gssb_get_version,'',com_set_config,'-265059680 -50283911185342256085213238344473903194',fp_del_cmd_unix,'9110993085008622083',obc_get_tle,'',gssb_msp_get_temp,'',rw_set_speed,'-8749857372511465871 Uyq'`W',-6,6.894111394882202
drp_test_system_vars,'',gssb_unlock_config,'323013022',fp_del_cmd,'17247891668622977870 16980713463564785715 4355429955480654539 232509673546072795274172755043680859247 7734346385079888744 4297259884908201047816535321691233427',gssb_pwr,"'Q,-BK -702950521'",eps_hard_reset,'',obc_update_tle,'',gssb_fss_set_config,'K~9C#AB+',rw_get_current,'',drp_clear_gnd_wdt,'',gssb_arm_manual,'17117584414278066648238014751622726823',-6,10.19665503501892
gssb_msp_cal_temp,'15831871310249173318 15128128891664220681',com_update_status,'',fp_reset,'',gssb_get_sun,'',obc_ident,'',fp_del_cmd_unix,'68852037391309771270140274927435714700',com_send_data,'-2792042251226459805',gssb_get_sun,'',eps_update_status,'',gssb_fss_commit_config,'',-6,6.5386409759521475
drp_test_system_vars,'',gssb_arm_manual,'16020234611479944253',gssb_get_sun,'',com_update_status,'',com_reset_wdt,'1098759003',init_dummy_sensor,'',gssb_get_temp,'',gssb_update_status,'',com_get_node,'',fp_set_cmd_dt,'-6308466845907076144 -1882362888 2127532181 7355443243295702791 -4079260396818741827',-6,10.498241901397703
tm_send_all,'8543335487331228502 1624120866',obc_set_pwm_freq,'13909732086966883626 0',eps_set_heater,'12262660173075826428 384535454',obc_get_tle,'',com_send_data,'257410723397975965',tm_send_status,'3614722926228105191',gssb_set_burn_config,'-5040983383255824165 320942412430533571582996229363581454450 -89968711763044470199112455220889216891  8084091943437344402 -953771817 B}aj',gssb_pwr,'16572619100907058583 2054298420',gssb_fss_commit_config,'',gssb_get_burn_config,'',-6,7.549732685089111
obc_set_pwm_freq,'4361708804823204068 2662710866753615054',fp_show,'',com_set_config,'2002349487233946388 16120279643392110254',com_send_cmd,'-1829594434 253838849641006629061934668232567465164',com_debug,'',fp_set_cmd_dt,"'-241294043908005928358340261183823533481 ^V~ieB""F 1019928589 10923894886401883471 -235361537779665086306523796728667652884'",fp_set_cmd_unix,'-103498107929639473552673093424675435149 7205391107181558030 nSsZq 415651362 -6913705559622485166',obc_get_sensors,'',obc_update_tle,'',tm_send_status,'267387748215448288',-6,7.572633981704713
gssb_set_burn_config,'ccZn(YET 129753657638783921407335898318690649508 |o 9779912070724478921 5236588510775486788 -149941739729958112948128244974878317669 299952026987230350408521049121546997929',tm_set_ack,'2054586537 -80179530799278475616035958610811683464',gssb_arm_manual,'-6877953302658245748',com_set_config,'-145649135321898627873453876360851768428 165663737629108830344468417681326286365',gssb_msp_get_temp,'',fp_del_cmd_unix,'-161051328992668700771148781208776987358',obc_get_sensors,'',com_reset_wdt,'15166055270532456194',gssb_pwr,'5991533600638012309275024514883700838 -1432739648',gssb_burn,'',-6,6.612852096557617
drp_test_system_vars,'',fp_del_cmd_unix,'178629873804121959990785917260815943954',gssb_scan,'1773863781 12327962316051288637508311202354054020',fp_set_cmd_unix,'118794662740030522315867292191517933019 16262823319246034017 5251498685814127476 -6968606175028487506 1999089772995136471',com_debug,'',fp_reset,'',gssb_set_addr,'-173543740039018599359852969329861037726',com_send_data,'}{K#t0',gssb_scan,'R]F!U -2402789507377335490',obc_pwm_pwr,'1610737839244042705',-6,10.312926054000853
set_state,'9099971273296057787 165100037 -489729252',com_ping,'9747828564631480189',fp_set_cmd,'7320692393965465435 -1800503139 2639443793482336145 -31698559797434725440384999552351399171 6522341388086227126 -880583889 h$b 6509261243202676159 900697066 -207939300009338225624586277248389588850',drp_ebf,'-201682146441084638126659787153837537407',gssb_arm_auto,'',gssb_update_status,'',gssb_get_model,'',gssb_unlock_config,'14691289985019837993',tm_send_status,'-119429931344431393354315397781638174207',com_update_status,'',-6,9.32758402824402
fp_del_cmd_unix,'9090045672885452441',gssb_fss_get_temp,'',com_send_cmd,'-8681033649261836609 256503959422178586002134681917563488854',fp_set_cmd_unix,'-2275832992393789965 -725799297 2649011846570742580 9 t@;V0X',gssb_msp_get_temp,'',obc_ident,'',eps_get_hk,'',com_get_config,'12294143462293177173',eps_get_config,'',obc_pwm_pwr,'127133286605586236538501247516228803121',-6,6.5316972732543945
gssb_antenna_release,'199369245362608117465571399970071781790 S)% c]TZjm0F% -949235579',rw_get_speed,'',gssb_unlock_config,'823774760043136806',gssb_get_burn_config,'',drp_set_deployed,'-2043430880',obc_debug,'31591007328859558829816308042197923037',tm_get_last,'-113557539796545386952572192925374232002',tm_send_status,'8654705454052189128',obc_update_status,'',drp_clear_gnd_wdt,'',-6,6.860814571380615
gssb_get_burn_config,'',gssb_fss_get_temp,'',gssb_fss_commit_config,'',tm_parse_status,'',com_update_status,'',fp_reset,'',tm_send_status,'11769805646358250469',fp_set_cmd,'8102493949451155676 320716242797481322 1^ 211139319566417662418069201553148543679 2253662670192588831 -1068782200599205700 112828390936205021553686176884222312523 11642407853642168933 -256560543 1788630579',gssb_msp_cal_temp,'5068083332020121154 1158795948',fp_show,'',-6,6.933270454406737
com_set_node,'7588431281291953146',gssb_unlock_config,'-1226444674',gssb_scan,'-1519104327 }P3Cm9',gssb_get_temp,'',gssb_fss_commit_config,'',fp_set_cmd_unix,'1939807849 11703092854082791981 -427108536 154779224259050918822576684276196843548 2124484740122540486',fp_del_cmd_unix,'1686877344615105557',drp_set_var,'193644286592802056593185313883727527473 -2453720811541112445',eps_get_config,'',test,'4457462610953434416',-6,6.584000587463379
drp_get_vars,'',gssb_antenna_release,'866992262 9079813784993520394 247254629025551219243313002339461359377 17998546518082940387',set_state,'3366468279540654309 9763391552418312281 Z=y;8Nr!^',com_reset_wdt,'yuJ$W^',drp_set_var,'131136695973949825605773441664121613002 -483516082156933329',com_send_tc,"'c9[],^-a@ 1189084196473613672'",com_reset_wdt,'-291143430368133263735615566553726990329',gssb_unlock_config,'128459920743024861930388371197769171354',com_update_status,'',fp_set_cmd_unix,'1195855835 -1990735413636364384 6673474562876196056 -167566051732822908044577019523860778205 139581532',-11,7.47019624710083
rw_get_current,'',obc_get_sensors,'',fp_del_cmd_unix,'1606476249750701977',obc_ident,'',fp_show,'',tm_send_all,'197839805202513475677481872102251994285 16242780739584358162',gssb_scan,'6796654857283372831 506565688',drp_ebf,'5865264491173442276',eps_update_status,'',gssb_get_sun,'',-6,6.636035442352295
com_send_tc,'-12212882010605543045716677098113578637 -61127411701116457938040244875128358188',obc_prop_tle,'4P49',gssb_arm_auto,'-1325401614',drp_get_vars,'',gssb_fss_get_sun,'',com_send_tc,"'-2380318452923366640 kj)=""5K'",com_send_tc,'-1339567804 -329306500968758906070889424047396254587',gssb_msp_cal_temp,'-3725049008405433711 i%DFB',gssb_msp_get_temp,'',com_send_data,'-1565965383106554621',-6,7.363634824752808
gssb_select,'15964130437578687739',gssb_get_sun,'',fp_reset,'',rw_get_speed,'',fp_set_cmd_unix,'5488603429443670185 -39777798589270698910619303486751779767 -173747778 3730826135862129821 -10973630197239913194004187303241511254',com_send_tc,'-97985295608253259 6192646504755715040',tm_parse_status,'',com_send_data,'8474496025698402360',fp_del_cmd,'4471711561616021636 -219459336 4981347351119876730 5490961811451659052 Q(?uCs?jl| -1749104466',gssb_get_uuid,'',-6,6.486510515213013
rw_get_speed,'',tm_get_last,'117971801971506098381185755954880135536',drp_test_system_vars,'',com_send_tc,'201082752098804504522030839431635649784 671038785078448193',com_debug,'',drp_test_system_vars,'',obc_get_sensors,'',init_dummy_sensor,'',eps_get_config,'',gssb_scan,'11247425077127720481 8117965572466529746',-6,11.741787910461426
gssb_get_version,'',gssb_burn,'',gssb_set_addr,'-612636824',drp_get_vars,'',fp_del_cmd_unix,'8531376498154473617',gssb_fss_commit_config,'',gssb_fss_get_sun,'',tm_send_status,'13265877116810101315',obc_get_tle,'',tm_send_status,'-74543199070424426073918185906421044133',-6,6.54641580581665
obc_set_pwm_freq,'j 14009458720999531367',gssb_get_burn_config,'',com_ping,'-173642138915827006526092295046761624893',eps_get_config,'',com_send_rpt,'-6440460935124519474 6187407456556572810',obc_get_mem,'',drp_test_system_vars,'',gssb_update_status,'',tm_send_status,'3935239399720505635',gssb_get_version,'',-6,12.856911420822144
com_send_tc,'1122908528 p%snWa&/',fp_del_cmd_unix,'394339013',obc_update_status,'',gssb_get_model,'',obc_get_mem,'',gssb_get_status,'',fp_del_cmd_unix,'243603131',gssb_set_addr,'p*TV',com_send_cmd,'29961511242776669810364315333081546742 17161901527153111428',gssb_msp_get_temp,'',-6,7.545105934143066
tm_set_ack,'3717467780774790370 -235232780130720277514538565867161213330',fp_del_cmd,'-333699291 8399429180689366127 15153439630517262403 -1080128683 5194209816248710492 13829633866684267654',gssb_antenna_release,'-708139961956078330 -214195946 14528219429429810121 -1137563960',fp_del_cmd_unix,'3&',fp_show,'',gssb_set_burn_config,'uH -6285625170370246101 8c< 14767192092835812768 3- 1836877290 -1357906810557736568',rw_get_current,'',gssb_msp_get_temp,'',eps_set_heater,'-1362311168 -280171000193486226174665040489124493616',gssb_fss_set_config,'-262469970501107769654306345115450641666',-11,6.406991481781006
obc_reset_wdt,'',tm_get_last,'303954240192323845172845446490946903997',gssb_msp_get_temp,'',eps_get_config,'',drp_test_system_vars,'',drp_add_hrs_alive,'7942478325473987645',eps_get_hk,'',fp_set_cmd,'j) -357113432362681023 K]T=!~9{ep 129168207852967124825765438918122064982 502349598508813922 -212071429500534162122713716989682561144 10046716762158012164 14590100307197763366 6772157030296269042 384647236',gssb_get_burn_config,'',fp_del_cmd_unix,'17297869712701283287',-6,10.902330160140991
gssb_fss_get_sun,'',gssb_get_temp_int,'',obc_debug,'._*|9M',gssb_reset,'',gssb_get_temp,'',fp_set_cmd_unix,'-650151203566275418 259782410498324437451746050099528788441 2a8=@ 17550286330334504976 -5478386651198092531',drp_ebf,'-229050666',gssb_get_temp_int,'',obc_prop_tle,"'""T&s'",gssb_get_temp,'',-6,6.5817036628723145
com_send_rpt,'/ 1651213757',com_update_status,'',gssb_antenna_release,"'1337692885089046905 ""CF 1523929849131184179 1566210438'",gssb_fss_set_config,'18225661688272942444',tm_get_last,'-2974775797722058728',eps_set_heater,'713993515 -1089489407',com_send_tc,'-770723774 6004089556017179436',rw_get_speed,'',obc_get_mem,'',gssb_unlock_config,'1547910587',-6,7.724881649017334
gssb_commit_addr,'',tm_get_last,'-2084094370',gssb_update_status,'',drp_get_vars,'',gssb_get_temp_int,'',com_set_config,'143930283678991226643037529064310547188 .yU[',fp_set_cmd_unix,'-270806886028159342176897523656908304784 9712009394915336491 217014117068274961479895629658275975044 924348820770880212 13813310590548279163',test,'206662072733917913200636423429377616505',obc_update_tle,'',obc_get_sensors,'',-6,6.740335702896117
tm_get_last,'%%Ti*cz',com_send_rpt,"'%Uyn-O""#fr F'",tm_parse_status,'',com_send_tc,'4389071897589477393 -3606032632158892239679470181710376363',gssb_scan,'189297134986967515823222031640208753654 60694717',gssb_msp_cal_temp,'1529519860 -4365459722910172827',gssb_get_burn_config,'',init_dummy_sensor,'',test,'7312944814167246307',gssb_get_uuid,'',-6,7.440779447555543
fp_del_cmd_unix,'-3945842551276860955',obc_get_sensors,'',drp_set_deployed,'2973916380661366250',fp_set_cmd,'+oU][ s8}y`X[aK g?3e!o8Z 8457367341791898653 901751631 8860382892044815938 Mi7r 12341685787536800048 -6765717990893911579 13495037522506454233',fp_show,'',fp_del_cmd,'RAV-A'M -870711114 -241333699911018829439077323396310452902 -1120202246 5272204413144632052 -7757356859644179830',tm_get_last,'-649841289',gssb_get_version,'',gssb_fss_commit_config,'',eps_update_status,'',-6,6.279700756072997
gssb_get_burn_config,'',eps_get_hk,'',gssb_update_status,'',obc_debug,'24803428991594377390953791332500096532',gssb_get_model,'',com_send_tc,'-233428095809005533918608770907278939399 r#Ie',init_dummy_sensor,'',com_get_config,'-48228571834872889111399735335479903336',gssb_fss_set_config,"'*""'",fp_del_cmd,'-4333353485639014214938876090505949929 X5L*:XGz y; 48114176785887474472939157942357500078 717959009174378638 9333774844764630441',-6,7.659135580062866
obc_get_tle,'',com_reset_wdt,'13320250755870661628',gssb_fss_set_config,'<bEBp5j3*.',drp_clear_gnd_wdt,'',com_send_tc,'12367162371282496987 -153836313765216233838598090497556973949',tm_send_status,'7123446241170642516',drp_clear_gnd_wdt,'',fp_del_cmd,'-71883134311566064714238400198048077049 Q -6110788683222127110 -216255890885600622800583068487694740801 624043721 -243669085911372528088561246037689069401',com_get_node,'',gssb_antenna_release,'1360432585793044773 -1423567573 14417689040276948183 229481817530993302975655099507528551318',-6,7.812486410140991
eps_get_config,'',gssb_arm_auto,'629625859',fp_set_cmd_dt,'-1640548620 365321159 1389415594  -233809658148138822237196195165847373696',com_send_data,'1412074551',obc_update_tle,'',fp_del_cmd_unix,']R',drp_ebf,'1331894948278576625',gssb_get_version,'',com_send_cmd,'-33999601537136734405072968942744050622 264960160585294203780756273150682123716',obc_set_pwm_duty,'672604496 k3Q%9',-6,6.432241201400758
eps_set_heater,'218319322 880112489',gssb_arm_auto,'=PYLEhDN',fp_del_cmd_unix,"'08N,'",fp_del_cmd,'-920063548 3236742597375786902 101773442918457621886427080837221101656 304124635554035959784958594444797807871 -213030627100660070571882678750697139393 18412297317322952565',obc_set_tle,'ECU'$) 2716636910759590477',gssb_fss_set_config,'80294832867589591360268150883409794899',com_debug,'',fp_set_cmd,'-288000541269540422083823776726306804962 303021436036828612276804957738356598806 -15391779516889269544064319919590264405 325846031461868621673592984947560565161 1786632773632240990 -3533530145903213056 1533800900 285019660 -196573944020315282699072006939507125047 12800276146749755646',gssb_fss_get_temp,'',fp_set_cmd,'5238765985582124678 211975895613253538913752145102674472795 Ii&&g' 8489151386195830588 -244002384571228042380364812408028276546 4471508211806001943 2188643640347244841 3776389658673436080 492981161 8358130540104176466',-6,6.392678499221803
fp_del_cmd_unix,'-8934732129682471344',rw_get_current,'',obc_update_tle,'',gssb_unlock_config,'-703837680507189230',set_state,'1898387654145754 -6071924253012771168 6046750796983757020',fp_del_cmd,'129656729043231340193234615834111732236 jS:B 6554681593205099527 9016120215625827450 244513670 -2086408446',gssb_reset,'',gssb_burn,'',obc_set_pwm_duty,'-231246924 Q\',fp_set_cmd_dt,'9334134465834538560 301781986491306099434025580254703176952 10726876533560753806 -141258722188561610340645510796024137479 B`h{}#+hD1',-6,6.337674379348755
obc_get_sensors,'',obc_get_time,'-131580838579228034322105210241656698587',test,'16193933301919026441',com_send_tc,'3518804925810568881 187482726938300082796783972514445536761',eps_update_status,'',tm_send_all,'-639207779 4907279724516122991',gssb_fss_get_temp,'',gssb_get_uuid,'',gssb_get_sun,'',drp_set_var,'2272260136782723407 13214106006980869326',-6,7.466696500778197
com_send_rpt,'-764852135 -1785261948',tm_get_last,'-1520332228',tm_send_status,'-1334231529',gssb_commit_addr,'',eps_get_hk,'',gssb_commit_addr,'',gssb_get_uuid,'',eps_hard_reset,'',eps_set_heater,'491435336 109308159',obc_get_tle,'',-6,6.454503059387207
obc_set_tle,'-239028298446335621507370641477798501502 10889399065510382885428130243437829474',obc_prop_tle,'4999611440209602092',drp_get_vars,'',com_get_config,'812484428',fp_set_cmd_unix,'1568181111 8168039093071496313 X]~e|Or1I7 -50839446467828149307519002650461013634 5144499819396004349',com_send_tc,'544807969 -337968400239968366824900462120025600112',obc_update_tle,'',gssb_arm_auto,'-1068793373',gssb_get_sun,'',fp_reset,'',-6,7.686239957809447
obc_get_sensors,'',test,'6936926543904981757',drp_get_vars,'',obc_debug,'S2(IC}',com_send_tc,'5571097187325244996 3078249471072432778',drp_test_system_vars,'',obc_update_tle,'',gssb_commit_addr,'',init_dummy_sensor,'',fp_set_cmd_unix,' -212282634992108842051763641813559114146 8395161315602252469 -5422209069489318213 W',-6,8.177602052688599
com_get_node,'',drp_get_vars,'',gssb_fss_set_config,'X',gssb_pwr,"'-1236048495 ,}""IX#H@""2'",gssb_arm_auto,'8667006',gssb_antenna_release,'-60477989657172969505367986023977745287 6020277716696705270 -18898617236417467200479146090787999224 173758059',fp_set_cmd_dt,'1956583975950815773 9818509464626599987 -243092951712047341302431527094960683288 837853299512955151 1161735122',eps_get_config,'',com_set_node,'9180422884746300611',drp_set_deployed,'-6297240446350692236',-6,6.7309396266937265
com_send_data,'2646714205842284360',tm_send_last,'-237773978508646751469927147429258364858 -133408426638569105583491602541736167615',gssb_get_burn_config,'',gssb_fss_set_config,'>!x0\0',obc_get_tle,'',com_send_tc,'160092775158902554955092784758724331782 2740225919020131238',gssb_select,'-267397821',tm_send_last,'1305946064 -9059743321738542156',eps_hard_reset,'',gssb_update_status,'',-6,8.339952707290651
obc_update_tle,'',gssb_commit_addr,'',fp_del_cmd_unix,'747761409',gssb_get_temp,'',tm_send_from,'-55011679116893940419571066900961057347 -308546397429890050897512990565880144666 -4730684634693358095',drp_clear_gnd_wdt,'',gssb_get_temp,'',gssb_arm_manual,'-230307045963604791364399398963913679796',tm_set_ack,'1745621699 G<C7',eps_get_config,'',-6,6.553407192230225
gssb_get_status,'',rw_get_current,'',gssb_set_addr,'',fp_set_cmd_unix,'449057508809052412 235836626803409388995906740144254752433 4426564624108264423 -2728446114354132097 -149423149316328917303951705397136696668',drp_ebf,'-3605987301552253847',gssb_msp_cal_temp,'1272020043 ',gssb_scan,'-121461379057739796563074456711481802511 Z]`y#_V|H',obc_get_sensors,'',obc_pwm_pwr,'330928475595559981557956694399658523339',gssb_burn,'',-6,6.781613349914551
drp_clear_gnd_wdt,'',eps_update_status,'',rw_set_speed,'2408559548789580378 -4671587361284003953',obc_get_tle,'',tm_send_all,'-1974807417 -2241257533043598826',gssb_get_sun,'',init_dummy_sensor,'',fp_del_cmd_unix,'9542801497143531149',com_send_tc,'-25530662686298504718264006094686189702 -6720280095026135871',init_dummy_sensor,'',-6,6.74943995475769
