Command,Parameters,Command.1,Parameters.1,Command.2,Parameters.2,Command.3,Parameters.3,Command.4,Parameters.4,Command.5,Parameters.5,Command.6,Parameters.6,Command.7,Parameters.7,Command.8,Parameters.8,Command.9,Parameters.9,Command.10,Parameters.10,Command.11,Parameters.11,Command.12,Parameters.12,Command.13,Parameters.13,Command.14,Parameters.14,Command.15,Parameters.15,Command.16,Parameters.16,Command.17,Parameters.17,Command.18,Parameters.18,Command.19,Parameters.19,Command.20,Parameters.20,Command.21,Parameters.21,Command.22,Parameters.22,Command.23,Parameters.23,Command.24,Parameters.24,Command.25,Parameters.25,Command.26,Parameters.26,Command.27,Parameters.27,Command.28,Parameters.28,Command.29,Parameters.29,Command.30,Parameters.30,Command.31,Parameters.31,Command.32,Parameters.32,Command.33,Parameters.33,Command.34,Parameters.34,Command.35,Parameters.35,Command.36,Parameters.36,Command.37,Parameters.37,Command.38,Parameters.38,Command.39,Parameters.39,Command.40,Parameters.40,Command.41,Parameters.41,Command.42,Parameters.42,Command.43,Parameters.43,Command.44,Parameters.44,Command.45,Parameters.45,Command.46,Parameters.46,Command.47,Parameters.47,Command.48,Parameters.48,Command.49,Parameters.49,Exit Code,Total Time
fp_show,'',obc_get_time,'-6245337215228813855',gssb_burn,'',com_set_node,'-645114826506473613',com_update_status,'',obc_get_sensors,'',eps_get_hk,'',com_get_node,'',gssb_get_model,'',eps_get_config,'',help,'',test,'',gssb_get_model,'',gssb_antenna_release,'-288849407159633065447586248903113938919 9369696618388498157 11964845024609887598 ',fp_reset,'',drp_get_vars,'',gssb_get_version,'',fp_set_cmd_dt,'13662624138287004440 -7030055637183489772 3827839975883223135 $[Ep**#% 5801006255065621888',com_get_node,'',tm_get_last,'-5854132618056977494',gssb_reset,'',gssb_get_temp,'',gssb_get_status,'',fp_set_cmd_dt,'Hz^' 15726148865292949754 2081001572 12152351222399774936 -12478198653197736985039929757145626542',rw_get_speed,'',rw_get_current,'',com_set_node,'48659216',obc_pwm_pwr,'P7pnPk',gssb_get_model,'',com_send_rpt,' -1442594185',gssb_update_status,'',eps_update_status,'',gssb_msp_cal_temp,'9561577670655537003 -49667788795414792820987052307390806137',obc_get_tle,'',eps_get_hk,'',gssb_select,'2258489070931981683',com_debug,'',rw_get_current,'',com_get_node,'',drp_ebf,'-160718243049345748',drp_set_var,'-1384224012580986611 1206051755',com_set_config,'1930648748 322729884439828256431721298059252020249',drp_add_hrs_alive,'-22581089875526716881026815135111379160',tm_send_last,'-1397970362 17718935476468344746',tm_send_all,'9218058504840436008 -744925594',rw_get_current,'',gssb_get_burn_config,'',init_dummy_sensor,'',gssb_get_uuid,'',gssb_fss_set_config,'-145666209101311499458032615169281894969',-6,7.485475778579713
eps_hard_reset,'',gssb_fss_commit_config,'',eps_update_status,'',tm_send_last,'339380888409750791039658061958455173034 16803955994885396341',com_send_tc,'-4162221690568297329 109401676735011560804697421571196623654',drp_set_var,'16349638728894319735 -1941714157',gssb_reset,'',help,'',gssb_get_burn_config,'',eps_update_status,'',obc_update_tle,'',drp_clear_gnd_wdt,'',gssb_get_uuid,'',drp_set_deployed,'l_+g~'a',com_send_cmd,'8716952306328889780 106518163880030058398901912971159530892',obc_set_pwm_duty,'2032017260 -183220776833489496573095669151478264317',rw_get_current,'',gssb_pwr,'1472050257603245168 rWx;<M^TZK',drp_add_hrs_alive,'11306116209491271334',eps_get_hk,'',obc_ident,'',gssb_scan,'-301778662865612999487621976058111576097 (-',drp_clear_gnd_wdt,'',com_set_config,'102655713 O4p>=',fp_show,'',drp_add_hrs_alive,'125940465936935081552106252080203691492',fp_show,'',obc_get_tle,'',gssb_unlock_config,']PLoBZ+Qd',gssb_fss_set_config,'-113078032773718158373789202316820094573',drp_get_vars,'',tm_set_ack,'-866212396 -173301569578533213743229647906582114087',rw_get_current,'',eps_hard_reset,'',tm_parse_status,'',drp_test_system_vars,'',com_send_tc,'3730776254633811271 286954817481231773804014774442199872523',gssb_get_burn_config,'',fp_set_cmd,'k~-JN\*u -41440153 9726580779000990695 1226817010 -243559633176029838684948221634287520723 5853065 -9068773467935266933 -30874166 12221261005072578737 -141336849690440174809732374310544740317',com_reset_wdt,'7833632113694488159',obc_get_time,'63216511956243996063689865113903603716',tm_send_all,'-826310185 14334405922713145503',gssb_scan,'-531420965 7594124082244122369',fp_set_cmd_dt,'1893483261467944339 15717167983523901336 -129051479112503552 16544896990842588623 8612802551468193021',fp_del_cmd,'-1514197747 4504082752222859337 92077085051243194914366339215338778357 7586941779288419492 231359928386749802852439568811250141935 -7705819368018185126',eps_get_config,'',obc_reset_wdt,'',fp_set_cmd_unix,' 4681703575963215513 3648807522190157960 }_ 2918015258841470877',tm_get_last,'15228696548078094451',tm_send_last,'122336527513683409585519634893577953444 121581786111918845517121770986818993100',-6,7.5505287647247314
tm_send_all,'236734532497154983803821793766619217542 1709026613',gssb_msp_cal_temp,'167118421818568754491764334850470124152 189649723563129274359141353849357204917',fp_show,'',help,'',obc_prop_tle,'130072047745663331335448052685887077826',gssb_set_addr,'-964837279',gssb_unlock_config,'-957411315',gssb_get_temp,'',gssb_get_sun,'',set_state,'4070186478150912222 17785976339165588342 1129449221734077579',gssb_arm_auto,'684282854',fp_del_cmd_unix,'1700767218247313098',eps_update_status,'',rw_get_speed,'',gssb_antenna_release,'2119545194382109353 1043940621105086470 -(XQ]J cb-$',gssb_arm_auto,'Ol=`',com_reset_wdt,'18344117363025683658',tm_parse_status,'',fp_set_cmd,'% DgJ:5wYZ[^ -6945207481332498744 5194168307626168470 -397893205 -173796930718947736271219422090190580032 -1696439779 -326858384826564060170198397577236237987 -3065099940520441288 ~syZ_a',drp_add_hrs_alive,'j',obc_set_pwm_freq,'215526700488456926216135878699335204379 6543554777963271755',gssb_get_version,'',fp_set_cmd_unix,'+Hg  -1928458367 152917558089057068045840638375241440343 125509813511021128085487106867433781713',gssb_msp_cal_temp,'-189998943986802871788545353609030637183 -477742142',gssb_arm_manual,'-33988910978625474604533305322355245120',com_send_cmd,'8264067568735111028 7316477227586849719',drp_get_vars,'',fp_del_cmd,'157274804630764784390979979789067128943 -8237725515108457794510685487345422279 8021847189729763873 -152612748 8346067403457606975756896178001189007 126868845824670698749252123467932940108',test,'Sd',fp_del_cmd,"'14736532952204043731 ""gC JwY=aL 15908833608623925488 D\*R^u6 47.AfcR!'",gssb_select,'474918595933898983',com_update_status,'',com_reset_wdt,'951119306511570198',obc_reset_wdt,'',gssb_burn,'',gssb_antenna_release,'-6234073746114508662 87599302197864508054596116710724289646 k ',com_send_data,'17310078039448964302',obc_set_tle,'-5555812017501516875 -6728993064873618679',com_ping,'166593913699440887388069376693673963533',gssb_get_uuid,'',fp_show,'',fp_reset,'',gssb_commit_addr,'',rw_get_current,'',com_set_node,'<B~V1n/FSS',gssb_arm_manual,';z2#7#xB',gssb_scan,'7[gSL 3231935657718256592',obc_set_pwm_freq,'1840147301 290470873027920849050199797542960813035',test,'1764546258',gssb_unlock_config,'1635285184',-6,7.012195825576782
com_send_data,'-222020774099395508848001370857598968001',gssb_fss_get_sun,'',gssb_get_status,'',eps_get_hk,'',com_get_node,'',gssb_fss_get_temp,'',gssb_get_temp,'',fp_set_cmd_unix,'8255685758106448187 a'm2 7063705263892671212 (ISkzkiW -53059783763366065363081501182566597297',fp_test_params,'P 4229863985458777835 6f17\8;$9c',com_send_cmd,'-197948534604503884966207573640541529915 3127466071353307573',obc_ident,'',fp_set_cmd,'15042020342453281551 6572961365775867034 cx -274487128548514108 8bjFnd -1620047397 596190403 -1567561924 -1654660701 -285555796087039848971236301615083032360',fp_test_params,'Ub'H2^UI`v -6198812143291332603 639849032702087984',obc_set_tle,'O^k) -4546012509289306450',eps_get_hk,'',gssb_fss_set_config,'-31860422163066708374409052827013182744',gssb_scan,'4196599897976246634 197358365743711772400706301153103763811',drp_ebf,'-4237517891210771499',gssb_set_burn_config,'5895779410611850345 -349121527 -268018030271728676283011868718313134294 -8320993894486716821 136901335145704485116537626557943515044 9146194829212358476 2157372576237180599',gssb_burn,'',obc_update_tle,'',com_get_node,'',fp_del_cmd,'-8301267592263690288 -113528146979538042656474544722952733722 -1221191565 -1313211453 -222911354805612188699610954526331938715 -269256628304192310235378366315214764485',tm_send_all,'9RuE{z)t 4EXp/',obc_pwm_pwr,'2695711466737039456',eps_get_hk,'',eps_update_status,'',obc_get_mem,'',gssb_scan,"'-8818143546596490430 <jp&JS,Af'",obc_get_mem,'',gssb_get_burn_config,'',obc_ident,'',eps_get_hk,'',gssb_burn,'',eps_get_config,'',gssb_get_status,'',tm_send_last,'9350147317568119920 -1436839133',obc_update_tle,'',fp_show,'',gssb_get_temp,'',obc_get_tle,'',obc_get_sensors,'',obc_set_pwm_freq,'169194936335992921798833947993211612382 =<mp2',tm_send_last,'132774550588275881 9f/IO[=3)7',com_reset_wdt,'UjQ|)<6P',drp_set_var,'4774712036961169333 2511664994756848678',gssb_scan,'-1614517970 4880721897094546108',fp_set_cmd_dt,'18378361828869862428 )nK99 12421891280700597077 -6824869087225628385 14453943468298211254',com_ping,'-2134158779',tm_send_from,'-1274797369692665132 -1257372626 1406264329',-6,8.48822808265686
obc_get_tle,'',gssb_commit_addr,'',eps_hard_reset,'',gssb_fss_get_temp,'',obc_pwm_pwr,'973291173',drp_clear_gnd_wdt,'',help,'',gssb_set_burn_config,'NEB=vm 10630565414552132690 -271135152057626162669003275483789307564 -5823795131651808349 -476871294881792826 -577178337 _7%',obc_get_time,'67104519161558363867110897577216861481',gssb_get_model,'',fp_del_cmd,'-35638237593621830209487152794588684946 6873339775855587290 4923019665278785147 4424968008366045073 5705009600564611919 2443584334274793337',gssb_select,'8062676933842515400',drp_set_deployed,'-2130124358',eps_set_heater,'t60U{7k]e3 ]64E1',gssb_burn,'',obc_get_tle,'',tm_send_from,'15250630392603728952 -488456454 -4728620732407637896',fp_set_cmd,'-1200127899 -7011385707249923379 -292229311132436828032863493714273109550 -147206152034794346456144488859022662483 2888227480309876971 2459342633321193370 44934991214744964288841508374995329299 6040396666683783984 -1205311110 173687311439158024247017299292394327365',com_ping,'8576166091084924198',gssb_msp_get_temp,'',obc_debug,'2281901057619313508',gssb_msp_get_temp,'',obc_pwm_pwr,'N',eps_hard_reset,'',gssb_fss_get_sun,'',obc_get_time,'-281177097744242431164960409183591689383',obc_get_time,'1190265542703326605',com_set_node,'12748637440382642161',tm_set_ack,'$?wq~%0$ 8998236433357529515',eps_update_status,'',drp_clear_gnd_wdt,'',gssb_get_temp,'',gssb_get_sun,'',drp_get_vars,'',gssb_select,'1073844823',gssb_arm_manual,'-3855123372393738250',gssb_fss_set_config,'cDR',fp_test_params,'10741672534335113148 z:v| :',gssb_fss_commit_config,'',fp_set_cmd_dt,'-4757587641223351095 70430155276099060467968324150286623042   -7858879590316931507',rw_get_speed,'',gssb_get_version,'',gssb_unlock_config,'14443469689169412795',fp_set_cmd_dt,'7875600130329590427 PQJ}AT 14618997788437861756 7773790484042831132 292326292651798747981857146180135922456',tm_send_last,'127518805664046496910834251574286943103 534212944213245820',fp_test_params,'3496135592098455133 8345880200463068228 1239635985094053423',com_send_tc,'4821351673464873995 -65797571460849085705228508936281000200',fp_set_cmd,'-55208407 &-? P%~]Qe{-8> 188555073795342545739607165793185030200  426288379 g53E* [(v -7306933960392851384 204649945',obc_set_pwm_duty,'-653247499 2335370280233494688',tm_send_last,'206795887483607346630578711759145854123 3760746218394560915',-11,7.145662307739258
com_set_node,'',set_state,'OL>tbS`7 214154628922896554328718263707152712083 665047264339387155',tm_send_all,'`Ngt?Y 5906041750434743092',obc_set_pwm_freq,'4x~ 1004254288',tm_set_ack,'-24543527864628296166869948580016531938 6577035137589817223',com_set_config,'-910021295 81806000937331222659876178515257661038',gssb_get_temp,'',fp_reset,'',gssb_arm_manual,'!Z*'VG',help,'',drp_add_hrs_alive,'3604635650541747025',eps_get_config,'',com_send_rpt,'1226022639 -401628049',tm_send_status,'868067752',tm_get_last,'5941301425941814255',gssb_burn,'',com_reset_wdt,'-1547274656',obc_get_sensors,'',fp_del_cmd_unix,'-278229385987955440293429918223744003360',obc_pwm_pwr,'61179776214720318182050439749720802620',gssb_get_sun,'',com_send_tc,'838985750413804930 -17004624',fp_del_cmd_unix,'1729494083',com_ping,'402755501',gssb_get_temp,'',gssb_reset,'',obc_get_tle,'',gssb_get_temp_int,'',drp_set_var,'-64683224741265169220632075592708406672 c6Zs',obc_get_time,'-152984382787039561776068957529110038920',eps_set_heater,'323582969442096137464632419599164793503 2493841866104041161',fp_del_cmd,'-624212408 13858075043421052152 -3316506765687109109 3227928951766789136 !=HE%w<q 6384355374255082684',gssb_msp_cal_temp,'331944094072500651219424483651109923445 -57081503676446819127932649166233136958',drp_set_deployed,'-210378234',obc_update_status,'',fp_show,'',fp_reset,'',gssb_update_status,'',gssb_set_addr,'181169154901245306869349820031194039809',obc_get_sensors,'',rw_set_speed,':2.inoqb ~(p^',com_get_config,'-855075385',obc_get_tle,'',fp_show,'',gssb_commit_addr,'',com_get_node,'',com_set_node,'556368671',com_set_config,'1619210603 4720790660021102952',tm_set_ack,'405007910580106094 1472632830',eps_update_status,'',-6,7.37348484992981
com_send_data,'M}:!Ro',gssb_fss_get_sun,'',tm_send_status,'-1458413023',gssb_arm_manual,'-9106212661303135431',gssb_set_addr,'1505410953',rw_get_current,'',obc_reset_wdt,'',gssb_arm_auto,'-1696266602',com_ping,'-7757573136963635852',gssb_get_version,'',gssb_get_model,'',com_send_rpt,'-940700378861625840 -1823538048412511464',eps_hard_reset,'',gssb_unlock_config,'9993175486139683436',fp_del_cmd,'203677359143874289671485002984530878005 y 7701957056268380180 -238715708253677624219597298403804706684 z{i 5311622363525497507093043905252813372',com_get_node,'',gssb_commit_addr,'',gssb_commit_addr,'',gssb_set_addr,'141044685431828148118613813883473522802',gssb_burn,'',rw_get_current,'',eps_get_config,'',obc_get_sensors,'',com_send_cmd,'1990758409524302260 297996155681034006758877495313581174038',fp_del_cmd_unix,'1085702058917161736',test,'2923329971779860910',gssb_select,'9402608905422811094',obc_get_time,'',eps_get_config,'',obc_debug,'430738810394781987',gssb_set_burn_config,'735483532 2679021000137227302 49524388361097358624982309090947328845 -2838755033828375810 3276947697815179391 -3212219152954249697579403984814545967 -181468212256471738524121083238768957852',obc_pwm_pwr,'-4534023577547173813',fp_reset,'',obc_get_time,'314754206616273247695084974273164692618',gssb_burn,'',gssb_reset,'',obc_update_status,'',tm_set_ack,'1276073872 6576396306237561592',gssb_fss_commit_config,'',fp_test_params,'-7677245382684613408 e`D#U[ -786597667048699306',obc_debug,'-6963431944024463610',tm_send_status,'-3604281110788407857',gssb_update_status,'',fp_test_params,'-302380151972335175188056440484995616695 -1531892403 201571349148486055251299824224336793199',gssb_pwr,'3789870054221834382 1980742882492072712',tm_set_ack,'-5772856406478765226 5332770766225096393',obc_get_mem,'',com_set_config,'-41295897717250492981195614747800060957 30982696296314988989886147757542205810',com_set_config,'15583695132604009581 -190412820951297625810872833103397493310',fp_show,'',-6,7.3438498973846436
tm_send_last,'1113854438 5230263084639147201',gssb_pwr,'4998288502393709414 @vt&`',com_set_node,'48720726060528784882071404487417713727',gssb_msp_cal_temp,'-1451110026 5629192790576766173',rw_set_speed,'-8112866203921604272 4967266537743197203',set_state,'8435259101271445951 191946043003108533755462572148247065131 M4hq|',gssb_fss_get_sun,'',obc_get_tle,'',com_send_tc,'1.wVoM` 62130450185508472430172461865887974561',com_update_status,'',com_send_data,'?0(5L.;2',eps_get_config,'',drp_set_deployed,'w#7i\.wvrj',gssb_scan,'s})G 16800588279513680873',com_send_data,'7438469760982846582',tm_send_all,'25076720670749677697904933021146034719 2295315915846230036',gssb_get_status,'',obc_prop_tle,'8872887553073457457',obc_get_mem,'',com_get_node,'',gssb_arm_manual,'224670134364727106037450786467649951567',drp_set_deployed,'1903767757',com_send_cmd,'6622205662560233236 )',gssb_select,'I:/'-$JW',fp_set_cmd_unix,"'2e)ejoTV/s =pG$""?p"" O:X;Ny4^ 9739318332565125417 344164267'",eps_hard_reset,'',obc_debug,'-237986156',fp_set_cmd_unix,'Ce&HAaf* 245706612819151535923270418176739093757 1403995218 6262195189553056964 -8547474666924762990',tm_send_all,'8251423401391861023 5830945565697095295',com_send_data,'U',gssb_fss_get_temp,'',drp_ebf,'-1881261589',tm_send_status,'-1196289347',gssb_fss_commit_config,'',test,'-1392950200',com_send_data,'1722089336',obc_reset_wdt,'',gssb_get_sun,'',com_get_node,'',obc_pwm_pwr,'720099262',fp_set_cmd_unix,'9190318599928204100 4337879187147197082 -292219601416199322155127136567337613697 165302512 61~%C_-',eps_update_status,'',obc_ident,'',gssb_msp_cal_temp,'-180375899575959438317329271772993483803 -322099987524303817050826736395463072761',obc_pwm_pwr,'1560957482693684901',gssb_arm_auto,'-317452533',test,'4786024889271358338',fp_test_params,'6268199497577445935 -10724310910436142761254724821612895992 8629497370020536073',fp_set_cmd,'-183164226115802506431458846648658088465 -325751125832261258640945835582654848567 -243584493206546391915409328873876962871 805987926 -1316872311 -50116926282723496382359157922111517746 13473446512224407824 336735833494246477472955001317612780733 251894118 -959089367',drp_clear_gnd_wdt,'',-6,11.353601932525635
drp_test_system_vars,'',fp_set_cmd_unix,'-586941980 -110531431828631810039064772858941618473 -1994591397 184519427701334108749739771728189850175 xBQL`']',drp_set_var,'9833443121235331070 14955341743603499522',obc_update_tle,'',drp_set_deployed,'1821804376',gssb_set_addr,'1169255520',obc_get_sensors,'',drp_add_hrs_alive,'1922957633291068021',gssb_fss_get_sun,'',gssb_burn,'',com_set_node,'17901636068763195251',obc_update_tle,'',com_get_node,'',obc_get_time,'137158912',gssb_fss_commit_config,'',gssb_get_sun,'',obc_get_tle,'',gssb_fss_commit_config,'',obc_set_tle,'16708401123022615583 -3168241979686469411',drp_add_hrs_alive,'-1549780713',gssb_commit_addr,'',com_set_config,'500940664 d]',eps_get_config,'',gssb_get_uuid,'',com_send_cmd,'-5431372625683544818 325106782312990680230435081923437887613',obc_get_mem,'',fp_show,'',gssb_antenna_release,'3193005868056565165 13706049850582509601 316675095672768225112467723731627030211 @',com_get_node,'',gssb_set_addr,'1761923029',set_state,'-3003906897154603977 -1864425193743256528 824267813816054603',rw_get_current,'',fp_set_cmd,'1523177501277443463 -1388690562917973030 113861877016860535968653573789311472933 -835441797 -1381294407617819129 1240536983 0] 7060569876524745364 608253905 d]B#KmF8',gssb_reset,'',obc_get_time,'14862420114574939305',gssb_fss_get_sun,'',gssb_update_status,'',drp_get_vars,'',obc_reset_wdt,'',obc_set_tle,'272919849139490054548616720128728098681 -1365793582983281319',obc_ident,'',test,'dG',obc_pwm_pwr,'^|x',fp_test_params,'235382745614238125438978778182549466903 -844982571257846296 -3682104474536963022',com_reset_wdt,'-792972946',com_reset_wdt,'-2854317789940670999',gssb_fss_get_temp,'',obc_set_pwm_duty,'G 988374446072070545',gssb_burn,'',gssb_arm_auto,'-528501774',-6,9.931949615478516
tm_send_from,"'>"" 7108139654539590548 1652766990'",gssb_select,'-4379595333087151495',drp_add_hrs_alive,'qbboe%V-s~',obc_set_pwm_freq,'9078817986155941647 E)w',gssb_fss_get_temp,'',eps_hard_reset,'',com_ping,'7179331286657481197',rw_get_current,'',rw_set_speed,"'M""{eG+w^GO -158941722'",rw_set_speed,'7751642510108285190 -29159750033912029383529655330947115515',gssb_get_temp,'',drp_add_hrs_alive,'5379538643128392430',gssb_msp_cal_temp,':]e- 6644095022087233985',com_ping,'-9198029784258177038',gssb_get_version,'',tm_send_from,'1592401394 1064507769 E75',drp_test_system_vars,'',gssb_commit_addr,'',obc_get_mem,'',obc_set_pwm_freq,'4125797916116382006 -1939289472001372819',com_send_tc,'231119649090170757371882501565081226834 162735140020560379217176673615738312632',obc_update_tle,'',gssb_pwr,'11657981989569570674 -241900560837581079136028960739513427983',tm_get_last,'-1796568007899344018',drp_add_hrs_alive,'-900459445',com_get_node,'',obc_get_sensors,'',gssb_msp_cal_temp,'U -1442554794',rw_get_speed,'',gssb_scan,'w$m -82493098153079871283629099152639133050',tm_send_all,'1230576178508923204 71548098271678316764888012818055700244',obc_set_pwm_duty,'-1491257754 -1393540526144319962',gssb_fss_get_temp,'',fp_set_cmd_dt,'3451243829227003224 -978607762 -237778669539403428183373648983854379938 -4923799471989722781 -270937452',help,'',fp_set_cmd,'12727999458764575945 356444587 16525251604125705470 -886078882 -1086611764  -1259615992 12543808957797077761 43169328433646604 238583220270640563830535987624303971839',gssb_update_status,'',obc_prop_tle,'1666867490',com_send_rpt,'16358225106300808428 -8590178096583436000',gssb_reset,'',rw_get_current,'',rw_get_speed,'',rw_get_current,'',fp_set_cmd_dt,'-165873926263881667454714488446182966 9475243634382629335 -42855405442705685217852387998028947224 16400334634681137689 6700633928183674862',set_state,'-269335044217028285408277653283901192187 b@-AB0{xt v|UjaqoH^;',com_ping,'z9sa$B<Dy',com_ping,'5755504809986156422',com_send_tc,'-1373297887802941935 1394402500',fp_set_cmd,'5688342823549549422 f{&3X 7744269854805926413  15351051336427073302 1277457189999423693 3879858936143681387 17399671683697980409 14192276321367158718 ',test,'.',-6,17.336315631866455
drp_ebf,')A3',gssb_fss_set_config,'842254957',fp_set_cmd_dt,'-114001070806575542632585558765441898363 8780465973352365881 15966219770370602517 10919797123817688518 f5*',obc_get_tle,'',com_send_data,'-3746302328570499933',obc_set_pwm_freq,'11022671437368571178 P8Mt',fp_test_params,' 3616724408064568944 10766810496170902373',obc_reset_wdt,'',set_state,'-924107687 .NSTjxc=: 12320730852719778573',gssb_msp_get_temp,'',com_send_cmd,'1474966478 232606127153520025288184680579994916948',com_send_tc,'-299941747569903558187489966909939864196 -3202107377075933767',gssb_select,'151228470682602499087178590402556884203',obc_pwm_pwr,'41342678992608632',drp_test_system_vars,'',gssb_fss_get_temp,'',com_update_status,'',com_debug,'',gssb_select,'-3425643227624543323',gssb_fss_set_config,'WJ(',tm_send_status,'4114711541962622880',com_ping,'$AB>',gssb_fss_commit_config,'',eps_set_heater,'-70790180 1586809513689436088',fp_test_params,'-1291104783 -137330866403087390610981861527918412754 3623405584203140122',gssb_get_temp_int,'',gssb_set_addr,'-89073008295419483939003339111375596989',com_reset_wdt,'-490704172',obc_get_mem,'',obc_set_tle,'-6413785187344617871 1566598276',gssb_get_temp_int,'',gssb_get_sun,'',obc_update_status,'',rw_get_speed,'',gssb_fss_commit_config,'',obc_debug,'3070916111465024697',obc_get_sensors,'',eps_update_status,'',drp_set_var,'4k'%7=L -286292665789626456320936554886297145351',eps_hard_reset,'',drp_clear_gnd_wdt,'',tm_send_last,'-1073511078 -291476188534193841341345258134223057200',com_get_node,'',gssb_commit_addr,'',gssb_set_burn_config,'ep: 182479549737977052035178755573343019702 -123500589515366430535808297437087383180 _6gYh<]^-3 7570164748060118143 IS 1734118135',gssb_fss_set_config,'160896375641261442636652204278596023799',com_ping,'3544235018809887634',eps_update_status,'',com_get_config,"'l""?ffs""'",gssb_set_burn_config,'7534343960020885938 7730112100479469512 E 7839765043916493213 8584569854720192327 -2029745885 -130191050464765659650038660953646238361',-6,6.427247047424316
gssb_get_status,'',fp_set_cmd_dt,'F2Izf 8760586553956495510 1e5&-$aglE H+dol -7145405654222181721',gssb_antenna_release,'-1139440209 1533632315 H=duB4>v 238000146401447521632697602382075818259',fp_set_cmd_dt,'1656031506969688959 300727448069521070565783792178075217335 17239327737145627384 k4SE] 173450085',obc_ident,'',obc_reset_wdt,'',fp_set_cmd,'159729920867271257718622719281799520054 6203386489006214739 -165448283381397699801504376196556057441 1284192759 1507384510 AWhMj 18151184903984755796 1869429049 310387482688831074624951186228067743427 1576820201',drp_ebf,'-192503707',obc_pwm_pwr,'14686403324411348919',gssb_burn,'',fp_set_cmd_unix,' -478870526 -1662106334 f74ms{W 121395200301359082847046896637195565152',rw_get_speed,'',com_send_data,'-7}',com_get_config,'-3549466404271592015164897508707009408',obc_set_tle,'ZtP -1115669844',tm_get_last,'127071093689368711616869006256546023502',gssb_burn,'',com_set_config,'1691406741 7123945192917856033',gssb_fss_get_sun,'',gssb_fss_commit_config,'',gssb_pwr,'33256662793656035 175986356936996433613180722265040444838',init_dummy_sensor,'',help,'',obc_update_status,'',fp_reset,'',rw_get_speed,'',com_ping,'-172321424410230708220890163266519796367',gssb_get_model,'',gssb_get_uuid,'',drp_get_vars,'',obc_set_pwm_duty,'9822431893040884086 v',com_get_config,'-4177349907161168820',com_send_tc,'5171181078671178445 2041051887',gssb_msp_cal_temp,'193843501 3131333876419671115',tm_send_from,'18055182709673818993 -1658539168 2096624139',drp_test_system_vars,'',gssb_select,'-7572418359587040605',gssb_burn,'',fp_set_cmd_dt,'-634457053 -8562468274212328482 ;&$8z~P5 8078876827881963917 -2778321180491333041',fp_set_cmd,'-180492646110757701658920235426952723603 18235930429995380094 %n3 298278503202540002644613608428479485942 A(VUeX}v*V & r'H'uVY 3956802495717920032 585882923 -1362198570020603948',gssb_unlock_config,'-8705643908352398858',obc_debug,'8452779682501539801',set_state,'-29091728956336970641301075569831684011 93989276290143635707849587262426661304 |',gssb_fss_get_temp,'',gssb_arm_auto,'332156719938144435249568730344514383131',fp_del_cmd_unix,'-7811354480847012663',gssb_arm_manual,'10630066446119280063',obc_get_tle,'',gssb_get_version,'',rw_get_speed,'',-6,6.572734117507935
gssb_get_sun,'',tm_send_status,'275116339491590110920916870940792768056',tm_send_status,'-196209723728574342436153110690063324884',tm_parse_status,'',com_send_rpt,'16662392890612692718 8902161489291278842',obc_set_tle,'1911688992 6663568873801721408',gssb_fss_get_sun,'',help,'',eps_get_config,'',init_dummy_sensor,'',gssb_select,'2462375626268511020',obc_reset_wdt,'',fp_test_params,'248357865676847827165486158105278804794 1418784336 -47795795741230353023632223937582774031',obc_get_tle,'',rw_set_speed,'+ -272856350201501593348056353740078690940',com_debug,'',gssb_select,'1273400776983837849',obc_ident,'',gssb_scan,'16083642492244365252 104683369147245720689845866518636932904',gssb_get_sun,'',eps_update_status,'',tm_parse_status,'',obc_update_tle,'',obc_set_tle,'442112194 ?',obc_debug,'127230657689218712686131484750870367503',gssb_pwr,'-361592933 -1713562917',eps_hard_reset,'',com_update_status,'',com_set_config,'189991962082903558436740376524843141120 -8652964435114929052',fp_set_cmd_unix,'27934889853852742338248628909392113191 6224787590912089694 -156445647510310688086031298212285306842 -7488328804106390771 ^q*g|bSXsq',fp_test_params,'-3838462675777226678 -5323129834518644224664048790669558682 260452341650067572048475215596250046680',gssb_get_uuid,'',com_reset_wdt,'17205476727883680186',gssb_commit_addr,'',obc_set_pwm_duty,'-61479944 16491864199606469153',drp_get_vars,'',obc_get_mem,'',gssb_set_burn_config,'6834267283052233699 -1825484450 646486519 $Y{5+PF2 -983497671 -877336464 9610732480095202233',rw_get_current,'',gssb_fss_set_config,'-8244482408158495302',gssb_get_version,'',fp_set_cmd,'1248407102947401307 l.JUiL{E1h 765215601813935009 -6756634883732713856 -7230448219043731624 . 7481629142544607628 -900911119 -639292530 236789939244729405809555271261817567580',rw_set_speed,'354734683970291962 1258791268494756789',gssb_get_version,'',obc_get_tle,'',obc_ident,'',com_send_data,'11031129407295521066',drp_test_system_vars,'',drp_clear_gnd_wdt,'',set_state,'8014458329696302357 -1985419925 17076069074241035646',-6,6.641063928604126
