Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
gssb_msp_get_temp,'',test,'G!EF$m',com_reset_wdt,'1275964617',com_get_config,"'m""xups'",drp_ebf,'932348485',0,6.8711628913879395,444020.0,10584.0
gssb_get_sun,'',eps_get_config,'',obc_pwm_pwr,'983290452',test,'(Zmz}rtq_6',fp_set_cmd_unix,'-2122152999 -1680632830 177272216 [q*=Rk;!R kB',-6,6.512733697891235,444020.0,10604.0
gssb_get_sun,'',eps_get_hk,'',gssb_scan,'697272987 458107574',gssb_get_temp,'',eps_hard_reset,'',0,6.962867736816406,444020.0,10552.0
com_update_status,'',test,'7n[^t',gssb_commit_addr,'',tm_get_last,'3664138772484154475',obc_pwm_pwr,'-2077263585',0,6.951421022415161,444020.0,10860.0
obc_get_time,'-1438018866',tm_send_last,'17736276831845854700 10080881931825185943',gssb_set_addr,'-1400325744',com_ping,'1482035552',test,'%.|$',0,9.2842538356781,444020.0,10824.0
tm_send_status,'1209142454',gssb_get_uuid,'',obc_prop_tle,'8347920075641669685',com_debug,'',gssb_burn,'',-6,6.485550403594971,444020.0,10748.0
drp_ebf,'-1412480869',com_ping,'-1825482291',tm_send_from,'5111393574026927611 13774518287824622729 16807968433067221150',com_get_node,'',gssb_fss_get_temp,'',0,9.294609308242798,444020.0,10744.0
gssb_get_uuid,'',gssb_get_status,'',obc_debug,'1365629567',com_reset_wdt,'-1485697427',drp_get_vars,'',0,6.986183404922485,444020.0,10632.0
drp_test_system_vars,'',gssb_select,'1039358482',eps_get_hk,'',help,'',tm_send_from,'17649838044964320922 6877762491618492808 3803244400415849262',0,9.952914953231812,444020.0,10600.0
fp_set_cmd_unix,'-1070982942 -827325765 -178112381 0qkD#?f= Wjktqb',eps_get_hk,'',test,'L+Yiugz%Z1',obc_update_tle,'',rw_set_speed,'1324628777 -1284104565',-6,6.283962249755859,444020.0,10796.0
gssb_get_sun,'',gssb_get_burn_config,'',obc_update_status,'',obc_set_tle,'-1533333744 31L',com_update_status,'',0,6.898137092590332,444020.0,10844.0
tm_parse_status,'',drp_clear_gnd_wdt,'',obc_set_pwm_freq,'1979390987 28320263628486455648437753687726604747',drp_set_deployed,'-1530769489',obc_debug,'668521765',0,6.957081079483032,444020.0,10896.0
gssb_fss_get_temp,'',drp_ebf,'-1109220045',gssb_commit_addr,'',fp_show,'',drp_test_system_vars,'',0,10.212163209915161,444020.0,10844.0
gssb_get_status,'',tm_set_ack,'16460924097668557071 6903466950593955616',tm_set_ack,'5827337297724259763 397156134407050399',eps_set_heater,'-738291917 -1608932870',fp_show,'',0,6.9221086502075195,444020.0,10636.0
rw_set_speed,'2116917086 914176782',tm_send_from,'10117025630332669985 12277877559496918934 8096953119482697921',gssb_update_status,'',gssb_fss_commit_config,'',test,'H`B8441',0,6.867306470870972,444020.0,10612.0
gssb_get_status,'',tm_set_ack,'12672502249852764394 12807544884687790207',com_get_config,'.-+Z.yr',init_dummy_sensor,'',com_send_rpt,'-1334978490 ',0,6.968917369842529,444020.0,10608.0
tm_send_status,'1646911075',obc_ident,'',obc_set_tle,'-74556395 }V6%YsG',tm_send_last,'6469460485099724929 8607365748694621918',gssb_arm_auto,'-371064630',-6,6.522182464599609,444020.0,10600.0
obc_debug,'-560271138',obc_get_time,'-1618086717',obc_set_tle,'-1830504197 ',gssb_reset,'',rw_set_speed,'1603527622 -285728163',0,6.920143365859985,444020.0,10588.0
obc_get_mem,'',gssb_fss_set_config,'151627273',gssb_get_version,'',gssb_set_addr,'155878678',obc_pwm_pwr,'400922569',0,6.973196029663086,444020.0,10564.0
gssb_select,'1844051212',com_set_node,'-1426786690',com_reset_wdt,'-708016760',fp_set_cmd_unix,'-948935517 -1169039741 1281482285 ;=~BCb(L ho!I~',eps_set_heater,'1167837076 2059806682',-6,6.4448018074035645,444020.0,10584.0
gssb_get_temp,'',gssb_commit_addr,'',fp_set_cmd_dt,"'-410716660 -1804597510 231750038 L7[{#Q""TPS v3'",tm_send_status,'-948763297',gssb_get_sun,'',-6,6.405372381210327,444020.0,10900.0
drp_add_hrs_alive,'-72622027',gssb_get_sun,'',fp_reset,'',com_send_tc,'-40493894 vXvrI',tm_send_last,'12295997945703870377 5551528197650186527',-6,7.606762886047363,444020.0,10880.0
init_dummy_sensor,'',fp_show,'',drp_clear_gnd_wdt,'',gssb_fss_get_sun,'',tm_send_all,'3375245579621455219 10477968673953363506',0,6.899055004119873,444020.0,10748.0
gssb_scan,'1450238618 -1176207701',tm_parse_status,'',drp_set_var,'1260988808 -1992835636',help,'',com_send_rpt,'-204553799 u^',0,6.930968761444092,444020.0,10624.0
gssb_burn,'',help,'',gssb_set_addr,'1878856728',test,"'^5d""Kkv'V'",eps_update_status,'',0,6.394073009490967,444020.0,10604.0
gssb_get_status,'',gssb_get_burn_config,'',obc_reset_wdt,'',gssb_burn,'',rw_get_speed,'',0,6.879846572875977,444020.0,10900.0
obc_prop_tle,'-3385621312287276198',obc_ident,'',gssb_pwr,'69730731 -1395498720',tm_send_last,'13273431399831848171 17880175521721229409',com_get_config,'}',0,6.967431545257568,444020.0,10828.0
gssb_set_addr,'1351960948',gssb_get_temp,'',test,'JbPeu\v',com_get_config,'a-m-2-6',com_set_node,'-1181546120',0,6.9279844760894775,444020.0,10816.0
tm_set_ack,'8325879981442415303 4832204032391680949',com_reset_wdt,'1990888271',gssb_set_burn_config,'-161705847 -773896658 1659817515 -472043062 260447121 41506864 -1494957694',drp_set_deployed,'1814801090',com_set_config,"'PjIz C\\""r(\L'",0,6.926811456680298,444020.0,10588.0
gssb_fss_get_temp,'',obc_get_mem,'',tm_send_status,'605936116',gssb_fss_set_config,'501222877',rw_set_speed,'-439500153 1236982396',-6,6.44441032409668,444020.0,10492.0
com_send_data,'',drp_set_var,'-143298044 -1116071725',drp_set_var,'517374730 1171753223',eps_set_heater,'1055450789 -384198641',obc_ident,'',0,6.955098390579224,444020.0,10752.0
tm_parse_status,'',gssb_get_sun,'',gssb_unlock_config,'1114648225',gssb_msp_cal_temp,'2098612384 -283974643',com_reset_wdt,'1832014153',0,6.938287734985352,444020.0,10712.0
tm_send_last,'7424802229872655232 5035172762333168378',rw_get_current,'',com_send_cmd,'680538049 lQP#jt]}Nm',obc_reset_wdt,'',com_send_tc,'-1473500020 AOcky4o',-6,8.314111709594727,444020.0,10892.0
gssb_fss_set_config,'617482862',fp_show,'',eps_get_hk,'',fp_set_cmd,'764245536 959552231 -743665081 1476844736 -1268611594 1871241125 1868658387 -915247532 #>.bt8[WU* ',drp_add_hrs_alive,'-746596608',-6,6.386115074157715,444020.0,10724.0
obc_set_tle,'-572570090 _',com_send_rpt,'618303043 ',com_get_node,'',tm_set_ack,'13615435931023876977 13680754355738709366',drp_get_vars,'',0,6.945346832275391,444020.0,10596.0
com_reset_wdt,'887450626',drp_get_vars,'',tm_parse_status,'',com_debug,'',com_reset_wdt,'-1425920399',0,6.9450578689575195,444020.0,10596.0
fp_show,'',com_debug,'',fp_del_cmd,'-417690042 1772551317 -1231519955 -1263727715 -1425328102 1304362405',obc_prop_tle,'7009762833422547332',obc_get_time,'1788430724',-6,6.404784679412842,444020.0,10604.0
obc_set_pwm_freq,'384106554 294651909223304916572873711039279094505',set_state,'10402124512312948887 3522230882500284803 -256340025',fp_set_cmd_unix,'-1342810089 -1323603443 607564543 age46%u! ;Y',gssb_commit_addr,'',obc_update_status,'',-6,6.3762125968933105,444020.0,10836.0
com_send_tc,'-839393523 ;@0(N<nNEr',obc_update_tle,'',eps_get_config,'',eps_update_status,'',tm_parse_status,'',-6,7.573096513748169,444020.0,10564.0
rw_get_speed,'',gssb_scan,'-1363937958 -635668748',gssb_antenna_release,'-1682065153 -1550758639 -2053687322 87843459',gssb_get_burn_config,'',obc_get_tle,'',0,6.95811653137207,444020.0,10848.0
drp_clear_gnd_wdt,'',fp_del_cmd_unix,'-542333337',com_get_node,'',gssb_antenna_release,'1396413225 -2048212407 1344200895 349075538',gssb_arm_manual,'-2100626156',-6,6.410055875778198,444020.0,10664.0
gssb_update_status,'',drp_set_var,'1159167917 127972828',gssb_get_model,'',drp_test_system_vars,'',tm_set_ack,'6372411601679495904 17811059132626476306',0,9.833593606948853,444020.0,10752.0
gssb_get_version,'',rw_get_speed,'',gssb_burn,'',eps_get_config,'',rw_set_speed,'1602464753 -388031913',0,6.893090009689331,444020.0,10844.0
drp_set_deployed,'233150591',gssb_get_status,'',drp_test_system_vars,'',gssb_fss_get_sun,'',obc_get_sensors,'',0,10.1483736038208,444020.0,10828.0
drp_set_var,'1300506131 -928826560',gssb_fss_get_temp,'',drp_test_system_vars,'',gssb_antenna_release,'1205267836 -942217447 -1427892282 -2091449733',com_get_config,'lv'tSsKxWd',0,10.081848621368408,444020.0,10588.0
obc_reset_wdt,'',tm_parse_status,'',com_send_rpt,'-1446421989 /4',com_reset_wdt,'1295468741',fp_show,'',0,6.972808599472046,444020.0,10660.0
gssb_update_status,'',gssb_set_burn_config,'371019169 -833736576 315846179 -1566749246 1651493192 706231737 757146079',gssb_antenna_release,'16903462 1158914962 1011497536 -155243009',gssb_fss_commit_config,'',fp_reset,'',0,7.025615453720093,444020.0,10876.0
com_send_rpt,'-1936390777 J}zBc'N',gssb_get_model,'',tm_send_all,'9118818895763576636 10947029307628478308',gssb_get_temp,'',gssb_pwr,'36957092 -1854897771',0,6.906152248382568,444020.0,10748.0
gssb_arm_auto,'1726306103',gssb_set_burn_config,'1582719367 -231850349 -1213730114 -1308091089 -394751854 -1650783467 313239922',rw_get_speed,'',tm_parse_status,'',obc_get_sensors,'',0,6.911853313446045,444020.0,10640.0
gssb_set_addr,'190075655',fp_del_cmd,'-117350968 32506705 1517055223 -1025901679 -730514197 68028116',gssb_get_temp_int,'',com_ping,'1721645207',obc_get_mem,'',-11,6.25553560256958,444020.0,10836.0
obc_prop_tle,'-5639178303862718589',gssb_fss_get_temp,'',gssb_fss_set_config,'622892409',gssb_fss_get_temp,'',obc_debug,'432285500',0,6.878331899642944,444020.0,10656.0
gssb_reset,'',gssb_scan,'-820925193 1267695624',gssb_get_uuid,'',gssb_antenna_release,'-1263586306 1515319001 1287902456 1000521845',tm_parse_status,'',0,7.178564071655273,444020.0,10712.0
gssb_scan,'-827663359 1204639025',gssb_scan,'-1404437036 -1396302592',fp_reset,'',gssb_get_temp_int,'',gssb_get_burn_config,'',0,6.907957553863525,444020.0,10868.0
obc_set_pwm_freq,'206050079 231875673977571888112853536561467873732',gssb_set_burn_config,'-1190400079 1095589935 707118788 186974145 -1584047541 1718101591 707046325',gssb_set_addr,'513202167',gssb_fss_commit_config,'',com_get_config,"'>Qs,At#'",0,6.938163757324219,444020.0,10660.0
init_dummy_sensor,'',drp_add_hrs_alive,'-246732928',gssb_fss_get_sun,'',com_update_status,'',rw_get_current,'',0,7.313259601593018,444020.0,10592.0
gssb_msp_get_temp,'',obc_get_mem,'',fp_set_cmd,'-1994248035 175787477 -2142000484 976881674 -928511379 -507333012 874888894 1802017297  F*r{X{',rw_set_speed,'-121635330 141082486',gssb_select,'-1646005219',-6,6.38360071182251,444020.0,10660.0
gssb_arm_auto,'91043307',test,'As8(\K_c2',fp_show,'',eps_get_config,'',obc_set_pwm_freq,'1819316564 117915972593473561886322070251908431436',0,6.957316637039185,444020.0,10844.0
fp_set_cmd_dt,'-21427831 428275483 -454559141 ^ 1@<',rw_get_speed,'',com_send_tc,"'-894759439 ,h6-O+UGXT'",drp_test_system_vars,'',com_reset_wdt,'-1043103971',-6,6.510714769363403,444020.0,10640.0
gssb_set_addr,'1594516712',obc_pwm_pwr,'112379958',obc_update_status,'',gssb_get_uuid,'',obc_set_tle,'-172109096 j*',0,6.909005641937256,444020.0,10848.0
gssb_scan,'600924973 1928775194',gssb_msp_cal_temp,'-2095457008 1211090232',gssb_arm_manual,'-1678123282',drp_set_deployed,'147920925',gssb_get_status,'',0,6.9618189334869385,444020.0,10608.0
tm_send_status,'1127511831',help,'',gssb_set_burn_config,'2126212422 456685171 563978225 1747955018 -102375626 -712112508 -1590972216',gssb_get_sun,'',com_send_tc,'527570705 7QB',-6,6.513368368148804,444020.0,10628.0
gssb_antenna_release,'-1492604821 1823554649 -1949746724 -1837950150',gssb_arm_manual,'1242929415',com_ping,'445596148',com_update_status,'',tm_send_all,'6791532742890502577 3588882596230638256',0,9.189316987991333,444020.0,10660.0
obc_set_pwm_duty,'-1444851274 279937896',gssb_msp_get_temp,'',help,'',gssb_fss_set_config,'-1715873319',tm_set_ack,'11497212903385403147 10043841065139066250',0,6.87899923324585,444020.0,10580.0
com_reset_wdt,'-1168070272',com_set_node,'1695656409',eps_get_hk,'',tm_set_ack,'7526348192192366 15033505930691460010',fp_reset,'',0,6.943690299987793,444020.0,10584.0
gssb_msp_cal_temp,'-622703055 -1186054973',gssb_get_status,'',gssb_get_temp_int,'',gssb_set_burn_config,'-768557071 796110460 -1764024448 -2100220341 -561227615 -225755748 1601189096',gssb_fss_set_config,'-1824563004',0,7.0365376472473145,444020.0,10660.0
obc_get_mem,'',obc_set_tle,'1484196964 R8@T',tm_send_status,'1181144823',tm_parse_status,'',gssb_fss_commit_config,'',-6,6.4507362842559814,444020.0,10744.0
fp_set_cmd_unix,'1073539037 -287508971 1016986930 gR> 6n`ep5B\u6',obc_update_tle,'',gssb_scan,'1640246896 141215568',obc_get_time,'-1472742555',rw_get_speed,'',-6,6.393057584762573,444020.0,10864.0
help,'',tm_send_status,'1265010697',gssb_set_addr,'-1012233281',com_debug,'',com_get_config,'mS',-6,6.517775535583496,444020.0,10612.0
gssb_set_addr,'1895152267',drp_set_deployed,'-2037935025',tm_send_all,'4177222698052999570 1482066331816924683',gssb_arm_manual,'1692889136',rw_set_speed,'1657884917 1027340580',0,6.997008800506592,444020.0,10892.0
tm_send_all,'16615109450259996068 14371384444572467294',gssb_antenna_release,'-2065869653 715589023 -77728261 1713015905',fp_del_cmd_unix,'-18983752',com_reset_wdt,'-660134703',obc_get_tle,'',-6,6.373488664627075,444020.0,10888.0
eps_get_config,'',gssb_set_burn_config,'1478057065 -437309178 -294538661 1656338469 -663858099 562778146 1655133379',com_update_status,'',gssb_get_model,'',set_state,'15894796497702525231 1166593912015491116 -237772672',0,6.90137243270874,444020.0,10704.0
fp_set_cmd_unix,'-2101194981 991706671 -114282673 eg;!-*Ci xi',com_get_node,'',gssb_fss_commit_config,'',gssb_arm_manual,'-689517640',gssb_select,'180243069',-6,6.157056093215942,444020.0,10720.0
obc_reset_wdt,'',com_set_node,'-618597070',gssb_msp_cal_temp,'2140202649 1369655209',tm_get_last,'14884342217906114933',fp_test_params,'-242506602 xXvWWK| 786950279',0,6.9238433837890625,444020.0,10584.0
com_send_cmd,"'83646731 J,a'",com_set_config,'F}_K6 cq9Y|Z#$g',obc_reset_wdt,'',gssb_arm_manual,'1978751388',com_update_status,'',0,7.3089985847473145,444020.0,10844.0
tm_get_last,'4915493494948517562',eps_get_config,'',gssb_arm_manual,'425941435',com_send_data,'',gssb_arm_manual,'563279884',0,6.94719934463501,444020.0,10656.0
obc_get_tle,'',drp_add_hrs_alive,'1733126527',com_send_cmd,'933386750 ~`1JX<YV(X',init_dummy_sensor,'',gssb_msp_cal_temp,'425632956 -1604045070',0,7.621168613433838,444020.0,10872.0
com_send_cmd,'-1537812447 g}DZu*Qr',gssb_burn,'',gssb_fss_set_config,'294706008',obc_reset_wdt,'',com_send_cmd,'1676004318 z',0,8.067744731903076,444020.0,10784.0
eps_hard_reset,'',gssb_antenna_release,'930360936 -1311209601 866273906 -670413079',gssb_get_model,'',tm_send_from,'2389486762067363476 4730957121251514928 14498465220442718757',obc_get_tle,'',0,6.965370416641235,444020.0,10836.0
gssb_select,'-1796818595',obc_pwm_pwr,'117228249',com_set_config,"', @S0k(>'",eps_set_heater,'734082066 -1174905701',drp_add_hrs_alive,'1015219335',0,6.900436162948608,444020.0,10664.0
obc_pwm_pwr,'569163494',drp_set_var,'1759097967 -1157082857',rw_get_current,'',gssb_pwr,'-1282570797 -1087376207',gssb_get_temp,'',0,7.087934732437134,444020.0,10644.0
gssb_pwr,'986382497 -1465712170',gssb_pwr,'-1367756845 -1207837232',gssb_fss_set_config,'226515864',gssb_get_uuid,'',obc_set_tle,'-540406494 gKb.hN',0,6.902535438537598,444020.0,10616.0
help,'',gssb_fss_get_temp,'',obc_get_sensors,'',fp_test_params,'1928739691 mi0 404593813',obc_reset_wdt,'',0,6.877550840377808,444020.0,10564.0
gssb_burn,'',eps_get_hk,'',gssb_get_sun,'',obc_ident,'',gssb_get_sun,'',0,7.016710519790649,444020.0,10736.0
gssb_arm_auto,'-1795598264',obc_debug,'632339146',obc_ident,'',com_set_config,'^ ',init_dummy_sensor,'',0,6.896745920181274,444020.0,10556.0
obc_ident,'',com_ping,'1212620571',gssb_get_burn_config,'',eps_update_status,'',com_debug,'',0,9.162134170532227,444020.0,10564.0
tm_get_last,'3524615859211449990',rw_get_speed,'',tm_send_status,'-1679911540',obc_get_time,'-475674047',gssb_burn,'',-6,6.426070690155029,444020.0,10888.0
test,'8RT]Y:h',fp_show,'',gssb_pwr,'1811696225 -980970241',com_send_tc,'2136986745 8R<6Pb',obc_ident,'',-6,7.403303623199463,444020.0,10568.0
gssb_msp_cal_temp,'-1088577100 1500885566',obc_update_tle,'',com_update_status,'',gssb_antenna_release,'116083142 -835807043 -1751844459 -1807158280',init_dummy_sensor,'',0,7.065415859222412,444020.0,10548.0
fp_test_params,'-152176009 M 1402727240',gssb_reset,'',gssb_msp_get_temp,'',gssb_msp_cal_temp,'1301676423 1496058339',eps_set_heater,'1822955018 -1247655845',0,6.904047966003418,444020.0,10896.0
fp_set_cmd,'-670754780 -668182586 716343163 -1342543293 2086371186 -223375820 -780417225 -2078305600 z<vgV^. OR',gssb_fss_get_temp,'',fp_del_cmd,'90830892 880229364 1665333451 1881675495 1191862947 266771576',gssb_antenna_release,'1258602073 -928748107 -1170616903 -957117838',gssb_get_uuid,'',-11,6.339737415313721,444020.0,10592.0
drp_ebf,'1567645698',gssb_set_burn_config,'669541932 401905173 -875362026 1600807648 -1093011753 -842778731 48767338',obc_update_status,'',com_send_rpt,'-1939648477 wM',com_send_rpt,'684399801 P2A*',0,6.641695737838745,444020.0,10740.0
set_state,'2999204031409136268 1748717178985019418 1016538166',gssb_select,'1781581582',fp_del_cmd,'-804986794 -749636972 -733342350 -1222141780 -1165342406 1946165092',fp_show,'',obc_update_status,'',-6,6.312572240829468,444020.0,10852.0
fp_set_cmd,'737890290 -1465400075 -27076102 1544868679 1275485683 -456672088 -2060354756 -1417030929 @G w`eM&;)*'=',obc_pwm_pwr,'1726188198',gssb_msp_get_temp,'',gssb_msp_get_temp,'',gssb_set_addr,'-1472650751',-6,6.216878414154053,444020.0,10892.0
gssb_arm_manual,'-305681288',tm_set_ack,'8711512803763881074 8026457890111067492',gssb_arm_auto,'549688278',drp_set_deployed,'1193300284',eps_get_hk,'',0,7.116421222686768,444020.0,10632.0
set_state,'16403164255401681199 228395950645994015 1686328639',gssb_msp_get_temp,'',gssb_get_version,'',gssb_antenna_release,'-483893736 -1899670826 -1565111596 850502542',gssb_msp_cal_temp,'-684553922 1510922108',0,7.065921306610107,444020.0,10664.0
obc_get_time,'1607698070',gssb_msp_get_temp,'',com_send_cmd,'749481962 ',gssb_msp_get_temp,'',fp_show,'',0,7.172446012496948,444020.0,10628.0
gssb_pwr,'221614040 -1023141313',obc_set_pwm_duty,'-1683478494 1580978945',obc_get_tle,'',drp_clear_gnd_wdt,'',obc_update_tle,'',0,6.952215909957886,444020.0,10568.0
drp_clear_gnd_wdt,'',fp_set_cmd_unix,'-114029836 -1837062200 710947547 m ',obc_update_tle,'',obc_get_mem,'',drp_set_deployed,'243653181',-11,6.464978933334351,444020.0,10904.0
obc_debug,'359212294',com_send_data,'W5ePt<',fp_del_cmd_unix,'-115550473',eps_update_status,'',drp_add_hrs_alive,'1682346664',-6,7.31092381477356,444020.0,10556.0
eps_get_hk,'',gssb_commit_addr,'',gssb_burn,'',tm_send_last,'2661112852980327556 7618021128096291437',gssb_reset,'',0,7.0357794761657715,444020.0,10888.0
obc_prop_tle,'-6553688230627367886',set_state,'6381007216748592404 1318214319827279007 -897848841',obc_set_tle,'1325719706 e',obc_prop_tle,'-2865938434545590858',obc_ident,'',0,6.98494029045105,444020.0,10656.0
gssb_fss_get_sun,'',gssb_fss_set_config,'-1011746887',fp_set_cmd_dt,'1091878573 175325588 1516718926 /Y_ 4PNBp;*M&',fp_del_cmd_unix,'80600191',gssb_get_status,'',-6,6.544106483459473,444020.0,10888.0
gssb_commit_addr,'',fp_set_cmd_unix,'668527610 -101873975 -1935868892 5G$ |94gV',obc_update_status,'',rw_get_current,'',gssb_update_status,'',-6,6.386374473571777,444020.0,10668.0
gssb_fss_commit_config,'',help,'',eps_get_config,'',tm_send_all,'16772846067479639260 8099930658206879724',drp_set_deployed,'1988483166',0,6.954805135726929,444020.0,10640.0
gssb_msp_get_temp,'',obc_reset_wdt,'',gssb_get_temp_int,'',com_set_node,'181688436',fp_set_cmd_unix,"'406173732 -1770220489 641111713 h 6&4,{@]<kd'",-6,6.454757213592529,444020.0,10488.0
obc_set_pwm_duty,'-565496277 264726265',rw_get_speed,'',eps_get_hk,'',init_dummy_sensor,'',gssb_antenna_release,'152705528 1606177035 -612339030 -194803710',0,6.925384521484375,444020.0,10868.0
obc_debug,'221531710',tm_send_last,'5960563114610827028 4810601133996115716',obc_debug,'243624749',gssb_get_burn_config,'',fp_set_cmd,'-494396050 902607124 1749541498 -901728994 -1112554682 -759342745 -1967653311 1229169461 <z N-<G',-11,6.459997177124023,444020.0,10728.0
fp_show,'',fp_del_cmd_unix,'-1354181072',com_send_data,'',init_dummy_sensor,'',eps_get_hk,'',-6,6.408860683441162,444020.0,10668.0
tm_get_last,'10479067169091572305',tm_send_all,'10945612207686852875 17855939110260398726',gssb_set_addr,'-788391024',com_set_config,"'*,T.0B%SWM ~dn%T'",gssb_msp_cal_temp,'1785338632 1670475033',0,6.89590311050415,444020.0,10664.0
gssb_get_version,'',obc_ident,'',gssb_set_addr,'-772713264',com_get_config,'I}\=',help,'',0,6.947284460067749,444020.0,10560.0
tm_send_last,'6719512903801051832 5247287490715722416',gssb_get_status,'',tm_get_last,'10387726505787437429',obc_set_pwm_duty,'578081853 83379070',gssb_select,'505444673',0,6.9248268604278564,444020.0,10892.0
gssb_pwr,'453615523 -793055023',eps_get_config,'',gssb_set_addr,'235150183',fp_reset,'',obc_debug,'-965023287',0,6.891719818115234,444020.0,10892.0
gssb_msp_cal_temp,'-1896201374 -1987804826',fp_show,'',com_reset_wdt,'190722414',gssb_get_uuid,'',com_debug,'',0,6.965216636657715,444020.0,10872.0
com_debug,'',obc_debug,'849839321',com_send_rpt,'1255650658 Cp',test,'T%',gssb_set_burn_config,'468113393 -620871641 -604847300 -1900667630 -491561809 -2048673452 -110294998',0,6.360784292221069,444020.0,10844.0
eps_get_config,'',com_send_rpt,'2130630714 ylT]#0',gssb_get_uuid,'',com_get_config,'PFq$L',obc_get_sensors,'',0,6.914979457855225,444020.0,10836.0
gssb_msp_cal_temp,'1086812878 -1683391413',rw_get_current,'',gssb_pwr,'-334514342 1707734038',gssb_msp_cal_temp,'-1717225430 -1249833860',tm_set_ack,'3395913354564900564 15060183893901706067',0,7.0126049518585205,444020.0,10492.0
rw_get_speed,'',gssb_burn,'',gssb_scan,'-1979857945 822366314',com_get_config,'3IQy!',fp_set_cmd_dt,"'1310514016 -1364981344 1522560034 6i #(3np]O,'",-6,6.7108376026153564,444020.0,10580.0
obc_set_tle,'2001741661 ?8Ge0yX\Xu',com_update_status,'',eps_set_heater,'1987429779 -240253309',com_get_node,'',obc_prop_tle,'6564733123637814577',0,6.8935627937316895,444020.0,10592.0
gssb_pwr,'-890211990 -1597975197',set_state,'13029253381276395604 12605518895012970152 -1496255675',eps_get_hk,'',com_get_config,'z',drp_clear_gnd_wdt,'',0,6.8896684646606445,444020.0,10548.0
test,'9mRb',gssb_get_burn_config,'',fp_del_cmd_unix,'407793728',fp_set_cmd_dt,'-1813507571 -1324895409 -1767241663 sw%%p ',rw_get_speed,'',-6,6.351258277893066,444020.0,10660.0
help,'',obc_get_time,'-979873384',gssb_fss_get_temp,'',gssb_arm_auto,'-1444069360',fp_reset,'',0,6.949872732162476,444020.0,10844.0
gssb_pwr,'1689287864 -360743650',rw_set_speed,'-334782882 -924945646',eps_update_status,'',eps_get_hk,'',gssb_get_temp,'',0,7.121362209320068,444020.0,10620.0
init_dummy_sensor,'',obc_ident,'',help,'',obc_ident,'',obc_prop_tle,'-4453852171398604881',0,6.894090175628662,444020.0,10744.0
gssb_update_status,'',gssb_get_version,'',com_send_data,'WSu^K?!)H>',fp_del_cmd_unix,'-486648938',com_debug,'',-6,7.372477769851685,444020.0,10916.0
rw_get_current,'',obc_get_time,'-2033337642',com_send_data,'e?Hq-Le[',rw_get_current,'',gssb_arm_manual,'-816468526',0,7.311646461486816,444020.0,10608.0
fp_show,'',rw_get_speed,'',fp_set_cmd,'294170556 1625843345 266265284 857174818 1673688867 917230028 959819510 -61035381 0-;x)06{ r$KY|iNvy',obc_set_pwm_duty,'-409549558 2042259810',gssb_update_status,'',-11,6.3336076736450195,444020.0,10572.0
obc_pwm_pwr,'-555001815',gssb_get_temp,'',gssb_pwr,'1793850625 -177068475',com_send_data,'G',gssb_arm_manual,'-87337803',0,7.26263165473938,444020.0,10688.0
tm_get_last,'11319747058228849242',obc_debug,'1208740912',gssb_msp_get_temp,'',gssb_fss_commit_config,'',gssb_scan,'-940442246 -1308642000',0,7.001219749450684,444020.0,10440.0
obc_prop_tle,'-663135991069760670',gssb_select,'651668488',gssb_get_uuid,'',test,'',gssb_msp_get_temp,'',0,6.8654398918151855,444020.0,10864.0
drp_ebf,'464649567',tm_send_from,'17374800672844442643 12132782571545816731 15494310927994394966',obc_get_time,'411410819',gssb_get_sun,'',com_reset_wdt,'1617650342',0,6.992227792739868,444020.0,10736.0
fp_show,'',drp_test_system_vars,'',gssb_arm_auto,'630851840',obc_reset_wdt,'',com_get_node,'',0,9.880401611328125,444020.0,10660.0
tm_send_from,'15783460640324942316 363573511508992203 9877646197963251401',drp_add_hrs_alive,'1366343258',drp_set_var,'-188164134 -745923096',fp_show,'',gssb_get_uuid,'',0,6.946869850158691,444020.0,10876.0
com_send_tc,'1805106965 Rx/(',fp_del_cmd_unix,'1764059812',fp_del_cmd,'-1305696095 1442738273 1850878311 -612840133 992326975 387824822',gssb_get_sun,'',com_send_cmd,'729636225 ',-6,7.1987996101379395,444020.0,10628.0
gssb_arm_auto,'-2052712232',gssb_set_burn_config,'1215157729 561895331 1525391825 -1263320182 999559485 858378554 -1819277052',tm_set_ack,'13543263326226766416 1673087801962088543',com_debug,'',gssb_get_burn_config,'',0,6.959339141845703,444020.0,10828.0
com_send_rpt,'1430249779 7:{))',gssb_antenna_release,'-1501355382 -797930081 -1875064281 811741009',gssb_commit_addr,'',obc_ident,'',drp_add_hrs_alive,'965499313',0,6.955309152603149,444020.0,10840.0
drp_clear_gnd_wdt,'',gssb_fss_get_sun,'',drp_add_hrs_alive,'1354735354',drp_set_var,'554213312 -1653115895',rw_get_current,'',0,6.837197303771973,444020.0,10816.0
fp_set_cmd_unix,'-981360393 -2091493305 2065006910 prF^*ZzSa N3',obc_update_status,'',obc_get_sensors,'',rw_get_current,'',rw_set_speed,'342607806 -463606453',-6,6.273062467575073,444020.0,10492.0
gssb_get_model,'',drp_ebf,'-596722771',gssb_fss_set_config,'-212800273',test,'',drp_set_deployed,'323265989',0,6.862100124359131,444020.0,10844.0
