Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
fp_del_cmd,'-1161432936 -847572931 1928822834 -1698231912 -494296844 -921124283',gssb_get_version,'',obc_reset_wdt,'',gssb_commit_addr,'',tm_send_status,'-1046650280',-11,6.429480075836182,444020.0,10864.0
gssb_fss_commit_config,'',com_update_status,'',drp_set_deployed,'-1359227356',gssb_pwr,'-1208808571 81440159',gssb_unlock_config,'254159295',0,6.996248483657837,444020.0,10660.0
gssb_get_version,'',gssb_set_addr,'1362122229',fp_del_cmd,'-1269675472 -514266596 -1465580724 -2139071275 1401717908 -1389942764',help,'',com_get_node,'',-6,6.504869699478149,444020.0,10880.0
gssb_fss_get_temp,'',gssb_update_status,'',drp_ebf,'1645881770',gssb_get_status,'',rw_get_current,'',0,7.035609245300293,444020.0,10608.0
obc_update_status,'',help,'',fp_del_cmd,'-1666581443 -1480801709 -1102890273 -301325269 2089240616 614676399',gssb_get_status,'',gssb_unlock_config,'1705506246',-6,6.594655990600586,444020.0,10600.0
tm_send_from,'6853255085532335075 16193875618508579997 12698968968279469337',obc_get_mem,'',eps_hard_reset,'',gssb_set_burn_config,'73221108 345682629 73158494 -1744905226 -1774633928 -59465392 928321730',fp_show,'',0,6.9265296459198,444020.0,10864.0
gssb_pwr,'658107613 -900841775',gssb_commit_addr,'',eps_hard_reset,'',rw_get_speed,'',tm_set_ack,'5048248747922126226 4919387462889699326',0,6.953413963317871,444020.0,10868.0
gssb_msp_cal_temp,'885881508 -647482739',help,'',com_get_config,'u[S>DUJVI{',gssb_pwr,'-1150063241 877030078',drp_ebf,'-1439426940',0,7.007851839065552,444020.0,10584.0
gssb_burn,'',gssb_pwr,'-146520642 -228898296',com_reset_wdt,'-1439811463',gssb_get_version,'',set_state,'16188476625983996019 265625293095351179 -1755996657',0,6.992396116256714,444020.0,10600.0
help,'',com_update_status,'',tm_set_ack,'548590778543817204 3978591218011320512',gssb_msp_get_temp,'',tm_get_last,'6740639338353226641',0,6.922917127609253,444020.0,10688.0
gssb_arm_auto,'-1910645762',gssb_commit_addr,'',eps_get_config,'',com_ping,'-1440516868',obc_ident,'',0,9.242221117019653,444020.0,10864.0
gssb_arm_manual,'1883005061',eps_hard_reset,'',com_set_node,'-1772551974',obc_set_pwm_duty,'-1223227538 1644977523',drp_clear_gnd_wdt,'',0,6.874047756195068,444020.0,10728.0
tm_get_last,'4440727101722163167',com_send_cmd,'-618771753 kKi8=%>',gssb_arm_auto,'1355424151',tm_send_status,'-1984169353',gssb_fss_commit_config,'',-6,7.480968236923218,444020.0,10904.0
com_send_rpt,'726602383 ?$>ii',drp_clear_gnd_wdt,'',set_state,'4013644145677986269 12504456095953323472 -686591952',obc_ident,'',drp_add_hrs_alive,'516340504',0,6.550380229949951,444020.0,10896.0
gssb_get_temp_int,'',obc_set_pwm_duty,'1297078894 403840560',com_ping,'779641221',obc_get_time,'-1122438799',obc_set_pwm_freq,'-1527812327 317251396550233917181917853459130603357',0,9.181740045547485,444020.0,10732.0
gssb_get_sun,'',test,'!?^fb%',eps_update_status,'',eps_set_heater,'-1580206625 1145923323',fp_del_cmd_unix,'1961385501',-6,6.595324516296387,444020.0,10660.0
gssb_get_sun,'',drp_ebf,'-149854593',drp_set_var,'-798864704 1112153487',init_dummy_sensor,'',init_dummy_sensor,'',0,6.953057050704956,444020.0,10524.0
gssb_unlock_config,'549247607',rw_get_current,'',fp_set_cmd_dt,'1755777869 2087046948 -1474504900 '? )|Nt;x4',gssb_get_model,'',gssb_pwr,'-2054161542 633966759',-6,6.439913034439087,444020.0,10560.0
help,'',tm_send_status,'-1176197695',tm_send_status,'256682336',gssb_msp_cal_temp,'-1654726606 -1588890855',gssb_pwr,'959133541 -2013924627',-6,6.341487646102905,444020.0,10660.0
obc_set_pwm_freq,'17871290 267673774850403002330324461734956544277',gssb_msp_cal_temp,'1870676211 364289298',eps_hard_reset,'',com_set_node,'-1303212421',obc_set_tle,'948599314 ',0,7.17787766456604,444020.0,10832.0
gssb_unlock_config,'1074103837',obc_set_pwm_freq,'-33616502 -299550692089146264760535729062976095673',drp_set_deployed,'-1297193709',gssb_scan,'1728970597 1401523931',fp_set_cmd,'1538692492 401245411 899246851 718466003 -84301145 1804675626 -440016360 921366249 =<8B8 9~',-11,6.594621181488037,444020.0,10584.0
com_get_config,'7u1r',obc_get_sensors,'',gssb_fss_commit_config,'',init_dummy_sensor,'',obc_set_tle,'-725363857 a^ZcF',0,7.010173082351685,444020.0,10740.0
gssb_msp_cal_temp,'-773652600 -1088888409',fp_test_params,'-1888509091 zs8 -1773355317',obc_ident,'',set_state,'12857566554050896429 16603831223466030983 1240658763',com_set_config,'1ZB. ol',0,7.005859375,444020.0,10748.0
com_set_config,'+mzw $7)SEt',com_send_cmd,'-281570188 /1qvrPy',gssb_pwr,'-2072398142 1863939862',drp_get_vars,'',gssb_get_temp,'',0,7.409532785415649,444020.0,10672.0
com_set_node,'565774171',fp_del_cmd_unix,'2083147363',com_get_node,'',obc_update_tle,'',com_update_status,'',-6,6.317635536193848,444020.0,10892.0
help,'',drp_ebf,'-1668150524',tm_send_all,'15511958002555303117 3185716119756374072',obc_reset_wdt,'',gssb_get_temp,'',0,6.904932737350464,444020.0,10884.0
com_set_config,' S/(e>.U|',gssb_get_sun,'',obc_get_mem,'',tm_send_status,'-1706487259',drp_test_system_vars,'',-6,6.479652643203735,444020.0,10492.0
gssb_get_burn_config,'',eps_get_config,'',obc_update_status,'',com_set_node,'-2070077577',com_set_node,'-1684768332',0,6.941842079162598,444020.0,10892.0
gssb_msp_cal_temp,'-709506230 1150893163',fp_set_cmd_dt,'-573265032 1323398784 -366280647 JzEhVv=q-b ',test,'\',com_send_data,'{>2@:ZI:C',gssb_fss_get_sun,'',-6,6.298686981201172,444020.0,10584.0
gssb_get_status,'',gssb_get_burn_config,'',gssb_get_model,'',gssb_msp_get_temp,'',gssb_get_model,'',0,6.978061676025391,444020.0,10652.0
gssb_get_burn_config,'',obc_get_sensors,'',gssb_get_burn_config,'',gssb_reset,'',gssb_antenna_release,'1372159086 -1231686465 1624702875 -581682591',0,6.934997320175171,444020.0,10612.0
obc_update_status,'',tm_parse_status,'',drp_get_vars,'',gssb_arm_manual,'-1665235622',com_set_config,"'LtgA""+ y)}*7'Qq86'",0,6.953478097915649,444020.0,10700.0
gssb_select,'449629122',drp_get_vars,'',gssb_antenna_release,'-1130435003 369246231 2018248378 1213709604',gssb_get_version,'',drp_set_deployed,'-1398691995',0,7.093459844589233,444020.0,10864.0
drp_get_vars,'',com_get_config,'!*8w1R'',obc_set_pwm_duty,'-185464642 1895151562',com_send_tc,'-1514307908 ',gssb_get_status,'',-6,7.447317361831665,444020.0,10516.0
gssb_fss_commit_config,'',fp_show,'',gssb_fss_get_temp,'',com_debug,'',drp_add_hrs_alive,'1259264873',0,6.896794557571411,444020.0,10656.0
obc_pwm_pwr,'-2133211570',com_get_config,'?`\j=<;9',gssb_set_addr,'463613399',fp_set_cmd,"'-203426725 1681411828 -1718766549 2064448463 1190875615 999376189 -119616446 -282286587 JRrc -?,-PS?)'",eps_update_status,'',-6,6.392386436462402,444020.0,10488.0
fp_reset,'',rw_get_current,'',obc_prop_tle,'-7179007581740507759',gssb_antenna_release,'193547730 -690438539 1745937325 1094499404',gssb_commit_addr,'',0,6.387916326522827,444020.0,10720.0
gssb_arm_auto,'279926640',gssb_set_addr,'1038362144',drp_test_system_vars,'',obc_update_status,'',drp_set_deployed,'-1888395934',0,9.927978038787842,444020.0,10600.0
rw_get_current,'',eps_hard_reset,'',tm_send_all,'651102214865564607 12727813683788107963',fp_del_cmd,'-1964970335 -1982581007 -1028317774 506781539 -503518638 -1736715724',set_state,'13562497304014323760 16667168298509822419 319272724',-6,6.425677299499512,444020.0,10848.0
eps_hard_reset,'',fp_set_cmd,"'-622033936 39788072 -198518578 8752749 -369498735 2115404920 -1241462431 1868767022 XVR p`!,kc^~'",obc_pwm_pwr,'1791697533',com_send_tc,'-1968917916 iv@|P',drp_test_system_vars,'',-6,6.273151874542236,444020.0,10568.0
gssb_msp_cal_temp,'1056490356 168327616',eps_get_config,'',eps_hard_reset,'',tm_send_from,'16225715154486415648 124381405783570275 6283101177790450436',rw_get_current,'',0,6.978384256362915,444020.0,10552.0
obc_update_tle,'',fp_set_cmd_dt,'1191357354 2103701772 1889581201  W[^K!e',obc_debug,'1093094488',gssb_scan,'-1140555800 -83869507',gssb_pwr,'1788126602 -2029532541',-11,6.5677103996276855,444020.0,10752.0
gssb_fss_commit_config,'',gssb_set_addr,'1577418473',obc_reset_wdt,'',gssb_arm_manual,'-1420792361',gssb_arm_manual,'-1461621268',0,6.926605939865112,444020.0,10664.0
obc_get_mem,'',com_set_config,' Mw:XS\kHm',rw_get_current,'',fp_del_cmd,'-640472688 155763562 -2096899951 -946693980 235461342 -574186086',eps_update_status,'',-6,6.545527696609497,444020.0,10892.0
gssb_get_model,'',com_update_status,'',tm_send_all,'14699734250046077333 16010542988400068182',gssb_reset,'',gssb_fss_set_config,'-915326688',0,6.963143825531006,444020.0,10660.0
tm_send_all,'4535876241640151299 2865176418214607961',obc_get_mem,'',gssb_msp_cal_temp,'203981792 -657313706',gssb_fss_set_config,'1431636946',com_get_node,'',0,6.936357259750366,444020.0,10832.0
obc_pwm_pwr,'-698961942',tm_get_last,'16597806045190949323',gssb_select,'-616506329',gssb_commit_addr,'',gssb_get_uuid,'',0,7.012609958648682,444020.0,10740.0
gssb_get_temp_int,'',rw_get_current,'',gssb_get_burn_config,'',drp_test_system_vars,'',tm_send_last,'17995757351077813207 18157539390444941533',0,9.842745065689087,444020.0,10880.0
com_set_node,'-1254311892',drp_set_deployed,'234355687',obc_update_status,'',gssb_pwr,'1295023955 -534022944',gssb_arm_manual,'1543492773',0,6.903871536254883,444020.0,10660.0
eps_set_heater,'-967678177 108491815',gssb_msp_get_temp,'',drp_set_var,'631193131 1178354895',com_debug,'',drp_get_vars,'',0,7.02007794380188,444020.0,10612.0
eps_hard_reset,'',gssb_arm_manual,'2139460890',gssb_scan,'-1068606601 -1861019706',init_dummy_sensor,'',obc_pwm_pwr,'918377040',0,7.016733884811401,444020.0,10836.0
com_send_data,'\w5Nnsfj',tm_get_last,'2522635795658946678',drp_set_deployed,'125759317',com_set_config,'f?/QD? ',gssb_get_model,'',0,7.298380613327026,444020.0,10728.0
fp_reset,'',gssb_update_status,'',obc_set_pwm_duty,'-7606673 -803825969',com_send_data,'jPV<X3{s%',obc_get_time,'1609490841',0,7.338770389556885,444020.0,10884.0
com_reset_wdt,'-1160438030',drp_add_hrs_alive,'1262904468',obc_reset_wdt,'',eps_set_heater,'71781049 1649816574',gssb_msp_get_temp,'',0,7.0027642250061035,444020.0,10872.0
fp_set_cmd,'58551832 -927557596 -580366659 -575841163 -1919931323 -271303384 -1818128198 -341942450  pJA-lVv[;',gssb_unlock_config,'1473003292',gssb_fss_commit_config,'',com_debug,'',gssb_update_status,'',-6,6.265417575836182,444020.0,10580.0
tm_get_last,'16343978016553097476',obc_get_time,'416814883',obc_set_pwm_duty,'-702362247 -456717911',com_set_node,'-1819191120',gssb_get_version,'',0,6.954694032669067,444020.0,10728.0
com_send_rpt,'-1036085687 '9:$Hd',obc_get_mem,'',gssb_fss_set_config,'-1011606225',com_set_node,'700861806',gssb_pwr,'1990415115 1972367618',0,7.018785715103149,444020.0,10884.0
fp_set_cmd_unix,"'1950446784 -513086678 1629634024 3J""4B f?a+'",eps_update_status,'',tm_parse_status,'',gssb_commit_addr,'',eps_get_config,'',-6,6.589938163757324,444020.0,10656.0
com_send_cmd,'-1962460174 yd',fp_test_params,'-61940273 7b{i`H -1597943732',gssb_arm_auto,'591390913',obc_get_sensors,'',gssb_scan,'383109270 -154440724',0,7.567166090011597,444020.0,10880.0
fp_reset,'',gssb_update_status,'',gssb_msp_get_temp,'',rw_get_speed,'',drp_set_var,'-1368950253 1492416366',0,6.939287185668945,444020.0,10716.0
drp_set_var,'1808329524 314303824',com_get_node,'',fp_show,'',fp_test_params,'2018481382  1786189688',rw_set_speed,'-1104394484 1746923514',0,7.013937473297119,444020.0,10716.0
gssb_get_temp,'',gssb_msp_cal_temp,'-1748505345 -1826617264',obc_update_tle,'',com_send_cmd,'-1868645928 k<&qG&0<',obc_get_mem,'',0,7.3669304847717285,444020.0,10584.0
gssb_select,'-67053898',gssb_commit_addr,'',com_send_cmd,'602625667 jMESh',com_update_status,'',set_state,'15155636827853517705 17323986829422630521 2108970292',0,7.170625925064087,444020.0,10848.0
drp_clear_gnd_wdt,'',gssb_pwr,'-1624208680 -141647174',com_update_status,'',com_set_node,'-1172405618',com_get_node,'',0,6.934072256088257,444020.0,10664.0
fp_set_cmd_dt,'1720622904 -144439347 -227928948 e)im N',drp_set_var,'-1488795400 1659060299',gssb_msp_get_temp,'',gssb_fss_set_config,'-407189803',rw_get_speed,'',-6,6.239248991012573,444020.0,10900.0
eps_hard_reset,'',com_get_node,'',fp_set_cmd_dt,'-499421322 -455285369 -817711466 G+ gW=TwYXo84',obc_ident,'',gssb_arm_manual,'-996357339',-6,6.328471422195435,444020.0,10832.0
fp_del_cmd_unix,'1941385461',obc_pwm_pwr,'1207332720',fp_del_cmd,'-363138500 -1154449331 88449013 -1240626968 1766444434 -973078227',init_dummy_sensor,'',gssb_get_version,'',-6,6.412402391433716,444020.0,10452.0
set_state,'5826200535923370894 12328815501186426972 -2046416746',gssb_msp_cal_temp,'904288960 47524885',gssb_fss_set_config,'-446666342',help,'',gssb_get_uuid,'',0,6.932869911193848,444020.0,10884.0
obc_update_status,'',obc_prop_tle,'-4433555408943515147',init_dummy_sensor,'',gssb_get_temp_int,'',gssb_burn,'',0,7.016868829727173,444020.0,10620.0
obc_pwm_pwr,'-88049479',gssb_fss_get_temp,'',obc_get_tle,'',tm_send_last,'2736131136660559732 4683170548008737593',fp_set_cmd_dt,"'1789500610 -551937707 -1437842008 67 Ktdj""t'",-6,6.452008247375488,444020.0,10904.0
obc_get_mem,'',com_send_rpt,'337239635 i',gssb_set_addr,'195152406',obc_ident,'',com_send_tc,'340899842 >p03Ib7',-6,7.45366358757019,444020.0,10716.0
obc_reset_wdt,'',gssb_fss_set_config,'-842312640',drp_add_hrs_alive,'-1052710652',obc_pwm_pwr,'-2034064435',init_dummy_sensor,'',0,7.004973649978638,444020.0,10600.0
com_send_cmd,'907171454 S+g:f'*v',obc_ident,'',fp_del_cmd_unix,'2066479790',tm_get_last,'1185994508393485931',tm_send_all,'17285240278530667152 12974136397657458874',-6,7.209479808807373,444020.0,10820.0
gssb_arm_manual,'1504645200',gssb_fss_get_sun,'',gssb_set_addr,'-973195934',gssb_reset,'',gssb_get_sun,'',0,6.960986852645874,444020.0,10600.0
com_debug,'',gssb_fss_get_sun,'',test,'lSA|x',gssb_msp_get_temp,'',obc_set_pwm_freq,'-1142096444 124094457853660864512948864499334924495',0,6.948001861572266,444020.0,10660.0
gssb_set_burn_config,'-1682710771 1394348579 1154551531 420159878 -1329949220 2009472728 -108024123',gssb_get_version,'',gssb_get_status,'',gssb_get_version,'',drp_ebf,'-1366479757',0,6.911615610122681,444020.0,10852.0
obc_get_tle,'',obc_ident,'',com_send_data,"'N,'",init_dummy_sensor,'',gssb_burn,'',0,7.32149863243103,444020.0,10648.0
drp_test_system_vars,'',gssb_get_status,'',eps_update_status,'',fp_del_cmd_unix,'726805660',obc_get_mem,'',-6,10.235872507095337,444020.0,10660.0
gssb_set_burn_config,'2116834782 1913014311 -2133058548 1220039818 -1170367204 1997794053 -182579865',obc_ident,'',gssb_fss_set_config,'-1348304502',drp_clear_gnd_wdt,'',obc_set_tle,'-167904916 3M-:`Vns',0,6.914451599121094,444020.0,10632.0
com_send_cmd,'1046676547 33<w',com_ping,'-2266901',drp_clear_gnd_wdt,'',tm_send_from,'9493202254955149280 14818983017771041967 16019796622627733310',obc_get_time,'407144398',0,10.189939975738525,444020.0,10584.0
tm_send_all,'958405956702087440 1997307356917453638',fp_test_params,'-213285631 &6 -1476851621',gssb_fss_commit_config,'',obc_get_mem,'',com_send_tc,'-1585620015 8Qg[x;',-6,7.461116313934326,444020.0,10612.0
tm_send_last,'17604018941805018994 7255151308393209254',obc_debug,'-214677490',drp_ebf,'1741576419',fp_set_cmd_unix,'-2083752090 -1640077223 128338795 jv>V ~_~p',gssb_get_uuid,'',-6,6.425508737564087,444020.0,10580.0
obc_get_mem,'',com_get_node,'',gssb_msp_get_temp,'',com_debug,'',tm_get_last,'1998204675700571765',0,6.889153003692627,444020.0,10840.0
tm_set_ack,'12611584137415429678 1176738809307866630',gssb_get_version,'',eps_get_hk,'',drp_set_var,'-62013907 -550642861',gssb_select,'-1678716999',0,6.975365877151489,444020.0,10840.0
gssb_select,'1417509207',tm_send_status,'-278183459',fp_set_cmd,'-2090305292 1965570733 -1851880426 -1784047244 487577549 515178137 1674699012 68587836 ?Q?H-WA 6',rw_get_current,'',com_update_status,'',-6,6.360772132873535,444020.0,10872.0
gssb_get_temp_int,'',gssb_scan,'1435142266 -1746191950',gssb_set_addr,'1604836303',obc_set_pwm_freq,'1483954912 -131883950765216153165933725144516273533',gssb_get_model,'',0,7.088344573974609,444020.0,10572.0
tm_send_all,'8138002715264999473 14753009812339199251',tm_set_ack,'6271315480767311843 6924842249638056379',fp_reset,'',gssb_commit_addr,'',com_send_data,'0s',0,7.340714454650879,444020.0,10772.0
gssb_arm_auto,'1875083940',gssb_fss_get_sun,'',gssb_commit_addr,'',gssb_msp_cal_temp,'-1024207879 1912214065',obc_update_tle,'',0,6.891602993011475,444020.0,10884.0
com_get_config,'ZR^I;dGZ',tm_send_last,'7628121713173059646 18053528469241665882',drp_clear_gnd_wdt,'',obc_reset_wdt,'',gssb_msp_get_temp,'',0,6.9529032707214355,444020.0,10596.0
obc_debug,'16324712',fp_set_cmd_unix,'-217459543 1420133898 -770850520 6kfU@k.p TC{MN',gssb_set_burn_config,'-1790245858 1861502992 657849533 -689856559 1503973531 425186460 -2029859787',com_ping,'-1952607433',gssb_set_burn_config,'-212852072 200213882 -1663776975 -2099871351 -309288033 2027611096 -2046846095',-6,6.6326093673706055,444020.0,10560.0
gssb_update_status,'',gssb_unlock_config,'2049190370',obc_pwm_pwr,'135273346',obc_ident,'',gssb_get_temp_int,'',0,6.9907472133636475,444020.0,10724.0
com_send_tc,'223759886 {24',eps_get_config,'',com_send_rpt,'-1664935441 w',fp_set_cmd_unix,"'420082379 1128791505 1660961535 |"",!Yyu YN*U'",drp_set_var,'-138936731 822813377',-6,7.2745630741119385,444020.0,10836.0
gssb_commit_addr,'',gssb_get_version,'',gssb_fss_set_config,'712692871',gssb_get_temp,'',obc_update_tle,'',0,6.877287864685059,444020.0,10676.0
gssb_get_uuid,'',com_set_config,'s 8',com_update_status,'',gssb_get_model,'',gssb_update_status,'',0,6.956015110015869,444020.0,10596.0
drp_add_hrs_alive,'728020628',drp_clear_gnd_wdt,'',gssb_fss_get_temp,'',test,"'H~VdYSz,'",gssb_fss_set_config,'1135651965',0,7.296365261077881,444020.0,10708.0
com_get_config,'',obc_get_sensors,'',gssb_set_addr,'1931456704',com_get_config,'!CDj[6+*lF',obc_pwm_pwr,'-198984532',0,6.946765184402466,444020.0,10836.0
fp_del_cmd,'-1259470739 -1969602963 1758289321 641808572 -261311721 -400913876',com_set_config,'T=;~b;0S |#oD@',fp_reset,'',fp_set_cmd_unix,'-1579260955 -835044635 1794969788 cMA/7qqi ^-l-e',tm_parse_status,'',-11,6.509889125823975,444020.0,10584.0
gssb_get_temp,'',gssb_scan,'-197251962 -1626913142',gssb_get_burn_config,'',gssb_burn,'',obc_set_pwm_duty,'-732381636 2045613602',0,6.924904823303223,444020.0,10660.0
gssb_antenna_release,'-208489739 4319055 -1419851460 -1516574594',tm_send_all,'11340958636077742434 3284723794919840592',obc_get_mem,'',drp_get_vars,'',com_set_config,'CGP\ EUdINAKx#',0,6.954251289367676,444020.0,10820.0
fp_reset,'',gssb_scan,'1982456493 835140891',gssb_reset,'',fp_show,'',drp_get_vars,'',0,6.9380083084106445,444020.0,10844.0
drp_set_deployed,'1165792778',fp_del_cmd,'-1128466019 -900840859 -1532770400 -256120161 913503526 -473135027',eps_hard_reset,'',com_update_status,'',help,'',-6,6.49807596206665,444020.0,10752.0
eps_hard_reset,'',gssb_get_sun,'',obc_get_tle,'',gssb_reset,'',com_send_rpt,'1258041867 --wh',0,6.972254037857056,444020.0,10620.0
fp_show,'',gssb_scan,'1513202083 170463507',gssb_update_status,'',gssb_fss_get_temp,'',help,'',0,7.210758447647095,444020.0,10628.0
gssb_get_uuid,'',obc_prop_tle,'5720828694210750259',fp_reset,'',help,'',obc_get_sensors,'',0,6.861013412475586,444020.0,10904.0
rw_get_current,'',gssb_reset,'',fp_set_cmd_unix,'836740861 1468658353 427869972 ?rx'AL[ H2',com_get_config,'UV(P$|q',obc_set_tle,"'836147758 \CE7k,*ZC'",-6,6.316214561462402,444020.0,10608.0
tm_get_last,'1731608320259673687',com_update_status,'',eps_get_config,'',gssb_update_status,'',obc_get_sensors,'',0,6.892675876617432,444020.0,10892.0
tm_send_from,'581239899946794541 5736718344506324370 15520403922977973337',gssb_set_burn_config,'-1353089214 -405455333 1560712227 -472657836 1178536501 -2147189300 838791679',gssb_arm_auto,'1955127812',fp_set_cmd,'100695966 -1056291042 229192689 1241964105 1882222668 1105765055 -886253190 2087613249 T)+P## 5'TN\^F-',fp_set_cmd,'921235606 -1579199428 1933008118 -1523994686 1149352373 706536309 -1401965740 645132648 F%`HA.~0} w..',-11,6.410083293914795,444020.0,10832.0
obc_ident,'',gssb_reset,'',gssb_update_status,'',obc_set_pwm_freq,'-1224926297 207750603530652470993030128957687436316',obc_debug,'2126236566',0,6.927468299865723,444020.0,10660.0
fp_set_cmd_unix,'973718915 -861909152 1917532960 o6%m2\u} ',com_ping,'17514858',gssb_get_model,'',gssb_select,'-1986212617',com_set_config,'2Bl Hsi',-6,6.211776256561279,444020.0,10728.0
tm_send_from,'12341970251986354722 16854660625768955827 12646954028132242450',rw_get_current,'',rw_get_speed,'',obc_get_time,'1473185922',gssb_unlock_config,'-736710100',0,6.8962483406066895,444020.0,10664.0
gssb_get_uuid,'',com_set_node,'758165182',init_dummy_sensor,'',obc_pwm_pwr,'-1913879750',drp_set_var,'-799204084 -1524942043',0,6.915158033370972,444020.0,10584.0
gssb_msp_cal_temp,'1830609437 -1621402379',com_ping,'-451148878',rw_get_speed,'',gssb_commit_addr,'',com_set_node,'843266633',0,9.344787120819092,444020.0,10716.0
obc_get_mem,'',drp_ebf,'1685479473',fp_del_cmd,'2026044747 573642405 244731915 -1903357812 1437057992 991427413',init_dummy_sensor,'',drp_ebf,'-336895345',-11,6.515495300292969,444020.0,10716.0
com_update_status,'',com_get_config,'d]',com_get_config,'F1qjxB}6',gssb_fss_commit_config,'',gssb_unlock_config,'57888772',0,6.883437633514404,444020.0,10544.0
test,'b%!s87\e',obc_get_tle,'',fp_reset,'',tm_parse_status,'',obc_update_tle,'',0,7.002134799957275,444020.0,10564.0
fp_test_params,'160778273 c -1473482427',drp_ebf,'1213237507',fp_del_cmd_unix,'-790844966',fp_show,'',obc_set_pwm_freq,'-1486612375 -175224222486031189392463463838375420491',-6,6.599096059799194,444020.0,10728.0
rw_get_speed,'',obc_update_status,'',tm_get_last,'308523176892111680',tm_set_ack,'11226214395092584591 15147558633970991298',com_send_rpt,'-880088669 2t'gs8x',0,6.948512077331543,444020.0,10660.0
gssb_set_burn_config,'-320329019 -1491697172 1568138366 754594333 -1073175959 1359605617 -821993474',com_send_rpt,'-498633736 0XT_v',obc_pwm_pwr,'-2073972043',fp_del_cmd_unix,'280175731',eps_get_hk,'',-6,6.425576448440552,444020.0,10872.0
obc_prop_tle,'4338896062898721806',obc_prop_tle,'5989931288339941808',com_reset_wdt,'143733597',gssb_fss_set_config,'-31793663',fp_show,'',0,6.8927388191223145,444020.0,10728.0
obc_get_sensors,'',gssb_get_burn_config,'',fp_test_params,'87645215 3a0vuo?7V 1994294869',tm_send_last,'3597073285797182084 9849651144368433814',gssb_get_sun,'',0,7.065657138824463,444020.0,10636.0
tm_parse_status,'',gssb_set_addr,'-665411556',gssb_arm_manual,'1111050628',eps_set_heater,'582123200 -1029074728',init_dummy_sensor,'',0,6.904295921325684,444020.0,10676.0
gssb_fss_set_config,'-1269074720',obc_reset_wdt,'',fp_reset,'',gssb_get_model,'',obc_update_status,'',0,6.867183685302734,444020.0,10504.0
init_dummy_sensor,'',tm_send_status,'-1366963144',obc_get_time,'-264932279',obc_get_sensors,'',tm_set_ack,'11061522634683064383 1993104530857367261',-6,6.5016865730285645,444020.0,10728.0
obc_get_time,'-584964472',eps_get_hk,'',com_send_tc,'1717935432 ',gssb_reset,'',obc_debug,'1816049959',-6,7.398946523666382,444020.0,10660.0
fp_show,'',set_state,'3288856451666996574 17757589315194766919 -1697593641',gssb_unlock_config,'1395109453',obc_set_pwm_duty,'1209269379 -1830799721',obc_update_tle,'',0,6.900943756103516,444020.0,10556.0
init_dummy_sensor,'',init_dummy_sensor,'',rw_get_current,'',com_update_status,'',com_send_data,')X88y',0,7.364892959594727,444020.0,10652.0
gssb_get_status,'',obc_set_pwm_duty,'-1374152313 1990614550',eps_get_config,'',drp_set_var,'353971192 -730303742',drp_clear_gnd_wdt,'',0,6.933488607406616,444020.0,10600.0
gssb_fss_set_config,'611359077',tm_send_all,'15513098480707446315 13999318436295756879',obc_set_pwm_freq,'920824540 284731463034485892431129310915365669233',fp_del_cmd,'-1304822678 -1099311400 809917035 -170105650 2121898487 -341268658',gssb_antenna_release,'494239949 446845442 973782906 1578007331',-11,6.403409481048584,444020.0,10576.0
gssb_scan,'-959839941 1735812044',drp_set_var,'437567484 -681919985',com_get_config,':E`8s>&lLU',com_set_config,'t v6P#~)',obc_get_time,'1980128745',0,7.033297300338745,444020.0,10840.0
obc_set_pwm_freq,'-1309084753 43736137941503631736401806284713787017',gssb_update_status,'',gssb_antenna_release,'-2023349364 -1953082693 -595219081 228945826',rw_set_speed,'1106819773 1030625783',fp_set_cmd,'314973064 2126597878 1085010749 479736939 1212944065 -610098172 -770999184 1951403225 va8E sw02l',-11,6.672472953796387,444020.0,10596.0
fp_show,'',tm_send_from,'11970092205268208129 12804613050923256288 10951020618291207594',tm_get_last,'9280889739222080603',tm_send_from,'13647039571971939477 10897511425352274539 945532640408798057',gssb_msp_get_temp,'',0,7.232812881469727,444020.0,10512.0
tm_get_last,'12882207092556564990',gssb_msp_cal_temp,'413479975 -705623910',obc_set_tle,'415965523 KKSnPy',gssb_set_burn_config,'-1835265489 1744994101 750566129 1721172375 -1742010645 -316786457 -1638975437',help,'',0,7.051055669784546,444020.0,10896.0
fp_show,'',com_reset_wdt,'-1305742480',obc_set_pwm_freq,'-1377973679 246275619382154527724808411384926311085',drp_clear_gnd_wdt,'',com_send_rpt,'318519911 |4.P',0,6.935490131378174,444020.0,10868.0
drp_ebf,'-1225878799',obc_debug,'-265100388',obc_set_tle,"'155028421 #kR,w'",gssb_set_addr,'1440522637',gssb_scan,'188937532 -699625951',0,7.017224311828613,444020.0,10584.0
eps_set_heater,'133584386 -1815732265',gssb_fss_get_temp,'',obc_debug,'-530774029',obc_set_tle,'454203422 DRJ9',com_debug,'',0,6.9932520389556885,444020.0,10724.0
obc_get_time,'641291100',test,'#',init_dummy_sensor,'',gssb_fss_commit_config,'',obc_prop_tle,'307469731301235926',0,7.031364679336548,444020.0,10668.0
gssb_get_uuid,'',obc_prop_tle,'-448402495628656251',gssb_get_model,'',gssb_select,'1103948577',gssb_get_model,'',0,6.901036500930786,444020.0,10848.0
